cutoff_year,concept_i_ite_donor,concept_j_tg_anchor,i_type,j_type,u_degree_all,v_degree_all,u_degree_tg,v_degree_tg,u_degree_ite,v_degree_ite,common_neighbors,adamic_adar,preferential_attachment,shortest_path,semantic_similarity,cross_type,ite_lead_years_for_u,u_seen_in_ite,u_seen_in_tg,v_seen_in_tg,future_TG_edge_label,future_example_title,future_window,ml_score,graph_adoption_score,hybrid_adoption_score
2022,high-entropy redox/ion coupling,cellulose nanofiber scaffold,solvation_entropy,gel_microstructure,3,14,3,4,1,12,2,0.6339098291957472,42,2,0.0,1,0,1,1,1,0,,2023-2026,0.7314610550686853,0.6737730061349694,0.4279141104294479
2022,ion-dipole interaction transport,hierarchical porous electrode interface,transport_mechanism,electrode_interface,3,7,2,4,1,7,3,1.0590733279228441,21,2,0.11373541361110091,1,0,1,1,1,0,,2023-2026,0.6371112914254157,0.7470858895705522,0.4187116564417178
2022,ion-pair complexation control,Cu-ethylenediamine chelation entropy,solvation_entropy,redox_chemistry,16,4,8,3,11,1,1,0.3396232718951086,64,2,0.0484788123045415,1,5,1,1,1,0,,2023-2026,0.1499637028317291,0.8868098159509201,0.4156441717791411
2022,convection-resolved resistance decomposition,dynamic crosslinked gel network,transport_mechanism,gel_microstructure,4,13,2,2,2,12,1,0.3396232718951086,52,2,0.004397653955428771,1,3,1,1,1,0,,2023-2026,0.6356644476076243,0.742638036809816,0.4125766871165644
2022,convection-resolved resistance decomposition,chaotropic polymer-water disruption,transport_mechanism,gel_microstructure,4,10,2,9,2,7,2,0.6502907391749145,40,2,0.019702083331932463,1,3,1,1,1,0,,2023-2026,0.621078457119075,0.7273006134969326,0.40337423312883436
2022,high-entropy redox/ion coupling,charge-transfer resistance engineering,solvation_entropy,electrode_interface,3,12,3,8,1,8,2,0.6397249003955217,36,2,0.020782372891842937,1,0,1,1,1,0,,2023-2026,0.6650689308270958,0.6812883435582822,0.40337423312883436
2022,convection-resolved resistance decomposition,imidazolium ionic-liquid phase transition electrolyte,transport_mechanism,material_system,4,9,2,6,2,7,2,0.7947428852085272,36,2,0.06229094126188625,1,3,1,1,1,0,,2023-2026,0.5467064885619315,0.7481595092024541,0.3987730061349693
2022,nanochannel-confined ion transport,charge-transfer resistance engineering,transport_mechanism,electrode_interface,5,12,0,8,5,8,1,0.3001016285004131,60,2,0.050835104102293346,1,5,1,0,1,0,,2023-2026,0.3556005119681125,0.8280674846625766,0.39570552147239263
2022,soft mixed ionic-electronic coupling,organic redox molecular design,transport_mechanism,redox_chemistry,5,7,0,2,5,7,3,1.0128330108856984,35,2,0.03725656603604675,1,7,1,0,1,0,,2023-2026,0.3754880826330567,0.8196319018404907,0.3895705521472393
2022,anti-freezing organohydrogel design,Cu-ethylenediamine chelation entropy,gel_microstructure,redox_chemistry,18,4,8,3,13,1,1,0.33380820069533407,72,2,0.0,1,9,1,1,1,0,,2023-2026,0.13998397495092313,0.8581288343558282,0.3895705521472393
2022,dynamic crosslinked gel network,Cu-ethylenediamine chelation entropy,gel_microstructure,redox_chemistry,13,4,2,3,12,1,2,0.6734314725904427,52,2,0.012256026893149136,1,3,1,1,1,0,,2023-2026,0.0722221323988431,0.8751533742331289,0.3880368098159509
2022,high-entropy redox/ion coupling,chaotropic polymer-water disruption,solvation_entropy,gel_microstructure,3,10,3,9,1,7,2,0.6397249003955217,30,2,0.024651015910383406,1,0,1,1,1,0,,2023-2026,0.6646688708447663,0.6266871165644172,0.37423312883435583
2022,thermoresponsive micellization p/n conversion,organic redox molecular design,phase_or_species_transition,redox_chemistry,4,7,2,2,2,7,3,0.9920541410228003,28,2,0.0,1,2,1,1,1,0,,2023-2026,0.5756109435682337,0.68420245398773,0.3696319018404908
2022,phase-transition entropy amplification,metal-oxide nanostructured electrode,phase_or_species_transition,electrode_interface,22,3,13,3,12,0,1,0.31066746727980593,66,2,0.003171731016310553,1,13,1,1,1,0,,2023-2026,0.14709949380170248,0.8429447852760736,0.36809815950920244
2022,soft mixed ionic-electronic coupling,carbon-electrode redox interface,transport_mechanism,electrode_interface,5,9,0,8,5,3,2,0.6734314725904427,45,2,0.10530292570074745,1,7,1,0,1,0,,2023-2026,0.16259539597651648,0.8365030674846626,0.3665644171779141
2022,ion-dipole interaction transport,chaotropic polymer-water disruption,transport_mechanism,gel_microstructure,3,10,2,9,1,7,2,0.6566437235409995,30,2,0.03612578840530168,1,0,1,1,1,0,,2023-2026,0.6163826972054074,0.6421779141104295,0.36503067484662577
2022,ion-dipole interaction transport,dynamic crosslinked gel network,transport_mechanism,gel_microstructure,3,13,2,2,1,12,1,0.3459762562611936,39,2,0.0,1,0,1,1,1,0,,2023-2026,0.6666405007475777,0.578680981595092,0.36042944785276076
2022,soft mixed ionic-electronic coupling,imidazolium ionic-liquid phase transition electrolyte,transport_mechanism,material_system,5,9,0,6,5,7,2,0.6397249003955217,45,2,0.14993062551198683,1,7,1,0,1,0,,2023-2026,0.2705013701041723,0.8088957055214724,0.3588957055214724
2022,nanochannel-confined ion transport,chaotropic polymer-water disruption,transport_mechanism,gel_microstructure,5,10,0,9,5,7,1,0.3001016285004131,50,2,0.015271857328162238,1,5,1,0,1,0,,2023-2026,0.3483713329019401,0.7145705521472393,0.3343558282208589
2022,ion-pair complexation control,metal-oxide nanostructured electrode,solvation_entropy,electrode_interface,16,3,8,3,11,0,2,0.6713412275020467,48,2,0.0033845989229788482,1,5,1,1,1,1,Boosting Gel-Based Thermogalvanic Energy Harvesting via Metal Oxide Nanostructured Electrodes,2023-2026,0.16529037513157313,0.7984662576687118,0.3312883435582822
2022,cation/anion thermodiffusion asymmetry,hierarchical porous electrode interface,transport_mechanism,electrode_interface,6,7,5,4,4,7,1,0.3001016285004131,42,2,0.0,1,5,1,1,1,0,,2023-2026,0.6273876585750698,0.5682515337423313,0.3312883435582822
2022,high-entropy redox/ion coupling,imidazolium ionic-liquid phase transition electrolyte,solvation_entropy,material_system,3,9,3,6,1,7,2,0.6397249003955217,27,2,0.011834920586639189,1,0,1,1,1,0,,2023-2026,0.5984369340358904,0.5585889570552147,0.3128834355828221
2022,anti-freezing organohydrogel design,metal-oxide nanostructured electrode,gel_microstructure,electrode_interface,18,3,8,3,13,0,1,0.31066746727980593,54,2,0.007578723629348876,1,9,1,1,1,0,,2023-2026,0.09892424890886899,0.7607361963190185,0.3098159509202454
2022,cellulose nanofiber scaffold,Cu-ethylenediamine chelation entropy,gel_microstructure,redox_chemistry,14,4,4,3,12,1,1,0.33380820069533407,56,2,0.0,1,1,1,1,1,0,,2023-2026,0.09351014492019354,0.772239263803681,0.30828220858895705
2022,high-entropy redox/ion coupling,hierarchical porous electrode interface,solvation_entropy,electrode_interface,3,7,3,4,1,7,2,0.6339098291957472,21,2,0.01750905713012955,1,0,1,1,1,0,,2023-2026,0.6318869632873255,0.5170245398773006,0.3052147239263804
2022,convection-resolved resistance decomposition,cellulose nanofiber scaffold,transport_mechanism,gel_microstructure,4,14,2,4,2,12,0,0.0,56,3,0.0,1,3,1,1,1,0,,2023-2026,0.5021460159666439,0.5878834355828222,0.3052147239263803
2022,nanochannel-confined ion transport,imidazolium ionic-liquid phase transition electrolyte,transport_mechanism,material_system,5,9,0,6,5,7,1,0.3001016285004131,45,2,0.06853615991104894,1,5,1,0,1,0,,2023-2026,0.2581997369703143,0.685122699386503,0.3052147239263803
2022,ion-dipole interaction transport,imidazolium ionic-liquid phase transition electrolyte,transport_mechanism,material_system,3,9,2,6,1,7,1,0.40242960438184466,27,2,0.08443501144293843,1,0,1,1,1,0,,2023-2026,0.5453954991304041,0.5282208588957055,0.28680981595092025
2022,nanochannel-confined ion transport,organic redox molecular design,transport_mechanism,redox_chemistry,5,7,0,2,5,7,2,0.6790248101903643,35,2,0.0,1,5,1,0,1,0,,2023-2026,0.282716335745051,0.6363496932515338,0.2852760736196319
2022,convection-resolved resistance decomposition,metal-oxide nanostructured electrode,transport_mechanism,electrode_interface,4,3,2,3,2,0,3,1.1264608408154655,12,2,0.007397375506849321,1,3,1,1,1,0,,2023-2026,0.2975233243873758,0.6263803680981594,0.27607361963190186
2022,ion-pair complexation control,hexacyanoferrate redox electrode,solvation_entropy,electrode_interface,16,2,8,2,11,0,2,0.6713412275020467,32,2,0.01857707356850347,1,5,1,1,1,0,,2023-2026,0.1220270168995653,0.6493865030674846,0.2638036809815951
2022,nanochannel-confined ion transport,hierarchical porous electrode interface,transport_mechanism,electrode_interface,5,7,0,4,5,7,2,0.6339098291957472,35,2,0.007378130136472634,1,5,1,0,1,0,,2023-2026,0.2763480354675186,0.6108895705521472,0.26380368098159507
2022,high-entropy redox/ion coupling,organic redox molecular design,solvation_entropy,redox_chemistry,3,7,3,2,1,7,1,0.3001016285004131,21,2,0.04873335041093127,1,0,1,1,1,0,,2023-2026,0.5853016183716431,0.4311349693251534,0.25766871165644173
2022,high-entropy redox/ion coupling,carbon-electrode redox interface,solvation_entropy,electrode_interface,3,9,3,8,1,3,1,0.3396232718951086,27,2,0.05255050462495055,1,0,1,1,1,0,,2023-2026,0.48140415104837253,0.5101226993865031,0.25306748466257667
2022,thermoresponsive micellization p/n conversion,carbon-electrode redox interface,phase_or_species_transition,electrode_interface,4,9,2,8,2,3,1,0.3459762562611936,36,2,0.0,1,2,1,1,1,0,,2023-2026,0.3285548214697782,0.5541411042944786,0.24846625766871167
2022,phase-transition entropy amplification,hexacyanoferrate redox electrode,phase_or_species_transition,electrode_interface,22,2,13,2,12,0,1,0.31066746727980593,44,2,0.003626966603072785,1,13,1,1,1,0,,2023-2026,0.11749847502176039,0.626993865030675,0.2469325153374233
2022,ion-dipole interaction transport,carbon-electrode redox interface,transport_mechanism,electrode_interface,3,9,2,8,1,3,1,0.31066746727980593,27,2,0.11983696269616,1,0,1,1,1,0,,2023-2026,0.38688295675185014,0.5006134969325153,0.23619631901840493
2022,ion-dipole interaction transport,cellulose nanofiber scaffold,transport_mechanism,gel_microstructure,3,14,2,4,1,12,0,0.0,42,3,0.0,1,0,1,1,1,0,,2023-2026,0.5299619804652682,0.41610429447852765,0.23006134969325154
2022,convection-resolved resistance decomposition,hierarchical porous electrode interface,transport_mechanism,electrode_interface,4,7,2,4,2,7,1,0.31066746727980593,28,2,0.009985607839451105,1,3,1,1,1,0,,2023-2026,0.4249532666021023,0.4840490797546012,0.2300613496932515
2022,soft mixed ionic-electronic coupling,hierarchical porous electrode interface,transport_mechanism,electrode_interface,5,7,0,4,5,7,1,0.3001016285004131,35,2,0.05646818445550192,1,7,1,0,1,0,,2023-2026,0.22394940126004065,0.5519938650306748,0.22085889570552147
2022,thermoresponsive micellization p/n conversion,hierarchical porous electrode interface,phase_or_species_transition,electrode_interface,4,7,2,4,2,7,1,0.3001016285004131,28,2,0.0,1,2,1,1,1,0,,2023-2026,0.45037210982398423,0.42714723926380366,0.21779141104294478
2022,anti-freezing organohydrogel design,hexacyanoferrate redox electrode,gel_microstructure,electrode_interface,18,2,8,2,13,0,1,0.31066746727980593,36,2,0.008666490744710596,1,9,1,1,1,0,,2023-2026,0.07030242807610491,0.5601226993865029,0.20245398773006135
2022,high-entropy redox/ion coupling,Cu-ethylenediamine chelation entropy,solvation_entropy,redox_chemistry,3,4,3,3,1,1,1,0.3396232718951086,12,2,0.11209598236897735,1,0,1,1,1,0,,2023-2026,0.38998402238031593,0.41134969325153375,0.200920245398773
2022,soft mixed ionic-electronic coupling,Cu-ethylenediamine chelation entropy,transport_mechanism,redox_chemistry,5,4,0,3,5,1,2,0.6734314725904427,20,2,0.005205586651859002,1,7,1,0,1,0,,2023-2026,0.0974667755012617,0.5150306748466258,0.18404907975460122
2022,convection-resolved resistance decomposition,Cu-ethylenediamine chelation entropy,transport_mechanism,redox_chemistry,4,4,2,3,2,1,1,0.3396232718951086,16,2,0.020161458827874557,1,3,1,1,1,0,,2023-2026,0.21649039048879348,0.41993865030674843,0.1687116564417178
2022,ion-dipole interaction transport,organic redox molecular design,transport_mechanism,redox_chemistry,3,7,2,2,1,7,0,0.0,21,3,0.013934088214132738,1,0,1,1,1,0,,2023-2026,0.3799371183922644,0.2532208588957055,0.1610429447852761
2022,cellulose nanofiber scaffold,metal-oxide nanostructured electrode,gel_microstructure,electrode_interface,14,3,4,3,12,0,0,0.0,42,3,0.06110369749662907,1,1,1,1,1,0,,2023-2026,0.03727512720572167,0.49003067484662577,0.1579754601226994
2022,nanochannel-confined ion transport,carbon-electrode redox interface,transport_mechanism,electrode_interface,5,9,0,8,5,3,0,0.0,45,3,0.0,1,5,1,0,1,0,,2023-2026,0.08326675687819436,0.45598159509202457,0.1549079754601227
2022,convection-resolved resistance decomposition,hexacyanoferrate redox electrode,transport_mechanism,electrode_interface,4,2,2,2,2,0,2,0.6713412275020467,8,2,0.006845221110906741,1,3,1,1,1,0,,2023-2026,0.21199768614161627,0.4101226993865031,0.15184049079754602
2022,convection-resolved resistance decomposition,organic redox molecular design,transport_mechanism,redox_chemistry,4,7,2,2,2,7,0,0.0,28,3,0.02160952300578939,1,3,1,1,1,0,,2023-2026,0.28238504297362843,0.33052147239263807,0.15030674846625766
2022,ion-dipole interaction transport,hexacyanoferrate redox electrode,transport_mechanism,electrode_interface,3,2,2,2,1,0,1,0.31066746727980593,6,2,0.0,1,0,1,1,1,0,,2023-2026,0.2871435239636641,0.2542944785276074,0.14570552147239263
2022,ion-dipole interaction transport,metal-oxide nanostructured electrode,transport_mechanism,electrode_interface,3,3,2,3,1,0,1,0.31066746727980593,9,2,0.0,1,0,1,1,1,0,,2023-2026,0.2658483665429793,0.2788343558282209,0.1411042944785276
2022,moisture-gradient ion transport,metal-oxide nanostructured electrode,transport_mechanism,electrode_interface,11,3,3,3,11,0,0,0.0,33,3,0.033526272805271824,1,4,1,1,1,0,,2023-2026,0.03300812506516131,0.372239263803681,0.10889570552147239
2022,dynamic crosslinked gel network,metal-oxide nanostructured electrode,gel_microstructure,electrode_interface,13,3,2,3,12,0,0,0.0,39,3,0.004884086069993439,1,3,1,1,1,1,Boosting Gel-Based Thermogalvanic Energy Harvesting via Metal Oxide Nanostructured Electrodes,2023-2026,0.021885723657304772,0.3998466257668712,0.10429447852760736
2022,cellulose nanofiber scaffold,hexacyanoferrate redox electrode,gel_microstructure,electrode_interface,14,2,4,2,12,0,0,0.0,28,3,0.03757835851836867,1,1,1,1,1,0,,2023-2026,0.029172741473005435,0.3384969325153374,0.10122699386503067
2022,cation/anion thermodiffusion asymmetry,metal-oxide nanostructured electrode,transport_mechanism,electrode_interface,6,3,5,3,4,0,0,0.0,18,3,0.011528942084264856,1,5,1,1,1,0,,2023-2026,0.21351745931119348,0.22193251533742328,0.08895705521472393
2022,high-entropy redox/ion coupling,hexacyanoferrate redox electrode,solvation_entropy,electrode_interface,3,2,3,2,1,0,0,0.0,6,3,0.049201815350034483,1,0,1,1,1,0,,2023-2026,0.28295920481212045,0.1507668711656442,0.08895705521472391
2022,thermoresponsive micellization p/n conversion,Cu-ethylenediamine chelation entropy,phase_or_species_transition,redox_chemistry,4,4,2,3,2,1,0,0.0,16,3,0.030402196220168265,1,2,1,1,1,0,,2023-2026,0.11760531451554351,0.2335889570552147,0.08742331288343558
2022,nanochannel-confined ion transport,Cu-ethylenediamine chelation entropy,transport_mechanism,redox_chemistry,5,4,0,3,5,1,0,0.0,20,3,0.02377908151822905,1,5,1,0,1,0,,2023-2026,0.04974564859728864,0.25015337423312883,0.08588957055214723
2022,ion-dipole interaction transport,Cu-ethylenediamine chelation entropy,transport_mechanism,redox_chemistry,3,4,2,3,1,1,0,0.0,12,3,0.019429791917313758,1,0,1,1,1,0,,2023-2026,0.2456126171728905,0.19125766871165645,0.0843558282208589
2022,nanochannel-confined ion transport,metal-oxide nanostructured electrode,transport_mechanism,electrode_interface,5,3,0,3,5,0,0,0.0,15,3,0.06754569933520783,1,5,1,0,1,0,,2023-2026,0.027043243262140405,0.23726993865030674,0.06901840490797546
2022,soft mixed ionic-electronic coupling,metal-oxide nanostructured electrode,transport_mechanism,electrode_interface,5,3,0,3,5,0,0,0.0,15,3,0.059508586356911704,1,7,1,0,1,0,,2023-2026,0.02853171497743066,0.23481595092024538,0.06748466257668712
2022,high-entropy redox/ion coupling,metal-oxide nanostructured electrode,solvation_entropy,electrode_interface,3,3,3,3,1,0,0,0.0,9,3,0.007819842308638315,1,0,1,1,1,0,,2023-2026,0.24585062772866503,0.13542944785276073,0.06441717791411043
2022,cation/anion thermodiffusion asymmetry,hexacyanoferrate redox electrode,transport_mechanism,electrode_interface,6,2,5,2,4,0,0,0.0,12,3,0.0,1,5,1,1,1,0,,2023-2026,0.2026166485028934,0.14003067484662576,0.06058282208588957
2022,dynamic crosslinked gel network,hexacyanoferrate redox electrode,gel_microstructure,electrode_interface,13,2,2,2,12,0,0,0.0,26,3,0.0,1,3,1,1,1,0,,2023-2026,0.01810627973359933,0.23205521472392635,0.05214723926380368
2022,moisture-gradient ion transport,hexacyanoferrate redox electrode,transport_mechanism,electrode_interface,11,2,3,2,11,0,0,0.0,22,3,0.0,1,4,1,1,1,0,,2023-2026,0.027345065458640797,0.225920245398773,0.05214723926380368
2022,soft mixed ionic-electronic coupling,hexacyanoferrate redox electrode,transport_mechanism,electrode_interface,5,2,0,2,5,0,0,0.0,10,3,0.062442840162299625,1,7,1,0,1,0,,2023-2026,0.029285787762602548,0.19371165644171778,0.04754601226993865
2022,thermoresponsive micellization p/n conversion,metal-oxide nanostructured electrode,phase_or_species_transition,electrode_interface,4,3,2,3,2,0,0,0.0,12,3,0.0,1,2,1,1,1,0,,2023-2026,0.09631368846106328,0.14003067484662576,0.04217791411042945
2022,nanochannel-confined ion transport,hexacyanoferrate redox electrode,transport_mechanism,electrode_interface,5,2,0,2,5,0,0,0.0,10,3,0.009790085250356491,1,5,1,0,1,0,,2023-2026,0.033149968302930544,0.1544478527607362,0.04141104294478527
2022,thermoresponsive micellization p/n conversion,hexacyanoferrate redox electrode,phase_or_species_transition,electrode_interface,4,2,2,2,2,0,0,0.0,8,3,0.0,1,2,1,1,1,0,,2023-2026,0.09564060935111457,0.09401840490797546,0.02914110429447853
