paper_id,source,year,title,doi,concept,concept_type
iTE1_0159,iTE1,2021,Anomalous n-type conversion of thermoelectric polarity in ionic hydrogels using PEDOT:PSS electrodes,10.1039/d1tc01385h,gel-confined redox transport,gel_microstructure
iTE1_0159,iTE1,2021,Anomalous n-type conversion of thermoelectric polarity in ionic hydrogels using PEDOT:PSS electrodes,10.1039/d1tc01385h,conversion of,material_system
iTE1_0160,iTE1,2021,"Correlation of Thermoelectric Performance, Domain Morphology and Doping Level in PEDOT:PSS Thin Films Post-Treated with Ionic Liquids",10.1002/marc.202100397,in pedot:pss,material_system
iTE1_0160,iTE1,2021,"Correlation of Thermoelectric Performance, Domain Morphology and Doping Level in PEDOT:PSS Thin Films Post-Treated with Ionic Liquids",10.1002/marc.202100397,pedot:pss thin,material_system
iTE1_0160,iTE1,2021,"Correlation of Thermoelectric Performance, Domain Morphology and Doping Level in PEDOT:PSS Thin Films Post-Treated with Ionic Liquids",10.1002/marc.202100397,pedot:pss thin films,material_system
iTE1_0160,iTE1,2021,"Correlation of Thermoelectric Performance, Domain Morphology and Doping Level in PEDOT:PSS Thin Films Post-Treated with Ionic Liquids",10.1002/marc.202100397,pedot:pss thin films post-treated,material_system
iTE1_0160,iTE1,2021,"Correlation of Thermoelectric Performance, Domain Morphology and Doping Level in PEDOT:PSS Thin Films Post-Treated with Ionic Liquids",10.1002/marc.202100397,correlation of,material_system
iTE1_0160,iTE1,2021,"Correlation of Thermoelectric Performance, Domain Morphology and Doping Level in PEDOT:PSS Thin Films Post-Treated with Ionic Liquids",10.1002/marc.202100397,pedot:pss films post-treated,material_system
iTE1_0161,iTE1,2021,Study on the performance of a solid-state thermoelectric refrigeration system equipped with ionic wind fans for ultra-quiet operation,10.1016/j.ijrefrig.2021.06.017,electrochemical refrigeration thermocell,device_function
iTE1_0163,iTE1,2020,Self-Powered and Green Ionic-Type Thermoelectric Paper Chips for Early Fire Alarming,10.1021/acsami.0c04798,of ionic liquids,material_system
iTE1_0163,iTE1,2020,Self-Powered and Green Ionic-Type Thermoelectric Paper Chips for Early Fire Alarming,10.1021/acsami.0c04798,liquids on,material_system
iTE1_0166,iTE1,2021,Structural modulation induced by cobalt-based ionic liquids for enhanced thermoelectric transport in PEDOT:PSS,10.1002/asia.202100720,in pedot:pss,material_system
iTE1_0166,iTE1,2021,Structural modulation induced by cobalt-based ionic liquids for enhanced thermoelectric transport in PEDOT:PSS,10.1002/asia.202100720,transport in,material_system
iTE1_0167,iTE1,2020,Improved Thermoelectric Properties and Environmental Stability of Conducting PEDOT:PSS Films Post-treated With Imidazolium Ionic Liquids,10.3389/fchem.2019.00870,pedot:pss films,material_system
iTE1_0167,iTE1,2020,Improved Thermoelectric Properties and Environmental Stability of Conducting PEDOT:PSS Films Post-treated With Imidazolium Ionic Liquids,10.3389/fchem.2019.00870,moisture-gradient ion transport,transport_mechanism
iTE1_0167,iTE1,2020,Improved Thermoelectric Properties and Environmental Stability of Conducting PEDOT:PSS Films Post-treated With Imidazolium Ionic Liquids,10.3389/fchem.2019.00870,imidazolium ionic liquids,material_system
iTE1_0167,iTE1,2020,Improved Thermoelectric Properties and Environmental Stability of Conducting PEDOT:PSS Films Post-treated With Imidazolium Ionic Liquids,10.3389/fchem.2019.00870,ionic-liquid treatment,material_system
iTE1_0167,iTE1,2020,Improved Thermoelectric Properties and Environmental Stability of Conducting PEDOT:PSS Films Post-treated With Imidazolium Ionic Liquids,10.3389/fchem.2019.00870,pedot:pss films post-treated,material_system
iTE1_0168,iTE1,2019,Synergistic enhancement of thermoelectric and mechanical performances of ionic liquid LiTFSI modulated PEDOT flexible films,10.1039/c9tc00310j,of ionic liquid,material_system
iTE1_0168,iTE1,2019,Synergistic enhancement of thermoelectric and mechanical performances of ionic liquid LiTFSI modulated PEDOT flexible films,10.1039/c9tc00310j,litfsi ionic liquid,material_system
iTE1_0168,iTE1,2019,Synergistic enhancement of thermoelectric and mechanical performances of ionic liquid LiTFSI modulated PEDOT flexible films,10.1039/c9tc00310j,improving conductivity,material_system
iTE1_0168,iTE1,2019,Synergistic enhancement of thermoelectric and mechanical performances of ionic liquid LiTFSI modulated PEDOT flexible films,10.1039/c9tc00310j,increases pedot,material_system
iTE1_0169,iTE1,2020,Positive ionic conduction of mayenite cement Ca12Al14O33/nano-carbon black composites on dielectric and thermoelectric properties,10.1016/j.mtcomm.2019.100820,lowering thermal conductivity,material_system
iTE1_0170,iTE1,2020,Thermoelectric probe of defect state induced by ionic liquid gating in vanadium dioxide,10.1063/5.0008723,ionic-liquid gating,material_system
iTE1_0170,iTE1,2020,Thermoelectric probe of defect state induced by ionic liquid gating in vanadium dioxide,10.1063/5.0008723,liquid gating,material_system
iTE1_0171,iTE1,2025,Bio-inspired thermoelectric cement with interfacial selective immobilization towards self-powered buildings,10.1016/j.scib.2025.03.032,ion-pair complexation control,solvation_entropy
iTE1_0171,iTE1,2025,Bio-inspired thermoelectric cement with interfacial selective immobilization towards self-powered buildings,10.1016/j.scib.2025.03.032,thermal charging redox storage,device_function
iTE1_0172,iTE1,2025,An Ultra-Thin Wearable Thermoelectric Paster Based on Structured Organic Ion Gel Electrolyte,10.1007/s40820-025-01721-4,thermal charging redox storage,device_function
iTE1_0173,iTE1,2025,A Mixed Ion/Electron Thermoelectric Generator with Ultrahigh Steady Thermopower by Exploring Both the Hole Tunneling and Ion Accumulations,10.1002/aenm.202404522,ions provide,material_system
iTE1_0173,iTE1,2025,A Mixed Ion/Electron Thermoelectric Generator with Ultrahigh Steady Thermopower by Exploring Both the Hole Tunneling and Ion Accumulations,10.1002/aenm.202404522,ionogel mixed,material_system
iTE1_0174,iTE1,2025,Dual-Cation Doping Thermoelectric PVA Hydrogel for Self-Powered Strain Sensors,10.1021/acsapm.5c00177,pva hydrogel,material_system
iTE1_0174,iTE1,2025,Dual-Cation Doping Thermoelectric PVA Hydrogel for Self-Powered Strain Sensors,10.1021/acsapm.5c00177,chaotropic polymer-water disruption,gel_microstructure
iTE1_0175,iTE1,2025,Enhancing the Thermoelectric Performance of Sustainable Cellulose-Based Ionogels Through Water Content Regulation,10.1002/smll.202412336,cation/anion mobility difference,material_system
iTE1_0175,iTE1,2025,Enhancing the Thermoelectric Performance of Sustainable Cellulose-Based Ionogels Through Water Content Regulation,10.1002/smll.202412336,cellulose nanofiber scaffold,gel_microstructure
iTE1_0176,iTE1,2025,Water-Thermal Self-Cycling Thermoelectric Hydrogel for Continuous Energy Harvesting from Body Heat,10.1002/aenm.202500540,interactions enhance,material_system
iTE1_0177,iTE1,2019,Role of Heat Expansion with a Series of Ionic Liquids: The Case for Isochoric Thermoelectric Generators and Minimal Steric Repulsion,10.3390/e21111086,of ionic liquids,material_system
iTE1_0179,iTE1,2018,Thermoelectric Generators Based on Ionic Liquids,10.1007/s11664-018-6175-z,redox couples,material_system
iTE1_0180,iTE1,2024,Metal-Halogen Interactions Inducing Phase Separation for Self-Healing and Tough Ionogels with Tunable Thermoelectric Performance,10.1002/adma.202402386,chaotropic polymer-water disruption,gel_microstructure
iTE1_0180,iTE1,2024,Metal-Halogen Interactions Inducing Phase Separation for Self-Healing and Tough Ionogels with Tunable Thermoelectric Performance,10.1002/adma.202402386,phase separation,material_system
iTE1_0180,iTE1,2024,Metal-Halogen Interactions Inducing Phase Separation for Self-Healing and Tough Ionogels with Tunable Thermoelectric Performance,10.1002/adma.202402386,ion-pair complexation control,solvation_entropy
iTE1_0183,iTE1,2024,A theoretical investigation of the Ba2CePtO6 double perovskite for optoelectronic and thermoelectric applications,10.1007/s11082-023-06113-9,investigation of,material_system
iTE1_0184,iTE1,2025,Thermoelectric Conversion Eutectogels for Highly Sensitive Self-Powered Sensors and Machine Learning-Assisted Temperature Identification,10.1021/acsami.4c23040,deep-eutectic eutogel electrolyte,material_system
iTE1_0185,iTE1,2025,"A bio-based alginate hydrogel with considerable thermoelectric performance, mechanical strength and flame retardancy for ultra-fast and sustained early fire-alarm system",10.1016/j.ijbiomac.2025.140324,anti-freezing organohydrogel design,gel_microstructure
iTE1_0186,iTE1,2016,Aspects of Protonic Ionic Liquid as Electrolyte in Thermoelectric Generators,10.1007/s11664-016-4526-1,concentration controls,material_system
iTE1_0188,iTE1,2024,Enlightening thermoelectric mastery: Bio-inspired cellulose gel containing eco-friendly deep eutectic solvents,10.1016/j.cej.2024.149344,moisture-gradient ion transport,transport_mechanism
iTE1_0188,iTE1,2024,Enlightening thermoelectric mastery: Bio-inspired cellulose gel containing eco-friendly deep eutectic solvents,10.1016/j.cej.2024.149344,deep eutectic solvents,material_system
iTE1_0188,iTE1,2024,Enlightening thermoelectric mastery: Bio-inspired cellulose gel containing eco-friendly deep eutectic solvents,10.1016/j.cej.2024.149344,cellulose nanofiber scaffold,gel_microstructure
iTE1_0188,iTE1,2024,Enlightening thermoelectric mastery: Bio-inspired cellulose gel containing eco-friendly deep eutectic solvents,10.1016/j.cej.2024.149344,eutectic solvent,material_system
iTE1_0188,iTE1,2024,Enlightening thermoelectric mastery: Bio-inspired cellulose gel containing eco-friendly deep eutectic solvents,10.1016/j.cej.2024.149344,deep-eutectic eutogel electrolyte,material_system
iTE1_0188,iTE1,2024,Enlightening thermoelectric mastery: Bio-inspired cellulose gel containing eco-friendly deep eutectic solvents,10.1016/j.cej.2024.149344,deep eutectic,material_system
iTE1_0188,iTE1,2024,Enlightening thermoelectric mastery: Bio-inspired cellulose gel containing eco-friendly deep eutectic solvents,10.1016/j.cej.2024.149344,thermal charging redox storage,device_function
iTE1_0189,iTE1,2024,A double network facilitated ion-electron conductor for thermoelectric harvesting with high energy density,10.1016/j.cej.2024.150307,interpenetrating-network thermogalvanic hydrogel,gel_microstructure
iTE1_0189,iTE1,2024,A double network facilitated ion-electron conductor for thermoelectric harvesting with high energy density,10.1016/j.cej.2024.150307,ionic-electronic hydrogel,material_system
iTE1_0189,iTE1,2024,A double network facilitated ion-electron conductor for thermoelectric harvesting with high energy density,10.1016/j.cej.2024.150307,soft mixed ionic-electronic coupling,transport_mechanism
iTE1_0189,iTE1,2024,A double network facilitated ion-electron conductor for thermoelectric harvesting with high energy density,10.1016/j.cej.2024.150307,dynamic crosslinked gel network,gel_microstructure
iTE1_0189,iTE1,2024,A double network facilitated ion-electron conductor for thermoelectric harvesting with high energy density,10.1016/j.cej.2024.150307,cation/anion thermodiffusion asymmetry,transport_mechanism
iTE1_0189,iTE1,2024,A double network facilitated ion-electron conductor for thermoelectric harvesting with high energy density,10.1016/j.cej.2024.150307,ion-electron conductor,material_system
iTE1_0189,iTE1,2024,A double network facilitated ion-electron conductor for thermoelectric harvesting with high energy density,10.1016/j.cej.2024.150307,mixed ionic-electronic hydrogel,material_system
iTE1_0189,iTE1,2024,A double network facilitated ion-electron conductor for thermoelectric harvesting with high energy density,10.1016/j.cej.2024.150307,mixed ionic-electronic,material_system
iTE1_0190,iTE1,2025,Enhanced Thermoelectric Performance of PVA-Based Ionogels: Tailoring Crystallinity via Additives for Advanced Waste Heat Recovery,10.1021/acsami.5c08724,improving ionic figure of merit,material_system
iTE1_0191,iTE1,2025,"Ultra-tough, self-healing, n-type liquid crystal elastomer thermoelectric lonogels via synergistic hydrogen-bonds and electrostatic interaction",10.1016/j.cej.2025.165588,liquid crystal elastomer,material_system
iTE1_0191,iTE1,2025,"Ultra-tough, self-healing, n-type liquid crystal elastomer thermoelectric lonogels via synergistic hydrogen-bonds and electrostatic interaction",10.1016/j.cej.2025.165588,n-type liquid,material_system
iTE1_0191,iTE1,2025,"Ultra-tough, self-healing, n-type liquid crystal elastomer thermoelectric lonogels via synergistic hydrogen-bonds and electrostatic interaction",10.1016/j.cej.2025.165588,ion-dipole interaction transport,transport_mechanism
iTE1_0191,iTE1,2025,"Ultra-tough, self-healing, n-type liquid crystal elastomer thermoelectric lonogels via synergistic hydrogen-bonds and electrostatic interaction",10.1016/j.cej.2025.165588,liquid crystal,material_system
iTE1_0191,iTE1,2025,"Ultra-tough, self-healing, n-type liquid crystal elastomer thermoelectric lonogels via synergistic hydrogen-bonds and electrostatic interaction",10.1016/j.cej.2025.165588,electrostatic interaction,material_system
iTE1_0191,iTE1,2025,"Ultra-tough, self-healing, n-type liquid crystal elastomer thermoelectric lonogels via synergistic hydrogen-bonds and electrostatic interaction",10.1016/j.cej.2025.165588,anti-freezing organohydrogel design,gel_microstructure
iTE1_0191,iTE1,2025,"Ultra-tough, self-healing, n-type liquid crystal elastomer thermoelectric lonogels via synergistic hydrogen-bonds and electrostatic interaction",10.1016/j.cej.2025.165588,phase separation,material_system
iTE1_0191,iTE1,2025,"Ultra-tough, self-healing, n-type liquid crystal elastomer thermoelectric lonogels via synergistic hydrogen-bonds and electrostatic interaction",10.1016/j.cej.2025.165588,electrostatic interactions,material_system
iTE1_0192,iTE1,2025,"Structural, electronic, optical, and thermoelectric properties of CaXO3 (X = Si, Ge, Ti) perovskite for photovoltaics and optical devices",10.1038/s41598-025-31002-4,first-principles calculations,material_system
iTE1_0192,iTE1,2025,"Structural, electronic, optical, and thermoelectric properties of CaXO3 (X = Si, Ge, Ti) perovskite for photovoltaics and optical devices",10.1038/s41598-025-31002-4,mixed ionic-covalent bonding,material_system
iTE1_0194,iTE1,2025,Advancing the Mechanical and Thermoelectric Properties of Geopolymers for Sustainable Architectureh,10.1002/smll.202408048,soft mixed ionic-electronic coupling,transport_mechanism
iTE1_0195,iTE1,2025,"Excellent thermoelectric performance of Bi2MO4Cl (M = Y, La, and Bi) derived from ultra-low lattice thermal conductivity",10.1039/d5ta05523g,lattice thermal conductivity,material_system
iTE1_0195,iTE1,2025,"Excellent thermoelectric performance of Bi2MO4Cl (M = Y, La, and Bi) derived from ultra-low lattice thermal conductivity",10.1039/d5ta05523g,ultra-low lattice thermal conductivity,material_system
iTE1_0196,iTE1,2016,Thermoelectric Power in Bilayer Graphene Device with Ionic Liquid Gating,10.1038/srep20402,ionic-liquid gating,material_system
iTE1_0196,iTE1,2016,Thermoelectric Power in Bilayer Graphene Device with Ionic Liquid Gating,10.1038/srep20402,liquid gating,material_system
iTE1_0196,iTE1,2016,Thermoelectric Power in Bilayer Graphene Device with Ionic Liquid Gating,10.1038/srep20402,electrochemical refrigeration thermocell,device_function
iTE1_0197,iTE1,2025,Mechanically Robust Thermoelectric Hydrogel with Superior Thermoelectricity for Low-Grade Thermal Energy Harvesting and Overheating Warning,10.1021/acsami.5c06208,ferri/ferrocyanide redox chemistry,redox_chemistry
iTE1_0197,iTE1,2025,Mechanically Robust Thermoelectric Hydrogel with Superior Thermoelectricity for Low-Grade Thermal Energy Harvesting and Overheating Warning,10.1021/acsami.5c06208,ion channels,transport_mechanism
iTE1_0198,iTE1,2025,A mixed ion-electron thermoelectric generator with an activated carbon ionogel for heat harvesting from fluctuated and steady temperature gradients,10.1016/j.nanoen.2025.111527,ionogel mixed ion-electron,material_system
iTE1_0198,iTE1,2025,A mixed ion-electron thermoelectric generator with an activated carbon ionogel for heat harvesting from fluctuated and steady temperature gradients,10.1016/j.nanoen.2025.111527,mixed ion-electron,material_system
iTE1_0198,iTE1,2025,A mixed ion-electron thermoelectric generator with an activated carbon ionogel for heat harvesting from fluctuated and steady temperature gradients,10.1016/j.nanoen.2025.111527,soft mixed ionic-electronic coupling,transport_mechanism
iTE1_0198,iTE1,2025,A mixed ion-electron thermoelectric generator with an activated carbon ionogel for heat harvesting from fluctuated and steady temperature gradients,10.1016/j.nanoen.2025.111527,ionogel mixed,material_system
iTE1_0198,iTE1,2025,A mixed ion-electron thermoelectric generator with an activated carbon ionogel for heat harvesting from fluctuated and steady temperature gradients,10.1016/j.nanoen.2025.111527,ionogel mixed ion-electron thermoelectric generator,material_system
iTE1_0199,iTE1,2024,Bacterial Cellulose-Based ionogels with synergistically enhanced mechanical and thermoelectric performances for low-grade heat harvesting,10.1016/j.cej.2024.150638,cation/anion mobility difference,material_system
iTE1_0199,iTE1,2024,Bacterial Cellulose-Based ionogels with synergistically enhanced mechanical and thermoelectric performances for low-grade heat harvesting,10.1016/j.cej.2024.150638,transport pathways,material_system
iTE1_0199,iTE1,2024,Bacterial Cellulose-Based ionogels with synergistically enhanced mechanical and thermoelectric performances for low-grade heat harvesting,10.1016/j.cej.2024.150638,in ionic liquid,material_system
iTE1_0199,iTE1,2024,Bacterial Cellulose-Based ionogels with synergistically enhanced mechanical and thermoelectric performances for low-grade heat harvesting,10.1016/j.cej.2024.150638,bacterial cellulose,gel_microstructure
iTE1_0199,iTE1,2024,Bacterial Cellulose-Based ionogels with synergistically enhanced mechanical and thermoelectric performances for low-grade heat harvesting,10.1016/j.cej.2024.150638,moisture-gradient ion transport,transport_mechanism
iTE1_0199,iTE1,2024,Bacterial Cellulose-Based ionogels with synergistically enhanced mechanical and thermoelectric performances for low-grade heat harvesting,10.1016/j.cej.2024.150638,cellulose nanofiber scaffold,gel_microstructure
iTE1_0199,iTE1,2024,Bacterial Cellulose-Based ionogels with synergistically enhanced mechanical and thermoelectric performances for low-grade heat harvesting,10.1016/j.cej.2024.150638,ion transport,transport_mechanism
iTE1_0199,iTE1,2024,Bacterial Cellulose-Based ionogels with synergistically enhanced mechanical and thermoelectric performances for low-grade heat harvesting,10.1016/j.cej.2024.150638,bacterial cellulose-based ionogels,gel_microstructure
iTE1_0201,iTE1,2016,Enhanced thermoelectric power of single-wall carbon nanotube film blended with ionic liquid,10.7567/JJAP.55.03DC01,electrical conductivity,material_system
iTE1_0202,iTE1,2025,Electron-ion coupling enables ionic hydrogel with high thermopower for low-grade heat harvest and sensitive fire warning,10.1039/d5ta05571g,dynamic crosslinked gel network,gel_microstructure
iTE1_0204,iTE1,2025,Synergistic coordination engineering and electrodes ion-attractive boost negative thermoelectric performance in hydrogel fibers for advanced wearable electronics,10.1016/j.cej.2025.170879,concentration difference,material_system
iTE1_0204,iTE1,2025,Synergistic coordination engineering and electrodes ion-attractive boost negative thermoelectric performance in hydrogel fibers for advanced wearable electronics,10.1016/j.cej.2025.170879,ion-pair complexation control,solvation_entropy
iTE1_0204,iTE1,2025,Synergistic coordination engineering and electrodes ion-attractive boost negative thermoelectric performance in hydrogel fibers for advanced wearable electronics,10.1016/j.cej.2025.170879,ion-selectivity membrane transport,transport_mechanism
iTE1_0205,iTE1,2025,Passive radiation-modulated cellulose-based thermoelectric assemblies for efficient low-grade heat harvesting,10.1016/j.carbpol.2025.124274,operational stability,material_system
iTE1_0205,iTE1,2025,Passive radiation-modulated cellulose-based thermoelectric assemblies for efficient low-grade heat harvesting,10.1016/j.carbpol.2025.124274,electrochemical refrigeration thermocell,device_function
iTE1_0205,iTE1,2025,Passive radiation-modulated cellulose-based thermoelectric assemblies for efficient low-grade heat harvesting,10.1016/j.carbpol.2025.124274,MXene-reinforced thermogalvanic gel,material_system
iTE1_0205,iTE1,2025,Passive radiation-modulated cellulose-based thermoelectric assemblies for efficient low-grade heat harvesting,10.1016/j.carbpol.2025.124274,cellulose nanofiber scaffold,gel_microstructure
iTE1_0206,iTE1,2025,High Ionic Seebeck Effect in Natural Leaves,10.1002/adma.202510413,cation/anion thermodiffusion asymmetry,transport_mechanism
iTE1_0207,iTE1,2025,Ion-selective transport in surface-modified cellulose membranes for aqueous ionic thermoelectrics,10.1039/d5ta05281e,organic redox molecular design,redox_chemistry
iTE1_0207,iTE1,2025,Ion-selective transport in surface-modified cellulose membranes for aqueous ionic thermoelectrics,10.1039/d5ta05281e,transport in,material_system
iTE1_0207,iTE1,2025,Ion-selective transport in surface-modified cellulose membranes for aqueous ionic thermoelectrics,10.1039/d5ta05281e,cation/anion thermodiffusion asymmetry,transport_mechanism
iTE1_0207,iTE1,2025,Ion-selective transport in surface-modified cellulose membranes for aqueous ionic thermoelectrics,10.1039/d5ta05281e,cellulose nanofiber scaffold,gel_microstructure
iTE1_0207,iTE1,2025,Ion-selective transport in surface-modified cellulose membranes for aqueous ionic thermoelectrics,10.1039/d5ta05281e,ion transport,transport_mechanism
iTE1_0207,iTE1,2025,Ion-selective transport in surface-modified cellulose membranes for aqueous ionic thermoelectrics,10.1039/d5ta05281e,ion selectivity,material_system
iTE1_0207,iTE1,2025,Ion-selective transport in surface-modified cellulose membranes for aqueous ionic thermoelectrics,10.1039/d5ta05281e,ion-selectivity membrane transport,transport_mechanism
iTE1_0208,iTE1,2026,Synergistic Thermoelectric-Piezoionic Ionogel for Multimodal Energy Harvesting,10.1002/smll.202511861,ion migration,transport_mechanism
iTE1_0208,iTE1,2026,Synergistic Thermoelectric-Piezoionic Ionogel for Multimodal Energy Harvesting,10.1002/smll.202511861,selective ion migration,transport_mechanism
iTE1_0208,iTE1,2026,Synergistic Thermoelectric-Piezoionic Ionogel for Multimodal Energy Harvesting,10.1002/smll.202511861,selective ion migration under,transport_mechanism
iTE1_0208,iTE1,2026,Synergistic Thermoelectric-Piezoionic Ionogel for Multimodal Energy Harvesting,10.1002/smll.202511861,migration under,material_system
iTE1_0208,iTE1,2026,Synergistic Thermoelectric-Piezoionic Ionogel for Multimodal Energy Harvesting,10.1002/smll.202511861,ion-selectivity membrane transport,transport_mechanism
iTE1_0208,iTE1,2026,Synergistic Thermoelectric-Piezoionic Ionogel for Multimodal Energy Harvesting,10.1002/smll.202511861,selective ion,material_system
iTE1_0209,iTE1,2025,Effects of thermoosmosis and thermophoresis of finite-sized ions along with a pressure-driven flow on the thermoelectric field in a conical hydrophobic nanopore,10.1016/j.ijheatmasstransfer.2025.126758,ion-selectivity membrane transport,transport_mechanism
iTE1_0210,iTE1,2026,"Comprehensive investigation of structural, electronic, optical, mechanical and thermoelectric properties of KCu3SnSe4 and RbCu3SnSe4: A density functional theory study",10.1142/S0129183125501591,comprehensive investigation,material_system
iTE1_0210,iTE1,2026,"Comprehensive investigation of structural, electronic, optical, mechanical and thermoelectric properties of KCu3SnSe4 and RbCu3SnSe4: A density functional theory study",10.1142/S0129183125501591,density functional,material_system
iTE1_0210,iTE1,2026,"Comprehensive investigation of structural, electronic, optical, mechanical and thermoelectric properties of KCu3SnSe4 and RbCu3SnSe4: A density functional theory study",10.1142/S0129183125501591,comprehensive investigation of,material_system
iTE1_0210,iTE1,2026,"Comprehensive investigation of structural, electronic, optical, mechanical and thermoelectric properties of KCu3SnSe4 and RbCu3SnSe4: A density functional theory study",10.1142/S0129183125501591,functional theory,material_system
iTE1_0210,iTE1,2026,"Comprehensive investigation of structural, electronic, optical, mechanical and thermoelectric properties of KCu3SnSe4 and RbCu3SnSe4: A density functional theory study",10.1142/S0129183125501591,investigation of,material_system
iTE1_0210,iTE1,2026,"Comprehensive investigation of structural, electronic, optical, mechanical and thermoelectric properties of KCu3SnSe4 and RbCu3SnSe4: A density functional theory study",10.1142/S0129183125501591,investigation of structural,material_system
iTE1_0210,iTE1,2026,"Comprehensive investigation of structural, electronic, optical, mechanical and thermoelectric properties of KCu3SnSe4 and RbCu3SnSe4: A density functional theory study",10.1142/S0129183125501591,density functional theory,material_system
iTE1_0211,iTE1,2026,High seebeck coefficient flexible thermoelectric hydrogels based on PVA-PAA/PAANa for efficient low-grade heat harvesting,10.1016/j.applthermaleng.2025.129265,redox electrolyte,material_system
iTE1_0211,iTE1,2026,High seebeck coefficient flexible thermoelectric hydrogels based on PVA-PAA/PAANa for efficient low-grade heat harvesting,10.1016/j.applthermaleng.2025.129265,hydrogels based on,material_system
iTE1_0211,iTE1,2026,High seebeck coefficient flexible thermoelectric hydrogels based on PVA-PAA/PAANa for efficient low-grade heat harvesting,10.1016/j.applthermaleng.2025.129265,ferri/ferrocyanide redox chemistry,redox_chemistry
iTE1_0211,iTE1,2026,High seebeck coefficient flexible thermoelectric hydrogels based on PVA-PAA/PAANa for efficient low-grade heat harvesting,10.1016/j.applthermaleng.2025.129265,Fe2+/Fe3+ solvation redox chemistry,redox_chemistry
iTE1_0211,iTE1,2026,High seebeck coefficient flexible thermoelectric hydrogels based on PVA-PAA/PAANa for efficient low-grade heat harvesting,10.1016/j.applthermaleng.2025.129265,dynamic crosslinked gel network,gel_microstructure
iTE1_0211,iTE1,2026,High seebeck coefficient flexible thermoelectric hydrogels based on PVA-PAA/PAANa for efficient low-grade heat harvesting,10.1016/j.applthermaleng.2025.129265,gel-confined redox transport,gel_microstructure
iTE1_0212,iTE1,2025,Selective Regulation of Electron-Ion-Phonon Transport in Thermoelectric Materials toward High Performance and Stability,10.1021/acs.chemmater.5c01447,transport in,material_system
iTE1_0212,iTE1,2025,Selective Regulation of Electron-Ion-Phonon Transport in Thermoelectric Materials toward High Performance and Stability,10.1021/acs.chemmater.5c01447,regulation of,material_system
iTE1_0212,iTE1,2025,Selective Regulation of Electron-Ion-Phonon Transport in Thermoelectric Materials toward High Performance and Stability,10.1021/acs.chemmater.5c01447,electrical conductivity,material_system
iTE1_0213,iTE1,2024,Exploring the Thermal and Ionic Transport of Cu+ Conducting Argyrodite Cu7PSe6,10.1002/aenm.202402039,transport of,material_system
iTE1_0214,iTE1,2026,Biomimetic CsCl:EG/PVA-NaOH eutectogels for high-performance ionic thermoelectrics and sustainable low-grade heat harvesting,10.1039/d5se01406a,chaotropic polymer-water disruption,gel_microstructure
iTE1_0214,iTE1,2026,Biomimetic CsCl:EG/PVA-NaOH eutectogels for high-performance ionic thermoelectrics and sustainable low-grade heat harvesting,10.1039/d5se01406a,phonon transport,material_system
iTE1_0214,iTE1,2026,Biomimetic CsCl:EG/PVA-NaOH eutectogels for high-performance ionic thermoelectrics and sustainable low-grade heat harvesting,10.1039/d5se01406a,mobile ions,material_system
iTE1_0214,iTE1,2026,Biomimetic CsCl:EG/PVA-NaOH eutectogels for high-performance ionic thermoelectrics and sustainable low-grade heat harvesting,10.1039/d5se01406a,anti-freezing organohydrogel design,gel_microstructure
iTE1_0214,iTE1,2026,Biomimetic CsCl:EG/PVA-NaOH eutectogels for high-performance ionic thermoelectrics and sustainable low-grade heat harvesting,10.1039/d5se01406a,dynamic crosslinked gel network,gel_microstructure
iTE1_0214,iTE1,2026,Biomimetic CsCl:EG/PVA-NaOH eutectogels for high-performance ionic thermoelectrics and sustainable low-grade heat harvesting,10.1039/d5se01406a,deep-eutectic eutogel electrolyte,material_system
iTE1_0214,iTE1,2026,Biomimetic CsCl:EG/PVA-NaOH eutectogels for high-performance ionic thermoelectrics and sustainable low-grade heat harvesting,10.1039/d5se01406a,nanochannel-confined ion transport,transport_mechanism
iTE1_0215,iTE1,2024,Stretchable and thermo-mechanical stable ionogels with high thermoelectric properties for respiratory sensing and energy harvesting,10.1016/j.cej.2024.155789,ion-dipole interaction transport,transport_mechanism
iTE1_0216,iTE1,2023,Exceptional n-type thermoelectric ionogels enabled by metal coordination and ion-selective association,10.1126/sciadv.adk2098,moisture-gradient ion transport,transport_mechanism
iTE1_0216,iTE1,2023,Exceptional n-type thermoelectric ionogels enabled by metal coordination and ion-selective association,10.1126/sciadv.adk2098,exceptional n-type,material_system
iTE1_0216,iTE1,2023,Exceptional n-type thermoelectric ionogels enabled by metal coordination and ion-selective association,10.1126/sciadv.adk2098,Gutmann-donor ionic-cluster thermodiffusion,transport_mechanism
iTE1_0216,iTE1,2023,Exceptional n-type thermoelectric ionogels enabled by metal coordination and ion-selective association,10.1126/sciadv.adk2098,n-type ionogel,material_system
iTE1_0216,iTE1,2023,Exceptional n-type thermoelectric ionogels enabled by metal coordination and ion-selective association,10.1126/sciadv.adk2098,ion-pair complexation control,solvation_entropy
iTE1_0216,iTE1,2023,Exceptional n-type thermoelectric ionogels enabled by metal coordination and ion-selective association,10.1126/sciadv.adk2098,redox entropy tuning,solvation_entropy
iTE1_0217,iTE1,2026,Thermodynamically Driven Phase Separation for Wearable Ionic Thermoelectrics,10.1002/adfm.202518121,phase separation,material_system
