cutoff_year,concept_u,concept_v,u_type,v_type,u_degree_all,v_degree_all,u_degree_tg,v_degree_tg,u_degree_ite,v_degree_ite,common_neighbors,adamic_adar,preferential_attachment,shortest_path,semantic_similarity,cross_type,ite_lead_years_for_u,u_seen_in_ite,u_seen_in_tg,v_seen_in_tg,dprev,future_edge_label,future_example_title,future_window,ml_score,graph_score,hybrid_score
2022,lowers lattice thermal conductivity,relaxation time,property_metric,material_system,58,44,0,0,58,44,16,3.2275262071776862,2552,2,0.0,1,0,1,0,0,2,0,,2023-2026,0.3151366962673217,1.371317413207326,0.8569883235052915
2022,cubic phase,electrical conductivity sigma,material_system,property_metric,72,29,0,0,72,29,9,1.6911663853704515,2088,2,0.0,1,0,1,0,0,2,0,,2023-2026,0.4069829688566782,1.1368317257000036,0.8569160776350215
2022,generalized gradient approximation,wide temperature,material_system,material_system,57,80,0,0,57,80,12,2.3742130479394192,4560,2,0.008435336836024052,0,0,1,0,0,2,0,,2023-2026,0.27780668242426865,1.575897215605108,0.8568262584449564
2022,charge transfer,substitution changes,electrode_interface,material_system,66,58,0,0,66,58,17,3.401568363187659,3828,2,0.05367108828911343,1,0,1,0,0,2,0,,2023-2026,0.2732624913402057,1.609824462061155,0.8568204006716913
2022,high power density,ionic power factor,property_metric,property_metric,56,29,0,0,56,29,11,2.3296397978232797,1624,2,0.25808034771080385,0,0,1,0,0,2,1,Mixed Ionic-Electronic Conducting Hydrogels with Carboxylated Carbon Nanotubes for High Performance Wearable Thermoelectric Harvesters,2023-2026,0.39758587971458426,1.1502723864568283,0.8567501073925099
2022,lower lattice thermal conductivity,rare-earth ionic radius,property_metric,material_system,43,46,0,0,43,46,14,2.7973107354901323,1978,2,0.0,1,0,1,0,0,2,0,,2023-2026,0.3605787526972316,1.221166087397977,0.856724723708361
2022,hole concentration,ion diffusion,material_system,transport_mechanism,71,51,0,0,71,51,15,3.1789701925228036,3621,2,0.04533074268175628,1,0,1,0,0,2,0,,2023-2026,0.277811832966583,1.5747725231382041,0.8566192837895887
2022,formation energy,semiconducting nature,material_system,material_system,29,59,0,0,29,59,14,3.0548821958816976,1711,2,0.0,0,0,1,0,0,2,1,"Insight into structural stability, electronic, optical and thermoelectric properties of the inverse perovskite Na3SCl compound from first-principles study",2023-2026,0.3947769664670734,1.1541394931073534,0.8565704690123794
2022,performance ionic,polymer matrix,material_system,material_system,29,68,0,0,29,68,14,2.9166922151240575,1972,2,0.0,0,0,1,0,0,2,1,Biomimetic CsCl:EG/PVA-NaOH eutectogels for high-performance ionic thermoelectrics and sustainable low-grade heat harvesting,2023-2026,0.35873447855376894,1.2243878626937945,0.8565509431014956
2022,heat-to-electricity conversion,transition temperature,material_system,material_system,74,84,0,0,74,84,16,3.2264667018136777,6216,2,0.01273231659824049,0,0,1,0,0,2,0,,2023-2026,0.2652623070436405,1.6856845784355838,0.8565197016440818
2022,concentration gradients,superionic phase,material_system,material_system,40,66,0,0,40,66,7,1.5343505832082047,2640,2,0.00281729330681079,0,0,1,0,0,2,0,,2023-2026,0.3555027307619335,1.231579255672277,0.8565099386886398
2022,dc conductivity,increasing ionic,property_metric,material_system,51,78,0,0,51,78,19,4.052792702668976,3978,2,0.0,1,0,1,0,0,2,0,,2023-2026,0.2774410356469389,1.5771468739016672,0.856506033506463
2022,ambient conditions,deep eutectic,material_system,material_system,57,34,0,0,57,34,15,3.070593019094802,1938,2,0.0,0,0,1,0,0,2,1,Biomimetic CsCl:EG/PVA-NaOH eutectogels for high-performance ionic thermoelectrics and sustainable low-grade heat harvesting,2023-2026,0.35785842781381205,1.2264517514742062,0.8564708868668723
2022,large seebeck,strong ionic,property_metric,material_system,115,66,0,0,115,66,28,5.784188799889094,7590,2,0.0,1,0,1,0,0,2,0,,2023-2026,0.26460938280471463,1.6939049869176395,0.856443550591635
2022,high power density,transport mechanism,property_metric,material_system,56,42,0,0,56,42,8,1.5627749593883307,2352,2,0.0,1,0,1,0,0,2,0,,2023-2026,0.380873501715839,1.1739504822899987,0.8561467567462022
2022,carrier transport,ionic bonds,material_system,material_system,77,41,0,0,77,41,17,3.458457080568982,3157,2,0.0,0,0,1,0,0,2,0,,2023-2026,0.29350729304773526,1.476403912992541,0.8561291834264068
2022,higher seebeck,semi-classical boltzmann,property_metric,material_system,31,58,0,0,31,58,15,3.2265456282675404,1798,2,0.010648687400633601,1,0,1,0,0,2,0,,2023-2026,0.35748717954053644,1.2256121373062052,0.8559319717264811
2022,elevated temperatures,smaller ionic,material_system,material_system,55,51,0,0,55,51,11,2.181892988593937,2805,2,0.0,0,0,1,0,0,2,0,,2023-2026,0.3215101935238745,1.3395546139727417,0.8558050533057366
2022,increasing temperature,wide temperature range,material_system,material_system,66,70,0,0,66,70,19,3.8912550663004755,4620,2,0.35407599732663203,0,0,1,0,0,2,0,,2023-2026,0.2639346471404409,1.6974460108564062,0.8557796696215878
2022,high conductivity,lattice distortion,property_metric,material_system,70,45,0,0,70,45,12,2.290887750720501,3150,2,0.0,1,0,1,0,0,2,0,,2023-2026,0.3063437794362758,1.4068448080602958,0.8557289022532901
2022,considerable attention,high ionic seebeck coefficient,material_system,property_metric,30,61,0,0,30,61,10,2.09140127748597,1830,2,0.014546165644798223,1,0,1,0,0,2,1,Highly stretchable ionic hydrogels with enhanced thermoelectric performance and flame retardancy for intelligent fire protection,2023-2026,0.3946270657835831,1.1503788026711446,0.8556488460186669
2022,phonon dispersion,transport characteristics,material_system,material_system,82,23,0,0,82,23,11,2.4290094967903735,1886,2,0.0,0,0,1,0,0,2,1,"Decoding the Structure-Property Paradigm in LiX5Sb11(X = Fe, Mn) Skutterudites: A Synergistic Computational-Experimental Exploration",2023-2026,0.39073336499693717,1.1567354629593467,0.8556195571523413
2022,lowers thermal conductivity,solid solutions,property_metric,material_system,51,83,0,0,51,83,22,4.475685579417884,4233,2,0.0,1,0,1,0,0,2,0,,2023-2026,0.2729652091477872,1.6058880384269925,0.8555629320107783
2022,lattice thermal conductivity kappa,temperature thermoelectric,property_metric,material_system,38,78,0,0,38,78,18,3.575624714242564,2964,2,0.07234488376325679,1,0,1,0,0,2,0,,2023-2026,0.2857483685473384,1.5196128011871752,0.8553676729019408
2022,high-temperature thermoelectric,systematically investigated,material_system,material_system,56,66,0,0,56,66,15,3.16085640107628,3696,2,0.006655852330196517,0,0,1,0,0,2,1,Thermoelectric properties of polycrystalline Ba2-xLaxCaMoO6-s: Ultralow thermal conductivity and high seebeck coefficient,2023-2026,0.27956556565932533,1.5572909751239892,0.8553481469910571
2022,boltzmann transport equation,ionic bonds,material_system,material_system,44,41,0,0,44,41,11,2.249535539921814,1804,2,0.030526098387696144,0,0,1,0,0,2,1,Acoustic phonon softening leads to ultralow lattice thermal conductivity in monolayer Mg3SbBi,2023-2026,0.3777400290048631,1.1758933104229312,0.8553169055336431
2022,high conductivity,rare-earth ionic radius,property_metric,material_system,70,46,0,0,70,46,14,2.789965698581972,3220,2,0.0,1,0,1,0,0,2,0,,2023-2026,0.2973015027358215,1.4512818760495176,0.8551685086109266
2022,large thermopower,thermoelectric power generation,property_metric,material_system,57,52,0,0,57,52,15,2.911607051531959,2964,2,0.2791322186677808,1,0,1,0,0,2,0,,2023-2026,0.28798730923152227,1.5044753387745537,0.854899051040731
2022,ionic layer,positive seebeck,material_system,property_metric,55,52,0,0,55,52,9,1.87633139780475,2860,2,0.0,1,0,1,0,0,2,0,,2023-2026,0.32875536776898606,1.304988870230796,0.8545593001913541
2022,large temperature,temperature thermoelectric,material_system,material_system,39,78,0,0,39,78,14,2.6251189447132908,3042,2,0.5050887711210456,0,0,1,0,0,2,0,,2023-2026,0.28803985325989645,1.5027804897098447,0.8545417268715586
2022,elevated temperatures,ionic thermoelectrics,material_system,material_system,55,64,0,0,55,64,16,3.1372563899015207,3520,2,0.009662213719587085,0,0,1,0,0,2,0,,2023-2026,0.28091630267345347,1.5463808724176982,0.854533916507205
2022,temperature thermoelectric,thermoelectric conversion efficiency,material_system,property_metric,78,31,0,0,78,31,15,3.0906980599047786,2418,2,0.38792627222282194,1,0,1,0,0,2,1,"Carrier optimization and reduced thermal conductivity leading to enhanced thermoelectric performance in (Mg, S) co-doped AgSbTe2",2023-2026,0.30308315484709786,1.4164076229156088,0.8543952825399305
2022,concentration gradients,temperature changes,material_system,material_system,40,42,0,0,40,42,13,2.7999830249957935,1680,2,0.009308441533908836,0,0,1,0,0,2,0,,2023-2026,0.38095454627072944,1.1660561565197014,0.854309368532042
2022,lattice distortion,phonon transport,material_system,material_system,45,41,0,0,45,41,13,2.6190508174465807,1845,2,0.02619715723890195,0,0,1,0,0,2,0,,2023-2026,0.3569478083664438,1.219115866755184,0.8542937478033351
2022,ionic diffusion,ionic species,material_system,material_system,42,36,0,0,42,36,11,2.3568805689830583,1512,2,0.11826666129241241,0,0,1,0,0,2,1,Heat-Driven Iontronic Nanotransistors,2023-2026,0.41996930068485083,1.108748584371461,0.8542742218924513
2022,cubic phase,higher seebeck coefficient,material_system,property_metric,72,24,0,0,72,24,11,2.160608178859471,1728,2,0.0,1,0,1,0,0,2,0,,2023-2026,0.43431855036936684,1.0964335923770843,0.854262506345921
2022,absorption coefficient,conduction mechanism,material_system,material_system,74,57,0,0,74,57,10,2.0824792694521355,4218,2,0.04262177505665145,0,0,1,0,0,2,0,,2023-2026,0.28212827903947896,1.5360731440621704,0.8542019760221813
2022,phase separation,systematically investigated,material_system,material_system,33,66,0,0,33,66,13,2.816726852598523,2178,2,0.0060893847902717775,0,0,1,0,0,2,0,,2023-2026,0.3308256140252933,1.2972858983871598,0.8541804975202094
2022,semi-classical boltzmann,semiconducting behavior,material_system,material_system,58,51,0,0,58,51,14,2.789630218451865,2958,2,0.07913976402762853,0,0,1,0,0,2,0,,2023-2026,0.2906938843085958,1.4811145389932439,0.8541355879251766
2022,low temperatures,reduce thermal conductivity,material_system,property_metric,102,55,0,0,102,55,20,4.165410854094148,5610,2,0.0,1,0,1,0,0,2,0,,2023-2026,0.26635883463670745,1.6608222361073144,0.8540457687351115
2022,different temperatures,ionic migration,material_system,material_system,78,28,0,0,78,28,10,2.0421352287104515,2184,2,0.011798394575483208,0,0,1,0,0,2,0,,2023-2026,0.3486171981675351,1.2389473581442574,0.8539188503143671
2022,different ionic,rare-earth ionic,material_system,material_system,51,57,0,0,51,57,15,3.267748709114102,2907,2,0.09053471601110727,0,0,1,0,0,2,0,,2023-2026,0.28835646929993564,1.4958517202327488,0.8538251259421252
2022,electrical conductivity sigma,solid solution,property_metric,material_system,29,77,0,0,29,77,13,2.6592939758634975,2233,2,0.0,1,0,1,0,0,2,0,,2023-2026,0.33839358581312257,1.2711856133088606,0.8537782637560043
2022,polymer matrix,soret-effect ion thermodiffusion,material_system,transport_mechanism,68,28,0,0,68,28,13,2.549941690708405,1904,2,0.0,1,0,1,0,0,2,0,,2023-2026,0.3709376286929319,1.1839555590268285,0.8537157808411762
2022,ion exchange,ionic thermoelectrics,material_system,material_system,41,64,0,0,41,64,11,2.123018384693676,2624,2,0.021836092612071555,0,0,1,0,0,2,1,Dissecting the role of geopolymer-electrode interfaces in ionic thermoelectrics: electrochemical activity and energy-level matching governing Seebeck behavior,2023-2026,0.31541886210623543,1.3541775686335769,0.8536630608817901
2022,ion exchange,solid solutions,material_system,material_system,41,83,0,0,41,83,19,4.109408653413965,3403,2,0.003334832698994818,0,0,1,0,0,2,0,,2023-2026,0.2796036231138564,1.5502479790682233,0.8535693365095481
2022,conducting polymer,strong ionic,material_system,material_system,71,66,0,0,71,66,15,2.9035162628934876,4686,2,0.02454195996999554,0,0,1,0,0,2,0,,2023-2026,0.26840432182461726,1.6396746983246766,0.8535400476432226
2022,charge transfer,increases seebeck coefficient,electrode_interface,property_metric,66,26,0,0,66,26,11,2.150200396501633,1716,2,0.0,1,0,1,0,0,2,0,,2023-2026,0.4367264920291444,1.09201878392627,0.8535302846877807
2022,conducting polymer,performance ionic,material_system,material_system,71,29,0,0,71,29,7,1.3559753651554483,2059,2,0.0,0,0,1,0,0,2,0,,2023-2026,0.47133483664056935,1.0675635568399264,0.8533545514898271
2022,giant ionic,pedot:pss film,material_system,material_system,43,67,0,0,43,67,13,2.7148273898880007,2881,2,0.0,0,0,1,0,0,2,0,,2023-2026,0.3059631021507218,1.3966532588745262,0.8532178701136408
2022,liquid electrolytes,thermal diffusion,material_system,material_system,42,50,0,0,42,50,14,2.8208300870205854,2100,2,0.0,0,0,1,0,0,2,0,,2023-2026,0.34316822994194784,1.2538856562658647,0.8531495294255477
2022,elevated temperatures,higher seebeck,material_system,property_metric,55,31,0,0,55,31,10,1.8851256591927363,1705,2,0.0,1,0,1,0,0,2,0,,2023-2026,0.4865121306074265,1.058248721052837,0.8531436716522826
2022,ionic mobility,phase transitions,material_system,phase_or_species_transition,35,63,0,0,35,63,12,2.462036628025759,2205,2,0.0035946419896269047,1,0,1,0,0,2,0,,2023-2026,0.3356050516538547,1.277452454406998,0.8531221931503103
2022,conduction band,high-temperature thermoelectric,material_system,material_system,62,56,0,0,62,56,20,4.058839580750581,3472,2,0.0,0,0,1,0,0,2,1,"Two-dimensional Li-based ternary chalcogenides LiMTe2 (M = Al, Ga, and In): Promising high-temperature thermoelectric materials",2023-2026,0.2819560424418731,1.5317188659350958,0.8530030850939196
2022,hole concentration,polymer matrix,material_system,material_system,71,68,0,0,71,68,14,2.910582386647495,4828,2,0.0,0,0,1,0,0,2,0,,2023-2026,0.27343721478652316,1.5893798570703321,0.8529972273206545
2022,ionic diffusion,ionic mobility,material_system,material_system,42,35,0,0,42,35,10,2.100030283684176,1470,2,0.11415037324055581,0,0,1,0,0,2,1,Green Hybrid Nanocomposite Gel of Cellulose Nanofibers and Carbon Nanotubes Impregnated With DES for Renewable Low-Grade Heat Energy Harvesting,2023-2026,0.47817098410187336,1.0618258679267387,0.8529640332721521
2022,pedot:pss film,successive ionic,material_system,material_system,67,54,0,0,67,54,16,3.2676962998452774,3618,2,0.0,0,0,1,0,0,2,0,,2023-2026,0.2832520398805527,1.5229165853087046,0.8529210762682079
2022,ionic bond,solid solutions,material_system,material_system,82,83,0,0,82,83,23,4.907410855324092,6806,2,0.004938411731421075,0,0,1,0,0,2,0,,2023-2026,0.2610819818278179,1.7161703830983714,0.8528995977662357
2022,large thermopower,polymer matrix,property_metric,material_system,57,68,0,0,57,68,16,3.1841261404582424,3876,2,0.011327830635101035,1,0,1,0,0,2,0,,2023-2026,0.2741300007896004,1.5843880579529033,0.8528683563088217
2022,p-type semiconductor,rare-earth ionic radius,material_system,material_system,55,46,0,0,55,46,8,1.4971810355532806,2530,2,0.0,0,0,1,0,0,2,0,,2023-2026,0.3615899413751621,1.1988987386261567,0.8528585933533799
2022,cubic phase,thermoelectric energy conversion,material_system,material_system,72,61,0,0,72,61,15,3.0442506517970713,4392,2,0.005516713777411992,0,0,1,0,0,2,1,First-principles investigation of triaxial strain effects on the physical properties of Rb2TiBr6 double perovskite for photocatalytic and thermoelectric applications,2023-2026,0.27100619098033707,1.6083688054047718,0.8528312570781427
2022,charge transfer,strong ionic,electrode_interface,material_system,66,66,0,0,66,66,21,4.3340230004790525,4356,2,0.0,1,0,1,0,0,2,0,,2023-2026,0.27044119702443403,1.6130345218104423,0.8528097785761706
2022,diffusion coefficient,negative seebeck coefficient,material_system,property_metric,55,37,0,0,55,37,8,1.5643236999024186,2035,2,0.43105910201600345,1,0,1,0,0,2,0,,2023-2026,0.372257001722803,1.1772083805209512,0.8526730971999844
2022,boltzmann transport equation,zintl phase,material_system,material_system,44,51,0,0,44,51,15,3.1151230252873447,2244,2,0.0,0,0,1,0,0,2,0,,2023-2026,0.3271590588777906,1.3021380872417696,0.8526184246495099
2022,conversion devices,ultralow lattice thermal conductivity,material_system,property_metric,40,78,0,0,40,78,12,2.479038654077659,3120,2,0.032648495957277965,1,0,1,0,0,2,0,,2023-2026,0.2919985487472564,1.4674551880345217,0.852593040965361
2022,solid solutions,superionic conductors,material_system,material_system,83,72,0,0,83,72,21,4.216009249426243,5976,2,0.002801897420885954,0,0,1,0,0,2,1,Stabilizing superionic Ag2S1-xTex phase to room temperature via S/Te size disparity,2023-2026,0.262599160474726,1.6936394345296206,0.8525813254188308
2022,ionic layer,lower lattice thermal conductivity,material_system,property_metric,55,43,0,0,55,43,11,2.0950234527011427,2365,2,0.03766454853506147,1,0,1,0,0,2,0,,2023-2026,0.32523238926722325,1.3091576522044752,0.8524895536376773
2022,dynamics simulations,superionic phase,material_system,material_system,51,66,0,0,51,66,16,3.3244677896270356,3366,2,0.00273569488048768,0,0,1,0,0,2,0,,2023-2026,0.2830447891470127,1.5221960791970945,0.8524817432733237
2022,conducting polymer,ionic thermoelectric effect,material_system,material_system,71,29,0,0,71,29,11,2.213857088359738,2059,2,0.0,0,0,1,0,0,2,0,,2023-2026,0.36373139558166656,1.192555746475573,0.8524719803178817
2022,calculations reveal,ionic layer,material_system,material_system,45,55,0,0,45,55,11,2.132525956979269,2475,2,0.004411093134462641,0,0,1,0,0,2,0,,2023-2026,0.3255349263134881,1.3078601554262508,0.8524563595891749
2022,semiconducting behavior,successive ionic,material_system,material_system,51,54,0,0,51,54,15,3.0801720385652827,2754,2,0.0,0,0,1,0,0,2,0,,2023-2026,0.30493881057888284,1.3986478306713006,0.8523938766743469
2022,heat-to-electricity conversion,higher seebeck,material_system,property_metric,74,31,0,0,74,31,9,1.697884501913093,2294,2,0.0,1,0,1,0,0,2,0,,2023-2026,0.36598219250401137,1.1855664466747373,0.8523880189010817
2022,energy applications,rare-earth ionic,material_system,material_system,52,57,0,0,52,57,10,2.0698785564098676,2964,2,0.002859326129820977,0,0,1,0,0,2,0,,2023-2026,0.31018091274423154,1.3722058421525365,0.852368492990198
2022,substitution changes,successive ionic,material_system,material_system,58,54,0,0,58,54,17,3.535544779952417,3132,2,0.02150377238662331,0,0,1,0,0,2,0,,2023-2026,0.282723526728156,1.5240930214394504,0.852300152302105
2022,concentration gradients,molecular dynamics simulations,material_system,material_system,40,46,0,0,40,46,11,2.5590464781675784,1840,2,0.027413592135879766,0,0,1,0,0,2,0,,2023-2026,0.3603956193342722,1.1998193853243253,0.8522630530714258
2022,energy applications,phonon transport,material_system,material_system,52,41,0,0,52,41,12,2.3770096729912407,2132,2,0.0,0,0,1,0,0,2,0,,2023-2026,0.35074608069475904,1.227159565743742,0.8522083805209514
2022,solid-state reaction,successive ionic layer adsorption,material_system,material_system,66,53,0,0,66,53,17,3.4927395606009406,3498,2,0.025872472953036917,0,0,1,0,0,2,0,,2023-2026,0.27555259284478195,1.5701878392627018,0.8521693286991838
2022,activation energies,calculations reveal,material_system,material_system,52,45,0,0,52,45,9,1.834110179687019,2340,2,0.03744401537330707,0,0,1,0,0,2,0,,2023-2026,0.33916370538852497,1.261838559768813,0.852143945015035
2022,ambient conditions,electronic conduction,material_system,material_system,57,81,0,0,57,81,14,3.02146694791076,4617,2,0.08485668576872836,0,0,1,0,0,2,0,,2023-2026,0.2666548858800562,1.648527746319366,0.852018979185379
2022,phase transitions,transition metal,phase_or_species_transition,material_system,63,69,0,0,63,69,13,2.7748801754405443,4347,2,0.563672031160421,1,0,1,0,0,2,0,,2023-2026,0.2683965329580327,1.6318233295583238,0.8519701644081696
2022,carrier transport,rare-earth ionic radius,material_system,material_system,77,46,0,0,77,46,14,2.7835349180108384,3542,2,0.0,0,0,1,0,0,2,0,,2023-2026,0.28784972915110363,1.4906822353262776,0.851872534853751
2022,electron localization function,electronic conductivity,material_system,property_metric,35,82,0,0,35,82,9,1.9181612620759434,2870,2,0.20756989266686948,1,0,1,0,0,2,1,Pure and Sn-doped PbS: DFT insights into electronic and structural modifications,2023-2026,0.30708796912433606,1.384431991252392,0.8517944312102159
2022,high-temperature thermoelectric,large thermopower,material_system,property_metric,56,57,0,0,56,57,12,2.4185578172711764,3192,2,0.10986059689727636,1,0,1,0,0,2,0,,2023-2026,0.2882147172505001,1.4873911430468232,0.8517944312102159
2022,deep eutectic,strong ionic,material_system,material_system,34,66,0,0,34,66,11,2.059577607716019,2244,2,0.0069701261060310165,0,0,1,0,0,2,0,,2023-2026,0.34017696862737296,1.2576297496778224,0.8517924786191275
2022,dc conductivity,lowers lattice thermal conductivity,property_metric,property_metric,51,58,0,0,51,58,12,2.470768814256364,2958,2,0.45971051932166684,0,0,1,0,0,2,0,,2023-2026,0.29133842471186855,1.4679882454016482,0.8517885734369508
2022,charge transfer,p-type semiconducting,electrode_interface,material_system,66,65,0,0,66,65,19,3.980357024249771,4290,2,0.0,1,0,1,0,0,2,0,,2023-2026,0.27120594494035233,1.6019564962705508,0.8517768578904207
2022,cubic phase,reducing lattice thermal conductivity,material_system,property_metric,72,24,0,0,72,24,10,2.261401826155978,1728,2,0.0,1,0,1,0,0,2,1,Harnessing Halogen-Induced Anharmonic Effect to Achieve Low Lattice Thermal Conductivity in High-Symmetry Cu2SnS3 for High-Performance Thermoelectric Applications,2023-2026,0.42647908982138916,1.0923155777717029,0.8517729527082439
2022,low temperatures,superionic conductor,material_system,material_system,102,63,0,0,102,63,18,3.7908081344626927,6426,2,0.014014397048643408,0,0,1,0,0,2,0,,2023-2026,0.26074301926235555,1.7074052017026593,0.8516889912914438
2022,energy applications,p-type semiconductor,material_system,material_system,52,55,0,0,52,55,11,2.224714626914964,2860,2,0.0,0,0,1,0,0,2,0,,2023-2026,0.313276698273696,1.3528244230093334,0.8516206506033507
2022,ionic bond,molecular dynamics simulations,material_system,material_system,82,46,0,0,82,46,4,0.761081687136289,3772,2,0.0034082287586068884,0,0,1,0,0,2,0,,2023-2026,0.35144158596797953,1.22229761393369,0.8515933143281134
2022,hole concentration,total thermal conductivity,material_system,property_metric,71,40,0,0,71,40,14,2.741930561017908,2840,2,0.022698206744057384,1,0,1,0,0,2,0,,2023-2026,0.29538811943656895,1.446321318389503,0.8515855039637599
2022,high ionic seebeck coefficient,increases seebeck coefficient,property_metric,property_metric,61,26,0,0,61,26,8,1.445204641760771,1586,2,0.6449939369307205,0,0,1,0,0,2,0,,2023-2026,0.5786704757598039,1.0343607216776662,0.8515210684578435
2022,diffusion coefficient,energy conversion efficiency,material_system,property_metric,55,39,0,0,55,39,9,1.9049012879816083,2145,2,0.266885836569978,1,0,1,0,0,2,0,,2023-2026,0.34422318917036887,1.2437849025657046,0.8515152106845785
2022,semi-classical boltzmann,total thermal conductivity,material_system,property_metric,58,40,0,0,58,40,17,3.4193663844671462,2320,2,0.013977390345884376,1,0,1,0,0,2,0,,2023-2026,0.30824443634036564,1.3774719803178817,0.8515113055024017
2022,boltzmann transport equation,lower thermal conductivity,material_system,property_metric,44,55,0,0,44,55,10,1.9585688662591823,2420,2,0.0,1,0,1,0,0,2,0,,2023-2026,0.3433546468600587,1.2453547858007576,0.8514839692271645
2022,ionic thermoelectric supercapacitors,ionic thermoelectrics,material_system,material_system,27,64,0,0,27,64,13,2.784310192300019,1728,2,0.4277785059723156,0,0,1,0,0,2,1,A perspective on stretchable ionic thermoelectric supercapacitors for wearable applications: Present and challenges,2023-2026,0.35138050997348935,1.2215527004334752,0.8513765767173038
2022,ionic nature,strong ionic,material_system,material_system,37,66,0,0,37,66,13,2.8231668844243907,2442,2,0.15578626869021114,0,0,1,0,0,2,0,,2023-2026,0.30397106893767445,1.3975846448236808,0.8513492404420666
2022,cubic phase,large temperature,material_system,material_system,72,39,0,0,72,39,14,2.6685632582620733,2808,2,0.0,0,0,1,0,0,2,0,,2023-2026,0.30574979042003003,1.3894970125356347,0.8513316671222713
2022,molecular dynamics simulations,phonon transport,material_system,material_system,46,41,0,0,46,41,8,1.5582485429485067,1886,2,0.0,0,0,1,0,0,2,1,Biomimetic CsCl:EG/PVA-NaOH eutectogels for high-performance ionic thermoelectrics and sustainable low-grade heat harvesting,2023-2026,0.4748381992866872,1.0575594563986408,0.8511988909282618
2022,high seebeck coefficients,p-type semiconductor,property_metric,material_system,77,55,0,0,77,55,16,3.2854076539858106,4235,2,0.010871118499982492,1,0,1,0,0,2,0,,2023-2026,0.26932382897218954,1.6158833522083804,0.8511910805639082
2022,larger ionic,transport behavior,material_system,material_system,48,70,0,0,48,70,15,2.973154794517778,3360,2,0.0,0,0,1,0,0,2,0,,2023-2026,0.2883975679012647,1.4823310032413008,0.851157886515406
2022,ionic character,liquid electrolytes,material_system,material_system,73,42,0,0,73,42,4,0.7660960292227252,3066,2,0.0,0,0,1,0,0,2,0,,2023-2026,0.4053639237740185,1.1139493107353458,0.851001679228336
2022,different temperatures,temperature differences,material_system,material_system,78,39,0,0,78,39,11,2.3631992247163076,3042,2,0.6975068676289964,0,0,1,0,0,2,0,,2023-2026,0.2902830009507671,1.468300659975788,0.8509196704026243
2022,diffusion coefficient,soret-effect ion thermodiffusion,material_system,transport_mechanism,55,28,0,0,55,28,11,2.211732041677081,1540,2,0.32252965299056047,1,0,1,0,0,2,0,,2023-2026,0.4009162833689627,1.1185037294489788,0.8508493771234429
2022,hole concentration,increase seebeck,material_system,property_metric,71,23,0,0,71,23,12,2.505605936648811,1633,2,0.0,1,0,1,0,0,2,0,,2023-2026,0.4189814023848123,1.0954953723591203,0.8508396141680009
2022,ambient temperature,high ionic seebeck,material_system,property_metric,38,61,0,0,38,61,10,2.0861772215608463,2318,2,0.0,1,0,1,0,0,2,0,,2023-2026,0.3461472660565527,1.2323017143749755,0.8507888467997032
2022,ionic figure,ionic thermoelectric supercapacitors,material_system,material_system,72,27,0,0,72,27,11,2.292926291379993,1944,2,0.07943233506699295,0,0,1,0,0,2,0,,2023-2026,0.345885178112988,1.2333707579958604,0.8507829890264381
2022,conductivity ionic,lower thermal conductivity,property_metric,property_metric,28,55,0,0,28,55,12,2.275257145036095,1540,2,0.6191328651167294,0,0,1,0,0,2,0,,2023-2026,0.3902604304808465,1.1343685320420198,0.8507790838442613
2022,energy applications,fast ionic,material_system,material_system,52,40,0,0,52,40,16,3.3283325906999317,2080,2,0.004385476439818575,0,0,1,0,0,2,0,,2023-2026,0.3250893473116463,1.3021078220799,0.8507771312531729
2022,activation energies,ionic layer,material_system,material_system,52,55,0,0,52,55,12,2.3981988702077297,2860,2,0.004359129156223417,0,0,1,0,0,2,0,,2023-2026,0.30267651878377383,1.4011383606045222,0.8507478423868473
2022,conduction mechanism,phase transitions,material_system,phase_or_species_transition,57,63,0,0,57,63,15,3.193904253304181,3591,2,0.01703683492560097,1,0,1,0,0,2,0,,2023-2026,0.27581504417476205,1.5605107978287185,0.8504940055453587
2022,entropy difference,large thermopower,material_system,property_metric,43,57,0,0,43,57,9,2.1254998521919424,2451,2,0.0,1,0,1,0,0,2,0,,2023-2026,0.3392514047210463,1.2534717069551293,0.8504549537235913
2022,conducting polymer,lattice thermal conductivity kappa,material_system,property_metric,71,38,0,0,71,38,9,1.7370069457238098,2698,2,0.15783591219360077,1,0,1,0,0,2,0,,2023-2026,0.3154503235869128,1.3390108173546296,0.8504159019018238
2022,electronic conduction,ultralow thermal conductivity,material_system,property_metric,81,81,0,0,81,81,23,4.842884245117306,6561,2,0.1987207455853364,1,0,1,0,0,2,0,,2023-2026,0.25885580029554334,1.7582233373686882,0.8502772679345492
2022,hole concentration,relaxation time,material_system,material_system,71,44,0,0,71,44,10,1.895618831873962,3124,2,0.06586270279735777,0,0,1,0,0,2,0,,2023-2026,0.29925969896821325,1.4180409653610342,0.8502733627523724
2022,high ionic seebeck,rare-earth ionic radius,property_metric,material_system,61,46,0,0,61,46,9,1.7608257919541468,2806,2,0.08098071469286135,1,0,1,0,0,2,0,,2023-2026,0.31197365102970886,1.352076580622486,0.8502479790682235
2022,electrical transport,temperature dependent,material_system,material_system,83,89,0,0,83,89,26,5.5411862532497445,7387,2,0.0,0,0,1,0,0,2,0,,2023-2026,0.26079835400928497,1.6924395673058148,0.8501894013355723
