cutoff_year,concept_u,concept_v,u_type,v_type,u_degree_all,v_degree_all,u_degree_tg,v_degree_tg,u_degree_ite,v_degree_ite,common_neighbors,adamic_adar,preferential_attachment,shortest_path,semantic_similarity,cross_type,ite_lead_years_for_u,u_seen_in_ite,u_seen_in_tg,v_seen_in_tg,dprev,future_edge_label,future_example_title,future_window
2017,ionic-electronic conductor,n-type thermopower,material_system,property_metric,23,13,0,0,23,13,2,0.3519948734882773,299,2,0.0,1,0,1,0,0,2,0,,2018-2020
2017,ionic-electronic conductor,negative seebeck,material_system,property_metric,23,14,0,0,23,14,5,0.9915149191468852,322,2,0.0,1,0,1,0,0,2,0,,2018-2020
2017,ionic-electronic conductor,negative seebeck coefficient,material_system,property_metric,23,14,0,0,23,14,5,0.9915149191468852,322,2,0.004887203712601985,1,0,1,0,0,2,0,,2018-2020
2017,ionic-electronic conductor,negative thermopower,material_system,property_metric,23,16,0,0,23,16,4,0.8898220436797627,368,2,0.0,1,0,1,0,0,2,0,,2018-2020
2017,ionic-electronic conductor,optical absorption,material_system,material_system,23,18,0,0,23,18,3,0.529128768843393,414,2,0.002772769619306167,0,0,1,0,0,2,0,,2018-2020
2017,ionic-electronic conductor,optical conductivity,material_system,property_metric,23,6,0,0,23,6,2,0.3496649575012701,138,2,0.12920782857835927,1,0,1,0,0,2,0,,2018-2020
2017,ionic-electronic conductor,organic solvents,material_system,material_system,23,12,0,0,23,12,3,0.529128768843393,276,2,0.021812643087980563,0,0,1,0,0,2,0,,2018-2020
2017,ionic-electronic conductor,p-type semiconducting,material_system,material_system,23,22,0,0,23,22,6,1.292028235652173,506,2,0.08673446325819266,0,0,1,0,0,2,0,,2018-2020
2017,ionic-electronic conductor,p-type semiconductor,material_system,material_system,23,16,0,0,23,16,3,0.5546507216194978,368,2,0.27026055812038924,0,0,1,0,0,2,0,,2018-2020
2017,ionic-electronic conductor,pedot:pss films,material_system,material_system,23,16,0,0,23,16,3,0.529128768843393,368,2,0.0,0,0,1,0,0,2,0,,2018-2020
2017,ionic-electronic conductor,phase transitions,material_system,phase_or_species_transition,23,39,0,0,23,39,6,1.321655690134413,897,2,0.0032092698470426845,1,0,1,0,0,2,0,,2018-2020
2017,ionic-electronic conductor,phonon dispersion,material_system,material_system,23,15,0,0,23,15,2,0.3938129606906474,345,2,0.0026247234623279986,0,0,1,0,0,2,0,,2018-2020
2017,ionic-electronic conductor,rare-earth ionic,material_system,material_system,23,50,0,0,23,50,5,0.9915149191468852,1150,2,0.09723469447314735,0,0,1,0,0,2,0,,2018-2020
2017,ionic-electronic conductor,rare-earth ionic radius,material_system,material_system,23,39,0,0,23,39,5,0.9915149191468852,897,2,0.08105738919086937,0,0,1,0,0,2,0,,2018-2020
2017,ionic-electronic conductor,redox electrolyte,material_system,material_system,23,14,0,0,23,14,2,0.3496649575012701,322,2,0.1349122712346663,0,0,1,0,0,2,0,,2018-2020
2017,ionic-electronic conductor,redox potential,material_system,material_system,23,6,0,0,23,6,2,0.4337203187103785,138,2,0.0,0,0,1,0,0,2,0,,2018-2020
2017,ionic-electronic conductor,reduce thermal conductivity,material_system,property_metric,23,18,0,0,23,18,4,0.7759326201639909,414,2,0.12050052908473356,1,0,1,0,0,2,0,,2018-2020
2017,ionic-electronic conductor,reducing lattice thermal conductivity,material_system,property_metric,23,17,0,0,23,17,2,0.46313356285779006,391,2,0.09679478285522825,1,0,1,0,0,2,0,,2018-2020
2017,ionic-electronic conductor,secondary phase,material_system,material_system,23,39,0,0,23,39,6,1.2305515650519225,897,2,0.02095995944399162,0,0,1,0,0,2,0,,2018-2020
2017,ionic-electronic conductor,semi-classical boltzmann,material_system,material_system,23,27,0,0,23,27,5,0.9944819279884767,621,2,0.0,0,0,1,0,0,2,0,,2018-2020
2017,ionic-electronic conductor,semiconducting behavior,material_system,material_system,23,43,0,0,23,43,7,1.5740484301553874,989,2,0.09678908774520402,0,0,1,0,0,2,0,,2018-2020
2017,ionic-electronic conductor,small temperature,material_system,material_system,23,10,0,0,23,10,2,0.5013804631048935,230,2,0.0,0,0,1,0,0,2,0,,2018-2020
2017,ionic-electronic conductor,smaller ionic,material_system,material_system,23,38,0,0,23,38,4,0.7458078341789247,874,2,0.12270953061121276,0,0,1,0,0,2,0,,2018-2020
2017,ionic-electronic conductor,smaller ionic radius,material_system,material_system,23,20,0,0,23,20,2,0.3496649575012701,460,2,0.09628197442351798,0,0,1,0,0,2,0,,2018-2020
2017,ionic-electronic conductor,solid solution,material_system,material_system,23,32,0,0,23,32,5,0.939590454438754,736,2,0.002955775016428971,0,0,1,0,0,2,0,,2018-2020
2017,ionic-electronic conductor,solid solutions,material_system,material_system,23,39,0,0,23,39,5,0.988733788159489,897,2,0.0028667741698484724,0,0,1,0,0,2,0,,2018-2020
2017,ionic-electronic conductor,solid-state reaction,material_system,material_system,23,45,0,0,23,45,5,1.0150903422433157,1035,2,0.002412556146451696,0,0,1,0,0,2,0,,2018-2020
2017,ionic-electronic conductor,soret coefficient,material_system,transport_mechanism,23,10,0,0,23,10,2,0.37518691027737494,230,2,0.005889674490297239,1,0,1,0,0,2,0,,2018-2020
2017,ionic-electronic conductor,strong ionic,material_system,material_system,23,30,0,0,23,30,6,1.2274169402505193,690,2,0.19541767952063652,0,0,1,0,0,2,0,,2018-2020
2017,ionic-electronic conductor,structure calculations,material_system,material_system,23,27,0,0,23,27,5,1.0880868567554647,621,2,0.00961227446289456,0,0,1,0,0,2,0,,2018-2020
2017,ionic-electronic conductor,substitution changes,material_system,material_system,23,31,0,0,23,31,4,0.7918260798572561,713,2,0.0023943744186168763,0,0,1,0,0,2,0,,2018-2020
2017,ionic-electronic conductor,successive ionic,material_system,material_system,23,24,0,0,23,24,4,0.7317846169746136,552,2,0.10482441080985296,0,0,1,0,0,2,0,,2018-2020
2017,ionic-electronic conductor,successive ionic layer,material_system,material_system,23,24,0,0,23,24,4,0.7317846169746136,552,2,0.09105996046544546,0,0,1,0,0,2,0,,2018-2020
2017,ionic-electronic conductor,successive ionic layer adsorption,material_system,material_system,23,24,0,0,23,24,4,0.7317846169746136,552,2,0.07549684981980574,0,0,1,0,0,2,0,,2018-2020
2017,ionic-electronic conductor,superionic conductor,material_system,material_system,23,31,0,0,23,31,4,0.8367386043612751,713,2,0.40907478005972675,0,0,1,0,0,2,0,,2018-2020
2017,ionic-electronic conductor,superionic conductors,material_system,material_system,23,45,0,0,23,45,6,1.216980896707839,1035,2,0.31337456491995,0,0,1,0,0,2,0,,2018-2020
2017,ionic-electronic conductor,superionic phase,material_system,material_system,23,55,0,0,23,55,6,1.1949768099523401,1265,2,0.08145674455375902,0,0,1,0,0,2,0,,2018-2020
2017,ionic-electronic conductor,systematically investigated,material_system,material_system,23,42,0,0,23,42,5,1.018766254588322,966,2,0.0,0,0,1,0,0,2,0,,2018-2020
2017,ionic-electronic conductor,temperature changes,material_system,material_system,23,6,0,0,23,6,0,0.0,138,3,0.0,0,0,1,0,0,3,0,,2018-2020
2017,ionic-electronic conductor,temperature coefficient,material_system,material_system,23,5,0,0,23,5,1,0.17946381134212294,115,2,0.006108663297939021,0,0,1,0,0,2,0,,2018-2020
2017,ionic-electronic conductor,temperature dependent,material_system,material_system,23,56,0,0,23,56,8,1.674570551492418,1288,2,0.0,0,0,1,0,0,2,0,,2018-2020
2017,ionic-electronic conductor,temperature differences,material_system,material_system,23,7,0,0,23,7,1,0.17253106214615435,161,2,0.0,0,0,1,0,0,2,0,,2018-2020
2017,ionic-electronic conductor,temperature ionic,material_system,material_system,23,23,0,0,23,23,4,0.8399419189263907,529,2,0.14193888236179064,0,0,1,0,0,2,0,,2018-2020
2017,ionic-electronic conductor,temperature sensing,material_system,device_function,23,17,0,0,23,17,4,0.8831525704327964,391,2,0.0,1,0,1,0,0,2,0,,2018-2020
2017,ionic-electronic conductor,temperature thermoelectric,material_system,material_system,23,57,0,0,23,57,5,0.9484636823101452,1311,2,0.09854291117172286,0,0,1,0,0,2,0,,2018-2020
2017,ionic-electronic conductor,theory calculations,material_system,material_system,23,22,0,0,23,22,0,0.0,506,3,0.0027736877094334633,0,0,1,0,0,3,0,,2018-2020
2017,ionic-electronic conductor,thermal conduction,material_system,material_system,23,20,0,0,23,20,1,0.17713389535511573,460,2,0.16722467281420111,0,0,1,0,0,2,0,,2018-2020
2017,ionic-electronic conductor,thermal diffusion,material_system,material_system,23,12,0,0,23,12,3,0.7809240805648188,276,2,0.0033045666544608532,0,0,1,0,0,2,0,,2018-2020
2017,ionic-electronic conductor,thermoelectric energy conversion,material_system,material_system,23,35,0,0,23,35,4,0.8135100621967148,805,2,0.09701424057608837,0,0,1,0,0,2,0,,2018-2020
2017,ionic-electronic conductor,thermoelectric power generation,material_system,material_system,23,18,0,0,23,18,2,0.3938129606906474,414,2,0.08311170727205348,0,0,1,0,0,2,0,,2018-2020
2017,ionic-electronic conductor,total thermal conductivity,material_system,property_metric,23,21,0,0,23,21,2,0.3496649575012701,483,2,0.1149339477889959,1,0,1,0,0,2,0,,2018-2020
2017,ionic-electronic conductor,transition metal,material_system,material_system,23,30,0,0,23,30,5,1.1390879814724983,690,2,0.0031711022359499574,0,0,1,0,0,2,0,,2018-2020
2017,ionic-electronic conductor,transition temperature,material_system,material_system,23,55,0,0,23,55,5,0.996664908479805,1265,2,0.003156542452784684,0,0,1,0,0,2,0,,2018-2020
2017,ionic-electronic conductor,transmission electron,material_system,material_system,23,21,0,0,23,21,1,0.17713389535511573,483,2,0.1761190451996106,0,0,1,0,0,2,0,,2018-2020
2017,ionic-electronic conductor,transport behavior,material_system,material_system,23,27,0,0,23,27,5,1.0213158996608553,621,2,0.018850889428217867,0,0,1,0,0,2,0,,2018-2020
2017,ionic-electronic conductor,transport equation,material_system,material_system,23,18,0,0,23,18,2,0.3496649575012701,414,2,0.0030264225823637145,0,0,1,0,0,2,0,,2018-2020
2017,ionic-electronic conductor,transport mechanism,material_system,material_system,23,20,0,0,23,20,2,0.44216112235598604,460,2,0.0,0,0,1,0,0,2,0,,2018-2020
2017,ionic-electronic conductor,ultralow lattice thermal conductivity,material_system,property_metric,23,22,0,0,23,22,4,0.7689998709680224,506,2,0.09101910090591979,1,0,1,0,0,2,0,,2018-2020
2017,ionic-electronic conductor,ultralow thermal conductivity,material_system,property_metric,23,51,0,0,23,51,6,1.2148029282072894,1173,2,0.10489894221102081,1,0,1,0,0,2,0,,2018-2020
2017,ionic-electronic conductor,wide temperature,material_system,material_system,23,40,0,0,23,40,5,1.115785624983687,920,2,0.0,0,0,1,0,0,2,0,,2018-2020
2017,ionic-electronic conductor,wide temperature range,material_system,material_system,23,33,0,0,23,33,5,1.115785624983687,759,2,0.0,0,0,1,0,0,2,0,,2018-2020
2017,ionic-electronic conductor,zintl phase,material_system,material_system,23,30,0,0,23,30,4,0.7689998709680224,690,2,0.0,0,0,1,0,0,2,0,,2018-2020
2017,ionic/covalent bonding,large ionic,material_system,material_system,23,35,0,0,23,35,6,1.2167212481339877,805,2,0.08234164044339351,0,0,1,0,0,2,0,,2018-2020
2017,ionic/covalent bonding,large temperature,material_system,material_system,23,6,0,0,23,6,2,0.37518691027737494,138,2,0.0,0,0,1,0,0,2,0,,2018-2020
2017,ionic/covalent bonding,larger ionic,material_system,material_system,23,28,0,0,23,28,5,0.9745332905168562,644,2,0.07019618823620247,0,0,1,0,0,2,0,,2018-2020
2017,ionic/covalent bonding,lattice distortion,material_system,material_system,23,14,0,0,23,14,0,0.0,322,3,0.0023187966668054157,0,0,1,0,0,3,0,,2018-2020
2017,ionic/covalent bonding,layer adsorption,material_system,material_system,23,24,0,0,23,24,5,1.0011297342468737,552,2,0.0027310575697393905,0,0,1,0,0,2,0,,2018-2020
2017,ionic/covalent bonding,liquid electrolytes,material_system,material_system,23,15,0,0,23,15,3,0.6226233779106675,345,2,0.0,0,0,1,0,0,2,0,,2018-2020
2017,ionic/covalent bonding,low temperatures,material_system,material_system,23,70,0,0,23,70,4,0.7601266430966311,1610,2,0.0,0,0,1,0,0,2,0,,2018-2020
2017,ionic/covalent bonding,lower lattice thermal conductivity,material_system,property_metric,23,18,0,0,23,18,3,0.5853231630351702,414,2,0.005601183399882737,1,0,1,0,0,2,0,,2018-2020
2017,ionic/covalent bonding,lower temperatures,material_system,material_system,23,46,0,0,23,46,3,0.6124995394759655,1058,2,0.0,0,0,1,0,0,2,0,,2018-2020
2017,ionic/covalent bonding,lowers lattice thermal conductivity,material_system,property_metric,23,45,0,0,23,45,8,1.703765822267659,1035,2,0.0053436464125703916,1,0,1,0,0,2,0,,2018-2020
2017,ionic/covalent bonding,metal ions,material_system,material_system,23,17,0,0,23,17,0,0.0,391,3,0.02030661236208016,0,0,1,0,0,3,0,,2018-2020
2017,ionic/covalent bonding,mobile ions,material_system,material_system,23,45,0,0,23,45,5,1.0203394164061457,1035,2,0.01761587407143255,0,0,1,0,0,2,0,,2018-2020
2017,ionic/covalent bonding,molecular dynamics simulations,material_system,material_system,23,20,0,0,23,20,2,0.3496649575012701,460,2,0.0017075929513571434,0,0,1,0,0,2,0,,2018-2020
2017,ionic/covalent bonding,n-type thermopower,material_system,property_metric,23,13,0,0,23,13,1,0.17253106214615435,299,2,0.0,1,0,1,0,0,2,0,,2018-2020
2017,ionic/covalent bonding,negative seebeck,material_system,property_metric,23,14,0,0,23,14,3,0.5523208056324906,322,2,0.0,1,0,1,0,0,2,0,,2018-2020
2017,ionic/covalent bonding,negative seebeck coefficient,material_system,property_metric,23,14,0,0,23,14,3,0.5523208056324906,322,2,0.02562610680959392,1,0,1,0,0,2,0,,2018-2020
2017,ionic/covalent bonding,negative thermopower,material_system,property_metric,23,16,0,0,23,16,0,0.0,368,3,0.0,1,0,1,0,0,3,0,,2018-2020
2017,ionic/covalent bonding,optical absorption,material_system,material_system,23,18,0,0,23,18,3,0.550048387717184,414,2,0.0023736669899740697,0,0,1,0,0,2,0,,2018-2020
2017,ionic/covalent bonding,optical conductivity,material_system,property_metric,23,6,0,0,23,6,2,0.3496649575012701,138,2,0.006945814964685612,1,0,1,0,0,2,0,,2018-2020
2017,ionic/covalent bonding,organic solvents,material_system,material_system,23,12,0,0,23,12,2,0.3496649575012701,276,2,0.012338729060983818,0,0,1,0,0,2,0,,2018-2020
2017,ionic/covalent bonding,p-type semiconducting,material_system,material_system,23,22,0,0,23,22,4,0.793903829493511,506,2,0.04447091487788271,0,0,1,0,0,2,0,,2018-2020
2017,ionic/covalent bonding,p-type semiconductor,material_system,material_system,23,16,0,0,23,16,3,0.5755703404932889,368,2,0.0058006874858780744,0,0,1,0,0,2,0,,2018-2020
2017,ionic/covalent bonding,pedot:pss films,material_system,material_system,23,16,0,0,23,16,3,0.550048387717184,368,2,0.0,0,0,1,0,0,2,0,,2018-2020
2017,ionic/covalent bonding,phase transitions,material_system,phase_or_species_transition,23,39,0,0,23,39,4,0.8176835682749252,897,2,0.0027473389223553837,1,0,1,0,0,2,0,,2018-2020
2017,ionic/covalent bonding,phonon dispersion,material_system,material_system,23,15,0,0,23,15,4,0.8291786048114972,345,2,0.0022469300719968987,0,0,1,0,0,2,0,,2018-2020
2017,ionic/covalent bonding,rare-earth ionic,material_system,material_system,23,50,0,0,23,50,5,1.0412432440261972,1150,2,0.05011966320911891,0,0,1,0,0,2,0,,2018-2020
2017,ionic/covalent bonding,rare-earth ionic radius,material_system,material_system,23,39,0,0,23,39,5,1.0412432440261972,897,2,0.04178106455591096,0,0,1,0,0,2,0,,2018-2020
2017,ionic/covalent bonding,redox electrolyte,material_system,material_system,23,14,0,0,23,14,3,0.6226233779106675,322,2,0.0,0,0,1,0,0,2,0,,2018-2020
2017,ionic/covalent bonding,redox potential,material_system,material_system,23,6,0,0,23,6,1,0.17253106214615435,138,2,0.007733888441198709,0,0,1,0,0,2,0,,2018-2020
2017,ionic/covalent bonding,reduce thermal conductivity,material_system,property_metric,23,18,0,0,23,18,4,0.8042746462860084,414,2,0.0060504548221619854,1,0,1,0,0,2,0,,2018-2020
2017,ionic/covalent bonding,reducing lattice thermal conductivity,material_system,property_metric,23,17,0,0,23,17,2,0.3849397328192562,391,2,0.03789791645866318,1,0,1,0,0,2,0,,2018-2020
2017,ionic/covalent bonding,secondary phase,material_system,material_system,23,39,0,0,23,39,7,1.4959599848035188,897,2,0.006080700617347742,0,0,1,0,0,2,0,,2018-2020
2017,ionic/covalent bonding,semi-classical boltzmann,material_system,material_system,23,27,0,0,23,27,6,1.368798727335962,621,2,0.013084508597656464,0,0,1,0,0,2,0,,2018-2020
2017,ionic/covalent bonding,semiconducting behavior,material_system,material_system,23,43,0,0,23,43,4,0.7859371352119877,989,2,0.04093775894652599,0,0,1,0,0,2,0,,2018-2020
2017,ionic/covalent bonding,small temperature,material_system,material_system,23,10,0,0,23,10,0,0.0,230,3,0.0,0,0,1,0,0,3,0,,2018-2020
2017,ionic/covalent bonding,smaller ionic,material_system,material_system,23,38,0,0,23,38,8,1.6957991279861357,874,2,0.06325067796126514,0,0,1,0,0,2,0,,2018-2020
2017,ionic/covalent bonding,smaller ionic radius,material_system,material_system,23,20,0,0,23,20,3,0.569258069876456,460,2,0.0496285832681706,0,0,1,0,0,2,0,,2018-2020
2017,ionic/covalent bonding,solid solution,material_system,material_system,23,32,0,0,23,32,6,1.2188278401198738,736,2,0.0025303312390025172,0,0,1,0,0,2,1,High Seebeck Coefficient and Unusually Low Thermal Conductivity Near Ambient Temperatures in Layered Compound Yb2-xEuxCdSb2,2018-2020
2017,ionic/covalent bonding,solid solutions,material_system,material_system,23,39,0,0,23,39,7,1.4610283003786517,897,2,0.0024541408587643136,0,0,1,0,0,2,0,,2018-2020
2017,ionic/covalent bonding,solid-state reaction,material_system,material_system,23,45,0,0,23,45,5,0.9745332905168562,1035,2,0.0020653013674191987,0,0,1,0,0,2,0,,2018-2020
2017,ionic/covalent bonding,soret coefficient,material_system,transport_mechanism,23,10,0,0,23,10,2,0.37518691027737494,230,2,0.030882573438245665,1,0,1,0,0,2,0,,2018-2020
2017,ionic/covalent bonding,strong ionic,material_system,material_system,23,30,0,0,23,30,7,1.465597328935855,690,2,0.08466104560481136,0,0,1,0,0,2,0,,2018-2020
2017,ionic/covalent bonding,structure calculations,material_system,material_system,23,27,0,0,23,27,3,0.5574707949654105,621,2,0.002244396275526738,0,0,1,0,0,2,0,,2018-2020
2017,ionic/covalent bonding,substitution changes,material_system,material_system,23,31,0,0,23,31,3,0.710338717723511,713,2,0.00204973665303337,0,0,1,0,0,2,1,High Seebeck Coefficient and Unusually Low Thermal Conductivity Near Ambient Temperatures in Layered Compound Yb2-xEuxCdSb2,2018-2020
2017,ionic/covalent bonding,successive ionic,material_system,material_system,23,24,0,0,23,24,5,1.0011297342468737,552,2,0.05403178561264519,0,0,1,0,0,2,0,,2018-2020
2017,ionic/covalent bonding,successive ionic layer,material_system,material_system,23,24,0,0,23,24,5,1.0011297342468737,552,2,0.04693689402833665,0,0,1,0,0,2,0,,2018-2020
2017,ionic/covalent bonding,successive ionic layer adsorption,material_system,material_system,23,24,0,0,23,24,5,1.0011297342468737,552,2,0.039689517122831364,0,0,1,0,0,2,0,,2018-2020
2017,ionic/covalent bonding,superionic conductor,material_system,material_system,23,31,0,0,23,31,3,0.6213399907605375,713,2,0.03931009438483017,0,0,1,0,0,2,0,,2018-2020
2017,ionic/covalent bonding,superionic conductors,material_system,material_system,23,45,0,0,23,45,5,1.2108569447896176,1035,2,0.03648330880663837,0,0,1,0,0,2,0,,2018-2020
2017,ionic/covalent bonding,superionic phase,material_system,material_system,23,55,0,0,23,55,6,1.2347460638263708,1265,2,0.03412846263981661,0,0,1,0,0,2,0,,2018-2020
2017,ionic/covalent bonding,systematically investigated,material_system,material_system,23,42,0,0,23,42,7,1.4762060156109498,966,2,0.0,0,0,1,0,0,2,0,,2018-2020
2017,ionic/covalent bonding,temperature changes,material_system,material_system,23,6,0,0,23,6,0,0.0,138,3,0.0,0,0,1,0,0,3,0,,2018-2020
2017,ionic/covalent bonding,temperature coefficient,material_system,material_system,23,5,0,0,23,5,0,0.0,115,3,0.032030843677168484,0,0,1,0,0,3,0,,2018-2020
2017,ionic/covalent bonding,temperature differences,material_system,material_system,23,7,0,0,23,7,1,0.17253106214615435,161,2,0.0,0,0,1,0,0,2,0,,2018-2020
2017,ionic/covalent bonding,temperature ionic,material_system,material_system,23,23,0,0,23,23,3,0.6225248572274263,529,2,0.07316245522030514,0,0,1,0,0,2,0,,2018-2020
2017,ionic/covalent bonding,temperature sensing,material_system,device_function,23,17,0,0,23,17,2,0.37518691027737494,391,2,0.0448762673739643,1,0,1,0,0,2,0,,2018-2020
2017,ionic/covalent bonding,temperature thermoelectric,material_system,material_system,23,57,0,0,23,57,12,2.7726795318397084,1311,2,0.0,0,0,1,0,0,2,0,,2018-2020
2017,ionic/covalent bonding,theory calculations,material_system,material_system,23,22,0,0,23,22,1,0.31465798044412485,506,2,0.0023744529334631392,0,0,1,0,0,2,0,,2018-2020
2017,ionic/covalent bonding,thermal conduction,material_system,material_system,23,20,0,0,23,20,1,0.17713389535511573,460,2,0.012292174383222746,0,0,1,0,0,2,0,,2018-2020
2017,ionic/covalent bonding,thermal diffusion,material_system,material_system,23,12,0,0,23,12,0,0.0,276,3,0.002828919045147924,0,0,1,0,0,3,0,,2018-2020
2017,ionic/covalent bonding,thermoelectric energy conversion,material_system,material_system,23,35,0,0,23,35,4,0.825279226041888,805,2,0.0020193587102719577,0,0,1,0,0,2,0,,2018-2020
2017,ionic/covalent bonding,total thermal conductivity,material_system,property_metric,23,21,0,0,23,21,5,1.0062797235797936,483,2,0.006178495090326979,1,0,1,0,0,2,0,,2018-2020
2017,ionic/covalent bonding,transition metal,material_system,material_system,23,30,0,0,23,30,1,0.17253106214615435,690,2,0.0027146650218963743,0,0,1,0,0,2,0,,2018-2020
2017,ionic/covalent bonding,transition temperature,material_system,material_system,23,55,0,0,23,55,6,1.4476866545156868,1265,2,0.0027022009223044152,0,0,1,0,0,2,0,,2018-2020
2017,ionic/covalent bonding,transmission electron,material_system,material_system,23,21,0,0,23,21,3,0.6050771322277391,483,2,0.002268236225636825,0,0,1,0,0,2,0,,2018-2020
2017,ionic/covalent bonding,transport behavior,material_system,material_system,23,27,0,0,23,27,4,0.7527042358484046,621,2,0.0,0,0,1,0,0,2,0,,2018-2020
2017,ionic/covalent bonding,transport equation,material_system,material_system,23,18,0,0,23,18,3,0.5574707949654105,414,2,0.0025908100447473953,0,0,1,0,0,2,0,,2018-2020
2017,ionic/covalent bonding,transport mechanism,material_system,material_system,23,20,0,0,23,20,0,0.0,460,3,0.0,0,0,1,0,0,3,0,,2018-2020
2017,ionic/covalent bonding,ultralow lattice thermal conductivity,material_system,property_metric,23,22,0,0,23,22,7,1.4983796188840781,506,2,0.004892906568437245,1,0,1,0,0,2,0,,2018-2020
2017,ionic/covalent bonding,ultralow thermal conductivity,material_system,property_metric,23,51,0,0,23,51,7,1.4216862095487515,1173,2,0.00563904409357927,1,0,1,0,0,2,1,High Seebeck Coefficient and Unusually Low Thermal Conductivity Near Ambient Temperatures in Layered Compound Yb2-xEuxCdSb2,2018-2020
2017,ionic/covalent bonding,wide temperature,material_system,material_system,23,40,0,0,23,40,4,0.8810466129150469,920,2,0.0,0,0,1,0,0,2,0,,2018-2020
2017,ionic/covalent bonding,wide temperature range,material_system,material_system,23,33,0,0,23,33,3,0.5925076047372543,759,2,0.0,0,0,1,0,0,2,0,,2018-2020
2017,large ionic,large seebeck coefficient,material_system,property_metric,35,51,0,0,35,51,16,3.5263603162511905,1785,2,0.44188526421759033,1,0,1,0,0,2,0,,2018-2020
2017,large ionic,large temperature,material_system,material_system,35,6,0,0,35,6,2,0.37518691027737494,210,2,0.5699235154065132,0,0,1,0,0,2,0,,2018-2020
2017,large ionic,larger ionic,material_system,material_system,35,28,0,0,35,28,8,1.5569740597325896,980,2,0.68549371512291,0,0,1,0,0,2,0,,2018-2020
2017,large ionic,layer adsorption,material_system,material_system,35,24,0,0,35,24,6,1.179505994140579,840,2,0.031956611767909274,0,0,1,0,0,2,0,,2018-2020
2017,large ionic,liquid electrolytes,material_system,material_system,35,15,0,0,35,15,2,0.3496649575012701,525,2,0.0,0,0,1,0,0,2,0,,2018-2020
2017,large ionic,low temperatures,material_system,material_system,35,70,0,0,35,70,8,1.550373249776505,2450,2,0.0,0,0,1,0,0,2,0,,2018-2020
2017,large ionic,lower lattice thermal conductivity,material_system,property_metric,35,18,0,0,35,18,5,0.9707263456763584,630,2,0.021451969545284864,1,0,1,0,0,2,0,,2018-2020
2017,large ionic,lower temperatures,material_system,material_system,35,46,0,0,35,46,4,0.7517590071245351,1610,2,0.0,0,0,1,0,0,2,0,,2018-2020
2017,large ionic,lower thermal conductivity,material_system,property_metric,35,40,0,0,35,40,10,2.0910080178776065,1400,2,0.0,1,0,1,0,0,2,0,,2018-2020
2017,large ionic,lowers lattice thermal conductivity,material_system,property_metric,35,45,0,0,35,45,13,2.8399133582636247,1575,2,0.020465628764384076,1,0,1,0,0,2,0,,2018-2020
2017,large ionic,lowers thermal conductivity,material_system,property_metric,35,16,0,0,35,16,5,0.9254775424604416,560,2,0.0,1,0,1,0,0,2,0,,2018-2020
2017,large ionic,metal ions,material_system,material_system,35,17,0,0,35,17,5,1.117164635704429,595,2,0.04410233245642964,0,0,1,0,0,2,0,,2018-2020
2017,large ionic,mobile ions,material_system,material_system,35,45,0,0,35,45,11,2.4959820632181335,1575,2,0.038258529830395266,0,0,1,0,0,2,0,,2018-2020
2017,large ionic,molecular dynamics simulations,material_system,material_system,35,20,0,0,35,20,3,0.5455150708860632,700,2,0.02920548034839493,0,0,1,0,0,2,0,,2018-2020
2017,large ionic,n-type thermopower,material_system,property_metric,35,13,0,0,35,13,8,1.7332039829452364,455,2,0.0,1,0,1,0,0,2,0,,2018-2020
2017,large ionic,negative seebeck,material_system,property_metric,35,14,0,0,35,14,7,1.379356823724296,490,2,0.0,1,0,1,0,0,2,0,,2018-2020
2017,large ionic,negative seebeck coefficient,material_system,property_metric,35,14,0,0,35,14,7,1.379356823724296,490,2,0.0,1,0,1,0,0,2,0,,2018-2020
2017,large ionic,negative thermopower,material_system,property_metric,35,16,0,0,35,16,2,0.38726964880626336,560,2,0.0,1,0,1,0,0,2,0,,2018-2020
2017,large ionic,optical absorption,material_system,material_system,35,18,0,0,35,18,5,0.9768501460093584,630,2,0.005155180434141376,0,0,1,0,0,2,0,,2018-2020
2017,large ionic,optical conductivity,material_system,property_metric,35,6,0,0,35,6,2,0.3496649575012701,210,2,0.0,1,0,1,0,0,2,0,,2018-2020
2017,large ionic,organic solvents,material_system,material_system,35,12,0,0,35,12,3,0.529128768843393,420,2,0.030138492360064877,0,0,1,0,0,2,0,,2018-2020
2017,large ionic,p-type semiconducting,material_system,material_system,35,22,0,0,35,22,7,1.4310071968839888,770,2,0.0,0,0,1,0,0,2,0,,2018-2020
2017,large ionic,p-type semiconductor,material_system,material_system,35,16,0,0,35,16,5,0.9520717384099571,560,2,0.0,0,0,1,0,0,2,0,,2018-2020
2017,large ionic,pedot:pss films,material_system,material_system,35,16,0,0,35,16,4,0.729512199059307,560,2,0.0,0,0,1,0,0,2,0,,2018-2020
2017,large ionic,phase transitions,material_system,phase_or_species_transition,35,39,0,0,35,39,7,1.4066188531521275,1365,2,0.005966729081334297,1,0,1,0,0,2,0,,2018-2020
2017,large ionic,phonon dispersion,material_system,material_system,35,15,0,0,35,15,3,0.6411509076406988,525,2,0.0048799305011899856,0,0,1,0,0,2,0,,2018-2020
2017,large ionic,rare-earth ionic,material_system,material_system,35,50,0,0,35,50,9,1.949009627009065,1750,2,0.14417908124076076,0,0,1,0,0,2,0,,2018-2020
