pair_id,left_id,right_id,retrieval_cosine,status
C2441174b3ef284,iTE:C3b7982f2afc23c,TG:Ca6c977e84c995a,0.2660350799560547,candidate_unreviewed
C984b9ce7085003,iTE:C2a980c70cfaffa,TG:Cf16b3aeebaead5,0.26600801944732666,candidate_unreviewed
C48dbafca0b7fa8,iTE:C6317d95191f741,TG:Cddbefb81fb987c,0.2659861445426941,candidate_unreviewed
Cb48dd1125ab936,iTE:Cefaa4ea2056aab,TG:Cf1cb921776807e,0.2659846246242523,candidate_unreviewed
Ccea8525fc4a9b9,iTE:C343d32873234f7,TG:C798abc2b7ffeec,0.26597243547439575,candidate_unreviewed
Ca2188ab36c71ab,iTE:C8986b91be2f1eb,TG:Cc2bce2b601f5b0,0.26594680547714233,candidate_unreviewed
Ccb7c0cadf46976,iTE:C2b0bb2c70c9444,TG:C5342359992f00e,0.2659299373626709,candidate_unreviewed
Cc845f09c053123,iTE:Ce026120e68f589,TG:C011b94772ff90f,0.26584795117378235,candidate_unreviewed
C850d8a91f4161d,iTE:C5c7c4eec27a8f1,TG:Ce6933d36aa2288,0.26583173871040344,candidate_unreviewed
C671edafb73f4dd,iTE:C39f76ca08bca5a,TG:C0195e9374d3214,0.2658150792121887,candidate_unreviewed
C31551a02f2deef,iTE:C8b9b19ae780237,TG:C759af8d13814bf,0.26580914855003357,candidate_unreviewed
C1605b1bd9a59f3,iTE:Cc7306c8b96bf17,TG:C8da0e65a31a2e1,0.2658069431781769,candidate_unreviewed
Cc40ec981877b72,iTE:C74af51dcd03743,TG:C4fa594f95b262f,0.2657656669616699,candidate_unreviewed
C06fc7b87653ce7,iTE:C8c62b8b1170bba,TG:Ce597ff8fa4d99c,0.26575860381126404,candidate_unreviewed
C4ec41d5dbe4cbd,iTE:Cfeb81d0c951c86,TG:C1976710695cc7b,0.26574352383613586,candidate_unreviewed
Ca2554788b92091,iTE:C522c90dd280439,TG:C9e69eb04a3fb2f,0.2657414972782135,candidate_unreviewed
Cd17de33af9daa4,iTE:C480e39f0a59c97,TG:Cadc3e3dc17fcc8,0.2657383978366852,candidate_unreviewed
Cdd245326f8662a,iTE:Ca7574a875a2d2c,TG:C4c77a0c3cde904,0.26568883657455444,candidate_unreviewed
C6a935106b56d47,iTE:C85b563ae17df6b,TG:C0078aae731347d,0.26565441489219666,candidate_unreviewed
Cefbe2c9ffa26a5,iTE:Cc44b13dbbb5d00,TG:C9d841302b1aa4d,0.2656143605709076,candidate_unreviewed
C53d860f545caad,iTE:C7c3441c9fc139b,TG:Ccb1953d7c3a3a7,0.26560571789741516,candidate_unreviewed
C9340189915eacc,iTE:Ca7899881232389,TG:Ccb1953d7c3a3a7,0.26560571789741516,candidate_unreviewed
C7546be26dad3e0,iTE:C7df787efd597b3,TG:Cdc3e88bf0e4975,0.2656054198741913,candidate_unreviewed
C7b542e6c9b8264,iTE:C01e5c7f4b0f8ef,TG:C318c9fa401a4d4,0.26559218764305115,candidate_unreviewed
Cc40825b60ecc2f,iTE:Ce1292fd7cde2aa,TG:Ca0dec0b46652ca,0.26558810472488403,candidate_unreviewed
Ce3fab884f3206e,iTE:Cde62f973fb91f4,TG:Cf4ea47d241284a,0.26558706164360046,candidate_unreviewed
C9dec5d21e52239,iTE:C03f7e465be6055,TG:C98e4f10e0525f6,0.26558423042297363,candidate_unreviewed
C68dd003ce57b2a,iTE:C15cdf40fb26f15,TG:Cfa5fc8a587b035,0.26557403802871704,candidate_unreviewed
Cc2ad66104df6a3,iTE:Cd96eccec60d288,TG:Ce52310b63c4c09,0.26553675532341003,candidate_unreviewed
Cf5ab0d09826e03,iTE:C9f577953f1dc6a,TG:Cf5bf5dc1da81e3,0.2655279040336609,candidate_unreviewed
C079061a2815e56,iTE:C7676f0b837bbc8,TG:Cc7313a1e9d0c72,0.26550164818763733,candidate_unreviewed
C9c5ce3c43063ab,iTE:C8bf4fbd38b89d3,TG:Cd63ed90c38ba21,0.26546579599380493,candidate_unreviewed
Cc24bd36363fe2d,iTE:C304c5c67a0770b,TG:Ca6a05ce38d3a43,0.26545193791389465,candidate_unreviewed
C5306817ea233a1,iTE:C36409902fca2c6,TG:C90b25a2a2edc02,0.2654440999031067,candidate_unreviewed
Cbd84d40f5dd978,iTE:C9d875803aa5a43,TG:C082ab7d67a8059,0.2654327154159546,candidate_unreviewed
Ce748ca17aaf955,iTE:C0382fe01471118,TG:C75c157272e0e20,0.2653987407684326,candidate_unreviewed
Cd8dca4e93a17cb,iTE:Cd2d28c9223f383,TG:C37122ee25f12dc,0.2653905749320984,candidate_unreviewed
Cb9a5d6cff440c4,iTE:Cb68cc7a24a5e4d,TG:C5a189d768680dc,0.26538246870040894,candidate_unreviewed
C2ed08d19633688,iTE:C7d0c7e621e8af1,TG:Cf081443b9c3223,0.26535260677337646,candidate_unreviewed
C076ccf11a7f968,iTE:C0102bc600a2482,TG:C3db25aa2c33b31,0.265346884727478,candidate_unreviewed
C5ed6ae8fe878af,iTE:C6f67f4afe69713,TG:C3a7b02b2aa6304,0.26532289385795593,candidate_unreviewed
C8199a22ccbde2a,iTE:Cae13d30484b0b1,TG:C51118ac2e1adbf,0.265311598777771,candidate_unreviewed
Ca3493c523e3ce5,iTE:Cd46d599912b7f2,TG:C738df74bd96427,0.26531001925468445,candidate_unreviewed
Cb279285bc35801,iTE:C5081c124f01e05,TG:Ceaeb16389fa736,0.26526278257369995,candidate_unreviewed
C20aeee9bee8bcf,iTE:Cc8530fc1582d88,TG:Cc58e2806715733,0.26524049043655396,candidate_unreviewed
C532db6e253effc,iTE:C61e62d72d253e7,TG:Cf8aedd2020057e,0.2652280628681183,candidate_unreviewed
C273036a57b4ded,iTE:Cef2117bfb7d361,TG:C4d465f5ab5ac88,0.2652161419391632,candidate_unreviewed
Ce37121a1b41f27,iTE:Cd75dc1163ccaef,TG:C3ac6b8f339bf08,0.2652015686035156,candidate_unreviewed
C63b5299132693a,iTE:Cdb87d06de39b28,TG:Cd03b8a1786bbea,0.2651961147785187,candidate_unreviewed
C7b41d50af2c89c,iTE:Cc0964422de236f,TG:C14431a885c384d,0.2651950418949127,candidate_unreviewed
Ca812055c1cdb58,iTE:Cd68288ad2f7188,TG:Cc205fd91052c98,0.2651320993900299,candidate_unreviewed
Ce26defa20db2ca,iTE:C795da73b5c2ce8,TG:C23159af6732de7,0.2651190459728241,candidate_unreviewed
C4bf52e3047de92,iTE:Cc1cc4667417b73,TG:C68c849573a692d,0.2651079595088959,candidate_unreviewed
Cfd3a0f4d786eb7,iTE:C9b99a5a30babaf,TG:Cf4ea47d241284a,0.2651069164276123,candidate_unreviewed
C7f3f32fd0b931e,iTE:Cc8530fc1582d88,TG:C490bb55209f004,0.2651020884513855,candidate_unreviewed
Ce295feae2b9bb9,iTE:C62303b3cf378b0,TG:Cde4d127c6ec1fe,0.26505517959594727,candidate_unreviewed
Cda1ae9f07c11dc,iTE:C7fe3807a62d844,TG:Ce597ff8fa4d99c,0.2650020718574524,candidate_unreviewed
Ce612b252286476,iTE:Ce46847d633b40f,TG:C0c208539036b27,0.26499369740486145,candidate_unreviewed
Cd45a05f6ac6720,iTE:C44d79bb624e290,TG:Cdaf3ccda40a90e,0.26498785614967346,candidate_unreviewed
Ca56e18b6167097,iTE:C28db1064db8adc,TG:C6a6ea8acdefccb,0.264987587928772,candidate_unreviewed
C73b23810488945,iTE:C7a5e63b7e28002,TG:C4793f7c98c6181,0.26498597860336304,candidate_unreviewed
C49938e2c24c471,iTE:Ca26c249133c3ac,TG:C8e6f2167ffae1d,0.26496371626853943,candidate_unreviewed
C81606eaae3f931,iTE:C2f2654133388ea,TG:Cd3d58ab5bf26e4,0.26495641469955444,candidate_unreviewed
C98e32175f47240,iTE:C629d74cca3c5c1,TG:C0608cd71c3db1a,0.2649555206298828,candidate_unreviewed
Cb1cb781799841b,iTE:C1e859d05c48224,TG:Ce62749aae21009,0.2649299204349518,candidate_unreviewed
C0b6e0f889b9959,iTE:Cb566f25fc744e0,TG:Cd3c44fa9a984c2,0.2649272382259369,candidate_unreviewed
C2b6c7b3fe1ce68,iTE:C1ce5842c78e79a,TG:C8573947397532c,0.264924556016922,candidate_unreviewed
C46df5e067379d6,iTE:Cdaa6e054fbfd59,TG:Cf4ea47d241284a,0.26490461826324463,candidate_unreviewed
Ce11eb8d677e82a,iTE:Cd053a9b2f5fa7d,TG:C1fe7a857867575,0.26489317417144775,candidate_unreviewed
Cca5eb49e1a6e08,iTE:Ccbd59564863e1a,TG:Cff5bb60d64331a,0.26489219069480896,candidate_unreviewed
C87b9148d221786,iTE:C23cba03a380717,TG:Ca1c1629327f063,0.2648867964744568,candidate_unreviewed
C8f803a461ea73d,iTE:C208572a63fa593,TG:Cd03b8a1786bbea,0.2648753523826599,candidate_unreviewed
Cf8514c233a8486,iTE:Ce896e5adf28ec2,TG:Cc0ece9b0ec3698,0.2648490369319916,candidate_unreviewed
C5f570e743cce5f,iTE:C4d8fb6c35c76d5,TG:C274810b30f53d4,0.2648133337497711,candidate_unreviewed
Cab0139f6ccfad2,iTE:C82192524ac689e,TG:Cde1e9ea3bc660e,0.264771431684494,candidate_unreviewed
C00a416c67c4458,iTE:C7863d58c01671f,TG:C6717d7f28216ba,0.2647702693939209,candidate_unreviewed
C470071bbe9174e,iTE:C4d45487f93cd4d,TG:Cd23eeceb08840b,0.26476824283599854,candidate_unreviewed
C04494c83e3eabd,iTE:Cc65e40adffcd71,TG:C9f5c4da10dbdf8,0.26475417613983154,candidate_unreviewed
C5ed69aeb4da5bc,iTE:Cd22c55703d3ec7,TG:C3ac6b8f339bf08,0.2647475302219391,candidate_unreviewed
Cad30ae5cfb5cf9,iTE:C40b46445147247,TG:Ce5e2bff82a2208,0.2647462785243988,candidate_unreviewed
Cf9f3c1bf9807c3,iTE:C6c8e96c875ecf0,TG:C8c326afeb31bd8,0.2647433280944824,candidate_unreviewed
C3ddb17d1b39d2e,iTE:C1c039aa5d1ce94,TG:C6175a441aed10b,0.2647251486778259,candidate_unreviewed
Ce725fa7f4ba06a,iTE:Ce242c98a97d9ad,TG:Cfe0ba1e152316e,0.2647150754928589,candidate_unreviewed
Ceeb29f3b6b0b8d,iTE:C0c700f443996c4,TG:Cd96ec2c3b2bfa2,0.26470232009887695,candidate_unreviewed
Cb88b9d9a2205d3,iTE:Cd77d4f0873051f,TG:Cd96ec2c3b2bfa2,0.26470232009887695,candidate_unreviewed
C669b5e46729c4c,iTE:Cc454afe19f36b9,TG:C3ff771d114b9c0,0.2646438181400299,candidate_unreviewed
C7c8fc13e6cab7b,iTE:C28b7535d8173e1,TG:C679b1c89ff65e8,0.2646121382713318,candidate_unreviewed
Cfb45f21482892d,iTE:C0e3c2458afb2eb,TG:Cdc3e88bf0e4975,0.26458847522735596,candidate_unreviewed
C7897c6c4d1f6d9,iTE:C2bcb59880fb1c4,TG:Cdc3e88bf0e4975,0.26458847522735596,candidate_unreviewed
Cd0b518c2446587,iTE:Ca96da05745b8aa,TG:Cdc3e88bf0e4975,0.26458847522735596,candidate_unreviewed
C377191f4f0b55c,iTE:C8803d8c3168412,TG:C7115632b39a99e,0.26458436250686646,candidate_unreviewed
C899ad8ed5f47f6,iTE:Cb4f13b358c7fb8,TG:C3ab87428670dab,0.26455891132354736,candidate_unreviewed
C22a8058a2f93db,iTE:Caaacc693348e84,TG:C85ab0dbf54e9f7,0.2645534873008728,candidate_unreviewed
C13c959bad4c8b5,iTE:Cbe26986be1a8f1,TG:C4d465f5ab5ac88,0.2645350694656372,candidate_unreviewed
C1625df0244582a,iTE:C3488d1957cdb4e,TG:C8fe0065ede6d75,0.2645328938961029,candidate_unreviewed
Ce85af26923800d,iTE:C6e968538f618fb,TG:Ca89dae1cc83003,0.2645314037799835,candidate_unreviewed
C660a3be3595687,iTE:C7c251c4cc96e78,TG:C4fb2c281543e0b,0.2645135223865509,candidate_unreviewed
Cb289b872110031,iTE:C917baad1fedbbb,TG:C0abf5aece48b38,0.26450738310813904,candidate_unreviewed
Cffc1548ce6b552,iTE:Cb70cca127e4604,TG:Cdb45335a191795,0.2645069360733032,candidate_unreviewed
Cc2698da2681e37,iTE:C98e44ec1f903a4,TG:Cd9725ddb232322,0.2644943594932556,candidate_unreviewed
C5fa5fe5729e45b,iTE:C98e44ec1f903a4,TG:Cf0c2cb1c0b83c6,0.2644943594932556,candidate_unreviewed
Cd5bda49db5fa37,iTE:Cdee0d03077dfb4,TG:Caa1bd318c02092,0.26444941759109497,candidate_unreviewed
Cedc412ec05926b,iTE:C75bc7dc50e07a8,TG:C0d6ae2b3ebfd73,0.2644006907939911,candidate_unreviewed
Cd933a9878b012c,iTE:Ce6ea97cf248fe2,TG:C46835a0b9727d7,0.26439952850341797,candidate_unreviewed
Cd646132fa2c009,iTE:C6dee83b40771e4,TG:Cd9a5f40c351f1d,0.2643968462944031,candidate_unreviewed
Ce022cc1c93a4a7,iTE:Cd2892bab5b4036,TG:C6a160a3e4c4c73,0.26439255475997925,candidate_unreviewed
C1ec9681b8d9b21,iTE:Cecd3292973ec00,TG:C6a160a3e4c4c73,0.26439255475997925,candidate_unreviewed
C9b807b34f372dc,iTE:C2737224da37d44,TG:Ca1634c6facefc9,0.2643885910511017,candidate_unreviewed
C80885b0829b6f8,iTE:C05f27013463183,TG:Ce62749aae21009,0.26438698172569275,candidate_unreviewed
Cc60e0c97901d20,iTE:Ce1c893aa440a71,TG:Ce62749aae21009,0.26438698172569275,candidate_unreviewed
C4b1fd2c51b0160,iTE:C7d60a350338d77,TG:C4181021b3f6468,0.26438310742378235,candidate_unreviewed
Ca4bd74fd7f0d23,iTE:Ce9e56ffaf6690c,TG:C1c646212661373,0.2643543779850006,candidate_unreviewed
C4fbba5e447925b,iTE:C58951835a76321,TG:C785d8b5510ed09,0.2643291652202606,candidate_unreviewed
Cccf604c5d55e06,iTE:C1ffdb3891077be,TG:Cd1cf0e12c1c4ec,0.2642926573753357,candidate_unreviewed
C629bfec417eb32,iTE:C2415c40256615e,TG:Cd1cf0e12c1c4ec,0.2642926573753357,candidate_unreviewed
C09c85efd4f0a15,iTE:C9e0ea8a33e37b4,TG:C451d018498aa6a,0.26428624987602234,candidate_unreviewed
Cdd5018194f2f7f,iTE:C2b0da0c6d8bdc3,TG:Ca6c977e84c995a,0.26425880193710327,candidate_unreviewed
C1439c616433104,iTE:Cb9037caa52d112,TG:C56687678f153ac,0.26425087451934814,candidate_unreviewed
C720cc22a74f6f1,iTE:C29dc04638e7d07,TG:C7bc9d879ccd3f0,0.2642384469509125,candidate_unreviewed
C0fa4d333c97ea6,iTE:C1afabbd93a3412,TG:C9a1fad0a6507de,0.2642088830471039,candidate_unreviewed
C3d34c556f9d166,iTE:Ce9b207df40e665,TG:Ce62749aae21009,0.2641911506652832,candidate_unreviewed
Cfd8adad30be388,iTE:C9a1ae434ec3163,TG:C0e084061364877,0.264183908700943,candidate_unreviewed
Ccc5d7762d034d1,iTE:C9a1ae434ec3163,TG:Cdcf60e7e5fcbbb,0.264183908700943,candidate_unreviewed
C73dd3eff1d02fa,iTE:C9a1ae434ec3163,TG:Cdd1228ea8980f4,0.264183908700943,candidate_unreviewed
C7b5139c0470306,iTE:C787e6019887fe1,TG:C8bd389a322016b,0.26417648792266846,candidate_unreviewed
Cf2ab7150d6d0c8,iTE:Ceadcc555a84f7f,TG:C4f42de4be284a2,0.26416391134262085,candidate_unreviewed
C56dc28a30ac321,iTE:C8e678629b5cf2a,TG:C83f4552fe770ef,0.2641368806362152,candidate_unreviewed
C38149dc8f0a8e6,iTE:C82aa7b18e2d49d,TG:C2a8e32259a2eaf,0.26412633061408997,candidate_unreviewed
C08ddf4fd532ec4,iTE:C85ab1072871ba0,TG:Cd3c44fa9a984c2,0.2641031742095947,candidate_unreviewed
C52d0b5f6b5963f,iTE:C2cf7aeaa53426d,TG:Cf33146d4fe8ff4,0.26410073041915894,candidate_unreviewed
Cdfd3b0eacddb98,iTE:C33e80f19c89142,TG:C7649cb098417d1,0.2640795111656189,candidate_unreviewed
Cae023f06fd8972,iTE:C843cdee76e5acf,TG:C46f009e1f4bac6,0.2640741467475891,candidate_unreviewed
Ca347ce10202ed9,iTE:C8d38c79f4a090b,TG:Ce4b1363f269aef,0.26406243443489075,candidate_unreviewed
Cfe280dadd6bc5c,iTE:C57792d6e3536e7,TG:Cee792c70ecbf33,0.2640424072742462,candidate_unreviewed
Cfff7cdd6674374,iTE:C3468e421049b35,TG:Cdbcf9c01aa2917,0.2640262246131897,candidate_unreviewed
Cdad5bea9103602,iTE:C690984eabbb050,TG:Cd3c44fa9a984c2,0.2640215754508972,candidate_unreviewed
C7935e3a7168095,iTE:C2f3697f66fccf9,TG:C0608cd71c3db1a,0.26401060819625854,candidate_unreviewed
C0af24624ec4a9d,iTE:C0b785ba9b54db0,TG:C355e16c699c414,0.2640072703361511,candidate_unreviewed
Ce601d419204829,iTE:Ce5555cac7e4649,TG:C35d9f430acbb9e,0.2640001177787781,candidate_unreviewed
Ccdc4f8f2d34e0a,iTE:Ce81c367efa1a97,TG:Ced1ed0244a5d31,0.26399797201156616,candidate_unreviewed
Cac9b08a42e94fc,iTE:Ceb1569da6c6346,TG:Ce62749aae21009,0.2639670670032501,candidate_unreviewed
C5512a6b2f93e73,iTE:Cfcdfef23b237ac,TG:C55fb5f67b20d65,0.263957142829895,candidate_unreviewed
Cfcd88a0f90d4f4,iTE:C363b48541582bf,TG:Cee2495ef1d9e3f,0.26393768191337585,candidate_unreviewed
C06717f666b186d,iTE:C46453ab46134f1,TG:Ce62749aae21009,0.2639157474040985,candidate_unreviewed
Caae3d402af9885,iTE:C8d0076cd478baa,TG:C5d6ded8e02b6ae,0.26387572288513184,candidate_unreviewed
C7239174f20a838,iTE:C72957bad5bf03e,TG:C801c843014f985,0.2638704180717468,candidate_unreviewed
C1da47343ceb131,iTE:C1ffdb3891077be,TG:C322df86ab6b8a6,0.26385876536369324,candidate_unreviewed
Cfb15231d12e843,iTE:C2415c40256615e,TG:C322df86ab6b8a6,0.26385876536369324,candidate_unreviewed
C625dcc35f34813,iTE:C9bc6a1858fab4b,TG:Cd7d10646e0953b,0.2638430893421173,candidate_unreviewed
Ce2a7f86185cac4,iTE:Ca5764287c54cc3,TG:Ce84ba9c8ce1ada,0.26381418108940125,candidate_unreviewed
Cb1e2e7d4650f08,iTE:C0e4849840a6770,TG:C0d6d0655cb6876,0.2637915015220642,candidate_unreviewed
C324ea37a2037f0,iTE:Ca28ff9fd670152,TG:C4b8223981fb2e5,0.2637638449668884,candidate_unreviewed
C5e4e7c483f1561,iTE:C5568df4a19f750,TG:C1c646212661373,0.26375317573547363,candidate_unreviewed
Cb28b1f5817f31b,iTE:C0f882c3817b87d,TG:Cab5ef4fe85db12,0.26374495029449463,candidate_unreviewed
Cb342b0b2ecf15a,iTE:Cb8097bd04f768c,TG:C000c0a9c20e006,0.2637413442134857,candidate_unreviewed
Cbac342c5bed58b,iTE:C84f4b3a591e68f,TG:C752574bc78d636,0.2637231945991516,candidate_unreviewed
Caae3378c5336be,iTE:C0549e71c18a288,TG:Caa2238696e80c9,0.2637023329734802,candidate_unreviewed
C6337f09994206d,iTE:C836b2796477c17,TG:C60b70cba73a028,0.2636391520500183,candidate_unreviewed
C63693ca1902e49,iTE:C2cc0804cf6c8b7,TG:C5f3b8da8376988,0.2636307179927826,candidate_unreviewed
C8e3f35d6a0e845,iTE:C1bb83a5927ff07,TG:Ce62749aae21009,0.26361283659935,candidate_unreviewed
C0c2cd8e121c5fc,iTE:C1660d7672154c4,TG:C85ab0dbf54e9f7,0.263611763715744,candidate_unreviewed
Cc10b7dd23b5b8d,iTE:Cc6720848b71da4,TG:Ce597ff8fa4d99c,0.26360228657722473,candidate_unreviewed
C2317c178fdb6b2,iTE:Cd455fb5d6fbf72,TG:C49136f7f29cd2f,0.26358985900878906,candidate_unreviewed
Cebc8a6cc573062,iTE:Cdd43384ea49de9,TG:C73696584ea86df,0.26358693838119507,candidate_unreviewed
Cdef20c00815b50,iTE:C068a9413003c31,TG:C83db2fc5e35c9f,0.26355668902397156,candidate_unreviewed
Cb89af1f3eab08d,iTE:Cc1ed8d08fe2449,TG:Cd75c406cc0e93d,0.26355478167533875,candidate_unreviewed
C15576394713fd8,iTE:C793db8ecdae281,TG:C88ca8bd8f6cf20,0.26354968547821045,candidate_unreviewed
C705a3af2b480a4,iTE:Ccf031541175246,TG:Cd3c44fa9a984c2,0.26354798674583435,candidate_unreviewed
Ccbf91d5cc98029,iTE:C9e59c910e222c0,TG:C2f8d09acad6ad5,0.2635361850261688,candidate_unreviewed
Ced74ec52ee1b79,iTE:Cef2117bfb7d361,TG:C0195e9374d3214,0.2635257840156555,candidate_unreviewed
Cd8c13857c3c933,iTE:C429845874e22ae,TG:C0e099817543696,0.2635159492492676,candidate_unreviewed
Cd7dd345b615169,iTE:C2afb1543d91a93,TG:Cd844d16308fb6e,0.26350852847099304,candidate_unreviewed
C4d3695d4f1f42c,iTE:C7522c5237b204c,TG:Ce62749aae21009,0.26350852847099304,candidate_unreviewed
C3e4c48661c9c00,iTE:C876d454e147689,TG:C752574bc78d636,0.2635074555873871,candidate_unreviewed
C3f3ad4bf0e4b4a,iTE:C30062d70cb747e,TG:Ced1ed0244a5d31,0.26349666714668274,candidate_unreviewed
Cbfd653770c5a9b,iTE:C8266cadf15a2b3,TG:Cdbcf9c01aa2917,0.2634924650192261,candidate_unreviewed
Cd42ec4d1e07676,iTE:Cfc5cd9facfac91,TG:C0b8fa912be564f,0.2634909749031067,candidate_unreviewed
C294c8500afbb29,iTE:Cfc5cd9facfac91,TG:Cf04e59deb6d5fa,0.2634909749031067,candidate_unreviewed
C8e0a0aeefeb30d,iTE:Cb59b2c6e28ab85,TG:C53c69a2d6b75ad,0.2634880542755127,candidate_unreviewed
C36a41b0ee7eed7,iTE:C7a44cae378f9dd,TG:C1c646212661373,0.26348617672920227,candidate_unreviewed
C7e0053c10b075a,iTE:C4738f843b5bf24,TG:C776e8893464983,0.26348474621772766,candidate_unreviewed
C4fe87d77692875,iTE:C4738f843b5bf24,TG:Cc62fb53c528b49,0.26348474621772766,candidate_unreviewed
C91b52a5d00f625,iTE:Ce24a451a7c6ec1,TG:Cf88f7b06eaf0f5,0.2634606659412384,candidate_unreviewed
Cd7568e6e5711b6,iTE:Cb8a6c7f809719d,TG:C776e8893464983,0.26345840096473694,candidate_unreviewed
Cf68900f0b4e94f,iTE:Cb8a6c7f809719d,TG:Cc62fb53c528b49,0.26345840096473694,candidate_unreviewed
C718847bf37ab83,iTE:C9226d8a7a9cbfa,TG:C83db2fc5e35c9f,0.26344379782676697,candidate_unreviewed
C1f307fcac9c3eb,iTE:C535a51057bc88a,TG:C8edd1126fdd252,0.263435423374176,candidate_unreviewed
Cbb4c7a79abfd6e,iTE:C793507bd7b430d,TG:Cd844d16308fb6e,0.2634250521659851,candidate_unreviewed
C4f0e982e399129,iTE:Cb72e4ba5397634,TG:C8f70be6f858817,0.26342490315437317,candidate_unreviewed
C8a41a32332a419,iTE:C040f382e2a40a7,TG:C9cbb597a4dfd68,0.2634093463420868,candidate_unreviewed
Ca7213fa959f46b,iTE:C53f581060bbf2b,TG:C6f84866f3328c6,0.26337647438049316,candidate_unreviewed
C835a75a17257f8,iTE:C5204838d377954,TG:Ced1ed0244a5d31,0.2633518576622009,candidate_unreviewed
C2138f429837673,iTE:C93bc47797e7ca5,TG:Cc27f7a9fc68e27,0.2633265554904938,candidate_unreviewed
C8ee1a185586b9e,iTE:C2bbf4c2d30a7fb,TG:Cf5bf5dc1da81e3,0.2633262872695923,candidate_unreviewed
C12e86dbf13842b,iTE:C293bebe54d8a5a,TG:Ca690a7e4f9d5bf,0.2632843554019928,candidate_unreviewed
Ccc8ade0009df72,iTE:C60609a8d295490,TG:C8e6f2167ffae1d,0.26326844096183777,candidate_unreviewed
Cfb85eaf8af7f03,iTE:C87ed7b20d8f4c0,TG:Ce62749aae21009,0.26325348019599915,candidate_unreviewed
C420b19a5187b7b,iTE:Cb566f25fc744e0,TG:C4d465f5ab5ac88,0.26324865221977234,candidate_unreviewed
C14175e51e4928d,iTE:Cbb1425423e86be,TG:C29988c340931a9,0.2632209360599518,candidate_unreviewed
Cdebfef976e3c91,iTE:C61e84fc01d14d7,TG:Cf28ed9b51508d9,0.2632187604904175,candidate_unreviewed
C1aff59fcf04d1a,iTE:C80bb2f7d728e6a,TG:C8e6f2167ffae1d,0.2631996273994446,candidate_unreviewed
C486ace24dfb923,iTE:C298073b41f35e8,TG:C4c3edb3c1ad619,0.26318979263305664,candidate_unreviewed
Cc5ab82b4ccb4e0,iTE:C3c330a8b716400,TG:C4c3edb3c1ad619,0.26318979263305664,candidate_unreviewed
Cb1d3fea56bedee,iTE:C4c46745818889a,TG:C27d4511c13a226,0.263188898563385,candidate_unreviewed
Cf880859b046210,iTE:Cc339f4fbf9d43b,TG:C1749e9c4ceb47e,0.26316672563552856,candidate_unreviewed
C6e03220eacb982,iTE:C61eebf2d100afb,TG:C73f3452891be00,0.2631610929965973,candidate_unreviewed
C2033fb2f6c91f4,iTE:Cb9c4c56b377975,TG:Cd3c44fa9a984c2,0.2631594240665436,candidate_unreviewed
Ce4070b56596f97,iTE:Caf449ce223d99e,TG:C9a213e3781805e,0.2631498873233795,candidate_unreviewed
Cb899a6d1c5d8d6,iTE:Cbe52a085b012cd,TG:Cd3c44fa9a984c2,0.2631412148475647,candidate_unreviewed
C2f28974b89c48a,iTE:C484d851eb9a574,TG:Ceaf3e73ae98065,0.26312360167503357,candidate_unreviewed
C4f65966ebc6203,iTE:C439f2d51f67570,TG:C785d8b5510ed09,0.2631068229675293,candidate_unreviewed
Cd1fe31f26e553c,iTE:C4496299beadd3f,TG:C1fe7a857867575,0.26307985186576843,candidate_unreviewed
Cbb7f6ccebe582f,iTE:C77f4df0183e50b,TG:C4dd6d57fc339ba,0.26305410265922546,candidate_unreviewed
Cc15a4b4e826249,iTE:C6db1127460e2c9,TG:C6717d7f28216ba,0.26304638385772705,candidate_unreviewed
C3bb0097a2c44d0,iTE:C9353489cbbc796,TG:Cd3c44fa9a984c2,0.2630370259284973,candidate_unreviewed
C754b79686f1a14,iTE:C44f442dd4ee545,TG:Ce64560165739fd,0.2630155682563782,candidate_unreviewed
Cd55f21b186bac8,iTE:C5a926dc6977f7b,TG:Cc58593a8f692be,0.26300960779190063,candidate_unreviewed
C036c81ccfb8fb1,iTE:Ca32062001ab738,TG:Cc3d08d9e25537c,0.2629964053630829,candidate_unreviewed
C57950668e3352f,iTE:C0713b41be3f3a3,TG:C0608cd71c3db1a,0.2629913091659546,candidate_unreviewed
Cf31d6a3b9b2a72,iTE:C910d5479b5782f,TG:Cf4ea47d241284a,0.2629898190498352,candidate_unreviewed
C2f19cfd29408f7,iTE:C4a1277817345de,TG:Cdbcf9c01aa2917,0.2629808187484741,candidate_unreviewed
C828f4f52ac9df0,iTE:C3ceb288f124472,TG:C7a5d583ab2c58a,0.26297301054000854,candidate_unreviewed
C01ceb237c3063d,iTE:C44c74e84e9bd0a,TG:C072c7dccf0ac8b,0.2629523277282715,candidate_unreviewed
Cae76d8168751d9,iTE:C87f7ff6374be31,TG:C4b8bc433cfcb0b,0.26289859414100647,candidate_unreviewed
C936b1e50a022db,iTE:C3814a308e506ac,TG:Cdbcf9c01aa2917,0.2628496587276459,candidate_unreviewed
C7591d4cdb0fabe,iTE:Cbe26986be1a8f1,TG:C0195e9374d3214,0.2628490626811981,candidate_unreviewed
C4b76d55bf235c4,iTE:Cbc1cbaecacb9e3,TG:C9cbb597a4dfd68,0.26284900307655334,candidate_unreviewed
Cc27df09f56dee6,iTE:C9b6e56132ef74a,TG:Ceaeb16389fa736,0.2628193497657776,candidate_unreviewed
