link_id,tg_pair_id,ite_pair_id,link_type,bridge_score,shared_or_family_tg_node_id,shared_or_family_tg_label,shared_or_family_ite_node_id,shared_or_family_ite_label,bridge_role,shared_endpoint_tg_df,endpoint_match,endpoint_string_similarity,ite_other_node_id,ite_other_label,ite_other_role,tg_other_node_id,tg_other_label,tg_other_role,ite_pair_type,tg_pair_type,ite_pair_paper_count,tg_pair_paper_count,ite_supporting_paper_ids,tg_supporting_paper_ids,program_id,program_title_cn,program_candidate_status,target_redox_family,program_source_paper_ids,ite_aligned_supporting_paper_ids,ite_source_alignment,evidence_scope,ite_node_a_label,ite_node_a_role,ite_node_b_label,ite_node_b_role,ite_first_year,ite_supporting_titles,tg_node_a_label,tg_node_a_role,tg_node_b_label,tg_node_b_role,tg_first_year,tg_supporting_titles,ite_pair_label,tg_pair_label,proposed_closure_source_label,proposed_closure_source_role,proposed_closure_target_label,proposed_closure_target_role,temporal_alignment,C1_anchor,C2_directional_rule,C3_role_logic,C4_ite_evidence,C5_tg_grounding,C6_independent_support,hub_penalty,transfer_score,score_cap_reason,inference_status,novelty_status
XL_846ec18e4580,TP_a49fb5a5ebc5,IP_4cbb2d773d67,curated_program_bridge,0.9555,,,TC_da8d8b09edaf,osmotic or concentration gradient,intervention_to_TG_pair,,curated_transfer_rule,,TC_98fc53e305cd,double/interpenetrating network,mechanism,,,,intervention__mechanism,material_system__mechanism,1,1,P0919,P0021,PRG_791da0044d52,把温差诱导的渗透浓度势与 TG 红氧电势串联，而非只做单一机制,direct_TG_precedent_upgrade_candidate,ferri_ferrocyanide,P0360; P0659; P0919; P1120; P1665,P0919,program_source_paper_intersection,curated_hypothesis_link_not_observed_causality,osmotic or concentration gradient,intervention,double/interpenetrating network,mechanism,2022,Ion regulation in double-network hydrogel module with ultrahigh thermopower for low-grade heat harvesting,[Fe(CN)6],material_system,ion-pairing and complexation,mechanism,2025,Bioinspired double-layer thermogalvanic cells with engineered ionic gradients for high-efficiency waste heat recovery,osmotic or concentration gradient  +  double/interpenetrating network,[Fe(CN)6]  +  ion-pairing and complexation,osmotic or concentration gradient,intervention,[Fe(CN)6],material_system,iTE_precedes_or_same_year,24,25,15,15,4,1,0,84,,mechanistic_transfer_candidate,direct_TG_prior_art_upgrade_candidate
XL_7c402d0321db,TP_a49fb5a5ebc5,IP_7166308262aa,curated_program_bridge,0.9555,,,TC_da8d8b09edaf,osmotic or concentration gradient,intervention_to_TG_pair,,curated_transfer_rule,,TC_5a56f0fb9770,dynamic crosslinked gel network,mechanism,,,,intervention__mechanism,material_system__mechanism,1,1,P0919,P0021,PRG_791da0044d52,把温差诱导的渗透浓度势与 TG 红氧电势串联，而非只做单一机制,direct_TG_precedent_upgrade_candidate,ferri_ferrocyanide,P0360; P0659; P0919; P1120; P1665,P0919,program_source_paper_intersection,curated_hypothesis_link_not_observed_causality,osmotic or concentration gradient,intervention,dynamic crosslinked gel network,mechanism,2022,Ion regulation in double-network hydrogel module with ultrahigh thermopower for low-grade heat harvesting,[Fe(CN)6],material_system,ion-pairing and complexation,mechanism,2025,Bioinspired double-layer thermogalvanic cells with engineered ionic gradients for high-efficiency waste heat recovery,osmotic or concentration gradient  +  dynamic crosslinked gel network,[Fe(CN)6]  +  ion-pairing and complexation,osmotic or concentration gradient,intervention,[Fe(CN)6],material_system,iTE_precedes_or_same_year,24,25,15,15,4,1,0,84,,mechanistic_transfer_candidate,direct_TG_prior_art_upgrade_candidate
XL_77bc653053d4,TP_a49fb5a5ebc5,IP_e45a12155693,curated_program_bridge,0.9555,,,TC_da8d8b09edaf,osmotic or concentration gradient,intervention_to_TG_pair,,curated_transfer_rule,,TC_49101044dd05,double-network hydrogel,mechanism,,,,intervention__mechanism,material_system__mechanism,1,1,P0919,P0021,PRG_791da0044d52,把温差诱导的渗透浓度势与 TG 红氧电势串联，而非只做单一机制,direct_TG_precedent_upgrade_candidate,ferri_ferrocyanide,P0360; P0659; P0919; P1120; P1665,P0919,program_source_paper_intersection,curated_hypothesis_link_not_observed_causality,osmotic or concentration gradient,intervention,double-network hydrogel,mechanism,2022,Ion regulation in double-network hydrogel module with ultrahigh thermopower for low-grade heat harvesting,[Fe(CN)6],material_system,ion-pairing and complexation,mechanism,2025,Bioinspired double-layer thermogalvanic cells with engineered ionic gradients for high-efficiency waste heat recovery,osmotic or concentration gradient  +  double-network hydrogel,[Fe(CN)6]  +  ion-pairing and complexation,osmotic or concentration gradient,intervention,[Fe(CN)6],material_system,iTE_precedes_or_same_year,24,25,15,15,4,1,0,84,,mechanistic_transfer_candidate,direct_TG_prior_art_upgrade_candidate
XL_8e0a9f5c9ff9,TP_a49fb5a5ebc5,IP_f777b6749065,curated_program_bridge,0.9555,,,TC_da8d8b09edaf,osmotic or concentration gradient,intervention_to_TG_pair,,curated_transfer_rule,,TC_cef3a97d1e69,hierarchical porous electrode interface,mechanism,,,,intervention__mechanism,material_system__mechanism,1,1,P0919,P0021,PRG_791da0044d52,把温差诱导的渗透浓度势与 TG 红氧电势串联，而非只做单一机制,direct_TG_precedent_upgrade_candidate,ferri_ferrocyanide,P0360; P0659; P0919; P1120; P1665,P0919,program_source_paper_intersection,curated_hypothesis_link_not_observed_causality,osmotic or concentration gradient,intervention,hierarchical porous electrode interface,mechanism,2022,Ion regulation in double-network hydrogel module with ultrahigh thermopower for low-grade heat harvesting,[Fe(CN)6],material_system,ion-pairing and complexation,mechanism,2025,Bioinspired double-layer thermogalvanic cells with engineered ionic gradients for high-efficiency waste heat recovery,osmotic or concentration gradient  +  hierarchical porous electrode interface,[Fe(CN)6]  +  ion-pairing and complexation,osmotic or concentration gradient,intervention,[Fe(CN)6],material_system,iTE_precedes_or_same_year,24,25,15,15,4,1,0,84,,mechanistic_transfer_candidate,direct_TG_prior_art_upgrade_candidate
XL_7720af75c091,TP_a5f83b3f70cd,IP_3fd3a44d3029,curated_program_bridge,0.9647,,,TC_49c13c86c6af,counterion condensation,intervention_to_TG_pair,,curated_transfer_rule,,TC_318e992535e1,thermal migration,mechanism,,,,intervention__mechanism,material_system__mechanism,1,11,P0401,P0018; P0095; P0097; P0107; P0112; P0139; P0187; P0208; P0217; P0219; P0248,PRG_88a7efad7dbd,测试多阳离子链的 Manning 凝聚能否区分 3−/4− 红氧阴离子,mechanism_extension_white_space,ferri_ferrocyanide,P0344; P0401; P0555,P0401,program_source_paper_intersection,curated_hypothesis_link_not_observed_causality,counterion condensation,intervention,thermal migration,mechanism,2025,Thermoelectric Ionic Hydrogel Based on PEDOT:PSS/PAAm for Low-Grade Thermal-Energy Harvesting,ferri/ferrocyanide,material_system,Fe2+/Fe3+ solvation redox chemistry,mechanism,2016,Solvent-assisted thermogalvanic cell for enhanced low-grade heat harvesting over an extended temperature range; Thermogalvanic and Thermocapacitive Behavior of Superabsorbent Hydrogels for Combined Low-Temperature Thermal Energy Conversion and Harvesting; Developing iron-based anionic redox couples for thermogalvanic cells: towards the replacement of the ferricyanide/ferrocyanide redox couple; Success and failure in the incorporation of gold nanoparticles inside ferri/ferrocyanide thermogalvanic cells; Harnessing the thermogalvanic effect of the ferro/ferricyanide redox couple in a thermally chargeable supercapacitor,counterion condensation  +  thermal migration,ferri/ferrocyanide  +  Fe2+/Fe3+ solvation redox chemistry,counterion condensation,intervention,ferri/ferrocyanide,material_system,iTE_observed_after_TG_pair,24,25,15,15,4,1,0,84,,mechanistic_transfer_candidate,white_space_in_frozen_local_corpus
XL_4accf2042444,TP_a5f83b3f70cd,IP_57a63173294f,curated_program_bridge,0.9647,,,TC_b2c2689f5729,thermoosmotic slip,intervention_to_TG_pair,,curated_transfer_rule,,TC_575b8475e747,ionic thermodiffusion (Soret effect),mechanism,,,,intervention__mechanism,material_system__mechanism,1,11,P1053,P0018; P0095; P0097; P0107; P0112; P0139; P0187; P0208; P0217; P0219; P0248,PRG_4e691dc1cea3,在薄层 TG 中加入取向滑移纳米通道，提高短路电流而非只追求电压,mechanism_extension_white_space,ferri_ferrocyanide,P0530; P0547; P1053,P1053,program_source_paper_intersection,curated_hypothesis_link_not_observed_causality,thermoosmotic slip,intervention,ionic thermodiffusion (Soret effect),mechanism,2023,Effect of hydrodynamic slip on thermoelectric response in negatively-charged nanofluidic channels,ferri/ferrocyanide,material_system,Fe2+/Fe3+ solvation redox chemistry,mechanism,2016,Solvent-assisted thermogalvanic cell for enhanced low-grade heat harvesting over an extended temperature range; Thermogalvanic and Thermocapacitive Behavior of Superabsorbent Hydrogels for Combined Low-Temperature Thermal Energy Conversion and Harvesting; Developing iron-based anionic redox couples for thermogalvanic cells: towards the replacement of the ferricyanide/ferrocyanide redox couple; Success and failure in the incorporation of gold nanoparticles inside ferri/ferrocyanide thermogalvanic cells; Harnessing the thermogalvanic effect of the ferro/ferricyanide redox couple in a thermally chargeable supercapacitor,thermoosmotic slip  +  ionic thermodiffusion (Soret effect),ferri/ferrocyanide  +  Fe2+/Fe3+ solvation redox chemistry,thermoosmotic slip,intervention,ferri/ferrocyanide,material_system,iTE_observed_after_TG_pair,24,25,15,15,4,1,0,84,,mechanistic_transfer_candidate,white_space_in_frozen_local_corpus
XL_029e4e08601b,TP_a5f83b3f70cd,IP_5b11bccb9d3c,curated_program_bridge,0.9647,,,TC_49c13c86c6af,counterion condensation,intervention_to_TG_pair,,curated_transfer_rule,,TC_819db5face89,selective ion transport,mechanism,,,,intervention__mechanism,material_system__mechanism,1,11,P0344,P0018; P0095; P0097; P0107; P0112; P0139; P0187; P0208; P0217; P0219; P0248,PRG_88a7efad7dbd,测试多阳离子链的 Manning 凝聚能否区分 3−/4− 红氧阴离子,mechanism_extension_white_space,ferri_ferrocyanide,P0344; P0401; P0555,P0344,program_source_paper_intersection,curated_hypothesis_link_not_observed_causality,counterion condensation,intervention,selective ion transport,mechanism,2025,High-performance ionic thermoelectric hydrogels via electrohydrodynamic printing for self-powered wearable sensors,ferri/ferrocyanide,material_system,Fe2+/Fe3+ solvation redox chemistry,mechanism,2016,Solvent-assisted thermogalvanic cell for enhanced low-grade heat harvesting over an extended temperature range; Thermogalvanic and Thermocapacitive Behavior of Superabsorbent Hydrogels for Combined Low-Temperature Thermal Energy Conversion and Harvesting; Developing iron-based anionic redox couples for thermogalvanic cells: towards the replacement of the ferricyanide/ferrocyanide redox couple; Success and failure in the incorporation of gold nanoparticles inside ferri/ferrocyanide thermogalvanic cells; Harnessing the thermogalvanic effect of the ferro/ferricyanide redox couple in a thermally chargeable supercapacitor,counterion condensation  +  selective ion transport,ferri/ferrocyanide  +  Fe2+/Fe3+ solvation redox chemistry,counterion condensation,intervention,ferri/ferrocyanide,material_system,iTE_observed_after_TG_pair,24,25,15,15,4,1,0,84,,mechanistic_transfer_candidate,white_space_in_frozen_local_corpus
XL_b6eb67b7d2af,TP_a5f83b3f70cd,IP_9f18b9ab7dd7,curated_program_bridge,0.9647,,,TC_b2c2689f5729,thermoosmotic slip,intervention_to_TG_pair,,curated_transfer_rule,,TC_525335db36fb,nanochannel-confined ion transport,mechanism,,,,intervention__mechanism,material_system__mechanism,1,11,P1053,P0018; P0095; P0097; P0107; P0112; P0139; P0187; P0208; P0217; P0219; P0248,PRG_4e691dc1cea3,在薄层 TG 中加入取向滑移纳米通道，提高短路电流而非只追求电压,mechanism_extension_white_space,ferri_ferrocyanide,P0530; P0547; P1053,P1053,program_source_paper_intersection,curated_hypothesis_link_not_observed_causality,thermoosmotic slip,intervention,nanochannel-confined ion transport,mechanism,2023,Effect of hydrodynamic slip on thermoelectric response in negatively-charged nanofluidic channels,ferri/ferrocyanide,material_system,Fe2+/Fe3+ solvation redox chemistry,mechanism,2016,Solvent-assisted thermogalvanic cell for enhanced low-grade heat harvesting over an extended temperature range; Thermogalvanic and Thermocapacitive Behavior of Superabsorbent Hydrogels for Combined Low-Temperature Thermal Energy Conversion and Harvesting; Developing iron-based anionic redox couples for thermogalvanic cells: towards the replacement of the ferricyanide/ferrocyanide redox couple; Success and failure in the incorporation of gold nanoparticles inside ferri/ferrocyanide thermogalvanic cells; Harnessing the thermogalvanic effect of the ferro/ferricyanide redox couple in a thermally chargeable supercapacitor,thermoosmotic slip  +  nanochannel-confined ion transport,ferri/ferrocyanide  +  Fe2+/Fe3+ solvation redox chemistry,thermoosmotic slip,intervention,ferri/ferrocyanide,material_system,iTE_observed_after_TG_pair,24,25,15,15,4,1,0,84,,mechanistic_transfer_candidate,white_space_in_frozen_local_corpus
XL_42bc3a24677b,TP_a5f83b3f70cd,IP_b7a1694a736a,curated_program_bridge,0.9647,,,TC_49c13c86c6af,counterion condensation,intervention_to_TG_pair,,curated_transfer_rule,,TC_e03c7cc08b9d,ion migration,mechanism,,,,intervention__mechanism,material_system__mechanism,1,11,P0344,P0018; P0095; P0097; P0107; P0112; P0139; P0187; P0208; P0217; P0219; P0248,PRG_88a7efad7dbd,测试多阳离子链的 Manning 凝聚能否区分 3−/4− 红氧阴离子,mechanism_extension_white_space,ferri_ferrocyanide,P0344; P0401; P0555,P0344,program_source_paper_intersection,curated_hypothesis_link_not_observed_causality,counterion condensation,intervention,ion migration,mechanism,2025,High-performance ionic thermoelectric hydrogels via electrohydrodynamic printing for self-powered wearable sensors,ferri/ferrocyanide,material_system,Fe2+/Fe3+ solvation redox chemistry,mechanism,2016,Solvent-assisted thermogalvanic cell for enhanced low-grade heat harvesting over an extended temperature range; Thermogalvanic and Thermocapacitive Behavior of Superabsorbent Hydrogels for Combined Low-Temperature Thermal Energy Conversion and Harvesting; Developing iron-based anionic redox couples for thermogalvanic cells: towards the replacement of the ferricyanide/ferrocyanide redox couple; Success and failure in the incorporation of gold nanoparticles inside ferri/ferrocyanide thermogalvanic cells; Harnessing the thermogalvanic effect of the ferro/ferricyanide redox couple in a thermally chargeable supercapacitor,counterion condensation  +  ion migration,ferri/ferrocyanide  +  Fe2+/Fe3+ solvation redox chemistry,counterion condensation,intervention,ferri/ferrocyanide,material_system,iTE_observed_after_TG_pair,24,25,15,15,4,1,0,84,,mechanistic_transfer_candidate,white_space_in_frozen_local_corpus
XL_010d3a209584,TP_a5f83b3f70cd,IP_b8ab2bd462f7,curated_program_bridge,0.9647,,,TC_49c13c86c6af,counterion condensation,intervention_to_TG_pair,,curated_transfer_rule,,TC_2f3e0e0cb9b1,cellulose nanofiber scaffold,mechanism,,,,intervention__mechanism,material_system__mechanism,1,11,P0344,P0018; P0095; P0097; P0107; P0112; P0139; P0187; P0208; P0217; P0219; P0248,PRG_88a7efad7dbd,测试多阳离子链的 Manning 凝聚能否区分 3−/4− 红氧阴离子,mechanism_extension_white_space,ferri_ferrocyanide,P0344; P0401; P0555,P0344,program_source_paper_intersection,curated_hypothesis_link_not_observed_causality,counterion condensation,intervention,cellulose nanofiber scaffold,mechanism,2025,High-performance ionic thermoelectric hydrogels via electrohydrodynamic printing for self-powered wearable sensors,ferri/ferrocyanide,material_system,Fe2+/Fe3+ solvation redox chemistry,mechanism,2016,Solvent-assisted thermogalvanic cell for enhanced low-grade heat harvesting over an extended temperature range; Thermogalvanic and Thermocapacitive Behavior of Superabsorbent Hydrogels for Combined Low-Temperature Thermal Energy Conversion and Harvesting; Developing iron-based anionic redox couples for thermogalvanic cells: towards the replacement of the ferricyanide/ferrocyanide redox couple; Success and failure in the incorporation of gold nanoparticles inside ferri/ferrocyanide thermogalvanic cells; Harnessing the thermogalvanic effect of the ferro/ferricyanide redox couple in a thermally chargeable supercapacitor,counterion condensation  +  cellulose nanofiber scaffold,ferri/ferrocyanide  +  Fe2+/Fe3+ solvation redox chemistry,counterion condensation,intervention,ferri/ferrocyanide,material_system,iTE_observed_after_TG_pair,24,25,15,15,4,1,0,84,,mechanistic_transfer_candidate,white_space_in_frozen_local_corpus
XL_6f022e94a7e1,TP_a5f83b3f70cd,IP_d75342671283,curated_program_bridge,0.9647,,,TC_b2c2689f5729,thermoosmotic slip,intervention_to_TG_pair,,curated_transfer_rule,,TC_c6e70ab28416,negatively charged electrolyte nanochannels,mechanism,,,,intervention__mechanism,material_system__mechanism,1,11,P1053,P0018; P0095; P0097; P0107; P0112; P0139; P0187; P0208; P0217; P0219; P0248,PRG_4e691dc1cea3,在薄层 TG 中加入取向滑移纳米通道，提高短路电流而非只追求电压,mechanism_extension_white_space,ferri_ferrocyanide,P0530; P0547; P1053,P1053,program_source_paper_intersection,curated_hypothesis_link_not_observed_causality,thermoosmotic slip,intervention,negatively charged electrolyte nanochannels,mechanism,2023,Effect of hydrodynamic slip on thermoelectric response in negatively-charged nanofluidic channels,ferri/ferrocyanide,material_system,Fe2+/Fe3+ solvation redox chemistry,mechanism,2016,Solvent-assisted thermogalvanic cell for enhanced low-grade heat harvesting over an extended temperature range; Thermogalvanic and Thermocapacitive Behavior of Superabsorbent Hydrogels for Combined Low-Temperature Thermal Energy Conversion and Harvesting; Developing iron-based anionic redox couples for thermogalvanic cells: towards the replacement of the ferricyanide/ferrocyanide redox couple; Success and failure in the incorporation of gold nanoparticles inside ferri/ferrocyanide thermogalvanic cells; Harnessing the thermogalvanic effect of the ferro/ferricyanide redox couple in a thermally chargeable supercapacitor,thermoosmotic slip  +  negatively charged electrolyte nanochannels,ferri/ferrocyanide  +  Fe2+/Fe3+ solvation redox chemistry,thermoosmotic slip,intervention,ferri/ferrocyanide,material_system,iTE_observed_after_TG_pair,24,25,15,15,4,1,0,84,,mechanistic_transfer_candidate,white_space_in_frozen_local_corpus
XL_10b87020295f,TP_a5f83b3f70cd,IP_d7e570caaf4f,curated_program_bridge,0.9647,,,TC_49c13c86c6af,counterion condensation,intervention_to_TG_pair,,curated_transfer_rule,,TC_b93fc7829d13,ion-selectivity membrane transport,mechanism,,,,intervention__mechanism,material_system__mechanism,1,11,P0344,P0018; P0095; P0097; P0107; P0112; P0139; P0187; P0208; P0217; P0219; P0248,PRG_88a7efad7dbd,测试多阳离子链的 Manning 凝聚能否区分 3−/4− 红氧阴离子,mechanism_extension_white_space,ferri_ferrocyanide,P0344; P0401; P0555,P0344,program_source_paper_intersection,curated_hypothesis_link_not_observed_causality,counterion condensation,intervention,ion-selectivity membrane transport,mechanism,2025,High-performance ionic thermoelectric hydrogels via electrohydrodynamic printing for self-powered wearable sensors,ferri/ferrocyanide,material_system,Fe2+/Fe3+ solvation redox chemistry,mechanism,2016,Solvent-assisted thermogalvanic cell for enhanced low-grade heat harvesting over an extended temperature range; Thermogalvanic and Thermocapacitive Behavior of Superabsorbent Hydrogels for Combined Low-Temperature Thermal Energy Conversion and Harvesting; Developing iron-based anionic redox couples for thermogalvanic cells: towards the replacement of the ferricyanide/ferrocyanide redox couple; Success and failure in the incorporation of gold nanoparticles inside ferri/ferrocyanide thermogalvanic cells; Harnessing the thermogalvanic effect of the ferro/ferricyanide redox couple in a thermally chargeable supercapacitor,counterion condensation  +  ion-selectivity membrane transport,ferri/ferrocyanide  +  Fe2+/Fe3+ solvation redox chemistry,counterion condensation,intervention,ferri/ferrocyanide,material_system,iTE_observed_after_TG_pair,24,25,15,15,4,1,0,84,,mechanistic_transfer_candidate,white_space_in_frozen_local_corpus
XL_780ef2a5aadc,TP_a5f83b3f70cd,IP_e080d6a883cd,curated_program_bridge,0.9647,,,TC_49c13c86c6af,counterion condensation,intervention_to_TG_pair,,curated_transfer_rule,,TC_98fc53e305cd,double/interpenetrating network,mechanism,,,,intervention__mechanism,material_system__mechanism,1,11,P0344,P0018; P0095; P0097; P0107; P0112; P0139; P0187; P0208; P0217; P0219; P0248,PRG_88a7efad7dbd,测试多阳离子链的 Manning 凝聚能否区分 3−/4− 红氧阴离子,mechanism_extension_white_space,ferri_ferrocyanide,P0344; P0401; P0555,P0344,program_source_paper_intersection,curated_hypothesis_link_not_observed_causality,counterion condensation,intervention,double/interpenetrating network,mechanism,2025,High-performance ionic thermoelectric hydrogels via electrohydrodynamic printing for self-powered wearable sensors,ferri/ferrocyanide,material_system,Fe2+/Fe3+ solvation redox chemistry,mechanism,2016,Solvent-assisted thermogalvanic cell for enhanced low-grade heat harvesting over an extended temperature range; Thermogalvanic and Thermocapacitive Behavior of Superabsorbent Hydrogels for Combined Low-Temperature Thermal Energy Conversion and Harvesting; Developing iron-based anionic redox couples for thermogalvanic cells: towards the replacement of the ferricyanide/ferrocyanide redox couple; Success and failure in the incorporation of gold nanoparticles inside ferri/ferrocyanide thermogalvanic cells; Harnessing the thermogalvanic effect of the ferro/ferricyanide redox couple in a thermally chargeable supercapacitor,counterion condensation  +  double/interpenetrating network,ferri/ferrocyanide  +  Fe2+/Fe3+ solvation redox chemistry,counterion condensation,intervention,ferri/ferrocyanide,material_system,iTE_observed_after_TG_pair,24,25,15,15,4,1,0,84,,mechanistic_transfer_candidate,white_space_in_frozen_local_corpus
XL_f944d80a6479,TP_a5f83b3f70cd,IP_f402fb050f6d,curated_program_bridge,0.9647,,,TC_49c13c86c6af,counterion condensation,intervention_to_TG_pair,,curated_transfer_rule,,TC_d829113affd7,interpenetrating-network thermogalvanic hydrogel,mechanism,,,,intervention__mechanism,material_system__mechanism,1,11,P0344,P0018; P0095; P0097; P0107; P0112; P0139; P0187; P0208; P0217; P0219; P0248,PRG_88a7efad7dbd,测试多阳离子链的 Manning 凝聚能否区分 3−/4− 红氧阴离子,mechanism_extension_white_space,ferri_ferrocyanide,P0344; P0401; P0555,P0344,program_source_paper_intersection,curated_hypothesis_link_not_observed_causality,counterion condensation,intervention,interpenetrating-network thermogalvanic hydrogel,mechanism,2025,High-performance ionic thermoelectric hydrogels via electrohydrodynamic printing for self-powered wearable sensors,ferri/ferrocyanide,material_system,Fe2+/Fe3+ solvation redox chemistry,mechanism,2016,Solvent-assisted thermogalvanic cell for enhanced low-grade heat harvesting over an extended temperature range; Thermogalvanic and Thermocapacitive Behavior of Superabsorbent Hydrogels for Combined Low-Temperature Thermal Energy Conversion and Harvesting; Developing iron-based anionic redox couples for thermogalvanic cells: towards the replacement of the ferricyanide/ferrocyanide redox couple; Success and failure in the incorporation of gold nanoparticles inside ferri/ferrocyanide thermogalvanic cells; Harnessing the thermogalvanic effect of the ferro/ferricyanide redox couple in a thermally chargeable supercapacitor,counterion condensation  +  interpenetrating-network thermogalvanic hydrogel,ferri/ferrocyanide  +  Fe2+/Fe3+ solvation redox chemistry,counterion condensation,intervention,ferri/ferrocyanide,material_system,iTE_observed_after_TG_pair,24,25,15,15,4,1,0,84,,mechanistic_transfer_candidate,white_space_in_frozen_local_corpus
XL_46db85df8de8,TP_a7825965fda1,IP_2bad0ed284ec,curated_program_bridge,0.9589,,,TC_e587c18902cc,hydrophobic partitioning,intervention_to_TG_pair,,curated_transfer_rule,,TC_402d7ec84669,ion-pairing and complexation,mechanism,,,,intervention__mechanism,material_system__mechanism,1,2,P0336,P0008; P0040,PRG_4cca4840d8f1,用可调疏水微区选择性分配 I3−，同时兼顾 TG 凝胶韧性,direct_TG_precedent_upgrade_candidate,iodide_triiodide,P0336; P0466,P0336,program_source_paper_intersection,curated_hypothesis_link_not_observed_causality,hydrophobic partitioning,intervention,ion-pairing and complexation,mechanism,2025,Exceptional n-Type Ionic Thermoelectric Hydrogels by Synergistic Hydrophobic and Coordination Interactions,iodide/triiodide,material_system,piezoresistive-thermoelectric coupling,mechanism,2024,Thermogalvanic hydrogel-based e-skin for self-powered on-body dual-modal temperature and strain sensing; Edible temperature-responsive-adhesive thermogalvanic hydrogel for self-powered multi-sited fatigue monitoring,hydrophobic partitioning  +  ion-pairing and complexation,iodide/triiodide  +  piezoresistive-thermoelectric coupling,hydrophobic partitioning,intervention,iodide/triiodide,material_system,iTE_observed_after_TG_pair,24,25,15,15,4,1,0,84,,mechanistic_transfer_candidate,direct_TG_prior_art_upgrade_candidate
XL_4fc3495c5b96,TP_a7825965fda1,IP_8a4f00e74008,curated_program_bridge,0.9589,,,TC_e587c18902cc,hydrophobic partitioning,intervention_to_TG_pair,,curated_transfer_rule,,TC_575b8475e747,ionic thermodiffusion (Soret effect),mechanism,,,,intervention__mechanism,material_system__mechanism,1,2,P0336,P0008; P0040,PRG_4cca4840d8f1,用可调疏水微区选择性分配 I3−，同时兼顾 TG 凝胶韧性,direct_TG_precedent_upgrade_candidate,iodide_triiodide,P0336; P0466,P0336,program_source_paper_intersection,curated_hypothesis_link_not_observed_causality,hydrophobic partitioning,intervention,ionic thermodiffusion (Soret effect),mechanism,2025,Exceptional n-Type Ionic Thermoelectric Hydrogels by Synergistic Hydrophobic and Coordination Interactions,iodide/triiodide,material_system,piezoresistive-thermoelectric coupling,mechanism,2024,Thermogalvanic hydrogel-based e-skin for self-powered on-body dual-modal temperature and strain sensing; Edible temperature-responsive-adhesive thermogalvanic hydrogel for self-powered multi-sited fatigue monitoring,hydrophobic partitioning  +  ionic thermodiffusion (Soret effect),iodide/triiodide  +  piezoresistive-thermoelectric coupling,hydrophobic partitioning,intervention,iodide/triiodide,material_system,iTE_observed_after_TG_pair,24,25,15,15,4,1,0,84,,mechanistic_transfer_candidate,direct_TG_prior_art_upgrade_candidate
XL_d207beb26c2f,TP_a7825965fda1,IP_a5d80bd7b626,curated_program_bridge,0.9589,,,TC_e587c18902cc,hydrophobic partitioning,intervention_to_TG_pair,,curated_transfer_rule,,TC_2ac0c2cf66e0,pi-pi stacking,mechanism,,,,intervention__mechanism,material_system__mechanism,1,2,P0336,P0008; P0040,PRG_4cca4840d8f1,用可调疏水微区选择性分配 I3−，同时兼顾 TG 凝胶韧性,direct_TG_precedent_upgrade_candidate,iodide_triiodide,P0336; P0466,P0336,program_source_paper_intersection,curated_hypothesis_link_not_observed_causality,hydrophobic partitioning,intervention,pi-pi stacking,mechanism,2025,Exceptional n-Type Ionic Thermoelectric Hydrogels by Synergistic Hydrophobic and Coordination Interactions,iodide/triiodide,material_system,piezoresistive-thermoelectric coupling,mechanism,2024,Thermogalvanic hydrogel-based e-skin for self-powered on-body dual-modal temperature and strain sensing; Edible temperature-responsive-adhesive thermogalvanic hydrogel for self-powered multi-sited fatigue monitoring,hydrophobic partitioning  +  pi-pi stacking,iodide/triiodide  +  piezoresistive-thermoelectric coupling,hydrophobic partitioning,intervention,iodide/triiodide,material_system,iTE_observed_after_TG_pair,24,25,15,15,4,1,0,84,,mechanistic_transfer_candidate,direct_TG_prior_art_upgrade_candidate
XL_5686aba0511c,TP_a7825965fda1,IP_afa84797d762,curated_program_bridge,0.9589,,,TC_e587c18902cc,hydrophobic partitioning,intervention_to_TG_pair,,curated_transfer_rule,,TC_3cc3f4ae2196,cation-anion thermodiffusion asymmetry,mechanism,,,,intervention__mechanism,material_system__mechanism,1,2,P0336,P0008; P0040,PRG_4cca4840d8f1,用可调疏水微区选择性分配 I3−，同时兼顾 TG 凝胶韧性,direct_TG_precedent_upgrade_candidate,iodide_triiodide,P0336; P0466,P0336,program_source_paper_intersection,curated_hypothesis_link_not_observed_causality,hydrophobic partitioning,intervention,cation-anion thermodiffusion asymmetry,mechanism,2025,Exceptional n-Type Ionic Thermoelectric Hydrogels by Synergistic Hydrophobic and Coordination Interactions,iodide/triiodide,material_system,piezoresistive-thermoelectric coupling,mechanism,2024,Thermogalvanic hydrogel-based e-skin for self-powered on-body dual-modal temperature and strain sensing; Edible temperature-responsive-adhesive thermogalvanic hydrogel for self-powered multi-sited fatigue monitoring,hydrophobic partitioning  +  cation-anion thermodiffusion asymmetry,iodide/triiodide  +  piezoresistive-thermoelectric coupling,hydrophobic partitioning,intervention,iodide/triiodide,material_system,iTE_observed_after_TG_pair,24,25,15,15,4,1,0,84,,mechanistic_transfer_candidate,direct_TG_prior_art_upgrade_candidate
