link_id,tg_pair_id,ite_pair_id,link_type,bridge_score,shared_or_family_tg_node_id,shared_or_family_tg_label,shared_or_family_ite_node_id,shared_or_family_ite_label,bridge_role,shared_endpoint_tg_df,endpoint_match,endpoint_string_similarity,ite_other_node_id,ite_other_label,ite_other_role,tg_other_node_id,tg_other_label,tg_other_role,ite_pair_type,tg_pair_type,ite_pair_paper_count,tg_pair_paper_count,ite_supporting_paper_ids,tg_supporting_paper_ids,program_id,program_title_cn,program_candidate_status,target_redox_family,program_source_paper_ids,ite_aligned_supporting_paper_ids,ite_source_alignment,evidence_scope,ite_node_a_label,ite_node_a_role,ite_node_b_label,ite_node_b_role,ite_first_year,ite_supporting_titles,tg_node_a_label,tg_node_a_role,tg_node_b_label,tg_node_b_role,tg_first_year,tg_supporting_titles,ite_pair_label,tg_pair_label,proposed_closure_source_label,proposed_closure_source_role,proposed_closure_target_label,proposed_closure_target_role,temporal_alignment,C1_anchor,C2_directional_rule,C3_role_logic,C4_ite_evidence,C5_tg_grounding,C6_independent_support,hub_penalty,transfer_score,score_cap_reason,inference_status,novelty_status
XL_90fbfbfbff3c,TP_13e06e2c8159,IP_6f311b1b6777,curated_program_bridge,0.9613,,,TC_9d119e1e0c35,pyroelectric hybrid,intervention_to_TG_pair,,curated_transfer_rule,,TC_3cc3f4ae2196,cation-anion thermodiffusion asymmetry,mechanism,,,,intervention__mechanism,material_system__mechanism,1,3,P0720,P0069; P0102; P0136,PRG_99097fe0f5e3,正对照：热释电负责瞬态、TG 负责稳态的双时间尺度收能,known_TG_precedent_positive_control,any_tg,P0720,P0720,program_source_paper_intersection,curated_hypothesis_link_not_observed_causality,pyroelectric hybrid,intervention,cation-anion thermodiffusion asymmetry,mechanism,2019,Thermodiffusion-Assisted Pyroelectrics-Enabling Rapid and Stable Heat and Radiation Sensing,carbon nanotube,material_system,photothermal-thermoelectric coupling,mechanism,2018,A vertical stretchable self-powered light sensor based on thermogalvanic gel electrolyte via photo-thermal-electric conversion; Hybrid Photothermal Pyroelectric and Thermogalvanic Generator for Multisituation Low Grade Heat Harvesting; A Dual-Function Poly(vinyl alcohol) Hydrogel for Solar Water Production and Thermoelectric Energy Generation,pyroelectric hybrid  +  cation-anion thermodiffusion asymmetry,carbon nanotube  +  photothermal-thermoelectric coupling,pyroelectric hybrid,intervention,carbon nanotube,material_system,iTE_observed_after_TG_pair,24,12,15,15,4,1,0,69,broad_any_tg_rule,known_positive_control,known_TG_positive_control
XL_a20e0795da70,TP_13e06e2c8159,IP_d8c633b40ae0,curated_program_bridge,0.9613,,,TC_9d119e1e0c35,pyroelectric hybrid,intervention_to_TG_pair,,curated_transfer_rule,,TC_575b8475e747,ionic thermodiffusion (Soret effect),mechanism,,,,intervention__mechanism,material_system__mechanism,1,3,P0720,P0069; P0102; P0136,PRG_99097fe0f5e3,正对照：热释电负责瞬态、TG 负责稳态的双时间尺度收能,known_TG_precedent_positive_control,any_tg,P0720,P0720,program_source_paper_intersection,curated_hypothesis_link_not_observed_causality,pyroelectric hybrid,intervention,ionic thermodiffusion (Soret effect),mechanism,2019,Thermodiffusion-Assisted Pyroelectrics-Enabling Rapid and Stable Heat and Radiation Sensing,carbon nanotube,material_system,photothermal-thermoelectric coupling,mechanism,2018,A vertical stretchable self-powered light sensor based on thermogalvanic gel electrolyte via photo-thermal-electric conversion; Hybrid Photothermal Pyroelectric and Thermogalvanic Generator for Multisituation Low Grade Heat Harvesting; A Dual-Function Poly(vinyl alcohol) Hydrogel for Solar Water Production and Thermoelectric Energy Generation,pyroelectric hybrid  +  ionic thermodiffusion (Soret effect),carbon nanotube  +  photothermal-thermoelectric coupling,pyroelectric hybrid,intervention,carbon nanotube,material_system,iTE_observed_after_TG_pair,24,12,15,15,4,1,0,69,broad_any_tg_rule,known_positive_control,known_TG_positive_control
XL_cbcdff8e0d24,TP_30b30c6feab9,IP_6f311b1b6777,curated_program_bridge,0.9555,,,TC_9d119e1e0c35,pyroelectric hybrid,intervention_to_TG_pair,,curated_transfer_rule,,TC_3cc3f4ae2196,cation-anion thermodiffusion asymmetry,mechanism,,,,intervention__mechanism,material_system__mechanism,1,1,P0720,P0102,PRG_99097fe0f5e3,正对照：热释电负责瞬态、TG 负责稳态的双时间尺度收能,known_TG_precedent_positive_control,any_tg,P0720,P0720,program_source_paper_intersection,curated_hypothesis_link_not_observed_causality,pyroelectric hybrid,intervention,cation-anion thermodiffusion asymmetry,mechanism,2019,Thermodiffusion-Assisted Pyroelectrics-Enabling Rapid and Stable Heat and Radiation Sensing,cellulose,material_system,photothermal-thermoelectric coupling,mechanism,2018,Hybrid Photothermal Pyroelectric and Thermogalvanic Generator for Multisituation Low Grade Heat Harvesting,pyroelectric hybrid  +  cation-anion thermodiffusion asymmetry,cellulose  +  photothermal-thermoelectric coupling,pyroelectric hybrid,intervention,cellulose,material_system,iTE_observed_after_TG_pair,24,12,15,15,4,1,0,69,broad_any_tg_rule,known_positive_control,known_TG_positive_control
XL_dc4ea36dd5ed,TP_30b30c6feab9,IP_d8c633b40ae0,curated_program_bridge,0.9555,,,TC_9d119e1e0c35,pyroelectric hybrid,intervention_to_TG_pair,,curated_transfer_rule,,TC_575b8475e747,ionic thermodiffusion (Soret effect),mechanism,,,,intervention__mechanism,material_system__mechanism,1,1,P0720,P0102,PRG_99097fe0f5e3,正对照：热释电负责瞬态、TG 负责稳态的双时间尺度收能,known_TG_precedent_positive_control,any_tg,P0720,P0720,program_source_paper_intersection,curated_hypothesis_link_not_observed_causality,pyroelectric hybrid,intervention,ionic thermodiffusion (Soret effect),mechanism,2019,Thermodiffusion-Assisted Pyroelectrics-Enabling Rapid and Stable Heat and Radiation Sensing,cellulose,material_system,photothermal-thermoelectric coupling,mechanism,2018,Hybrid Photothermal Pyroelectric and Thermogalvanic Generator for Multisituation Low Grade Heat Harvesting,pyroelectric hybrid  +  ionic thermodiffusion (Soret effect),cellulose  +  photothermal-thermoelectric coupling,pyroelectric hybrid,intervention,cellulose,material_system,iTE_observed_after_TG_pair,24,12,15,15,4,1,0,69,broad_any_tg_rule,known_positive_control,known_TG_positive_control
XL_a568df603014,TP_31102f1bb445,IP_6f311b1b6777,curated_program_bridge,0.9555,,,TC_9d119e1e0c35,pyroelectric hybrid,intervention_to_TG_pair,,curated_transfer_rule,,TC_3cc3f4ae2196,cation-anion thermodiffusion asymmetry,mechanism,,,,intervention__mechanism,material_system__mechanism,1,1,P0720,P0102,PRG_99097fe0f5e3,正对照：热释电负责瞬态、TG 负责稳态的双时间尺度收能,known_TG_precedent_positive_control,any_tg,P0720,P0720,program_source_paper_intersection,curated_hypothesis_link_not_observed_causality,pyroelectric hybrid,intervention,cation-anion thermodiffusion asymmetry,mechanism,2019,Thermodiffusion-Assisted Pyroelectrics-Enabling Rapid and Stable Heat and Radiation Sensing,nanocomposite,material_system,photothermal-thermoelectric coupling,mechanism,2018,Hybrid Photothermal Pyroelectric and Thermogalvanic Generator for Multisituation Low Grade Heat Harvesting,pyroelectric hybrid  +  cation-anion thermodiffusion asymmetry,nanocomposite  +  photothermal-thermoelectric coupling,pyroelectric hybrid,intervention,nanocomposite,material_system,iTE_observed_after_TG_pair,24,12,15,15,4,1,0,69,broad_any_tg_rule,known_positive_control,known_TG_positive_control
XL_d7ce55d4c38b,TP_31102f1bb445,IP_d8c633b40ae0,curated_program_bridge,0.9555,,,TC_9d119e1e0c35,pyroelectric hybrid,intervention_to_TG_pair,,curated_transfer_rule,,TC_575b8475e747,ionic thermodiffusion (Soret effect),mechanism,,,,intervention__mechanism,material_system__mechanism,1,1,P0720,P0102,PRG_99097fe0f5e3,正对照：热释电负责瞬态、TG 负责稳态的双时间尺度收能,known_TG_precedent_positive_control,any_tg,P0720,P0720,program_source_paper_intersection,curated_hypothesis_link_not_observed_causality,pyroelectric hybrid,intervention,ionic thermodiffusion (Soret effect),mechanism,2019,Thermodiffusion-Assisted Pyroelectrics-Enabling Rapid and Stable Heat and Radiation Sensing,nanocomposite,material_system,photothermal-thermoelectric coupling,mechanism,2018,Hybrid Photothermal Pyroelectric and Thermogalvanic Generator for Multisituation Low Grade Heat Harvesting,pyroelectric hybrid  +  ionic thermodiffusion (Soret effect),nanocomposite  +  photothermal-thermoelectric coupling,pyroelectric hybrid,intervention,nanocomposite,material_system,iTE_observed_after_TG_pair,24,12,15,15,4,1,0,69,broad_any_tg_rule,known_positive_control,known_TG_positive_control
XL_9eb006912f8a,TP_3c855c0adfb7,IP_6f311b1b6777,curated_program_bridge,0.9563,,,TC_9d119e1e0c35,pyroelectric hybrid,intervention_to_TG_pair,,curated_transfer_rule,,TC_3cc3f4ae2196,cation-anion thermodiffusion asymmetry,mechanism,,,,intervention__mechanism,material_system__structure_state,1,3,P0720,P0076; P0102; P0206,PRG_99097fe0f5e3,正对照：热释电负责瞬态、TG 负责稳态的双时间尺度收能,known_TG_precedent_positive_control,any_tg,P0720,P0720,program_source_paper_intersection,curated_hypothesis_link_not_observed_causality,pyroelectric hybrid,intervention,cation-anion thermodiffusion asymmetry,mechanism,2019,Thermodiffusion-Assisted Pyroelectrics-Enabling Rapid and Stable Heat and Radiation Sensing,carbon nanotube,material_system,cellulose nanofiber scaffold,structure_state,2018,Regenerable aerogel-based thermogalvanic cells for efficient low-grade heat harvesting from solar radiation and interfacial solar evaporation systems; Hybrid Photothermal Pyroelectric and Thermogalvanic Generator for Multisituation Low Grade Heat Harvesting; Boosting solar-thermal-electric conversion of thermoelectrochemical cells by construction of a carboxymethylcellulose-interpenetrated polyacrylamide network,pyroelectric hybrid  +  cation-anion thermodiffusion asymmetry,carbon nanotube  +  cellulose nanofiber scaffold,pyroelectric hybrid,intervention,carbon nanotube,material_system,iTE_observed_after_TG_pair,24,12,15,15,4,1,0,69,broad_any_tg_rule,known_positive_control,known_TG_positive_control
XL_27773c633694,TP_3c855c0adfb7,IP_d8c633b40ae0,curated_program_bridge,0.9563,,,TC_9d119e1e0c35,pyroelectric hybrid,intervention_to_TG_pair,,curated_transfer_rule,,TC_575b8475e747,ionic thermodiffusion (Soret effect),mechanism,,,,intervention__mechanism,material_system__structure_state,1,3,P0720,P0076; P0102; P0206,PRG_99097fe0f5e3,正对照：热释电负责瞬态、TG 负责稳态的双时间尺度收能,known_TG_precedent_positive_control,any_tg,P0720,P0720,program_source_paper_intersection,curated_hypothesis_link_not_observed_causality,pyroelectric hybrid,intervention,ionic thermodiffusion (Soret effect),mechanism,2019,Thermodiffusion-Assisted Pyroelectrics-Enabling Rapid and Stable Heat and Radiation Sensing,carbon nanotube,material_system,cellulose nanofiber scaffold,structure_state,2018,Regenerable aerogel-based thermogalvanic cells for efficient low-grade heat harvesting from solar radiation and interfacial solar evaporation systems; Hybrid Photothermal Pyroelectric and Thermogalvanic Generator for Multisituation Low Grade Heat Harvesting; Boosting solar-thermal-electric conversion of thermoelectrochemical cells by construction of a carboxymethylcellulose-interpenetrated polyacrylamide network,pyroelectric hybrid  +  ionic thermodiffusion (Soret effect),carbon nanotube  +  cellulose nanofiber scaffold,pyroelectric hybrid,intervention,carbon nanotube,material_system,iTE_observed_after_TG_pair,24,12,15,15,4,1,0,69,broad_any_tg_rule,known_positive_control,known_TG_positive_control
XL_d5be3799fc21,TP_b340dfb1f725,IP_6f311b1b6777,curated_program_bridge,0.9505,,,TC_9d119e1e0c35,pyroelectric hybrid,intervention_to_TG_pair,,curated_transfer_rule,,TC_3cc3f4ae2196,cation-anion thermodiffusion asymmetry,mechanism,,,,intervention__mechanism,material_system__structure_state,1,1,P0720,P0102,PRG_99097fe0f5e3,正对照：热释电负责瞬态、TG 负责稳态的双时间尺度收能,known_TG_precedent_positive_control,any_tg,P0720,P0720,program_source_paper_intersection,curated_hypothesis_link_not_observed_causality,pyroelectric hybrid,intervention,cation-anion thermodiffusion asymmetry,mechanism,2019,Thermodiffusion-Assisted Pyroelectrics-Enabling Rapid and Stable Heat and Radiation Sensing,nanocomposite,material_system,cellulose nanofiber scaffold,structure_state,2018,Hybrid Photothermal Pyroelectric and Thermogalvanic Generator for Multisituation Low Grade Heat Harvesting,pyroelectric hybrid  +  cation-anion thermodiffusion asymmetry,nanocomposite  +  cellulose nanofiber scaffold,pyroelectric hybrid,intervention,nanocomposite,material_system,iTE_observed_after_TG_pair,24,12,15,15,4,1,0,69,broad_any_tg_rule,known_positive_control,known_TG_positive_control
XL_94d8ffd54a6c,TP_b340dfb1f725,IP_d8c633b40ae0,curated_program_bridge,0.9505,,,TC_9d119e1e0c35,pyroelectric hybrid,intervention_to_TG_pair,,curated_transfer_rule,,TC_575b8475e747,ionic thermodiffusion (Soret effect),mechanism,,,,intervention__mechanism,material_system__structure_state,1,1,P0720,P0102,PRG_99097fe0f5e3,正对照：热释电负责瞬态、TG 负责稳态的双时间尺度收能,known_TG_precedent_positive_control,any_tg,P0720,P0720,program_source_paper_intersection,curated_hypothesis_link_not_observed_causality,pyroelectric hybrid,intervention,ionic thermodiffusion (Soret effect),mechanism,2019,Thermodiffusion-Assisted Pyroelectrics-Enabling Rapid and Stable Heat and Radiation Sensing,nanocomposite,material_system,cellulose nanofiber scaffold,structure_state,2018,Hybrid Photothermal Pyroelectric and Thermogalvanic Generator for Multisituation Low Grade Heat Harvesting,pyroelectric hybrid  +  ionic thermodiffusion (Soret effect),nanocomposite  +  cellulose nanofiber scaffold,pyroelectric hybrid,intervention,nanocomposite,material_system,iTE_observed_after_TG_pair,24,12,15,15,4,1,0,69,broad_any_tg_rule,known_positive_control,known_TG_positive_control
XL_7a01cbf53c22,TP_f2091e4bdf62,IP_6f311b1b6777,curated_program_bridge,0.9597,,,TC_9d119e1e0c35,pyroelectric hybrid,intervention_to_TG_pair,,curated_transfer_rule,,TC_3cc3f4ae2196,cation-anion thermodiffusion asymmetry,mechanism,,,,intervention__mechanism,material_system__structure_state,1,7,P0720,P0048; P0076; P0102; P0150; P0167; P0180; P0200,PRG_99097fe0f5e3,正对照：热释电负责瞬态、TG 负责稳态的双时间尺度收能,known_TG_precedent_positive_control,any_tg,P0720,P0720,program_source_paper_intersection,curated_hypothesis_link_not_observed_causality,pyroelectric hybrid,intervention,cation-anion thermodiffusion asymmetry,mechanism,2019,Thermodiffusion-Assisted Pyroelectrics-Enabling Rapid and Stable Heat and Radiation Sensing,cellulose,material_system,cellulose nanofiber scaffold,structure_state,2018,Robust and flexible bacterial cellulose-based thermogalvanic cells for low-grade heat harvesting in extreme environments; Regenerable aerogel-based thermogalvanic cells for efficient low-grade heat harvesting from solar radiation and interfacial solar evaporation systems; Hybrid Photothermal Pyroelectric and Thermogalvanic Generator for Multisituation Low Grade Heat Harvesting; Highly conductive triple network hydrogel thermoelectrochemical cells with low-grade heat harvesting; Wearable Device with High Thermoelectric Performance and Long-Lasting Usability Based on Gel-Thermocells for Body Heat Harvesting,pyroelectric hybrid  +  cation-anion thermodiffusion asymmetry,cellulose  +  cellulose nanofiber scaffold,pyroelectric hybrid,intervention,cellulose,material_system,iTE_observed_after_TG_pair,24,12,15,15,4,1,0,69,broad_any_tg_rule,known_positive_control,known_TG_positive_control
XL_23dbab6b0bf4,TP_f2091e4bdf62,IP_d8c633b40ae0,curated_program_bridge,0.9597,,,TC_9d119e1e0c35,pyroelectric hybrid,intervention_to_TG_pair,,curated_transfer_rule,,TC_575b8475e747,ionic thermodiffusion (Soret effect),mechanism,,,,intervention__mechanism,material_system__structure_state,1,7,P0720,P0048; P0076; P0102; P0150; P0167; P0180; P0200,PRG_99097fe0f5e3,正对照：热释电负责瞬态、TG 负责稳态的双时间尺度收能,known_TG_precedent_positive_control,any_tg,P0720,P0720,program_source_paper_intersection,curated_hypothesis_link_not_observed_causality,pyroelectric hybrid,intervention,ionic thermodiffusion (Soret effect),mechanism,2019,Thermodiffusion-Assisted Pyroelectrics-Enabling Rapid and Stable Heat and Radiation Sensing,cellulose,material_system,cellulose nanofiber scaffold,structure_state,2018,Robust and flexible bacterial cellulose-based thermogalvanic cells for low-grade heat harvesting in extreme environments; Regenerable aerogel-based thermogalvanic cells for efficient low-grade heat harvesting from solar radiation and interfacial solar evaporation systems; Hybrid Photothermal Pyroelectric and Thermogalvanic Generator for Multisituation Low Grade Heat Harvesting; Highly conductive triple network hydrogel thermoelectrochemical cells with low-grade heat harvesting; Wearable Device with High Thermoelectric Performance and Long-Lasting Usability Based on Gel-Thermocells for Body Heat Harvesting,pyroelectric hybrid  +  ionic thermodiffusion (Soret effect),cellulose  +  cellulose nanofiber scaffold,pyroelectric hybrid,intervention,cellulose,material_system,iTE_observed_after_TG_pair,24,12,15,15,4,1,0,69,broad_any_tg_rule,known_positive_control,known_TG_positive_control
