link_id,tg_pair_id,ite_pair_id,link_type,bridge_score,shared_or_family_tg_node_id,shared_or_family_tg_label,shared_or_family_ite_node_id,shared_or_family_ite_label,bridge_role,shared_endpoint_tg_df,endpoint_match,endpoint_string_similarity,ite_other_node_id,ite_other_label,ite_other_role,tg_other_node_id,tg_other_label,tg_other_role,ite_pair_type,tg_pair_type,ite_pair_paper_count,tg_pair_paper_count,ite_supporting_paper_ids,tg_supporting_paper_ids,program_id,program_title_cn,program_candidate_status,target_redox_family,program_source_paper_ids,ite_aligned_supporting_paper_ids,ite_source_alignment,evidence_scope,ite_node_a_label,ite_node_a_role,ite_node_b_label,ite_node_b_role,ite_first_year,ite_supporting_titles,tg_node_a_label,tg_node_a_role,tg_node_b_label,tg_node_b_role,tg_first_year,tg_supporting_titles,ite_pair_label,tg_pair_label,proposed_closure_source_label,proposed_closure_source_role,proposed_closure_target_label,proposed_closure_target_role,temporal_alignment,C1_anchor,C2_directional_rule,C3_role_logic,C4_ite_evidence,C5_tg_grounding,C6_independent_support,hub_penalty,transfer_score,score_cap_reason,inference_status,novelty_status
XL_ed0cf7817847,TP_304814126f38,IP_304814126f38,direct_pair_overlap,0.9557,TC_4b2db7e72622,gel-confined redox transport,TC_4b2db7e72622,gel-confined redox transport,structure_state,62,exact,1.0,TC_e0e17f6c7745,thermosensitive crystallization,mechanism,TC_e0e17f6c7745,thermosensitive crystallization,mechanism,structure_state__mechanism,structure_state__mechanism,1,1,P1263,P0031,,,,,,,not_applicable,observed_pair_overlap,gel-confined redox transport,structure_state,thermosensitive crystallization,mechanism,2026,Thermosensitive crystallization-boosted thermoelectric hydrogels for self-powered sensing and intelligent perception applications,gel-confined redox transport,structure_state,thermosensitive crystallization,mechanism,2025,Hydrogel incorporated with graphene oxide featuring enhanced thermosensitive crystallization for thermogalvanic cell,gel-confined redox transport  +  thermosensitive crystallization,gel-confined redox transport  +  thermosensitive crystallization,,,,,iTE_observed_after_TG_pair,30,0,10,7,4,1,8,0,exact_pair_overlap_is_precedent,precedent_or_positive_control,exact_TG_pair_overlap
XL_52aa43d38949,TP_316080e469ec,IP_316080e469ec,direct_pair_overlap,0.9748,TC_4f82a6a840d2,PEDOT:PSS,TC_4f82a6a840d2,PEDOT:PSS,material_system,3,exact,1.0,TC_be57b88ac710,moisture-gradient ion transport,mechanism,TC_be57b88ac710,moisture-gradient ion transport,mechanism,material_system__mechanism,material_system__mechanism,2,1,P0738; P0764,P0170,,,,,,,not_applicable,observed_pair_overlap,PEDOT:PSS,material_system,moisture-gradient ion transport,mechanism,2019,Ionic hydrogels synthesized from ionic liquid/water binary solvent systems: Demonstrating superior antifreeze and moisture retention capabilities for self-powered wearable strain-sensing applications; Effective ionic Seebeck component suppression in mixed ion-electron conductor via chemical treatment,PEDOT:PSS,material_system,moisture-gradient ion transport,mechanism,2026,"Ionic thermoelectrics based on Poly(3,4-ethylenedioxythiophene):Poly(styrenesulfonate): A mini-review",PEDOT:PSS  +  moisture-gradient ion transport,PEDOT:PSS  +  moisture-gradient ion transport,,,,,iTE_precedes_or_same_year,30,0,5,7,4,2,0,0,exact_pair_overlap_is_precedent,precedent_or_positive_control,exact_TG_pair_overlap
XL_a20513042e6a,TP_317764a872e5,IP_317764a872e5,direct_pair_overlap,0.9651,TC_4bd38733ebee,deep eutectic solvent,TC_4bd38733ebee,deep eutectic solvent,material_system,4,exact,1.0,TC_07500f5feb43,dynamic crosslinked gel network,structure_state,TC_07500f5feb43,dynamic crosslinked gel network,structure_state,material_system__structure_state,material_system__structure_state,1,1,P0535,P0246,,,,,,,not_applicable,observed_pair_overlap,deep eutectic solvent,material_system,dynamic crosslinked gel network,structure_state,2026,Biomimetic CsCl:EG/PVA-NaOH eutectogels for high-performance ionic thermoelectrics and sustainable low-grade heat harvesting,deep eutectic solvent,material_system,dynamic crosslinked gel network,structure_state,2025,High performance eutectogel-based thermocell with a wide operating temperature range through a water-containing deep eutectic solvent strategy,deep eutectic solvent  +  dynamic crosslinked gel network,deep eutectic solvent  +  dynamic crosslinked gel network,,,,,iTE_observed_after_TG_pair,30,0,5,7,4,1,0,0,exact_pair_overlap_is_precedent,precedent_or_positive_control,exact_TG_pair_overlap
XL_86d7469ad615,TP_3522848aff4e,IP_3522848aff4e,direct_pair_overlap,0.9672,TC_c0591a33971d,ionic liquid,TC_c0591a33971d,ionic liquid,material_system,15,exact,1.0,TC_d0a37a92a174,phase transition,mechanism,TC_d0a37a92a174,phase transition,mechanism,material_system__mechanism,material_system__mechanism,2,1,P0384; P1926,P0159,,,,,,,not_applicable,observed_pair_overlap,ionic liquid,material_system,phase transition,mechanism,2024,"Ionic Thermoelectric Generators in Vertical and Planar Topologies Based on Fluorinated Polymer Hybrid Materials with Ionic Liquids; Biomimetic salt-excreting 2D evaporator enables spatially decoupled evaporation, salt harvesting, and energy recovery for sustainable brine treatment",ionic liquid,material_system,phase transition,mechanism,2025,Phase-Transitional Ionic Thermocells for the Enhanced Thermoelectric Efficiency,ionic liquid  +  phase transition,ionic liquid  +  phase transition,,,,,iTE_precedes_or_same_year,30,0,5,7,4,2,0,0,exact_pair_overlap_is_precedent,precedent_or_positive_control,exact_TG_pair_overlap
XL_84f95f58a5c6,TP_35cbfe0937d0,IP_35cbfe0937d0,direct_pair_overlap,0.9669,TC_e2031615fda6,poly(acrylic acid) (PAA),TC_e2031615fda6,poly(acrylic acid) (PAA),material_system,3,exact,1.0,TC_5bcfefdb9413,redox reaction entropy,mechanism,TC_5bcfefdb9413,redox reaction entropy,mechanism,material_system__mechanism,material_system__mechanism,1,1,P1263,P0085,,,,,,,not_applicable,observed_pair_overlap,poly(acrylic acid) (PAA),material_system,redox reaction entropy,mechanism,2026,Thermosensitive crystallization-boosted thermoelectric hydrogels for self-powered sensing and intelligent perception applications,poly(acrylic acid) (PAA),material_system,redox reaction entropy,mechanism,2026,Polymer-Redox Interactions Enhance Ferro/Ferricyanide Thermogalvanic Cells,poly(acrylic acid) (PAA)  +  redox reaction entropy,poly(acrylic acid) (PAA)  +  redox reaction entropy,,,,,iTE_precedes_or_same_year,30,0,5,7,4,1,0,0,exact_pair_overlap_is_precedent,precedent_or_positive_control,exact_TG_pair_overlap
XL_3ae2d167742b,TP_35eda30da2b8,IP_35eda30da2b8,direct_pair_overlap,0.9713,TC_077323f7819d,Hofmeister/chaotropic effect,TC_077323f7819d,Hofmeister/chaotropic effect,structure_state,8,exact,1.0,TC_902956facbd0,hydrogen bonding,mechanism,TC_902956facbd0,hydrogen bonding,mechanism,structure_state__mechanism,structure_state__mechanism,1,3,P0423,P0033; P0139; P0182,,,,,,,not_applicable,observed_pair_overlap,Hofmeister/chaotropic effect,structure_state,hydrogen bonding,mechanism,2026,Ionic thermoelectric poly(vinyl alcohol)/gelatin hydrogel for passive multimodal physiological sensing via the sol-gel transition triggered by salting out effect,Hofmeister/chaotropic effect,structure_state,hydrogen bonding,mechanism,2021,A rapidly moldable thermogalvanic organohydrogel for self-powered water temperature and level monitoring; High-performance p-n Thermocells by Interface Optimization Based on Liquid Metal for Powering Wearable Devices; Stretchable and Freeze-Tolerant Organohydrogel Thermocells with Enhanced Thermoelectric Performance Continually Working at Subzero Temperatures,Hofmeister/chaotropic effect  +  hydrogen bonding,Hofmeister/chaotropic effect  +  hydrogen bonding,,,,,iTE_observed_after_TG_pair,30,0,10,7,4,1,0,0,exact_pair_overlap_is_precedent,precedent_or_positive_control,exact_TG_pair_overlap
XL_8b72a3ec4151,TP_371d3a4b819f,IP_371d3a4b819f,direct_pair_overlap,0.962,TC_b713a196469a,ferri/ferrocyanide,TC_b713a196469a,ferri/ferrocyanide,material_system,47,exact,1.0,TC_be57b88ac710,moisture-gradient ion transport,mechanism,TC_be57b88ac710,moisture-gradient ion transport,mechanism,material_system__mechanism,material_system__mechanism,1,2,P1614,P0084; P0252,,,,,,,not_applicable,observed_pair_overlap,ferri/ferrocyanide,material_system,moisture-gradient ion transport,mechanism,2026,Highly Stable Quasi-Solid Thermocells for Continuous Power Generation Across a Broad Humidity Range,ferri/ferrocyanide,material_system,moisture-gradient ion transport,mechanism,2025,"Self-powered thermogalvanic cells based on layered double hydroxides cross-linking hydrogel: Enhanced thermoelectric performance and mechanical stretchability for IoT wearable electronics; A Room-Temperature Excessively Concentrated Polyanionic Polymer Hydrogel Thermocell with High Absorbency, Retainability and Extensibility",ferri/ferrocyanide  +  moisture-gradient ion transport,ferri/ferrocyanide  +  moisture-gradient ion transport,,,,,iTE_observed_after_TG_pair,30,0,5,7,4,1,8,0,exact_pair_overlap_is_precedent,precedent_or_positive_control,exact_TG_pair_overlap
XL_55834fd0e40f,TP_38197831cd57,IP_38197831cd57,direct_pair_overlap,0.96,TC_8630a7a80369,polyacrylamide (PAM),TC_8630a7a80369,polyacrylamide (PAM),material_system,12,exact,1.0,TC_900ffe74dff7,anion transport,mechanism,TC_900ffe74dff7,anion transport,mechanism,material_system__mechanism,material_system__mechanism,1,1,P0583,P0084,,,,,,,not_applicable,observed_pair_overlap,polyacrylamide (PAM),material_system,anion transport,mechanism,2026,Magnesium phosphate cement-based composites with selective significantly enhanced thermoelectric potential,polyacrylamide (PAM),material_system,anion transport,mechanism,2026,Self-powered thermogalvanic cells based on layered double hydroxides cross-linking hydrogel: Enhanced thermoelectric performance and mechanical stretchability for IoT wearable electronics,polyacrylamide (PAM)  +  anion transport,polyacrylamide (PAM)  +  anion transport,,,,,iTE_precedes_or_same_year,30,0,5,7,4,1,0,0,exact_pair_overlap_is_precedent,precedent_or_positive_control,exact_TG_pair_overlap
XL_c8fa33f77dbb,TP_392f9910a0ad,IP_392f9910a0ad,direct_pair_overlap,0.9726,TC_a9af609cf89a,chaotropic polymer-water disruption,TC_a9af609cf89a,chaotropic polymer-water disruption,structure_state,13,exact,1.0,TC_d51141fbc0ae,ferri/ferrocyanide redox chemistry,mechanism,TC_d51141fbc0ae,ferri/ferrocyanide redox chemistry,mechanism,structure_state__mechanism,structure_state__mechanism,1,4,P1263,P0052; P0061; P0090; P0264,,,,,,,not_applicable,observed_pair_overlap,chaotropic polymer-water disruption,structure_state,ferri/ferrocyanide redox chemistry,mechanism,2026,Thermosensitive crystallization-boosted thermoelectric hydrogels for self-powered sensing and intelligent perception applications,chaotropic polymer-water disruption,structure_state,ferri/ferrocyanide redox chemistry,mechanism,2018,Highly Antifreezing Thermogalvanic Hydrogels for Human Heat Harvesting in Ultralow Temperature Environments; Self-Powered Respiratory Monitoring Strategy Based on Adaptive Dual-Network Thermogalvanic Hydrogels; Aqueous thermogalvanic cells with a high Seebeck coefficient for low-grade heat harvest; Robust thermocells based on deep eutectic solvent-tailored gel electrolytes for low-grade heat harvesting,chaotropic polymer-water disruption  +  ferri/ferrocyanide redox chemistry,chaotropic polymer-water disruption  +  ferri/ferrocyanide redox chemistry,,,,,iTE_observed_after_TG_pair,30,0,10,7,4,1,0,0,exact_pair_overlap_is_precedent,precedent_or_positive_control,exact_TG_pair_overlap
XL_a5744ee39448,TP_393fa274485c,IP_393fa274485c,direct_pair_overlap,0.99,TC_6d3814acb95f,hydrogel,TC_6d3814acb95f,hydrogel,material_system,79,exact,1.0,TC_2c5557073ad9,cellulose nanofiber scaffold,structure_state,TC_2c5557073ad9,cellulose nanofiber scaffold,structure_state,material_system__structure_state,material_system__structure_state,15,5,P0344; P0355; P0365; P0374; P0379; P0390; P0543; P0586; P0617; P0683; P0738; P0854; P1454; P1476; P1903,P0048; P0150; P0156; P0180; P0206,,,,,,,not_applicable,observed_pair_overlap,hydrogel,material_system,cellulose nanofiber scaffold,structure_state,2022,"High-performance ionic thermoelectric hydrogels via electrohydrodynamic printing for self-powered wearable sensors; Negative thermopower anisotropic ionic thermoelectric hydrogels based on synergistic coordination and hydration for low-grade heat harvesting; Highly stretchable, low-hysteresis, and antifreeze hydrogel for low-grade thermal energy harvesting in ionic thermoelectric Supercapacitors; Ultrasensitive Flexible Thermal Sensor Arrays based on High-Thermopower Ionic Thermoelectric Hydrogel; Super-stretching and high-performance ionic thermoelectric hydrogels based on carboxylated bacterial cellulose coordination for self-powered sensors",hydrogel,material_system,cellulose nanofiber scaffold,structure_state,2022,Robust and flexible bacterial cellulose-based thermogalvanic cells for low-grade heat harvesting in extreme environments; Highly conductive triple network hydrogel thermoelectrochemical cells with low-grade heat harvesting; Integrated Hydrogel-Based Photothermoelectric Device for Energy Harvesting; Flexible hydrogel with a coupling enhanced thermoelectric effect for low-grade heat harvest; Boosting solar-thermal-electric conversion of thermoelectrochemical cells by construction of a carboxymethylcellulose-interpenetrated polyacrylamide network,hydrogel  +  cellulose nanofiber scaffold,hydrogel  +  cellulose nanofiber scaffold,,,,,iTE_precedes_or_same_year,30,0,5,7,4,5,12,0,exact_pair_overlap_is_precedent,precedent_or_positive_control,exact_TG_pair_overlap
XL_43bebdde800b,TP_397375d44671,IP_397375d44671,direct_pair_overlap,0.9852,TC_b713a196469a,ferri/ferrocyanide,TC_b713a196469a,ferri/ferrocyanide,material_system,47,exact,1.0,TC_d51141fbc0ae,ferri/ferrocyanide redox chemistry,mechanism,TC_d51141fbc0ae,ferri/ferrocyanide redox chemistry,mechanism,material_system__mechanism,material_system__mechanism,3,40,P0434; P1175; P1263,P0018; P0031; P0039; P0041; P0048; P0052; P0056; P0073; P0079; P0084; P0090; P0097; P0107; P0112; P0119; P0136; P0145; P0150; P0156; P0180; P0187; P0191; P0192; P0208; P0217; P0219; P0226; P0229; P0231; P0246; P0248; P0252; P0259; P0264; P0270; P0275; P0303; P0316; P0320; P0331,,,,,,,not_applicable,observed_pair_overlap,ferri/ferrocyanide,material_system,ferri/ferrocyanide redox chemistry,mechanism,2026,Cationic Comonomer Induced n-Type PNIPAAM-Based Ionic Thermoelectric Hydrogels with Enhanced Thermopower; Janus bilayer poly(vinyl alcohol)-based composite hydrogels with tunable photothermal and thermoelectric properties for photothermoelectric energy conversion; Thermosensitive crystallization-boosted thermoelectric hydrogels for self-powered sensing and intelligent perception applications,ferri/ferrocyanide,material_system,ferri/ferrocyanide redox chemistry,mechanism,1994,Solvent-assisted thermogalvanic cell for enhanced low-grade heat harvesting over an extended temperature range; Hydrogel incorporated with graphene oxide featuring enhanced thermosensitive crystallization for thermogalvanic cell; Stretchable thermogalvanic hydrogel thermocell with record-high specific output power density enabled by ion-induced crystallization; Self-assembled monolayers for electrostatic electrocatalysis and enhanced electrode stability in thermogalvanic cells; Robust and flexible bacterial cellulose-based thermogalvanic cells for low-grade heat harvesting in extreme environments,ferri/ferrocyanide  +  ferri/ferrocyanide redox chemistry,ferri/ferrocyanide  +  ferri/ferrocyanide redox chemistry,,,,,iTE_observed_after_TG_pair,30,0,5,7,4,4,8,0,exact_pair_overlap_is_precedent,precedent_or_positive_control,exact_TG_pair_overlap
XL_4645cb20b7de,TP_39f3c2767ca8,IP_39f3c2767ca8,direct_pair_overlap,0.9711,TC_4b2db7e72622,gel-confined redox transport,TC_4b2db7e72622,gel-confined redox transport,structure_state,62,exact,1.0,TC_125db93329fb,thermogalvanic redox conversion,mechanism,TC_125db93329fb,thermogalvanic redox conversion,mechanism,structure_state__mechanism,structure_state__mechanism,1,24,P1175,P0003; P0008; P0015; P0023; P0031; P0043; P0047; P0052; P0054; P0058; P0062; P0068; P0095; P0139; P0141; P0142; P0150; P0155; P0166; P0172; P0180; P0193; P0197; P0199,,,,,,,not_applicable,observed_pair_overlap,gel-confined redox transport,structure_state,thermogalvanic redox conversion,mechanism,2026,Janus bilayer poly(vinyl alcohol)-based composite hydrogels with tunable photothermal and thermoelectric properties for photothermoelectric energy conversion,gel-confined redox transport,structure_state,thermogalvanic redox conversion,mechanism,2020,A n-Type ionic thermoelectric generator with high thermopower and energy density enabled by modulation of thermodiffusion and thermogalvanic effect; Thermogalvanic hydrogel-based e-skin for self-powered on-body dual-modal temperature and strain sensing; Strong Tough Thermogalvanic Hydrogel Thermocell With Extraordinarily High Thermoelectric Performance; High-Thermopower Thermogalvanic Ionic Hydrogel for Efficient Low-Grade Heat Energy Harvesting in Electronic Devices; Hydrogel incorporated with graphene oxide featuring enhanced thermosensitive crystallization for thermogalvanic cell,gel-confined redox transport  +  thermogalvanic redox conversion,gel-confined redox transport  +  thermogalvanic redox conversion,,,,,iTE_observed_after_TG_pair,30,0,10,7,4,1,8,0,exact_pair_overlap_is_precedent,precedent_or_positive_control,exact_TG_pair_overlap
XL_4e1fefbec794,TP_3af1bb307823,IP_3af1bb307823,direct_pair_overlap,0.9744,TC_077323f7819d,Hofmeister/chaotropic effect,TC_077323f7819d,Hofmeister/chaotropic effect,structure_state,8,exact,1.0,TC_af6bbcaf729f,Fe2+/Fe3+ solvation redox chemistry,mechanism,TC_af6bbcaf729f,Fe2+/Fe3+ solvation redox chemistry,mechanism,structure_state__mechanism,structure_state__mechanism,1,4,P1818,P0033; P0139; P0248; P0277,,,,,,,not_applicable,observed_pair_overlap,Hofmeister/chaotropic effect,structure_state,Fe2+/Fe3+ solvation redox chemistry,mechanism,2026,"Sunlight-Triggered Polymerization of Anti-Freezing PADOCFe Ionogels for Low-Grade Heat Harvesting, Device Cooling, and Energy Storage",Hofmeister/chaotropic effect,structure_state,Fe2+/Fe3+ solvation redox chemistry,mechanism,2023,A rapidly moldable thermogalvanic organohydrogel for self-powered water temperature and level monitoring; High-performance p-n Thermocells by Interface Optimization Based on Liquid Metal for Powering Wearable Devices; Dual-modal hydrogels with synergistically enhanced mechanical-thermoelectric performance for intelligent wearable sensing and automotive temperature feedback systems; FeNC Electrocatalyst for Enhancing Fe(II)/Fe(III) Redox Kinetics in Thermo-Electrochemical Cells,Hofmeister/chaotropic effect  +  Fe2+/Fe3+ solvation redox chemistry,Hofmeister/chaotropic effect  +  Fe2+/Fe3+ solvation redox chemistry,,,,,iTE_observed_after_TG_pair,30,0,10,7,4,1,0,0,exact_pair_overlap_is_precedent,precedent_or_positive_control,exact_TG_pair_overlap
XL_ec53d3466bfc,TP_3b439dac6e51,IP_3b439dac6e51,direct_pair_overlap,0.9701,TC_868e6891d813,interpenetrating-network thermogalvanic hydrogel,TC_868e6891d813,interpenetrating-network thermogalvanic hydrogel,structure_state,2,exact,1.0,TC_3cc3f4ae2196,cation-anion thermodiffusion asymmetry,mechanism,TC_3cc3f4ae2196,cation-anion thermodiffusion asymmetry,mechanism,structure_state__mechanism,structure_state__mechanism,1,1,P0510,P0043,,,,,,,not_applicable,observed_pair_overlap,interpenetrating-network thermogalvanic hydrogel,structure_state,cation-anion thermodiffusion asymmetry,mechanism,2024,A double network facilitated ion-electron conductor for thermoelectric harvesting with high energy density,interpenetrating-network thermogalvanic hydrogel,structure_state,cation-anion thermodiffusion asymmetry,mechanism,2023,Self-powered information conversion based on thermogalvanic hydrogel with interpenetrating networks for nursing aphasic patients,interpenetrating-network thermogalvanic hydrogel  +  cation-anion thermodiffusion asymmetry,interpenetrating-network thermogalvanic hydrogel  +  cation-anion thermodiffusion asymmetry,,,,,iTE_observed_after_TG_pair,30,0,10,7,4,1,0,0,exact_pair_overlap_is_precedent,precedent_or_positive_control,exact_TG_pair_overlap
XL_a0c238d321e5,TP_3bb5478b4261,IP_3bb5478b4261,direct_pair_overlap,0.9892,TC_c8efd3db5897,poly(vinyl alcohol) (PVA),TC_c8efd3db5897,poly(vinyl alcohol) (PVA),material_system,23,exact,1.0,TC_a9af609cf89a,chaotropic polymer-water disruption,structure_state,TC_a9af609cf89a,chaotropic polymer-water disruption,structure_state,material_system__structure_state,material_system__structure_state,10,3,P0341; P0420; P0423; P0428; P0435; P0436; P0496; P0535; P0578; P0579,P0017; P0061; P0264,,,,,,,not_applicable,observed_pair_overlap,poly(vinyl alcohol) (PVA),material_system,chaotropic polymer-water disruption,structure_state,2022,Self-healing and stretchable tetrameric PVA-CNF-PVP-IL complex ionogel with high-performance ionic thermoelectric properties; Synergistic dual supramolecular interactions enhance ionic thermoelectric performance in dilute-electrolyte hydrogels; Ionic thermoelectric poly(vinyl alcohol)/gelatin hydrogel for passive multimodal physiological sensing via the sol-gel transition triggered by salting out effect; Impact of halide anions on ionic transport and thermoelectric properties of polyvinyl alcohol-based eutectogel; Epichlorohydrin-Crosslinked Lignin-Polyvinyl Alcohol Hydrogel for Ionic Thermoelectric Applications,poly(vinyl alcohol) (PVA),material_system,chaotropic polymer-water disruption,structure_state,2022,Deep-learning-assisted thermogalvanic hydrogel fiber sensor for self-powered in-nostril respiratory monitoring; Self-Powered Respiratory Monitoring Strategy Based on Adaptive Dual-Network Thermogalvanic Hydrogels; Robust thermocells based on deep eutectic solvent-tailored gel electrolytes for low-grade heat harvesting,poly(vinyl alcohol) (PVA)  +  chaotropic polymer-water disruption,poly(vinyl alcohol) (PVA)  +  chaotropic polymer-water disruption,,,,,iTE_precedes_or_same_year,30,0,5,7,4,5,4,0,exact_pair_overlap_is_precedent,precedent_or_positive_control,exact_TG_pair_overlap
XL_47cd1e048e79,TP_3c855c0adfb7,IP_3c855c0adfb7,direct_pair_overlap,0.9867,TC_96ff8a3db67b,carbon nanotube,TC_96ff8a3db67b,carbon nanotube,material_system,16,exact,1.0,TC_2c5557073ad9,cellulose nanofiber scaffold,structure_state,TC_2c5557073ad9,cellulose nanofiber scaffold,structure_state,material_system__structure_state,material_system__structure_state,4,3,P0371; P0595; P0685; P0738,P0076; P0102; P0206,,,,,,,not_applicable,observed_pair_overlap,carbon nanotube,material_system,cellulose nanofiber scaffold,structure_state,2024,Solar Heating Modulated by Evaporative Cooling Provides Intermittent Temperature Gradients for Ionic Thermoelectric Supercapacitors; Ionic Additive Engineering of Water-Processable Single-Walled Carbon Nanotube and Carboxymethyl Cellulose Composites for High-Performance Organic Thermoelectrics; Green Hybrid Nanocomposite Gel of Cellulose Nanofibers and Carbon Nanotubes Impregnated With DES for Renewable Low-Grade Heat Energy Harvesting; Ionic hydrogels synthesized from ionic liquid/water binary solvent systems: Demonstrating superior antifreeze and moisture retention capabilities for self-powered wearable strain-sensing applications,carbon nanotube,material_system,cellulose nanofiber scaffold,structure_state,2018,Regenerable aerogel-based thermogalvanic cells for efficient low-grade heat harvesting from solar radiation and interfacial solar evaporation systems; Hybrid Photothermal Pyroelectric and Thermogalvanic Generator for Multisituation Low Grade Heat Harvesting; Boosting solar-thermal-electric conversion of thermoelectrochemical cells by construction of a carboxymethylcellulose-interpenetrated polyacrylamide network,carbon nanotube  +  cellulose nanofiber scaffold,carbon nanotube  +  cellulose nanofiber scaffold,,,,,iTE_observed_after_TG_pair,30,0,5,7,4,4,0,0,exact_pair_overlap_is_precedent,precedent_or_positive_control,exact_TG_pair_overlap
XL_47deaec0de10,TP_3ca001d7289e,IP_3ca001d7289e,direct_pair_overlap,0.9553,TC_6d3814acb95f,hydrogel,TC_6d3814acb95f,hydrogel,material_system,79,exact,1.0,TC_715c5c5117f2,precipitation and species redistribution,mechanism,TC_715c5c5117f2,precipitation and species redistribution,mechanism,material_system__mechanism,material_system__mechanism,1,1,P0423,P0053,,,,,,,not_applicable,observed_pair_overlap,hydrogel,material_system,precipitation and species redistribution,mechanism,2026,Ionic thermoelectric poly(vinyl alcohol)/gelatin hydrogel for passive multimodal physiological sensing via the sol-gel transition triggered by salting out effect,hydrogel,material_system,precipitation and species redistribution,mechanism,2024,Boosting Thermoelectric Performance of Thermogalvanic Hydrogels by Structure Engineering Induced by Liquid Nitrogen Quenching,hydrogel  +  precipitation and species redistribution,hydrogel  +  precipitation and species redistribution,,,,,iTE_observed_after_TG_pair,30,0,5,7,4,1,12,0,exact_pair_overlap_is_precedent,precedent_or_positive_control,exact_TG_pair_overlap
XL_2795cd4b8ed4,TP_3d33772a32ae,IP_3d33772a32ae,direct_pair_overlap,0.9745,TC_6d3814acb95f,hydrogel,TC_6d3814acb95f,hydrogel,material_system,79,exact,1.0,TC_b2d1806de346,double-network hydrogel mechanics,structure_state,TC_b2d1806de346,double-network hydrogel mechanics,structure_state,material_system__structure_state,material_system__structure_state,3,2,P0359; P0677; P0919,P0083; P0188,,,,,,,not_applicable,observed_pair_overlap,hydrogel,material_system,double-network hydrogel mechanics,structure_state,2022,Polyvinyl alcohol/sodium alginate double network hydrogels design for high-performance p-type ionic thermoelectric cement-based composites; A pH-Sensitive Stretchable Zwitterionic Hydrogel with Bipolar Thermoelectricity; Ion regulation in double-network hydrogel module with ultrahigh thermopower for low-grade heat harvesting,hydrogel,material_system,double-network hydrogel mechanics,structure_state,2025,Boosting Gel-Based Thermogalvanic Energy Harvesting via Metal Oxide Nanostructured Electrodes; Exploring Pyrazine-Based Organic Redox Couples for Enhanced Thermoelectric Performance in Wearable Energy Harvesters,hydrogel  +  double-network hydrogel mechanics,hydrogel  +  double-network hydrogel mechanics,,,,,iTE_precedes_or_same_year,30,0,5,7,4,4,12,0,exact_pair_overlap_is_precedent,precedent_or_positive_control,exact_TG_pair_overlap
XL_0afa3980d3ff,TP_3da6fa11a2e1,IP_3da6fa11a2e1,direct_pair_overlap,0.9604,TC_2c5557073ad9,cellulose nanofiber scaffold,TC_2c5557073ad9,cellulose nanofiber scaffold,structure_state,11,exact,1.0,TC_7cd71e740c61,thermal-gradient heat-transfer control,mechanism,TC_7cd71e740c61,thermal-gradient heat-transfer control,mechanism,structure_state__mechanism,structure_state__mechanism,1,1,P1476,P0076,,,,,,,not_applicable,observed_pair_overlap,cellulose nanofiber scaffold,structure_state,thermal-gradient heat-transfer control,mechanism,2026,"A multifunctional ionic hydrogel facilitating enhanced thermal safety for lithium-ion battery via overheating cooling, intelligent warning, and thermal runaway blocking",cellulose nanofiber scaffold,structure_state,thermal-gradient heat-transfer control,mechanism,2023,Regenerable aerogel-based thermogalvanic cells for efficient low-grade heat harvesting from solar radiation and interfacial solar evaporation systems,cellulose nanofiber scaffold  +  thermal-gradient heat-transfer control,cellulose nanofiber scaffold  +  thermal-gradient heat-transfer control,,,,,iTE_observed_after_TG_pair,30,0,10,7,4,1,0,0,exact_pair_overlap_is_precedent,precedent_or_positive_control,exact_TG_pair_overlap
XL_d949bc2410fb,TP_3f1feb0180d6,IP_3f1feb0180d6,direct_pair_overlap,0.9637,TC_c8efd3db5897,poly(vinyl alcohol) (PVA),TC_c8efd3db5897,poly(vinyl alcohol) (PVA),material_system,23,exact,1.0,TC_5bcfefdb9413,redox reaction entropy,mechanism,TC_5bcfefdb9413,redox reaction entropy,mechanism,material_system__mechanism,material_system__mechanism,1,2,P0464,P0078; P0188,,,,,,,not_applicable,observed_pair_overlap,poly(vinyl alcohol) (PVA),material_system,redox reaction entropy,mechanism,2026,Ionic Coordination and Hierarchical Architecture Enable Record n-Type Thermoelectric Efficiency in Soft Hydrogels,poly(vinyl alcohol) (PVA),material_system,redox reaction entropy,mechanism,2025,Configurational entropy change-driven enhancement of thermoelectric performance in PVA-based hydrogel thermogalvanic cells; Exploring Pyrazine-Based Organic Redox Couples for Enhanced Thermoelectric Performance in Wearable Energy Harvesters,poly(vinyl alcohol) (PVA)  +  redox reaction entropy,poly(vinyl alcohol) (PVA)  +  redox reaction entropy,,,,,iTE_observed_after_TG_pair,30,0,5,7,4,1,4,0,exact_pair_overlap_is_precedent,precedent_or_positive_control,exact_TG_pair_overlap
