pair_id,domain_layer,pair_key,source_node_id,source_role,node_a_label,target_node_id,target_role,node_b_label,pair_type,paper_count,exclusive_layer_paper_count,shared_corpus_paper_count,first_year,last_year,supporting_paper_ids,supporting_dois,supporting_titles,node_a_domain_df,node_b_domain_df,historical_graph_eligible,pair_evidence_strength
IP_c5e256b87a78,iTE,TC_ad7ab0f6053c::TC_3cf38e4b2576,TC_ad7ab0f6053c,material_system,As2Te3,TC_3cf38e4b2576,mechanism,charge-transfer resistance engineering,material_system__mechanism,1,1,0,2019,2019,P1822,10.1002/adma.201904316,"Understanding the Structure and Properties of Sesqui-Chalcogenides (i.e., V2VI3 or Pn2Ch3 (Pn = Pnictogen, Ch = Chalcogen) Compounds) from a Bonding Perspective",2,27,True,0.3869
IP_5ec5af6997cb,iTE,TC_ad7ab0f6053c::TC_d0a37a92a174,TC_ad7ab0f6053c,material_system,As2Te3,TC_d0a37a92a174,mechanism,phase transition,material_system__mechanism,1,1,0,2019,2019,P1822,10.1002/adma.201904316,"Understanding the Structure and Properties of Sesqui-Chalcogenides (i.e., V2VI3 or Pn2Ch3 (Pn = Pnictogen, Ch = Chalcogen) Compounds) from a Bonding Perspective",2,88,True,0.3869
IP_da501ab6b102,iTE,TC_ad7ab0f6053c::TC_ebbe1e10d667,TC_ad7ab0f6053c,material_system,As2Te3,TC_ebbe1e10d667,mechanism,interfacial charge transfer,material_system__mechanism,1,1,0,2019,2019,P1822,10.1002/adma.201904316,"Understanding the Structure and Properties of Sesqui-Chalcogenides (i.e., V2VI3 or Pn2Ch3 (Pn = Pnictogen, Ch = Chalcogen) Compounds) from a Bonding Perspective",2,32,True,0.3869
IP_d1ac020573ad,iTE,TC_c0591a33971d::TC_6660c332d0b0,TC_c0591a33971d,material_system,ionic liquid,TC_6660c332d0b0,mechanism,anti-freezing organohydrogel design,material_system__mechanism,1,1,0,2019,2019,P0650,10.1016/j.electacta.2019.134575,Synthesis and characterization of novel p-type chemically cross-linked ionogels with high ionic seebeck coefficient for low-grade heat harvesting,238,42,True,0.3869
IP_3778a7369e41,iTE,TC_d04897b58cd1::TC_3cf38e4b2576,TC_d04897b58cd1,material_system,chalcogenide,TC_3cf38e4b2576,mechanism,charge-transfer resistance engineering,material_system__mechanism,1,1,0,2019,2019,P1822,10.1002/adma.201904316,"Understanding the Structure and Properties of Sesqui-Chalcogenides (i.e., V2VI3 or Pn2Ch3 (Pn = Pnictogen, Ch = Chalcogen) Compounds) from a Bonding Perspective",65,27,True,0.3869
IP_5474254cf0a3,iTE,TC_d04897b58cd1::TC_d0a37a92a174,TC_d04897b58cd1,material_system,chalcogenide,TC_d0a37a92a174,mechanism,phase transition,material_system__mechanism,1,1,0,2019,2019,P1822,10.1002/adma.201904316,"Understanding the Structure and Properties of Sesqui-Chalcogenides (i.e., V2VI3 or Pn2Ch3 (Pn = Pnictogen, Ch = Chalcogen) Compounds) from a Bonding Perspective",65,88,True,0.3869
IP_ca44057b168f,iTE,TC_d04897b58cd1::TC_ebbe1e10d667,TC_d04897b58cd1,material_system,chalcogenide,TC_ebbe1e10d667,mechanism,interfacial charge transfer,material_system__mechanism,1,1,0,2019,2019,P1822,10.1002/adma.201904316,"Understanding the Structure and Properties of Sesqui-Chalcogenides (i.e., V2VI3 or Pn2Ch3 (Pn = Pnictogen, Ch = Chalcogen) Compounds) from a Bonding Perspective",65,32,True,0.3869
IP_d6ab45bf1537,iTE,TC_d3d7954ead4c::TC_17123185c248,TC_d3d7954ead4c,material_system,[Cu2Te2]2-,TC_17123185c248,mechanism,electronic-structure modulation,material_system__mechanism,1,1,0,2019,2019,P1824,10.1016/j.jssc.2018.10.040,"Systematic study of structural, electronic, optical and thermodynamic properties of SrFCuTe compound",1,265,False,0.3869
IP_460df7b7614f,iTE,TC_ddd3a6965911::TC_17123185c248,TC_ddd3a6965911,material_system,[Sr2F2]2+,TC_17123185c248,mechanism,electronic-structure modulation,material_system__mechanism,1,1,0,2019,2019,P1824,10.1016/j.jssc.2018.10.040,"Systematic study of structural, electronic, optical and thermodynamic properties of SrFCuTe compound",1,265,False,0.3869
IP_a8cf3e55636b,iTE,TC_ee0a98d9cc93::TC_63a633b1416b,TC_ee0a98d9cc93,material_system,PEDOT,TC_63a633b1416b,mechanism,reduces hygroscopic ion channels,material_system__mechanism,1,1,0,2019,2019,P0764,10.1016/j.orgel.2019.02.014,Effective ionic Seebeck component suppression in mixed ion-electron conductor via chemical treatment,97,1,False,0.3869
IP_f7a0b1d7e896,iTE,TC_ee0a98d9cc93::TC_ecd0fc6cd628,TC_ee0a98d9cc93,material_system,PEDOT,TC_ecd0fc6cd628,mechanism,ion channels,material_system__mechanism,1,1,0,2019,2019,P0764,10.1016/j.orgel.2019.02.014,Effective ionic Seebeck component suppression in mixed ion-electron conductor via chemical treatment,97,8,True,0.3869
IP_8770134084e4,iTE,TC_f126799013d5::TC_17123185c248,TC_f126799013d5,material_system,Mg7Si4Y,TC_17123185c248,mechanism,electronic-structure modulation,material_system__mechanism,1,1,0,2019,2019,P1769,10.1007/s11664-018-06864-2,"First Principles Study of Structural Stability, Elastic Properties, and Electronic Structures of Y-Doped Mg2Si",1,265,False,0.3869
IP_9e3e7d21b454,iTE,TC_fee7213e37fa::TC_4396cd712502,TC_fee7213e37fa,material_system,dimethyl sulfoxide (DMSO),TC_4396cd712502,mechanism,Eastman entropy of transfer,material_system__mechanism,1,1,0,2019,2019,P1584,10.1140/epje/i2019-11835-6,Inversion of thermodiffusive properties of ionic colloidal dispersions in water-DMSO mixtures probed by forced Rayleigh scattering,15,12,True,0.3869
IP_af35ab22dfa5,iTE,TC_385ec1869ee3::TC_07500f5feb43,TC_385ec1869ee3,material_system,graphene,TC_07500f5feb43,structure_state,dynamic crosslinked gel network,material_system__structure_state,1,1,0,2019,2019,P0644,10.1016/j.enconman.2019.111813,Crosslinked thermoelectric hydro-ionogels: A new class of highly conductive thermoelectric materials,37,31,True,0.3869
IP_43ef49dcec9f,iTE,TC_4afdb2cc836f::TC_07500f5feb43,TC_4afdb2cc836f,material_system,BMIMBF4,TC_07500f5feb43,structure_state,dynamic crosslinked gel network,material_system__structure_state,1,1,0,2019,2019,P0650,10.1016/j.electacta.2019.134575,Synthesis and characterization of novel p-type chemically cross-linked ionogels with high ionic seebeck coefficient for low-grade heat harvesting,2,31,True,0.3869
IP_b88935e6c22e,iTE,TC_f104995fe14f::TC_87e040977b41,TC_f104995fe14f,structure_state,anti-freezing organohydrogel design,TC_87e040977b41,mechanism,ion diffusion,structure_state__mechanism,1,1,0,2019,2019,P0650,10.1016/j.electacta.2019.134575,Synthesis and characterization of novel p-type chemically cross-linked ionogels with high ionic seebeck coefficient for low-grade heat harvesting,53,42,True,0.3869
IP_e2d1b726d631,iTE,TC_6a35ab71b28b::TC_87e040977b41,TC_6a35ab71b28b,intervention,oriented or confined channels,TC_87e040977b41,mechanism,ion diffusion,intervention__mechanism,1,1,0,2020,2020,P1096,10.1021/acsnano.0c04099,Photothermoelectric Response of Ti3C2Tx MXene Confined Ion Channels,19,42,True,0.3869
IP_0ab64551c879,iTE,TC_6a35ab71b28b::TC_bc5032b9de77,TC_6a35ab71b28b,intervention,oriented or confined channels,TC_bc5032b9de77,mechanism,ion concentration-gradient formation,intervention__mechanism,1,1,0,2020,2020,P1096,10.1021/acsnano.0c04099,Photothermoelectric Response of Ti3C2Tx MXene Confined Ion Channels,19,3,True,0.3869
IP_c43350a834f2,iTE,TC_759724737cc8::TC_87e040977b41,TC_759724737cc8,intervention,fixed charge selectivity,TC_87e040977b41,mechanism,ion diffusion,intervention__mechanism,1,1,0,2020,2020,P1096,10.1021/acsnano.0c04099,Photothermoelectric Response of Ti3C2Tx MXene Confined Ion Channels,18,42,True,0.3869
IP_914f64a95b03,iTE,TC_759724737cc8::TC_bc5032b9de77,TC_759724737cc8,intervention,fixed charge selectivity,TC_bc5032b9de77,mechanism,ion concentration-gradient formation,intervention__mechanism,1,1,0,2020,2020,P1096,10.1021/acsnano.0c04099,Photothermoelectric Response of Ti3C2Tx MXene Confined Ion Channels,18,3,True,0.3869
IP_f4b8364c4a8f,iTE,TC_8406b37bca7c::TC_900ffe74dff7,TC_8406b37bca7c,intervention,polarity switching,TC_900ffe74dff7,mechanism,anion transport,intervention__mechanism,1,1,0,2020,2020,P1553,10.1039/c9ee02399b,Chloride transport in conductive polymer films for an n-type thermoelectric platform,13,6,True,0.3869
IP_07e73a256ca6,iTE,TC_8406b37bca7c::TC_ea0a779a70c0,TC_8406b37bca7c,intervention,polarity switching,TC_ea0a779a70c0,mechanism,ionic-electronic coupling,intervention__mechanism,1,1,0,2020,2020,P1553,10.1039/c9ee02399b,Chloride transport in conductive polymer films for an n-type thermoelectric platform,13,47,True,0.3869
IP_9ea7a7f9c0b9,iTE,TC_85caea92bb3a::TC_6d44ea0a6995,TC_85caea92bb3a,intervention,thermodiffusion or soret,TC_6d44ea0a6995,mechanism,soret ion diffusion,intervention__mechanism,1,1,0,2020,2020,P0622,10.1002/aenm.202001633,Ultrahigh Thermoelectric Power Generation from Both Ion Diffusion by Temperature Fluctuation and Hole Accumulation by Temperature Gradient,72,1,False,0.3869
IP_c22addaa4f67,iTE,TC_85caea92bb3a::TC_726a44ddc9c1,TC_85caea92bb3a,intervention,thermodiffusion or soret,TC_726a44ddc9c1,mechanism,convection-resolved resistance decomposition,intervention__mechanism,1,1,0,2020,2020,P1242,10.1016/j.sna.2020.112369,Temperature-dependence of the electrical impedance properties of sodium hydroxide-contained polyethylene oxide as an ionic liquid,72,5,True,0.3869
IP_896d5e11b364,iTE,TC_b3a92375da61::TC_900ffe74dff7,TC_b3a92375da61,intervention,ion electron coupling,TC_900ffe74dff7,mechanism,anion transport,intervention__mechanism,1,1,0,2020,2020,P1553,10.1039/c9ee02399b,Chloride transport in conductive polymer films for an n-type thermoelectric platform,61,6,True,0.3869
IP_36ddaee04063,iTE,TC_da8d8b09edaf::TC_525335db36fb,TC_da8d8b09edaf,intervention,osmotic or concentration gradient,TC_525335db36fb,mechanism,nanochannel-confined ion transport,intervention__mechanism,1,1,0,2020,2020,P1096,10.1021/acsnano.0c04099,Photothermoelectric Response of Ti3C2Tx MXene Confined Ion Channels,13,24,True,0.3869
IP_59354870447b,iTE,TC_da8d8b09edaf::TC_87e040977b41,TC_da8d8b09edaf,intervention,osmotic or concentration gradient,TC_87e040977b41,mechanism,ion diffusion,intervention__mechanism,1,1,0,2020,2020,P1096,10.1021/acsnano.0c04099,Photothermoelectric Response of Ti3C2Tx MXene Confined Ion Channels,13,42,True,0.3869
IP_63aa0c26ad55,iTE,TC_da8d8b09edaf::TC_bc5032b9de77,TC_da8d8b09edaf,intervention,osmotic or concentration gradient,TC_bc5032b9de77,mechanism,ion concentration-gradient formation,intervention__mechanism,1,1,0,2020,2020,P1096,10.1021/acsnano.0c04099,Photothermoelectric Response of Ti3C2Tx MXene Confined Ion Channels,13,3,True,0.3869
IP_f370d57ec5a1,iTE,TC_da8d8b09edaf::TC_ecd0fc6cd628,TC_da8d8b09edaf,intervention,osmotic or concentration gradient,TC_ecd0fc6cd628,mechanism,ion channels,intervention__mechanism,1,1,0,2020,2020,P1096,10.1021/acsnano.0c04099,Photothermoelectric Response of Ti3C2Tx MXene Confined Ion Channels,13,8,True,0.3869
IP_4f2aec5cac42,iTE,TC_f6c09170cfdd::TC_525335db36fb,TC_f6c09170cfdd,intervention,photothermal or heat management,TC_525335db36fb,mechanism,nanochannel-confined ion transport,intervention__mechanism,1,1,0,2020,2020,P1096,10.1021/acsnano.0c04099,Photothermoelectric Response of Ti3C2Tx MXene Confined Ion Channels,23,24,True,0.3869
IP_5a9de2a4c9cb,iTE,TC_f6c09170cfdd::TC_bc5032b9de77,TC_f6c09170cfdd,intervention,photothermal or heat management,TC_bc5032b9de77,mechanism,ion concentration-gradient formation,intervention__mechanism,1,1,0,2020,2020,P1096,10.1021/acsnano.0c04099,Photothermoelectric Response of Ti3C2Tx MXene Confined Ion Channels,23,3,True,0.3869
IP_59444464e1ec,iTE,TC_f6c09170cfdd::TC_ecd0fc6cd628,TC_f6c09170cfdd,intervention,photothermal or heat management,TC_ecd0fc6cd628,mechanism,ion channels,intervention__mechanism,1,1,0,2020,2020,P1096,10.1021/acsnano.0c04099,Photothermoelectric Response of Ti3C2Tx MXene Confined Ion Channels,23,8,True,0.3869
IP_1152ba9b1136,iTE,TC_23334b19ab09::TC_6a35ab71b28b,TC_23334b19ab09,material_system,MXene-reinforced thermogalvanic gel,TC_6a35ab71b28b,intervention,oriented or confined channels,material_system__intervention,1,1,0,2020,2020,P1096,10.1021/acsnano.0c04099,Photothermoelectric Response of Ti3C2Tx MXene Confined Ion Channels,9,19,True,0.3869
IP_25b979f37b5e,iTE,TC_23334b19ab09::TC_759724737cc8,TC_23334b19ab09,material_system,MXene-reinforced thermogalvanic gel,TC_759724737cc8,intervention,fixed charge selectivity,material_system__intervention,1,1,0,2020,2020,P1096,10.1021/acsnano.0c04099,Photothermoelectric Response of Ti3C2Tx MXene Confined Ion Channels,9,18,True,0.3869
IP_077b0c7efa0d,iTE,TC_23334b19ab09::TC_da8d8b09edaf,TC_23334b19ab09,material_system,MXene-reinforced thermogalvanic gel,TC_da8d8b09edaf,intervention,osmotic or concentration gradient,material_system__intervention,1,1,0,2020,2020,P1096,10.1021/acsnano.0c04099,Photothermoelectric Response of Ti3C2Tx MXene Confined Ion Channels,9,13,True,0.3869
IP_9fd8e2e436a4,iTE,TC_23334b19ab09::TC_f6c09170cfdd,TC_23334b19ab09,material_system,MXene-reinforced thermogalvanic gel,TC_f6c09170cfdd,intervention,photothermal or heat management,material_system__intervention,1,1,0,2020,2020,P1096,10.1021/acsnano.0c04099,Photothermoelectric Response of Ti3C2Tx MXene Confined Ion Channels,9,23,True,0.3869
IP_8c1cbaf030b8,iTE,TC_336c7d4ac670::TC_8406b37bca7c,TC_336c7d4ac670,material_system,CuCl2,TC_8406b37bca7c,intervention,polarity switching,material_system__intervention,1,1,0,2020,2020,P1553,10.1039/c9ee02399b,Chloride transport in conductive polymer films for an n-type thermoelectric platform,8,13,True,0.3869
IP_cbfb2483b596,iTE,TC_336c7d4ac670::TC_b3a92375da61,TC_336c7d4ac670,material_system,CuCl2,TC_b3a92375da61,intervention,ion electron coupling,material_system__intervention,1,1,0,2020,2020,P1553,10.1039/c9ee02399b,Chloride transport in conductive polymer films for an n-type thermoelectric platform,8,61,True,0.3869
IP_7781751a89cc,iTE,TC_4f82a6a840d2::TC_8406b37bca7c,TC_4f82a6a840d2,material_system,PEDOT:PSS,TC_8406b37bca7c,intervention,polarity switching,material_system__intervention,1,1,0,2020,2020,P1553,10.1039/c9ee02399b,Chloride transport in conductive polymer films for an n-type thermoelectric platform,86,13,True,0.3869
IP_e2a091e143ca,iTE,TC_523e031eaf4f::TC_6a35ab71b28b,TC_523e031eaf4f,material_system,Ti3C2Tx,TC_6a35ab71b28b,intervention,oriented or confined channels,material_system__intervention,1,1,0,2020,2020,P1096,10.1021/acsnano.0c04099,Photothermoelectric Response of Ti3C2Tx MXene Confined Ion Channels,4,19,True,0.3869
IP_106f6cb6a046,iTE,TC_523e031eaf4f::TC_759724737cc8,TC_523e031eaf4f,material_system,Ti3C2Tx,TC_759724737cc8,intervention,fixed charge selectivity,material_system__intervention,1,1,0,2020,2020,P1096,10.1021/acsnano.0c04099,Photothermoelectric Response of Ti3C2Tx MXene Confined Ion Channels,4,18,True,0.3869
IP_2f4d166fd639,iTE,TC_523e031eaf4f::TC_da8d8b09edaf,TC_523e031eaf4f,material_system,Ti3C2Tx,TC_da8d8b09edaf,intervention,osmotic or concentration gradient,material_system__intervention,1,1,0,2020,2020,P1096,10.1021/acsnano.0c04099,Photothermoelectric Response of Ti3C2Tx MXene Confined Ion Channels,4,13,True,0.3869
IP_cb15a7d79cc7,iTE,TC_523e031eaf4f::TC_f6c09170cfdd,TC_523e031eaf4f,material_system,Ti3C2Tx,TC_f6c09170cfdd,intervention,photothermal or heat management,material_system__intervention,1,1,0,2020,2020,P1096,10.1021/acsnano.0c04099,Photothermoelectric Response of Ti3C2Tx MXene Confined Ion Channels,4,23,True,0.3869
IP_99fd3555d24f,iTE,TC_627ec3e82d39::TC_6a35ab71b28b,TC_627ec3e82d39,material_system,MXene,TC_6a35ab71b28b,intervention,oriented or confined channels,material_system__intervention,1,1,0,2020,2020,P1096,10.1021/acsnano.0c04099,Photothermoelectric Response of Ti3C2Tx MXene Confined Ion Channels,9,19,True,0.3869
IP_cd130a1bfc34,iTE,TC_627ec3e82d39::TC_759724737cc8,TC_627ec3e82d39,material_system,MXene,TC_759724737cc8,intervention,fixed charge selectivity,material_system__intervention,1,1,0,2020,2020,P1096,10.1021/acsnano.0c04099,Photothermoelectric Response of Ti3C2Tx MXene Confined Ion Channels,9,18,True,0.3869
IP_2234a6d91bca,iTE,TC_627ec3e82d39::TC_da8d8b09edaf,TC_627ec3e82d39,material_system,MXene,TC_da8d8b09edaf,intervention,osmotic or concentration gradient,material_system__intervention,1,1,0,2020,2020,P1096,10.1021/acsnano.0c04099,Photothermoelectric Response of Ti3C2Tx MXene Confined Ion Channels,9,13,True,0.3869
IP_b78d59185b6a,iTE,TC_627ec3e82d39::TC_f6c09170cfdd,TC_627ec3e82d39,material_system,MXene,TC_f6c09170cfdd,intervention,photothermal or heat management,material_system__intervention,1,1,0,2020,2020,P1096,10.1021/acsnano.0c04099,Photothermoelectric Response of Ti3C2Tx MXene Confined Ion Channels,9,23,True,0.3869
IP_f1f3a094d840,iTE,TC_96ff8a3db67b::TC_8406b37bca7c,TC_96ff8a3db67b,material_system,carbon nanotube,TC_8406b37bca7c,intervention,polarity switching,material_system__intervention,1,1,0,2020,2020,P1553,10.1039/c9ee02399b,Chloride transport in conductive polymer films for an n-type thermoelectric platform,64,13,True,0.3869
IP_d0ac5bc290d2,iTE,TC_ab08cdd1f9be::TC_6a35ab71b28b,TC_ab08cdd1f9be,material_system,Ti3C2Tx MXene,TC_6a35ab71b28b,intervention,oriented or confined channels,material_system__intervention,1,1,0,2020,2020,P1096,10.1021/acsnano.0c04099,Photothermoelectric Response of Ti3C2Tx MXene Confined Ion Channels,4,19,True,0.3869
IP_ebc757ed3189,iTE,TC_ab08cdd1f9be::TC_759724737cc8,TC_ab08cdd1f9be,material_system,Ti3C2Tx MXene,TC_759724737cc8,intervention,fixed charge selectivity,material_system__intervention,1,1,0,2020,2020,P1096,10.1021/acsnano.0c04099,Photothermoelectric Response of Ti3C2Tx MXene Confined Ion Channels,4,18,True,0.3869
IP_25e01612dc82,iTE,TC_ab08cdd1f9be::TC_da8d8b09edaf,TC_ab08cdd1f9be,material_system,Ti3C2Tx MXene,TC_da8d8b09edaf,intervention,osmotic or concentration gradient,material_system__intervention,1,1,0,2020,2020,P1096,10.1021/acsnano.0c04099,Photothermoelectric Response of Ti3C2Tx MXene Confined Ion Channels,4,13,True,0.3869
IP_a169dccdb513,iTE,TC_ab08cdd1f9be::TC_f6c09170cfdd,TC_ab08cdd1f9be,material_system,Ti3C2Tx MXene,TC_f6c09170cfdd,intervention,photothermal or heat management,material_system__intervention,1,1,0,2020,2020,P1096,10.1021/acsnano.0c04099,Photothermoelectric Response of Ti3C2Tx MXene Confined Ion Channels,4,23,True,0.3869
IP_582235c5947f,iTE,TC_ee0a98d9cc93::TC_8406b37bca7c,TC_ee0a98d9cc93,material_system,PEDOT,TC_8406b37bca7c,intervention,polarity switching,material_system__intervention,1,1,0,2020,2020,P1553,10.1039/c9ee02399b,Chloride transport in conductive polymer films for an n-type thermoelectric platform,97,13,True,0.3869
IP_1c93813bd288,iTE,TC_02e9d7ff0775::TC_17123185c248,TC_02e9d7ff0775,material_system,HAuCl4,TC_17123185c248,mechanism,electronic-structure modulation,material_system__mechanism,1,1,0,2020,2020,P1073,10.1016/j.jallcom.2020.156354,Enhancing the thermoelectric performance of single-walled carbon nanotube-conducting polymer nanocomposites,1,265,False,0.3869
IP_8ca2e1428ca1,iTE,TC_04ab71eea966::TC_08d2713d7abb,TC_04ab71eea966,material_system,graphene oxide,TC_08d2713d7abb,mechanism,gel-confined redox transport,material_system__mechanism,1,1,0,2020,2020,P1813,10.1007/s00339-020-03902-x,Highly efficient thermo-electrochemical energy harvesting from graphene-carbon nanotube 'hybrid' aerogels,17,22,True,0.3869
IP_069a54680624,iTE,TC_04ab71eea966::TC_17123185c248,TC_04ab71eea966,material_system,graphene oxide,TC_17123185c248,mechanism,electronic-structure modulation,material_system__mechanism,1,1,0,2020,2020,P1813,10.1007/s00339-020-03902-x,Highly efficient thermo-electrochemical energy harvesting from graphene-carbon nanotube 'hybrid' aerogels,17,265,True,0.3869
IP_4cf85441e3f6,iTE,TC_0ffc9d4b7ee6::TC_a28bab8a5f51,TC_0ffc9d4b7ee6,material_system,Bi2S3,TC_a28bab8a5f51,mechanism,band engineering,material_system__mechanism,1,1,0,2020,2020,P1828,10.1021/acs.jpcc.0c03487,Enhanced Photophysical Properties of Bi2S3/AgBiS2 Nanoheterostructures Synthesized via Ag(I) Cation Exchange-Mediated Transformation of Binary Bi2S3,5,10,True,0.3869
IP_83614f282c19,iTE,TC_1618f6e0c096::TC_40d9828bf439,TC_1618f6e0c096,material_system,NaBH4,TC_40d9828bf439,mechanism,carrier-concentration optimization,material_system__mechanism,1,1,0,2020,2020,P0932,10.3390/polym12030559,Enhanced Electrical Conductivity and Seebeck Coefficient in PEDOT:PSS via a Two-Step Ionic Liquid and NaBH4 Treatment for Organic Thermoelectrics,3,124,True,0.3869
IP_3ec48c83ac97,iTE,TC_2259482cb8de::TC_17123185c248,TC_2259482cb8de,material_system,NdFe4Sb12,TC_17123185c248,mechanism,electronic-structure modulation,material_system__mechanism,1,1,0,2020,2020,P1453,10.1063/5.0019797,"Enhanced electronic and thermoelectric properties of p-type doped filled skutterudites RFe4Sb12 (R=Pr, Nd)",1,265,False,0.3869
IP_bd82cd8ea27d,iTE,TC_2259482cb8de::TC_212d660dedb6,TC_2259482cb8de,material_system,NdFe4Sb12,TC_212d660dedb6,mechanism,lattice thermal-conductivity suppression,material_system__mechanism,1,1,0,2020,2020,P1453,10.1063/5.0019797,"Enhanced electronic and thermoelectric properties of p-type doped filled skutterudites RFe4Sb12 (R=Pr, Nd)",1,100,False,0.3869
IP_05f28d83d501,iTE,TC_23334b19ab09::TC_525335db36fb,TC_23334b19ab09,material_system,MXene-reinforced thermogalvanic gel,TC_525335db36fb,mechanism,nanochannel-confined ion transport,material_system__mechanism,1,1,0,2020,2020,P1096,10.1021/acsnano.0c04099,Photothermoelectric Response of Ti3C2Tx MXene Confined Ion Channels,9,24,True,0.3869
IP_6650f009c887,iTE,TC_23334b19ab09::TC_87e040977b41,TC_23334b19ab09,material_system,MXene-reinforced thermogalvanic gel,TC_87e040977b41,mechanism,ion diffusion,material_system__mechanism,1,1,0,2020,2020,P1096,10.1021/acsnano.0c04099,Photothermoelectric Response of Ti3C2Tx MXene Confined Ion Channels,9,42,True,0.3869
IP_1d5987729e10,iTE,TC_23334b19ab09::TC_b93fc7829d13,TC_23334b19ab09,material_system,MXene-reinforced thermogalvanic gel,TC_b93fc7829d13,mechanism,ion-selectivity membrane transport,material_system__mechanism,1,1,0,2020,2020,P1096,10.1021/acsnano.0c04099,Photothermoelectric Response of Ti3C2Tx MXene Confined Ion Channels,9,55,True,0.3869
IP_9ad6de342fcc,iTE,TC_23334b19ab09::TC_bc5032b9de77,TC_23334b19ab09,material_system,MXene-reinforced thermogalvanic gel,TC_bc5032b9de77,mechanism,ion concentration-gradient formation,material_system__mechanism,1,1,0,2020,2020,P1096,10.1021/acsnano.0c04099,Photothermoelectric Response of Ti3C2Tx MXene Confined Ion Channels,9,3,True,0.3869
IP_b96f033720e2,iTE,TC_23334b19ab09::TC_ecd0fc6cd628,TC_23334b19ab09,material_system,MXene-reinforced thermogalvanic gel,TC_ecd0fc6cd628,mechanism,ion channels,material_system__mechanism,1,1,0,2020,2020,P1096,10.1021/acsnano.0c04099,Photothermoelectric Response of Ti3C2Tx MXene Confined Ion Channels,9,8,True,0.3869
IP_6b8c3df9372f,iTE,TC_24c1c7501334::TC_d2014d12e766,TC_24c1c7501334,material_system,[CnC1Im],TC_d2014d12e766,mechanism,iodide/triiodide redox chemistry,material_system__mechanism,1,1,0,2020,2020,P1212,10.1016/j.fluid.2020.112767,Paving the way to solubility through volatility: Thermodynamics of imidazolium-based ionic liquids of the type [CnC1Im][I],1,27,False,0.3869
IP_050a5dad18a5,iTE,TC_30ce7d9c7eab::TC_17123185c248,TC_30ce7d9c7eab,material_system,Zn7In2,TC_17123185c248,mechanism,electronic-structure modulation,material_system__mechanism,1,1,0,2020,2020,P1768,10.1021/acs.chemmater.0c02038,Influence of Cation Substitution on the Complex Structure and Luminescent Properties of the ZnkIn2Ok+3 System,1,265,False,0.3869
IP_19efe66b53a5,iTE,TC_336c7d4ac670::TC_900ffe74dff7,TC_336c7d4ac670,material_system,CuCl2,TC_900ffe74dff7,mechanism,anion transport,material_system__mechanism,1,1,0,2020,2020,P1553,10.1039/c9ee02399b,Chloride transport in conductive polymer films for an n-type thermoelectric platform,8,6,True,0.3869
IP_50e329e5a147,iTE,TC_336c7d4ac670::TC_ea0a779a70c0,TC_336c7d4ac670,material_system,CuCl2,TC_ea0a779a70c0,mechanism,ionic-electronic coupling,material_system__mechanism,1,1,0,2020,2020,P1553,10.1039/c9ee02399b,Chloride transport in conductive polymer films for an n-type thermoelectric platform,8,47,True,0.3869
IP_1f261675a1a6,iTE,TC_3388e051ee1d::TC_212d660dedb6,TC_3388e051ee1d,material_system,SnSe,TC_212d660dedb6,mechanism,lattice thermal-conductivity suppression,material_system__mechanism,1,1,0,2020,2020,P1678,10.1088/1361-648x/ab7e5f,Ultra-low lattice thermal conductivity and giant phonon-electric field coupling in hafnium dichalcogenide monolayers,15,100,True,0.3869
IP_7779462ec606,iTE,TC_36e150acd044::TC_1305b687cc4f,TC_36e150acd044,material_system,Bi2O2Te,TC_1305b687cc4f,mechanism,charge-carrier mobility,material_system__mechanism,1,1,0,2020,2020,P1228,10.1515/zna-2019-0185,"Density Functional Study of the Electronic, Elastic and Optical Properties of Bi2O2Te",1,59,False,0.3869
IP_252709569884,iTE,TC_36e150acd044::TC_17123185c248,TC_36e150acd044,material_system,Bi2O2Te,TC_17123185c248,mechanism,electronic-structure modulation,material_system__mechanism,1,1,0,2020,2020,P1228,10.1515/zna-2019-0185,"Density Functional Study of the Electronic, Elastic and Optical Properties of Bi2O2Te",1,265,False,0.3869
IP_3870855c72f9,iTE,TC_385ec1869ee3::TC_08d2713d7abb,TC_385ec1869ee3,material_system,graphene,TC_08d2713d7abb,mechanism,gel-confined redox transport,material_system__mechanism,1,1,0,2020,2020,P1813,10.1007/s00339-020-03902-x,Highly efficient thermo-electrochemical energy harvesting from graphene-carbon nanotube 'hybrid' aerogels,37,22,True,0.3869
IP_efb090826c71,iTE,TC_405fd878b191::TC_17123185c248,TC_405fd878b191,material_system,ScGaO3,TC_17123185c248,mechanism,electronic-structure modulation,material_system__mechanism,1,1,0,2020,2020,P1837,10.1088/2053-1591/ab619c,"Investigations of structural, electronic and optical properties of TM-GaO3 (TM = Sc, Ti, Ag) perovskite oxides for optoelectronic applications: a first principles study",1,265,False,0.3869
IP_613119373f0e,iTE,TC_4981bdd041e2::TC_a28bab8a5f51,TC_4981bdd041e2,material_system,skutterudite,TC_a28bab8a5f51,mechanism,band engineering,material_system__mechanism,1,1,0,2020,2020,P0857,10.1002/adfm.202001651,"Unveiling the Correlation between the Crystalline Structure of M-Filled CoSb3(M = Y, K, Sr) Skutterudites and Their Thermoelectric Transport Properties",29,10,True,0.3869
