node_id,layer_node_id,analysis_layer,global_concept_id,normalized_label,lexical_category,layer_document_frequency,occurrence_count,first_year,last_year,pair_endpoint_eligible,pair_degree,relation_candidate_incident_count,strict_relation_incident_count,semantic_accepted_relation_incident_count,semantic_rejected_relation_incident_count,semantic_pending_relation_incident_count,production_relation_incident_count,shared_pair_endpoint_focus_eligible,shared_pair_endpoint_release_status,node_fact_status,is_exact_shared_selected_concept,is_exact_shared_pair_endpoint,node_role,alignment_id
LN_6772cfc32c2e,LN_6772cfc32c2e,TG,GC_61691128641f,heat flux sensor,device_or_context,1,1,2022,2022,True,1,0,0,0,0,0,0,False,not_in_shared_pair_inventory,selected_direct_abstract_concept,False,False,layer_pair_endpoint,
LN_c3107ffbef80,LN_c3107ffbef80,TG,GC_6195ebd0ec70,thermogalvanic generator,device_or_context,2,4,2014,2021,True,2,0,0,0,0,0,0,False,not_in_shared_pair_inventory,selected_direct_abstract_concept,False,False,layer_pair_endpoint,
LN_1273f6810fcf,LN_1273f6810fcf,TG,GC_61a323841d4d,electrode electrolyte,material_or_structure,3,3,2017,2025,True,8,0,0,0,0,0,0,True,eligible,selected_direct_abstract_concept,True,True,exact_shared_pair_endpoint,AL_cf29d66d90f2
LN_26ca1e08c556,LN_26ca1e08c556,TG,GC_61b90736f5da,polymer electrolyte thermogalvanic cell,device_or_context,1,1,2017,2017,True,3,0,0,0,0,0,0,False,not_in_shared_pair_inventory,selected_direct_abstract_concept,False,False,layer_pair_endpoint,
LN_04d12c303efe,LN_04d12c303efe,TG,GC_61c8cee6e0bf,positive entropy,mechanism_or_process,1,1,2025,2025,True,1,1,0,0,0,1,0,False,not_in_shared_pair_inventory,selected_direct_abstract_concept,False,False,layer_pair_endpoint,
LN_02565c6fbcc0,LN_02565c6fbcc0,TG,GC_61ee27fd0843,specific output power density,outcome_or_property,4,4,2022,2026,True,10,0,0,0,0,0,0,False,not_in_shared_pair_inventory,selected_direct_abstract_concept,False,False,layer_pair_endpoint,
LN_dd68acfa004d,LN_dd68acfa004d,TG,GC_6210b1a22324,reduced graphene oxide,material_or_structure,2,2,2012,2023,True,5,1,0,0,0,1,0,True,eligible,selected_direct_abstract_concept,True,True,exact_shared_pair_endpoint,AL_cf97f70df471
LN_5d8c8cc47503,LN_5d8c8cc47503,TG,GC_62155c96f2d6,judiciously designed anionic polymer,material_or_structure,1,1,2024,2024,True,3,0,0,0,0,0,0,False,not_in_shared_pair_inventory,selected_direct_abstract_concept,False,False,layer_pair_endpoint,
LN_59d54dbed052,LN_59d54dbed052,TG,GC_62ba096edb7d,maximum mass power density,outcome_or_property,1,1,2012,2012,True,4,0,0,0,0,0,0,False,not_in_shared_pair_inventory,selected_direct_abstract_concept,False,False,layer_pair_endpoint,
LN_648e7394ddef,LN_648e7394ddef,TG,GC_62d1503527c9,introducing excessive electrolyte,material_or_structure,1,1,2025,2025,True,1,0,0,0,0,0,0,False,not_in_shared_pair_inventory,selected_direct_abstract_concept,False,False,layer_pair_endpoint,
LN_dc7d2c01c4cf,LN_dc7d2c01c4cf,TG,GC_63263ab9f1ff,double acting,untyped_extractive_keyword,1,1,2022,2022,True,4,0,0,0,0,0,0,False,not_in_shared_pair_inventory,selected_direct_abstract_concept,False,False,layer_pair_endpoint,
LN_63074b55655a,LN_63074b55655a,TG,GC_6386c58b01fc,so4,literal_formula,1,1,2025,2025,True,3,0,0,0,0,0,0,False,not_in_shared_pair_inventory,selected_direct_abstract_concept,False,False,layer_pair_endpoint,
LN_dca05b282394,LN_dca05b282394,TG,GC_639749a03349,laser drilled,untyped_extractive_keyword,1,1,2025,2025,True,2,0,0,0,0,0,0,False,not_in_shared_pair_inventory,selected_direct_abstract_concept,False,False,layer_pair_endpoint,
LN_94fe98058ff1,LN_94fe98058ff1,TG,GC_63be7c03bdc6,extremely concentrated electrolyte,material_or_structure,1,1,2021,2021,False,0,0,0,0,0,0,0,False,not_in_shared_pair_inventory,selected_direct_abstract_concept,False,False,layer_isolated_selected_concept,
LN_2b24b02b7686,LN_2b24b02b7686,TG,GC_640a71a16147,real world,untyped_extractive_keyword,3,3,2024,2025,True,2,0,0,0,0,0,0,False,outside_material_mechanism_focus,selected_direct_abstract_concept,True,True,exact_shared_pair_endpoint,AL_1f05a3ed1a6d
LN_d38c6e407d96,LN_d38c6e407d96,TG,GC_640a7819200f,electrolyte dependent,untyped_extractive_keyword,1,1,2024,2024,True,3,0,0,0,0,0,0,False,not_in_shared_pair_inventory,selected_direct_abstract_concept,False,False,layer_pair_endpoint,
LN_252ed81fda9c,LN_252ed81fda9c,TG,GC_64152d21e5d9,dess,literal_formula,1,1,2024,2024,True,1,0,0,0,0,0,0,False,not_in_shared_pair_inventory,selected_direct_abstract_concept,False,False,layer_pair_endpoint,
LN_b3a591187141,LN_b3a591187141,TG,GC_644db3e05c32,exploiting static thermovoltage,outcome_or_property,1,1,2025,2025,False,0,0,0,0,0,0,0,False,not_in_shared_pair_inventory,selected_direct_abstract_concept,False,False,layer_isolated_selected_concept,
LN_019a25ab4efd,LN_019a25ab4efd,TG,GC_6466380ecaf4,sub saharan,untyped_extractive_keyword,1,1,2022,2022,True,2,0,0,0,0,0,0,False,not_in_shared_pair_inventory,selected_direct_abstract_concept,False,False,layer_pair_endpoint,
LN_9909831f9fd7,LN_9909831f9fd7,TG,GC_648654ac5368,nanotube vanadium,untyped_extractive_keyword,1,1,2017,2017,True,5,0,0,0,0,0,0,False,not_in_shared_pair_inventory,selected_direct_abstract_concept,False,False,layer_pair_endpoint,
LN_373f7709f3dc,LN_373f7709f3dc,TG,GC_649527c4ec05,self humidifying,untyped_extractive_keyword,1,1,2023,2023,True,6,0,0,0,0,0,0,False,not_in_shared_pair_inventory,selected_direct_abstract_concept,False,False,layer_pair_endpoint,
LN_b5562e4c90dc,LN_b5562e4c90dc,TG,GC_64de6030cf86,etched carbon cloth electrode,material_or_structure,1,2,2026,2026,True,2,1,0,0,0,1,0,False,not_in_shared_pair_inventory,selected_direct_abstract_concept,False,False,layer_pair_endpoint,
LN_a7327e552a7b,LN_a7327e552a7b,TG,GC_64edff37db97,human computer interaction,mechanism_or_process,1,1,2024,2024,True,1,0,0,0,0,0,0,False,not_in_shared_pair_inventory,selected_direct_abstract_concept,False,False,layer_pair_endpoint,
LN_36e816d501c6,LN_36e816d501c6,TG,GC_6504bd6f9f40,incident laser power density,outcome_or_property,1,2,1993,1993,True,2,0,0,0,0,0,0,False,not_in_shared_pair_inventory,selected_direct_abstract_concept,False,False,layer_pair_endpoint,
LN_4c5d2bbfcdfb,LN_4c5d2bbfcdfb,TG,GC_65593ccdbdaf,gel so3/42- gel,material_or_structure,1,1,2023,2023,True,2,0,0,0,0,0,0,False,not_in_shared_pair_inventory,selected_direct_abstract_concept,False,False,layer_pair_endpoint,
LN_5ba866c48716,LN_5ba866c48716,TG,GC_6587910c189e,sustainable short circuit current density,outcome_or_property,1,1,2022,2022,True,6,0,0,0,0,0,0,False,not_in_shared_pair_inventory,selected_direct_abstract_concept,False,False,layer_pair_endpoint,
LN_c03f8b3c33c3,LN_c03f8b3c33c3,TG,GC_65c5724364f2,coo,literal_formula,1,4,2023,2023,True,8,0,0,0,0,0,0,False,not_in_shared_pair_inventory,selected_direct_abstract_concept,False,False,layer_pair_endpoint,
LN_4cba8af466d0,LN_4cba8af466d0,TG,GC_65d1061f2500,composite electrode,material_or_structure,4,4,2021,2025,True,9,0,0,0,0,0,0,False,not_in_shared_pair_inventory,selected_direct_abstract_concept,False,False,layer_pair_endpoint,
LN_9c88b6b4d194,LN_9c88b6b4d194,TG,GC_65e948f83c63,soft gel,material_or_structure,1,1,2018,2018,True,4,1,0,0,0,1,0,False,not_in_shared_pair_inventory,selected_direct_abstract_concept,False,False,layer_pair_endpoint,
LN_7a42fbd1c347,LN_7a42fbd1c347,TG,GC_65f3cb65f249,integrating simultaneous energy conversion,mechanism_or_process,1,1,2019,2019,True,2,0,0,0,0,0,0,False,not_in_shared_pair_inventory,selected_direct_abstract_concept,False,False,layer_pair_endpoint,
LN_cc1071fd64f0,LN_cc1071fd64f0,TG,GC_6606b9e43d6a,optimizing thermogalvanic cell,device_or_context,1,1,2024,2024,False,0,0,0,0,0,0,0,False,not_in_shared_pair_inventory,selected_direct_abstract_concept,False,False,layer_isolated_selected_concept,
LN_a242c5999247,LN_a242c5999247,TG,GC_6624fb8cc64b,temperature dependent host guest interaction,mechanism_or_process,1,1,2016,2016,True,7,1,1,1,0,0,0,False,not_in_shared_pair_inventory,selected_direct_abstract_concept,False,False,layer_pair_endpoint,
LN_f47994138053,LN_f47994138053,TG,GC_663f4787c3ad,maximizing voltage,outcome_or_property,1,1,2025,2025,True,3,0,0,0,0,0,0,False,not_in_shared_pair_inventory,selected_direct_abstract_concept,False,False,layer_pair_endpoint,
LN_572c654d36a4,LN_572c654d36a4,TG,GC_667b8c957730,power generator,device_or_context,1,1,2022,2022,False,0,0,0,0,0,0,0,False,not_in_shared_pair_inventory,selected_direct_abstract_concept,True,False,exact_shared_isolate_or_one_sided_pair_endpoint,AL_c147ea05599a
LN_7a885f8e6057,LN_7a885f8e6057,TG,GC_66a3d568c912,planar platinum electrode,material_or_structure,1,1,1995,1995,True,5,0,0,0,0,0,0,False,not_in_shared_pair_inventory,selected_direct_abstract_concept,False,False,layer_pair_endpoint,
LN_69f41d81a451,LN_69f41d81a451,TG,GC_66b471744909,conformal thermogalvanic generator,device_or_context,1,1,2023,2023,True,2,0,0,0,0,0,0,False,not_in_shared_pair_inventory,selected_direct_abstract_concept,False,False,layer_pair_endpoint,
LN_95d549ce3164,LN_95d549ce3164,TG,GC_66da356649d9,power output density,outcome_or_property,1,1,2024,2024,False,0,0,0,0,0,0,0,False,not_in_shared_pair_inventory,selected_direct_abstract_concept,False,False,layer_isolated_selected_concept,
LN_cded539e4a12,LN_cded539e4a12,TG,GC_671646814c91,electric generator,device_or_context,1,1,2022,2022,True,6,0,0,0,0,0,0,False,not_in_shared_pair_inventory,selected_direct_abstract_concept,False,False,layer_pair_endpoint,
LN_cdabdd245cc2,LN_cdabdd245cc2,TG,GC_672c27ecf51b,maximum output voltage,outcome_or_property,1,1,2024,2024,True,2,0,0,0,0,0,0,False,not_in_shared_pair_inventory,selected_direct_abstract_concept,True,False,exact_shared_isolate_or_one_sided_pair_endpoint,AL_4b9454ad65ea
LN_7f2c08e9ee3b,LN_7f2c08e9ee3b,TG,GC_6747d681df32,different polymer,material_or_structure,1,1,2018,2018,True,1,0,0,0,0,0,0,False,not_in_shared_pair_inventory,selected_direct_abstract_concept,False,False,layer_pair_endpoint,
LN_7ae5627e7c2e,LN_7ae5627e7c2e,TG,GC_676d8f7db1f3,mainstream stretchable temperature sensor,device_or_context,1,1,2023,2023,False,0,0,0,0,0,0,0,False,not_in_shared_pair_inventory,selected_direct_abstract_concept,False,False,layer_isolated_selected_concept,
LN_b5c6f6d83fad,LN_b5c6f6d83fad,TG,GC_676e1802c91c,design ensures operational stability,outcome_or_property,1,1,2026,2026,True,3,0,0,0,0,0,0,False,not_in_shared_pair_inventory,selected_direct_abstract_concept,False,False,layer_pair_endpoint,
LN_45cb2f57a8a2,LN_45cb2f57a8a2,TG,GC_677643c99d4a,leverages photothermal thermoelectric coupling,mechanism_or_process,1,1,2026,2026,True,3,0,0,0,0,0,0,False,not_in_shared_pair_inventory,selected_direct_abstract_concept,False,False,layer_pair_endpoint,
LN_405cb732c115,LN_405cb732c115,TG,GC_6783b2f26b53,fast redox mediated electron transfer,mechanism_or_process,1,1,2010,2010,True,4,1,0,0,0,1,0,False,not_in_shared_pair_inventory,selected_direct_abstract_concept,False,False,layer_pair_endpoint,
LN_ff1f379a95ee,LN_ff1f379a95ee,TG,GC_6811610aa9fe,tg cell,device_or_context,1,3,2022,2022,True,5,0,0,0,0,0,0,False,not_in_shared_pair_inventory,selected_direct_abstract_concept,False,False,layer_pair_endpoint,
LN_54170f900eb1,LN_54170f900eb1,TG,GC_681e858e3a6c,heat related,untyped_extractive_keyword,1,1,2026,2026,False,0,0,0,0,0,0,0,False,not_in_shared_pair_inventory,selected_direct_abstract_concept,False,False,layer_isolated_selected_concept,
LN_73a86c278128,LN_73a86c278128,TG,GC_686e53163972,stretchable hydrogel,material_or_structure,1,1,2026,2026,True,2,0,0,0,0,0,0,False,not_in_shared_pair_inventory,selected_direct_abstract_concept,False,False,layer_pair_endpoint,
LN_f178f448af57,LN_f178f448af57,TG,GC_686f3b5cdda7,sulfone fe2+/fe3+ hydrogel tg cell,device_or_context,1,1,2022,2022,True,4,0,0,0,0,0,0,False,not_in_shared_pair_inventory,selected_direct_abstract_concept,False,False,layer_pair_endpoint,
LN_94c804278dfb,LN_94c804278dfb,TG,GC_68f1c722bee5,ultra stretchability,untyped_extractive_keyword,1,1,2023,2023,True,2,0,0,0,0,0,0,False,not_in_shared_pair_inventory,selected_direct_abstract_concept,True,False,exact_shared_isolate_or_one_sided_pair_endpoint,AL_8695abe88bed
LN_c1ca300f9b0c,LN_c1ca300f9b0c,TG,GC_691eb258b626,persistent cu2+ concentration gradient,mechanism_or_process,1,1,2026,2026,True,3,1,1,0,0,1,0,False,not_in_shared_pair_inventory,selected_direct_abstract_concept,False,False,layer_pair_endpoint,
LN_2a30eb93f971,LN_2a30eb93f971,TG,GC_695983594000,flexible thermogalvanic gel,material_or_structure,1,1,2023,2023,True,1,0,0,0,0,0,0,False,not_in_shared_pair_inventory,selected_direct_abstract_concept,False,False,layer_pair_endpoint,
LN_7e1c729effa0,LN_7e1c729effa0,TG,GC_696bc0a1e1ec,carbon electrode,material_or_structure,2,2,2016,2018,True,3,0,0,0,0,0,0,False,not_in_shared_pair_inventory,selected_direct_abstract_concept,False,False,layer_pair_endpoint,
LN_999991ac949d,LN_999991ac949d,TG,GC_6990b50b823b,generating power,outcome_or_property,1,1,2024,2024,True,2,0,0,0,0,0,0,False,not_in_shared_pair_inventory,selected_direct_abstract_concept,False,False,layer_pair_endpoint,
LN_e907a5ce864f,LN_e907a5ce864f,TG,GC_69bdf9c4f2cd,so3,literal_formula,1,2,2026,2026,True,8,0,0,0,0,0,0,False,not_in_shared_pair_inventory,selected_direct_abstract_concept,False,False,layer_pair_endpoint,
LN_f36420a5230f,LN_f36420a5230f,TG,GC_69c6592bc943,guanidium cation,material_or_structure,1,1,2024,2024,True,4,0,0,0,0,0,0,False,not_in_shared_pair_inventory,selected_direct_abstract_concept,False,False,layer_pair_endpoint,
LN_2e6ac6957703,LN_2e6ac6957703,TG,GC_69f4e381f8fb,prepared cwo membrane,material_or_structure,1,1,2024,2024,True,2,0,0,0,0,0,0,False,not_in_shared_pair_inventory,selected_direct_abstract_concept,False,False,layer_pair_endpoint,
LN_13426f07b0b7,LN_13426f07b0b7,TG,GC_69f746cf4c69,energy harvesting,untyped_extractive_keyword,2,2,2020,2024,False,0,0,0,0,0,0,0,False,not_in_shared_pair_inventory,selected_direct_abstract_concept,True,False,exact_shared_isolate_or_one_sided_pair_endpoint,AL_bf2f5ebc34b0
LN_fc78743e96df,LN_fc78743e96df,TG,GC_6a0132773153,net zero,untyped_extractive_keyword,1,1,2025,2025,True,2,0,0,0,0,0,0,False,not_in_shared_pair_inventory,selected_direct_abstract_concept,False,False,layer_pair_endpoint,
LN_e00b4e0b28b0,LN_e00b4e0b28b0,TG,GC_6a5437dd92b8,am1,literal_formula,1,1,2026,2026,True,3,0,0,0,0,0,0,False,not_in_shared_pair_inventory,selected_direct_abstract_concept,False,False,layer_pair_endpoint,
LN_13912005e4ae,LN_13912005e4ae,TG,GC_6a6ce712fb17,laser power,outcome_or_property,1,1,1993,1993,True,5,0,0,0,0,0,0,False,not_in_shared_pair_inventory,selected_direct_abstract_concept,False,False,layer_pair_endpoint,
LN_57077be57618,LN_57077be57618,TG,GC_6a99fac99646,water solvent,material_or_structure,1,1,2022,2022,True,1,0,0,0,0,0,0,False,not_in_shared_pair_inventory,selected_direct_abstract_concept,False,False,layer_pair_endpoint,
LN_054692fa92c4,LN_054692fa92c4,TG,GC_6ab69b88e679,useful electrical current,outcome_or_property,1,1,2017,2017,True,4,0,0,0,0,0,0,False,not_in_shared_pair_inventory,selected_direct_abstract_concept,False,False,layer_pair_endpoint,
LN_ea0e50473a5a,LN_ea0e50473a5a,TG,GC_6b23a67e7e1f,electrolyte gradient,mechanism_or_process,1,2,2026,2026,True,3,0,0,0,0,0,0,False,not_in_shared_pair_inventory,selected_direct_abstract_concept,False,False,layer_pair_endpoint,
LN_9e94c2b0966e,LN_9e94c2b0966e,TG,GC_6b43e65dd251,sweat ion,material_or_structure,1,1,2026,2026,True,3,0,0,0,0,0,0,False,not_in_shared_pair_inventory,selected_direct_abstract_concept,False,False,layer_pair_endpoint,
LN_03ac8a7290a2,LN_03ac8a7290a2,TG,GC_6b48cf2a30d2,redox entropy difference,mechanism_or_process,1,1,2026,2026,True,4,0,0,0,0,0,0,False,not_in_shared_pair_inventory,selected_direct_abstract_concept,False,False,layer_pair_endpoint,
LN_7eecf5e2c44a,LN_7eecf5e2c44a,TG,GC_6b6e58de2327,stretchable gel,material_or_structure,1,1,2022,2022,True,3,0,0,0,0,0,0,False,not_in_shared_pair_inventory,selected_direct_abstract_concept,False,False,layer_pair_endpoint,
LN_9915eba6ba04,LN_9915eba6ba04,TG,GC_6c76863e5251,copper electrode,material_or_structure,1,1,1993,1993,False,0,0,0,0,0,0,0,False,not_in_shared_pair_inventory,selected_direct_abstract_concept,True,False,exact_shared_isolate_or_one_sided_pair_endpoint,AL_7bfe0f38c216
LN_700200c9daf3,LN_700200c9daf3,TG,GC_6cb471846ae0,quasi solid electrolyte,material_or_structure,1,1,2026,2026,True,5,0,0,0,0,0,0,False,not_in_shared_pair_inventory,selected_direct_abstract_concept,False,False,layer_pair_endpoint,
LN_ccd3eb53d5e7,LN_ccd3eb53d5e7,TG,GC_6cdb23f33c74,seebeck coefficient,outcome_or_property,37,50,2013,2026,True,100,6,0,0,0,6,0,False,outside_material_mechanism_focus,selected_direct_abstract_concept,True,True,exact_shared_pair_endpoint,AL_26c50fcb5217
LN_56f447ec2f57,LN_56f447ec2f57,TG,GC_6cfb4c6a3095,solving transport,mechanism_or_process,1,1,1994,1994,False,0,0,0,0,0,0,0,False,not_in_shared_pair_inventory,selected_direct_abstract_concept,False,False,layer_isolated_selected_concept,
LN_b38b7349c325,LN_b38b7349c325,TG,GC_6d1a13651ecc,dual network pva/agar hydrogel,material_or_structure,1,1,2024,2024,True,3,0,0,0,0,0,0,False,not_in_shared_pair_inventory,selected_direct_abstract_concept,False,False,layer_pair_endpoint,
LN_6480087fb039,LN_6480087fb039,TG,GC_6d91bc5ced41,peel derived,untyped_extractive_keyword,1,1,2023,2023,True,2,0,0,0,0,0,0,False,not_in_shared_pair_inventory,selected_direct_abstract_concept,False,False,layer_pair_endpoint,
LN_a86f27241f73,LN_a86f27241f73,TG,GC_6d941d202e18,identical asymmetric cell,device_or_context,1,1,2018,2018,False,0,0,0,0,0,0,0,False,not_in_shared_pair_inventory,selected_direct_abstract_concept,False,False,layer_isolated_selected_concept,
LN_2d8581f26484,LN_2d8581f26484,TG,GC_6da3353497ea,symmetric cell,device_or_context,1,1,2018,2018,True,1,0,0,0,0,0,0,False,not_in_shared_pair_inventory,selected_direct_abstract_concept,False,False,layer_pair_endpoint,
LN_3446aebc441c,LN_3446aebc441c,TG,GC_6dd3ba3b6f3d,boosting thermoelectric voltage,outcome_or_property,1,1,2025,2025,True,2,0,0,0,0,0,0,False,not_in_shared_pair_inventory,selected_direct_abstract_concept,False,False,layer_pair_endpoint,
LN_785f516b0811,LN_785f516b0811,TG,GC_6ddbab97dd49,solid state,untyped_extractive_keyword,1,1,2026,2026,True,3,0,0,0,0,0,0,False,not_in_shared_pair_inventory,selected_direct_abstract_concept,False,False,layer_pair_endpoint,
LN_ff33df01c076,LN_ff33df01c076,TG,GC_6e02de594c58,thermal convection coefficient,outcome_or_property,1,1,2024,2024,True,1,0,0,0,0,0,0,False,not_in_shared_pair_inventory,selected_direct_abstract_concept,False,False,layer_pair_endpoint,
LN_60419b2fcb8b,LN_60419b2fcb8b,TG,GC_6e09a4269aaf,photothermal thermoelectric,untyped_extractive_keyword,1,1,2026,2026,True,3,0,0,0,0,0,0,False,not_in_shared_pair_inventory,selected_direct_abstract_concept,False,False,layer_pair_endpoint,
LN_3c5402cfba32,LN_3c5402cfba32,TG,GC_6eb439c118a7,fe2+/fe3+ cross linked alginate hydrogel,material_or_structure,1,1,2026,2026,True,3,0,0,0,0,0,0,False,not_in_shared_pair_inventory,selected_direct_abstract_concept,False,False,layer_pair_endpoint,
LN_aa1b60c4c7af,LN_aa1b60c4c7af,TG,GC_6f0f083fb15f,maximum power density,outcome_or_property,10,11,2017,2026,True,23,0,0,0,0,0,0,False,outside_material_mechanism_focus,selected_direct_abstract_concept,True,True,exact_shared_pair_endpoint,AL_65366611ba11
LN_5951de897cf8,LN_5951de897cf8,TG,GC_6f2ccf386ba0,pressure responsive,untyped_extractive_keyword,1,1,2022,2022,True,1,0,0,0,0,0,0,False,not_in_shared_pair_inventory,selected_direct_abstract_concept,False,False,layer_pair_endpoint,
LN_34a9bab005da,LN_34a9bab005da,TG,GC_6f2fde195710,interpenetrating network,material_or_structure,1,1,2024,2024,True,1,0,0,0,0,0,0,True,eligible,selected_direct_abstract_concept,True,True,exact_shared_pair_endpoint,AL_e017f5ded25e
LN_7c98efbbb204,LN_7c98efbbb204,TG,GC_6f3be58a8f19,real time,untyped_extractive_keyword,3,4,2026,2026,True,6,0,0,0,0,0,0,False,outside_material_mechanism_focus,selected_direct_abstract_concept,True,True,exact_shared_pair_endpoint,AL_d2a27716de46
LN_5fe9eea0e46c,LN_5fe9eea0e46c,TG,GC_6f7cc1fd27cb,h2so4 background electrolyte,material_or_structure,1,1,2022,2022,True,4,0,0,0,0,0,0,False,not_in_shared_pair_inventory,selected_direct_abstract_concept,False,False,layer_pair_endpoint,
LN_acee928a68db,LN_acee928a68db,TG,GC_700ae22b4de1,dual functional self powered thermogalvanic hydrogel,material_or_structure,1,1,2026,2026,True,2,0,0,0,0,0,0,False,not_in_shared_pair_inventory,selected_direct_abstract_concept,False,False,layer_pair_endpoint,
LN_7071bfad9271,LN_7071bfad9271,TG,GC_70438017b0cd,power wireless sensor network,material_or_structure,1,1,2021,2021,True,1,0,0,0,0,0,0,False,not_in_shared_pair_inventory,selected_direct_abstract_concept,False,False,layer_pair_endpoint,
LN_36b9ba1f7f49,LN_36b9ba1f7f49,TG,GC_7058edaeedb4,human machine interaction,mechanism_or_process,2,2,2024,2025,True,1,0,0,0,0,0,0,True,endpoint_quarantine,selected_direct_abstract_concept,True,True,exact_shared_pair_endpoint,AL_2dc0158be936
LN_2bd6988cd53c,LN_2bd6988cd53c,TG,GC_708a5286c31b,sno2,literal_formula,2,4,2024,2024,True,9,0,0,0,0,0,0,False,not_in_shared_pair_inventory,selected_direct_abstract_concept,False,False,layer_pair_endpoint,
LN_397ae39e7479,LN_397ae39e7479,TG,GC_708aecfa880a,output power density,outcome_or_property,2,2,2022,2024,True,3,0,0,0,0,0,0,False,outside_material_mechanism_focus,selected_direct_abstract_concept,True,True,exact_shared_pair_endpoint,AL_01f8cd31ce6a
LN_a289011a2c40,LN_a289011a2c40,TG,GC_70eb288262b9,electrochemical energy conversion,mechanism_or_process,1,1,2024,2024,False,0,0,0,0,0,0,0,False,not_in_shared_pair_inventory,selected_direct_abstract_concept,False,False,layer_isolated_selected_concept,
LN_ad8d93fe2b10,LN_ad8d93fe2b10,TG,GC_70fc7c659664,redox species concentration gradient,mechanism_or_process,1,1,2025,2025,True,2,0,0,0,0,0,0,False,not_in_shared_pair_inventory,selected_direct_abstract_concept,False,False,layer_pair_endpoint,
LN_fc8fcb3f2392,LN_fc8fcb3f2392,TG,GC_712d5b93037e,increasing thermopower,outcome_or_property,1,1,2024,2024,True,5,0,0,0,0,0,0,False,not_in_shared_pair_inventory,selected_direct_abstract_concept,False,False,layer_pair_endpoint,
LN_19f3c3108916,LN_19f3c3108916,TG,GC_7138582a0dcc,larger temperature gradient,mechanism_or_process,1,1,2012,2012,True,1,0,0,0,0,0,0,False,not_in_shared_pair_inventory,selected_direct_abstract_concept,False,False,layer_pair_endpoint,
LN_e05dbb39ba85,LN_e05dbb39ba85,TG,GC_716e668c020b,homogeneous thermogalvanic hydrogel,material_or_structure,1,1,2024,2024,False,0,0,0,0,0,0,0,False,not_in_shared_pair_inventory,selected_direct_abstract_concept,False,False,layer_isolated_selected_concept,
LN_8eadb5699f95,LN_8eadb5699f95,TG,GC_71c1faf6fa71,favourable electrochemical redox reaction,mechanism_or_process,1,1,2023,2023,True,2,1,1,1,0,0,0,False,not_in_shared_pair_inventory,selected_direct_abstract_concept,False,False,layer_pair_endpoint,
LN_f44082ebb9d4,LN_f44082ebb9d4,TG,GC_71cd5cb2cc50,parallel horizontal electrode,material_or_structure,1,1,1995,1995,True,4,0,0,0,0,0,0,False,not_in_shared_pair_inventory,selected_direct_abstract_concept,False,False,layer_pair_endpoint,
LN_32b3af464493,LN_32b3af464493,TG,GC_720e69b53d5a,concentration difference,mechanism_or_process,2,2,2022,2023,True,5,0,0,0,0,0,0,True,eligible,selected_direct_abstract_concept,True,True,exact_shared_pair_endpoint,AL_17ba6ab63928
LN_e4b0873e063e,LN_e4b0873e063e,TG,GC_722ada991324,laser power density,outcome_or_property,1,1,1993,1993,True,5,0,0,0,0,0,0,False,not_in_shared_pair_inventory,selected_direct_abstract_concept,False,False,layer_pair_endpoint,
LN_fca8d69f6438,LN_fca8d69f6438,TG,GC_72620138b2ad,stable power,outcome_or_property,2,3,2017,2026,True,5,1,0,0,0,1,0,False,not_in_shared_pair_inventory,selected_direct_abstract_concept,False,False,layer_pair_endpoint,
LN_1b1bd9519446,LN_1b1bd9519446,TG,GC_72dc5cf47757,gold nanoparticle,material_or_structure,1,3,2019,2019,True,5,2,0,0,0,2,0,False,not_in_shared_pair_inventory,selected_direct_abstract_concept,False,False,layer_pair_endpoint,
LN_3b9b38f95bda,LN_3b9b38f95bda,TG,GC_73491a1bc7d5,best ionic liquid electrolyte,material_or_structure,1,1,2018,2018,True,4,0,0,0,0,0,0,False,not_in_shared_pair_inventory,selected_direct_abstract_concept,False,False,layer_pair_endpoint,
LN_54933e7d7509,LN_54933e7d7509,TG,GC_74633205ae32,good electrical conductivity,outcome_or_property,1,1,2019,2019,True,1,0,0,0,0,0,0,False,not_in_shared_pair_inventory,selected_direct_abstract_concept,False,False,layer_pair_endpoint,
LN_5d6059ec967a,LN_5d6059ec967a,TG,GC_74a4299186a5,cell current,outcome_or_property,1,2,1996,1996,True,2,1,0,0,0,1,0,False,not_in_shared_pair_inventory,selected_direct_abstract_concept,False,False,layer_pair_endpoint,
LN_4f4e2ec460b0,LN_4f4e2ec460b0,TG,GC_74d103c69f5b,employed electrode,material_or_structure,1,1,2024,2024,True,2,0,0,0,0,0,0,False,not_in_shared_pair_inventory,selected_direct_abstract_concept,False,False,layer_pair_endpoint,
LN_a1c34393f3d1,LN_a1c34393f3d1,TG,GC_7502dbb07223,gradient,mechanism_or_process,4,4,2016,2026,True,10,0,0,0,0,0,0,True,eligible,selected_direct_abstract_concept,True,True,exact_shared_pair_endpoint,AL_a3d05aa4adf4
LN_00578e6ba7b4,LN_00578e6ba7b4,TG,GC_753211f34d40,redox pair,material_or_structure,9,11,2018,2025,True,34,1,0,0,0,1,0,False,not_in_shared_pair_inventory,selected_direct_abstract_concept,False,False,layer_pair_endpoint,
