paper_id,source,year,title,doi,concept,concept_type
iTE1_0292,iTE1,2023,Engineering nanoscale solid networks of ionogel for enhanced thermoelectric power output and excellent mechanical properties,10.1016/j.cej.2022.141156,pva hydrogel,material_system
iTE1_0292,iTE1,2023,Engineering nanoscale solid networks of ionogel for enhanced thermoelectric power output and excellent mechanical properties,10.1016/j.cej.2022.141156,polymer chains,material_system
iTE1_0292,iTE1,2023,Engineering nanoscale solid networks of ionogel for enhanced thermoelectric power output and excellent mechanical properties,10.1016/j.cej.2022.141156,application potential,material_system
iTE1_0292,iTE1,2023,Engineering nanoscale solid networks of ionogel for enhanced thermoelectric power output and excellent mechanical properties,10.1016/j.cej.2022.141156,dca ionogel,material_system
iTE1_0293,iTE1,2019,Chalcogenides as thermoelectric materials,10.1016/j.jssc.2018.10.049,electrical conductivity,material_system
iTE1_0293,iTE1,2019,Chalcogenides as thermoelectric materials,10.1016/j.jssc.2018.10.049,conductivity lower,material_system
iTE1_0294,iTE1,2023,Size-Selective Ionic Crosslinking Provides Stretchable Mixed Ionic-Electronic Conductors,10.1002/anie.202306994,electronic conductivity,material_system
iTE1_0294,iTE1,2023,Size-Selective Ionic Crosslinking Provides Stretchable Mixed Ionic-Electronic Conductors,10.1002/anie.202306994,mixed ionic-electronic,material_system
iTE1_0294,iTE1,2023,Size-Selective Ionic Crosslinking Provides Stretchable Mixed Ionic-Electronic Conductors,10.1002/anie.202306994,mixed ionic,material_system
iTE1_0294,iTE1,2023,Size-Selective Ionic Crosslinking Provides Stretchable Mixed Ionic-Electronic Conductors,10.1002/anie.202306994,metal ions,material_system
iTE1_0294,iTE1,2023,Size-Selective Ionic Crosslinking Provides Stretchable Mixed Ionic-Electronic Conductors,10.1002/anie.202306994,mixed ionic-electronic conductors,material_system
iTE1_0294,iTE1,2023,Size-Selective Ionic Crosslinking Provides Stretchable Mixed Ionic-Electronic Conductors,10.1002/anie.202306994,electronic conductors,material_system
iTE1_0294,iTE1,2023,Size-Selective Ionic Crosslinking Provides Stretchable Mixed Ionic-Electronic Conductors,10.1002/anie.202306994,ionic-electronic conductors,material_system
iTE1_0295,iTE1,2021,Solar-driven ionic power generation via a film of nanocellulose @ conductive metal-organic framework,10.1039/d0ee02730h,evaporation charged nanochannels drive ionic,transport_mechanism
iTE1_0295,iTE1,2021,Solar-driven ionic power generation via a film of nanocellulose @ conductive metal-organic framework,10.1039/d0ee02730h,power generation,material_system
iTE1_0295,iTE1,2021,Solar-driven ionic power generation via a film of nanocellulose @ conductive metal-organic framework,10.1039/d0ee02730h,ionic power,material_system
iTE1_0295,iTE1,2021,Solar-driven ionic power generation via a film of nanocellulose @ conductive metal-organic framework,10.1039/d0ee02730h,water evaporation,material_system
iTE1_0295,iTE1,2021,Solar-driven ionic power generation via a film of nanocellulose @ conductive metal-organic framework,10.1039/d0ee02730h,light absorption,material_system
iTE1_0295,iTE1,2021,Solar-driven ionic power generation via a film of nanocellulose @ conductive metal-organic framework,10.1039/d0ee02730h,selective ion,material_system
iTE1_0296,iTE1,2022,High ionic thermopower in flexible composite hydrogel for wearable self-powered sensor,10.1016/j.compscitech.2022.109771,ionic thermopower,material_system
iTE1_0296,iTE1,2022,High ionic thermopower in flexible composite hydrogel for wearable self-powered sensor,10.1016/j.compscitech.2022.109771,ionic thermovoltage,material_system
iTE1_0296,iTE1,2022,High ionic thermopower in flexible composite hydrogel for wearable self-powered sensor,10.1016/j.compscitech.2022.109771,provides ionic,material_system
iTE1_0296,iTE1,2022,High ionic thermopower in flexible composite hydrogel for wearable self-powered sensor,10.1016/j.compscitech.2022.109771,radical polymerization,material_system
iTE1_0296,iTE1,2022,High ionic thermopower in flexible composite hydrogel for wearable self-powered sensor,10.1016/j.compscitech.2022.109771,metal ion,material_system
iTE1_0296,iTE1,2022,High ionic thermopower in flexible composite hydrogel for wearable self-powered sensor,10.1016/j.compscitech.2022.109771,hydrogel sensor,material_system
iTE1_0297,iTE1,2022,Bonding Heterogeneity Inducing Low Lattice Thermal Conductivity and High Thermoelectric Performance in 2D CdTe2,10.1021/acsaem.2c01176,electrical conductivity,material_system
iTE1_0297,iTE1,2022,Bonding Heterogeneity Inducing Low Lattice Thermal Conductivity and High Thermoelectric Performance in 2D CdTe2,10.1021/acsaem.2c01176,density functional theory,material_system
iTE1_0297,iTE1,2022,Bonding Heterogeneity Inducing Low Lattice Thermal Conductivity and High Thermoelectric Performance in 2D CdTe2,10.1021/acsaem.2c01176,lattice conductivity,material_system
iTE1_0297,iTE1,2022,Bonding Heterogeneity Inducing Low Lattice Thermal Conductivity and High Thermoelectric Performance in 2D CdTe2,10.1021/acsaem.2c01176,density functional,material_system
iTE1_0297,iTE1,2022,Bonding Heterogeneity Inducing Low Lattice Thermal Conductivity and High Thermoelectric Performance in 2D CdTe2,10.1021/acsaem.2c01176,functional theory,material_system
iTE1_0297,iTE1,2022,Bonding Heterogeneity Inducing Low Lattice Thermal Conductivity and High Thermoelectric Performance in 2D CdTe2,10.1021/acsaem.2c01176,ionic bonding,material_system
iTE1_0297,iTE1,2022,Bonding Heterogeneity Inducing Low Lattice Thermal Conductivity and High Thermoelectric Performance in 2D CdTe2,10.1021/acsaem.2c01176,transport theory,material_system
iTE1_0297,iTE1,2022,Bonding Heterogeneity Inducing Low Lattice Thermal Conductivity and High Thermoelectric Performance in 2D CdTe2,10.1021/acsaem.2c01176,ionic bonds,material_system
iTE1_0298,iTE1,2023,Durable and stretchable nanocomposite ionogels with high thermoelectric property for low-grade heat harvesting,10.1007/s11431-022-2222-5,ionic liquid,material_system
iTE1_0298,iTE1,2023,Durable and stretchable nanocomposite ionogels with high thermoelectric property for low-grade heat harvesting,10.1007/s11431-022-2222-5,ionic thermopower,material_system
iTE1_0298,iTE1,2023,Durable and stretchable nanocomposite ionogels with high thermoelectric property for low-grade heat harvesting,10.1007/s11431-022-2222-5,relative humidity,material_system
iTE1_0298,iTE1,2023,Durable and stretchable nanocomposite ionogels with high thermoelectric property for low-grade heat harvesting,10.1007/s11431-022-2222-5,ionic figure,material_system
iTE1_0298,iTE1,2023,Durable and stretchable nanocomposite ionogels with high thermoelectric property for low-grade heat harvesting,10.1007/s11431-022-2222-5,stretchable ionic,material_system
iTE1_0298,iTE1,2023,Durable and stretchable nanocomposite ionogels with high thermoelectric property for low-grade heat harvesting,10.1007/s11431-022-2222-5,ionogel exhibits,material_system
iTE1_0299,iTE1,2022,Mesogenic polymer composites for temperature-programmable thermoelectric ionogels,10.1039/d2ta03120e,ionic liquid,material_system
iTE1_0299,iTE1,2022,Mesogenic polymer composites for temperature-programmable thermoelectric ionogels,10.1039/d2ta03120e,phase transition,phase_or_species_transition
iTE1_0299,iTE1,2022,Mesogenic polymer composites for temperature-programmable thermoelectric ionogels,10.1039/d2ta03120e,polymer composites,material_system
iTE1_0299,iTE1,2022,Mesogenic polymer composites for temperature-programmable thermoelectric ionogels,10.1039/d2ta03120e,liquid crystal,material_system
iTE1_0300,iTE1,2022,Environmentally Tolerant Ionic Hydrogel with High Power Density for Low-Grade Heat Harvesting,10.1021/acsami.2c07423,ionic hydrogel,material_system
iTE1_0300,iTE1,2022,Environmentally Tolerant Ionic Hydrogel with High Power Density for Low-Grade Heat Harvesting,10.1021/acsami.2c07423,relative humidity,material_system
iTE1_0300,iTE1,2022,Environmentally Tolerant Ionic Hydrogel with High Power Density for Low-Grade Heat Harvesting,10.1021/acsami.2c07423,ambient conditions,material_system
iTE1_0300,iTE1,2022,Environmentally Tolerant Ionic Hydrogel with High Power Density for Low-Grade Heat Harvesting,10.1021/acsami.2c07423,higher ionic,material_system
iTE1_0300,iTE1,2022,Environmentally Tolerant Ionic Hydrogel with High Power Density for Low-Grade Heat Harvesting,10.1021/acsami.2c07423,water retention,material_system
iTE1_0300,iTE1,2022,Environmentally Tolerant Ionic Hydrogel with High Power Density for Low-Grade Heat Harvesting,10.1021/acsami.2c07423,water content,material_system
iTE1_0301,iTE1,2021,Thermoelectric energy harvesting electronic skin (e-skin) Patch with reconfigurable carbon nanotube clays,10.1016/j.nanoen.2021.106156,practical application,material_system
iTE1_0302,iTE1,2020,High Thermoelectric Performance in n-Type Perylene Bisimide Induced by the Soret Effect,10.1002/adma.202002752,electrical conductivity,material_system
iTE1_0302,iTE1,2020,High Thermoelectric Performance in n-Type Perylene Bisimide Induced by the Soret Effect,10.1002/adma.202002752,relative humidity,material_system
iTE1_0302,iTE1,2020,High Thermoelectric Performance in n-Type Perylene Bisimide Induced by the Soret Effect,10.1002/adma.202002752,large ionic,material_system
iTE1_0302,iTE1,2020,High Thermoelectric Performance in n-Type Perylene Bisimide Induced by the Soret Effect,10.1002/adma.202002752,negative ionic,material_system
iTE1_0302,iTE1,2020,High Thermoelectric Performance in n-Type Perylene Bisimide Induced by the Soret Effect,10.1002/adma.202002752,mixed ion-electron,material_system
iTE1_0302,iTE1,2020,High Thermoelectric Performance in n-Type Perylene Bisimide Induced by the Soret Effect,10.1002/adma.202002752,negative ionic seebeck,material_system
iTE1_0302,iTE1,2020,High Thermoelectric Performance in n-Type Perylene Bisimide Induced by the Soret Effect,10.1002/adma.202002752,negative ionic seebeck coefficient,material_system
iTE1_0302,iTE1,2020,High Thermoelectric Performance in n-Type Perylene Bisimide Induced by the Soret Effect,10.1002/adma.202002752,large ionic seebeck,material_system
iTE1_0302,iTE1,2020,High Thermoelectric Performance in n-Type Perylene Bisimide Induced by the Soret Effect,10.1002/adma.202002752,large negative ionic seebeck coefficient,material_system
iTE1_0303,iTE1,2022,Multi-Ionic Hydrogel with Outstanding Heat-to-Electrical Performance for Low-Grade Heat Harvesting,10.1002/asia.202200850,ionic thermopower,material_system
iTE1_0303,iTE1,2022,Multi-Ionic Hydrogel with Outstanding Heat-to-Electrical Performance for Low-Grade Heat Harvesting,10.1002/asia.202200850,ionic hydrogel,material_system
iTE1_0303,iTE1,2022,Multi-Ionic Hydrogel with Outstanding Heat-to-Electrical Performance for Low-Grade Heat Harvesting,10.1002/asia.202200850,enhance ionic,material_system
iTE1_0304,iTE1,2022,Cellulose ionic conductor with tunable Seebeck coefficient for low-grade heat harvesting,10.1016/j.carbpol.2022.119650,ionic conductors,material_system
iTE1_0304,iTE1,2022,Cellulose ionic conductor with tunable Seebeck coefficient for low-grade heat harvesting,10.1016/j.carbpol.2022.119650,ionic conductor,material_system
iTE1_0305,iTE1,2018,Polymer films with ultrahigh thermoelectric properties arising from significant seebeck coefficient enhancement by ion accumulation on surface,10.1016/j.nanoen.2018.07.002,electrical conductivity,material_system
iTE1_0305,iTE1,2018,Polymer films with ultrahigh thermoelectric properties arising from significant seebeck coefficient enhancement by ion accumulation on surface,10.1016/j.nanoen.2018.07.002,ionic liquid,material_system
iTE1_0305,iTE1,2018,Polymer films with ultrahigh thermoelectric properties arising from significant seebeck coefficient enhancement by ion accumulation on surface,10.1016/j.nanoen.2018.07.002,dimensionless figure,material_system
iTE1_0305,iTE1,2018,Polymer films with ultrahigh thermoelectric properties arising from significant seebeck coefficient enhancement by ion accumulation on surface,10.1016/j.nanoen.2018.07.002,te conversion,material_system
iTE1_0305,iTE1,2018,Polymer films with ultrahigh thermoelectric properties arising from significant seebeck coefficient enhancement by ion accumulation on surface,10.1016/j.nanoen.2018.07.002,polymer films,material_system
iTE1_0306,iTE1,2022,In Situ Observation of Morphological and Oxidation Level Degradation Processes within Ionic Liquid Post-treated PEDOT:PSS Thin Films upon Operation at High Temperatures,10.1021/acsami.2c05745,electrical conductivity,material_system
iTE1_0306,iTE1,2022,In Situ Observation of Morphological and Oxidation Level Degradation Processes within Ionic Liquid Post-treated PEDOT:PSS Thin Films upon Operation at High Temperatures,10.1021/acsami.2c05745,ionic liquid,material_system
iTE1_0306,iTE1,2022,In Situ Observation of Morphological and Oxidation Level Degradation Processes within Ionic Liquid Post-treated PEDOT:PSS Thin Films upon Operation at High Temperatures,10.1021/acsami.2c05745,charge transport,material_system
iTE1_0306,iTE1,2022,In Situ Observation of Morphological and Oxidation Level Degradation Processes within Ionic Liquid Post-treated PEDOT:PSS Thin Films upon Operation at High Temperatures,10.1021/acsami.2c05745,carrier transport,material_system
iTE1_0306,iTE1,2022,In Situ Observation of Morphological and Oxidation Level Degradation Processes within Ionic Liquid Post-treated PEDOT:PSS Thin Films upon Operation at High Temperatures,10.1021/acsami.2c05745,observed electrical conductivity,material_system
iTE1_0306,iTE1,2022,In Situ Observation of Morphological and Oxidation Level Degradation Processes within Ionic Liquid Post-treated PEDOT:PSS Thin Films upon Operation at High Temperatures,10.1021/acsami.2c05745,oxidation level,material_system
iTE1_0307,iTE1,2022,In Situ Observation of Morphological and Oxidation Level Degradation Processes within Ionic Liquid Post-treated PEDOT:PSS Thin Films at,10.1021/acsami.2c05745,electrical conductivity,material_system
iTE1_0307,iTE1,2022,In Situ Observation of Morphological and Oxidation Level Degradation Processes within Ionic Liquid Post-treated PEDOT:PSS Thin Films at,10.1021/acsami.2c05745,ionic liquid,material_system
iTE1_0307,iTE1,2022,In Situ Observation of Morphological and Oxidation Level Degradation Processes within Ionic Liquid Post-treated PEDOT:PSS Thin Films at,10.1021/acsami.2c05745,charge transport,material_system
iTE1_0307,iTE1,2022,In Situ Observation of Morphological and Oxidation Level Degradation Processes within Ionic Liquid Post-treated PEDOT:PSS Thin Films at,10.1021/acsami.2c05745,carrier transport,material_system
iTE1_0307,iTE1,2022,In Situ Observation of Morphological and Oxidation Level Degradation Processes within Ionic Liquid Post-treated PEDOT:PSS Thin Films at,10.1021/acsami.2c05745,observed electrical conductivity,material_system
iTE1_0307,iTE1,2022,In Situ Observation of Morphological and Oxidation Level Degradation Processes within Ionic Liquid Post-treated PEDOT:PSS Thin Films at,10.1021/acsami.2c05745,oxidation level,material_system
iTE1_0308,iTE1,2022,The role of absorbed water in ionic liquid cellulosic electrolytes for ionic thermoelectrics,10.1039/d1tc04466d,ionic liquid,material_system
iTE1_0308,iTE1,2022,The role of absorbed water in ionic liquid cellulosic electrolytes for ionic thermoelectrics,10.1039/d1tc04466d,ionic thermoelectrics,material_system
iTE1_0308,iTE1,2022,The role of absorbed water in ionic liquid cellulosic electrolytes for ionic thermoelectrics,10.1039/d1tc04466d,ionic seebeck coefficients,material_system
iTE1_0308,iTE1,2022,The role of absorbed water in ionic liquid cellulosic electrolytes for ionic thermoelectrics,10.1039/d1tc04466d,concentration difference,material_system
iTE1_0308,iTE1,2022,The role of absorbed water in ionic liquid cellulosic electrolytes for ionic thermoelectrics,10.1039/d1tc04466d,liquid gel,material_system
iTE1_0308,iTE1,2022,The role of absorbed water in ionic liquid cellulosic electrolytes for ionic thermoelectrics,10.1039/d1tc04466d,concentration differences,material_system
iTE1_0309,iTE1,2019,Robust High Thermoelectric Harvesting Under a Self-Humidifying Bilayer of Metal Organic Framework and Hydrogel Layer,10.1002/adfm.201807549,relative humidity,material_system
iTE1_0309,iTE1,2019,Robust High Thermoelectric Harvesting Under a Self-Humidifying Bilayer of Metal Organic Framework and Hydrogel Layer,10.1002/adfm.201807549,mixed ionic,material_system
iTE1_0309,iTE1,2019,Robust High Thermoelectric Harvesting Under a Self-Humidifying Bilayer of Metal Organic Framework and Hydrogel Layer,10.1002/adfm.201807549,ionic conductive,material_system
iTE1_0310,iTE1,2020,Ultrahigh Thermoelectric Power Generation from Both Ion Diffusion by Temperature Fluctuation and Hole Accumulation by Temperature Gradient,10.1002/aenm.202001633,soret ion diffusion,transport_mechanism
iTE1_0310,iTE1,2020,Ultrahigh Thermoelectric Power Generation from Both Ion Diffusion by Temperature Fluctuation and Hole Accumulation by Temperature Gradient,10.1002/aenm.202001633,power generation,material_system
iTE1_0310,iTE1,2020,Ultrahigh Thermoelectric Power Generation from Both Ion Diffusion by Temperature Fluctuation and Hole Accumulation by Temperature Gradient,10.1002/aenm.202001633,ion diffusion,transport_mechanism
iTE1_0310,iTE1,2020,Ultrahigh Thermoelectric Power Generation from Both Ion Diffusion by Temperature Fluctuation and Hole Accumulation by Temperature Gradient,10.1002/aenm.202001633,ionic diffusion,material_system
iTE1_0310,iTE1,2020,Ultrahigh Thermoelectric Power Generation from Both Ion Diffusion by Temperature Fluctuation and Hole Accumulation by Temperature Gradient,10.1002/aenm.202001633,temperature fluctuations,material_system
iTE1_0310,iTE1,2020,Ultrahigh Thermoelectric Power Generation from Both Ion Diffusion by Temperature Fluctuation and Hole Accumulation by Temperature Gradient,10.1002/aenm.202001633,electronic conductors,material_system
iTE1_0310,iTE1,2020,Ultrahigh Thermoelectric Power Generation from Both Ion Diffusion by Temperature Fluctuation and Hole Accumulation by Temperature Gradient,10.1002/aenm.202001633,power conversion,material_system
iTE1_0310,iTE1,2020,Ultrahigh Thermoelectric Power Generation from Both Ion Diffusion by Temperature Fluctuation and Hole Accumulation by Temperature Gradient,10.1002/aenm.202001633,heat-to-electricity conversion,material_system
iTE1_0310,iTE1,2020,Ultrahigh Thermoelectric Power Generation from Both Ion Diffusion by Temperature Fluctuation and Hole Accumulation by Temperature Gradient,10.1002/aenm.202001633,temperature fluctuation,material_system
iTE1_0311,iTE1,2022,Quasi-solid n-type thermogalvanic thermocells with enhanced ionic conductivity for continuous low-grade heat harvesting,10.1063/5.0120728,n-type thermogalvanic,material_system
iTE1_0311,iTE1,2022,Quasi-solid n-type thermogalvanic thermocells with enhanced ionic conductivity for continuous low-grade heat harvesting,10.1063/5.0120728,thermogalvanic thermocells,material_system
iTE1_0312,iTE1,2020,High Thermoelectric Performance in Sulfide-Type Argyrodites Compound Ag8Sn(S1-xSex)6 Enabled by Ultralow Lattice Thermal Conductivity and Extended Cubic Phase Regime,10.1002/adfm.202000526,phase transition,phase_or_species_transition
iTE1_0312,iTE1,2020,High Thermoelectric Performance in Sulfide-Type Argyrodites Compound Ag8Sn(S1-xSex)6 Enabled by Ultralow Lattice Thermal Conductivity and Extended Cubic Phase Regime,10.1002/adfm.202000526,ionic conduction,material_system
iTE1_0312,iTE1,2020,High Thermoelectric Performance in Sulfide-Type Argyrodites Compound Ag8Sn(S1-xSex)6 Enabled by Ultralow Lattice Thermal Conductivity and Extended Cubic Phase Regime,10.1002/adfm.202000526,phase transitions,phase_or_species_transition
iTE1_0312,iTE1,2020,High Thermoelectric Performance in Sulfide-Type Argyrodites Compound Ag8Sn(S1-xSex)6 Enabled by Ultralow Lattice Thermal Conductivity and Extended Cubic Phase Regime,10.1002/adfm.202000526,cubic phase,material_system
iTE1_0313,iTE1,2018,Suppression of atom motion and metal deposition in mixed ionic electronic conductors,10.1038/s41467-018-05248-8,mixed ionic-electronic,material_system
iTE1_0313,iTE1,2018,Suppression of atom motion and metal deposition in mixed ionic electronic conductors,10.1038/s41467-018-05248-8,ionic electronic,material_system
iTE1_0313,iTE1,2018,Suppression of atom motion and metal deposition in mixed ionic electronic conductors,10.1038/s41467-018-05248-8,mixed ionic,material_system
iTE1_0313,iTE1,2018,Suppression of atom motion and metal deposition in mixed ionic electronic conductors,10.1038/s41467-018-05248-8,mixed ionic electronic,material_system
iTE1_0313,iTE1,2018,Suppression of atom motion and metal deposition in mixed ionic electronic conductors,10.1038/s41467-018-05248-8,mixed ionic-electronic conductors,material_system
iTE1_0313,iTE1,2018,Suppression of atom motion and metal deposition in mixed ionic electronic conductors,10.1038/s41467-018-05248-8,electronic conductors,material_system
iTE1_0313,iTE1,2018,Suppression of atom motion and metal deposition in mixed ionic electronic conductors,10.1038/s41467-018-05248-8,ionic-electronic conductors,material_system
iTE1_0314,iTE1,2021,Cation effect of inorganic salts on ionic Seebeck coefficient,10.1063/5.0043498,ionic thermoelectrics,material_system
iTE1_0314,iTE1,2021,Cation effect of inorganic salts on ionic Seebeck coefficient,10.1063/5.0043498,ionic conductor,material_system
iTE1_0314,iTE1,2021,Cation effect of inorganic salts on ionic Seebeck coefficient,10.1063/5.0043498,polymer matrix,material_system
iTE1_0314,iTE1,2021,Cation effect of inorganic salts on ionic Seebeck coefficient,10.1063/5.0043498,pss ionic,material_system
iTE1_0315,iTE1,2021,Electrostatic Control of the Thermoelectric Figure of Merit in Ion-Gated Nanotransistors,10.1002/adfm.202104175,electrical conductivity,material_system
iTE1_0315,iTE1,2021,Electrostatic Control of the Thermoelectric Figure of Merit in Ion-Gated Nanotransistors,10.1002/adfm.202104175,ionic liquids,material_system
iTE1_0315,iTE1,2021,Electrostatic Control of the Thermoelectric Figure of Merit in Ion-Gated Nanotransistors,10.1002/adfm.202104175,electrical transport,material_system
iTE1_0316,iTE1,2022,Centimeter-Sized Monolayer CVD Graphene with High Power Factor for Scalable Thermoelectric Applications,10.1021/acsaelm.1c00995,ionic gel,material_system
iTE1_0316,iTE1,2022,Centimeter-Sized Monolayer CVD Graphene with High Power Factor for Scalable Thermoelectric Applications,10.1021/acsaelm.1c00995,electron conduction,material_system
iTE1_0317,iTE1,2020,Enhanced thermoelectric performances of flexible PEDOT:PSS film by synergistically tuning the ordering structure and oxidation state,10.1016/j.jmat.2020.01.001,electrical conductivity,material_system
iTE1_0317,iTE1,2020,Enhanced thermoelectric performances of flexible PEDOT:PSS film by synergistically tuning the ordering structure and oxidation state,10.1016/j.jmat.2020.01.001,ionic liquid,material_system
iTE1_0318,iTE1,2020,Outstanding Electrode-Dependent Seebeck Coefficients in Ionic Hydrogels for Thermally Chargeable Supercapacitor near Room Temperature,10.1021/acsami.0c11752,power generation,material_system
iTE1_0318,iTE1,2020,Outstanding Electrode-Dependent Seebeck Coefficients in Ionic Hydrogels for Thermally Chargeable Supercapacitor near Room Temperature,10.1021/acsami.0c11752,ionic conductivities,material_system
iTE1_0318,iTE1,2020,Outstanding Electrode-Dependent Seebeck Coefficients in Ionic Hydrogels for Thermally Chargeable Supercapacitor near Room Temperature,10.1021/acsami.0c11752,metal electrodes,material_system
iTE1_0319,iTE1,2021,Flexible thermoelectric module based on zinc oxide thin film grown via SILAR,10.1016/j.cap.2020.10.012,successive ionic layer adsorption,material_system
iTE1_0319,iTE1,2021,Flexible thermoelectric module based on zinc oxide thin film grown via SILAR,10.1016/j.cap.2020.10.012,ionic layer adsorption,material_system
iTE1_0319,iTE1,2021,Flexible thermoelectric module based on zinc oxide thin film grown via SILAR,10.1016/j.cap.2020.10.012,successive ionic layer,material_system
iTE1_0319,iTE1,2021,Flexible thermoelectric module based on zinc oxide thin film grown via SILAR,10.1016/j.cap.2020.10.012,successive ionic,material_system
iTE1_0319,iTE1,2021,Flexible thermoelectric module based on zinc oxide thin film grown via SILAR,10.1016/j.cap.2020.10.012,ionic layer,material_system
iTE1_0319,iTE1,2021,Flexible thermoelectric module based on zinc oxide thin film grown via SILAR,10.1016/j.cap.2020.10.012,layer adsorption,material_system
iTE1_0320,iTE1,2021,Zintl Phase BaAgSb: Low Thermal Conductivity and High Performance Thermoelectric Material in Ab Initio Calculation,10.1088/0256-307X/38/4/046301,ionic bonding,material_system
iTE1_0320,iTE1,2021,Zintl Phase BaAgSb: Low Thermal Conductivity and High Performance Thermoelectric Material in Ab Initio Calculation,10.1088/0256-307X/38/4/046301,ionic bond,material_system
iTE1_0320,iTE1,2021,Zintl Phase BaAgSb: Low Thermal Conductivity and High Performance Thermoelectric Material in Ab Initio Calculation,10.1088/0256-307X/38/4/046301,covalent/ionic bonding,material_system
iTE1_0320,iTE1,2021,Zintl Phase BaAgSb: Low Thermal Conductivity and High Performance Thermoelectric Material in Ab Initio Calculation,10.1088/0256-307X/38/4/046301,mixed covalent/ionic,material_system
iTE1_0320,iTE1,2021,Zintl Phase BaAgSb: Low Thermal Conductivity and High Performance Thermoelectric Material in Ab Initio Calculation,10.1088/0256-307X/38/4/046301,mixed covalent/ionic bonding,material_system
iTE1_0321,iTE1,2009,"Influence of ionic sizes of rare earths on thermoelectric properties of perovskite-type rare earth cobalt oxides RCoO3 (R = Pr, Nd, Tb, Dy)",10.1016/j.jallcom.2009.04.100,electrical conductivity,material_system
iTE1_0321,iTE1,2009,"Influence of ionic sizes of rare earths on thermoelectric properties of perovskite-type rare earth cobalt oxides RCoO3 (R = Pr, Nd, Tb, Dy)",10.1016/j.jallcom.2009.04.100,ionic radius,material_system
iTE1_0321,iTE1,2009,"Influence of ionic sizes of rare earths on thermoelectric properties of perovskite-type rare earth cobalt oxides RCoO3 (R = Pr, Nd, Tb, Dy)",10.1016/j.jallcom.2009.04.100,ionic radii,material_system
iTE1_0321,iTE1,2009,"Influence of ionic sizes of rare earths on thermoelectric properties of perovskite-type rare earth cobalt oxides RCoO3 (R = Pr, Nd, Tb, Dy)",10.1016/j.jallcom.2009.04.100,dimensionless figure,material_system
iTE1_0321,iTE1,2009,"Influence of ionic sizes of rare earths on thermoelectric properties of perovskite-type rare earth cobalt oxides RCoO3 (R = Pr, Nd, Tb, Dy)",10.1016/j.jallcom.2009.04.100,rare-earth ionic,material_system
iTE1_0321,iTE1,2009,"Influence of ionic sizes of rare earths on thermoelectric properties of perovskite-type rare earth cobalt oxides RCoO3 (R = Pr, Nd, Tb, Dy)",10.1016/j.jallcom.2009.04.100,ionic radius controls,material_system
iTE1_0321,iTE1,2009,"Influence of ionic sizes of rare earths on thermoelectric properties of perovskite-type rare earth cobalt oxides RCoO3 (R = Pr, Nd, Tb, Dy)",10.1016/j.jallcom.2009.04.100,rare-earth ionic radius,material_system
iTE1_0321,iTE1,2009,"Influence of ionic sizes of rare earths on thermoelectric properties of perovskite-type rare earth cobalt oxides RCoO3 (R = Pr, Nd, Tb, Dy)",10.1016/j.jallcom.2009.04.100,decreasing ionic,material_system
iTE1_0322,iTE1,2020,Large barocaloric effects in thermoelectric superionic materials,10.1103/PhysRevMaterials.4.015403,molecular dynamics simulations,material_system
iTE1_0322,iTE1,2020,Large barocaloric effects in thermoelectric superionic materials,10.1103/PhysRevMaterials.4.015403,dynamics simulations,material_system
iTE1_0322,iTE1,2020,Large barocaloric effects in thermoelectric superionic materials,10.1103/PhysRevMaterials.4.015403,phase transitions,phase_or_species_transition
iTE1_0322,iTE1,2020,Large barocaloric effects in thermoelectric superionic materials,10.1103/PhysRevMaterials.4.015403,entropy changes,material_system
iTE1_0323,iTE1,2019,Ionic Liquids as Post-Treatment Agents for Simultaneous Improvement of Seebeck Coefficient and Electrical Conductivity in PEDOT:PSS Films,10.1021/acsami.8b21709,electrical conductivity,material_system
iTE1_0323,iTE1,2019,Ionic Liquids as Post-Treatment Agents for Simultaneous Improvement of Seebeck Coefficient and Electrical Conductivity in PEDOT:PSS Films,10.1021/acsami.8b21709,ionic liquid,material_system
iTE1_0323,iTE1,2019,Ionic Liquids as Post-Treatment Agents for Simultaneous Improvement of Seebeck Coefficient and Electrical Conductivity in PEDOT:PSS Films,10.1021/acsami.8b21709,ionic liquids,material_system
iTE1_0323,iTE1,2019,Ionic Liquids as Post-Treatment Agents for Simultaneous Improvement of Seebeck Coefficient and Electrical Conductivity in PEDOT:PSS Films,10.1021/acsami.8b21709,charge transport,material_system
iTE1_0323,iTE1,2019,Ionic Liquids as Post-Treatment Agents for Simultaneous Improvement of Seebeck Coefficient and Electrical Conductivity in PEDOT:PSS Films,10.1021/acsami.8b21709,pedot chains,material_system
iTE1_0323,iTE1,2019,Ionic Liquids as Post-Treatment Agents for Simultaneous Improvement of Seebeck Coefficient and Electrical Conductivity in PEDOT:PSS Films,10.1021/acsami.8b21709,pristine pedot,material_system
iTE1_0324,iTE1,2021,Ionic transport properties and their empirical correlations for thermal-to-electrical energy conversion,10.1016/j.mtphys.2021.100433,soret-effect ion thermodiffusion,transport_mechanism
iTE1_0324,iTE1,2021,Ionic transport properties and their empirical correlations for thermal-to-electrical energy conversion,10.1016/j.mtphys.2021.100433,electrical conductivity,material_system
iTE1_0324,iTE1,2021,Ionic transport properties and their empirical correlations for thermal-to-electrical energy conversion,10.1016/j.mtphys.2021.100433,ionic thermopower,material_system
