entry_id,paper_id,source,year,title,doi,role,text,label,x,y
iTE1_0444_material,iTE1_0444,iTE1,2022,A sketch for super-thermoelectric materials,10.1016/j.mtphys.2022.100618,material,hypothetical super-thermoelectric materials from band modeling,hypothetical super-thermoelectric materia...,10.927933,1.0399013
iTE1_0444_mechanism,iTE1_0444,iTE1,2022,A sketch for super-thermoelectric materials,10.1016/j.mtphys.2022.100618,mechanism,super-thermoelectric behavior is predicted to require much lower optimal carrier concentration and much larger optimal Seebeck coefficient than conventional materials,super-thermoelectric behavior is predicte...,10.666185,-3.5836492
iTE1_0445_material,iTE1_0445,iTE1,2021,An Instant Change of Elastic Lattice Strain during Cu2Se Phase Transition: Origin of Abnormal Thermoelectric Properties,10.1002/adfm.202100431,material,Cu2Se superionic conductor,Cu2Se superionic conductor,14.229653,5.227364
iTE1_0445_mechanism,iTE1_0445,iTE1,2021,An Instant Change of Elastic Lattice Strain during Cu2Se Phase Transition: Origin of Abnormal Thermoelectric Properties,10.1002/adfm.202100431,mechanism,"temperature-induced alpha-to-beta phase transition causes local Cu-ion migration, abrupt anisotropic Se-sublattice strain, reduced carrier mobility, and low thermal conductivity",temperature-induced alpha-to-beta phase t...,10.490974,-2.467889
iTE1_0446_material,iTE1_0446,iTE1,2022,Enhancing the thermoelectric properties of CaMnO3-d via optimal substituent selection,10.1016/j.jssc.2022.123437,material,"Ca(1-z)AzMn(1-z)MzO(3-delta) calcium manganite ceramics with A = Bi, Gd, Yb/Gd or M = W",Ca(1-z)AzMn(1-z)MzO(3-delta) calcium mang...,7.775815,4.357719
iTE1_0446_mechanism,iTE1_0446,iTE1,2022,Enhancing the thermoelectric properties of CaMnO3-d via optimal substituent selection,10.1016/j.jssc.2022.123437,mechanism,"substituent ionic size and tolerance factor control unit-cell volume, electrical conductivity, and thermal conductivity, improving thermoelectric performance",substituent ionic size and tolerance...,9.510258,-2.1002626
iTE1_0447_material,iTE1_0447,iTE1,2022,New formulation of the theory of thermoelectric generators operating under constant heat flux,10.1039/d1ee03114g,material,thermoelectric generator operated under constant heat flux,thermoelectric generator operated under c...,12.71043,-0.20811747
iTE1_0447_mechanism,iTE1_0447,iTE1,2022,New formulation of the theory of thermoelectric generators operating under constant heat flux,10.1039/d1ee03114g,mechanism,new constant-heat-flux theory links open- and closed-circuit temperature differences to calculate maximum power and efficiency,new constant-heat-flux theory links open-...,11.729293,-2.184908
iTE1_0448_material,iTE1_0448,iTE1,2021,N-type thermoelectric Ag8SnSe6 with extremely low lattice thermal conductivity by replacing Ag with Cu,10.1039/d0ra10454j,material,Ag8SnSe6 and Cu-substituted Ag7.95Cu0.05SnSe6 argyrodite,Ag8SnSe6 and Cu-substituted Ag7.95Cu0.05S...,8.293181,5.147416
iTE1_0448_mechanism,iTE1_0448,iTE1,2021,N-type thermoelectric Ag8SnSe6 with extremely low lattice thermal conductivity by replacing Ag with Cu,10.1039/d0ra10454j,mechanism,"Cu-for-Ag substitution introduces point defects and lattice distortion, lowering lattice thermal conductivity while improving Seebeck coefficient and ZT",Cu-for-Ag substitution introduces point d...,9.058579,-3.1643548
iTE1_0449_material,iTE1_0449,iTE1,2022,One-step fabrication of a bulk SnTe thermoelectric material with excellent performance through self-propagating high-temperature synthesis under a high-gravity field,10.1039/d2qm00258b,material,SnTe and co-doped (Sn0.6Ge0.2Pb0.2)0.96Sb0.04Te bulk thermoelectric,SnTe and co-doped (Sn0.6Ge0.2Pb0.2)0.96Sb...,11.682678,3.6962328
iTE1_0449_mechanism,iTE1_0449,iTE1,2022,One-step fabrication of a bulk SnTe thermoelectric material with excellent performance through self-propagating high-temperature synthesis under a high-gravity field,10.1039/d2qm00258b,mechanism,self-propagating high-temperature synthesis under high gravity rapidly forms dense SnTe-based material; Ge/Pb/Sb co-doping improves ZT,self-propagating high-temperature synthes...,10.509312,-1.7715535
iTE1_0450_material,iTE1_0450,iTE1,2022,Nanoengineered nanochannels for thermally ionic nanofluidic energy harvesting,10.1016/j.enconman.2022.115760,material,silicon nanochannels and Al2O3 anodic aluminum oxide nanochannel membranes with electrolyte,silicon nanochannels and Al2O3 anodic...,12.744343,0.9698364
iTE1_0450_mechanism,iTE1_0450,iTE1,2022,Nanoengineered nanochannels for thermally ionic nanofluidic energy harvesting,10.1016/j.enconman.2022.115760,mechanism,temperature-gradient-induced ionic nanofluidic transport in nanochannels enhances ionic Seebeck coefficient and output power,temperature-gradient-induced ionic nanofl...,11.568285,-3.121472
iTE1_0451_material,iTE1_0451,iTE1,2018,Large thermoelectric power factor from crystal symmetry-protected non-bonding orbital in half-Heuslers,10.1038/s41467-018-03866-w,material,half-Heusler semiconductors,half-Heusler semiconductors,10.16641,5.5499845
iTE1_0451_mechanism,iTE1_0451,iTE1,2018,Large thermoelectric power factor from crystal symmetry-protected non-bonding orbital in half-Heuslers,10.1038/s41467-018-03866-w,mechanism,"crystal-symmetry-protected non-bonding orbitals steer electron-acoustic phonon interactions toward high mobility, enabling large thermoelectric power factors",crystal-symmetry-protected non-bonding or...,9.4049425,-2.658718
iTE1_0452_material,iTE1_0452,iTE1,2019,Solving the Thermoelectric Trade-Off Problem with Metallic Carbon Nanotubes,10.1021/acs.nanolett.9b03022,material,"metallic carbon nanotube films, including aligned metallic CNT films","metallic carbon nanotube films, including...",13.876667,2.4817135
iTE1_0452_mechanism,iTE1_0452,iTE1,2019,Solving the Thermoelectric Trade-Off Problem with Metallic Carbon Nanotubes,10.1021/acs.nanolett.9b03022,mechanism,tuning Fermi energy near the first van Hove singularity simultaneously increases Seebeck coefficient and electrical conductivity in one-dimensional metallic CNTs,tuning Fermi energy near the...,11.116854,-3.5622797
iTE1_0453_material,iTE1_0453,iTE1,2020,Power Conversion and Its Efficiency in Thermoelectric Materials,10.3390/e22080803,material,single thermoelectric material described by entropy-charge coupled transport,single thermoelectric material described...,11.013814,0.9694939
iTE1_0453_mechanism,iTE1_0453,iTE1,2020,Power Conversion and Its Efficiency in Thermoelectric Materials,10.3390/e22080803,mechanism,"symmetric treatment of entropy and electric charge derives power conversion, efficiency, and working points from voltage-current behavior",symmetric treatment of entropy and...,11.590357,-1.0935673
iTE1_0454_material,iTE1_0454,iTE1,2019,Feasibility of a high stable PbTe:In semiconductor for thermoelectric energy applications,10.1063/1.5106422,material,indium-doped PbTe bulk semiconductor (PbTe:In),indium-doped PbTe bulk semiconductor (PbT...,11.019746,5.5293984
iTE1_0454_mechanism,iTE1_0454,iTE1,2019,Feasibility of a high stable PbTe:In semiconductor for thermoelectric energy applications,10.1063/1.5106422,mechanism,"In doping stabilizes the optimal Fermi-level position relative to the conduction band over service temperatures, maintaining high ZT",In doping stabilizes the optimal...,10.298448,-1.8476334
iTE1_0455_material,iTE1_0455,iTE1,2020,Three-terminal interface as a thermoelectric generator beyond the Seebeck effect,10.1103/PhysRevB.101.235305,material,three-terminal conductor-insulator-conductor interface,three-terminal conductor-insulator-conduc...,14.265214,4.64976
iTE1_0455_mechanism,iTE1_0455,iTE1,2020,Three-terminal interface as a thermoelectric generator beyond the Seebeck effect,10.1103/PhysRevB.101.235305,mechanism,"phonon-mediated inelastic electron scattering separates heat and charge currents, generating electricity beyond the bulk Seebeck effect",phonon-mediated inelastic electron scatte...,9.126693,-2.8045313
iTE1_0456_material,iTE1_0456,iTE1,2020,Energy cooperation in quantum thermoelectric systems with multiple electric currents,10.1088/1674-1056/ab7da5,material,multi-terminal quantum thermoelectric systems,multi-terminal quantum thermoelectric sys...,12.260086,0.5879293
iTE1_0456_mechanism,iTE1_0456,iTE1,2020,Energy cooperation in quantum thermoelectric systems with multiple electric currents,10.1088/1674-1056/ab7da5,mechanism,cooperation among multiple thermoelectric effects in three- and four-terminal Landauer-Buttiker systems improves heat-engine and refrigeration performance,cooperation among multiple thermoelectric...,11.746924,0.23595047
iTE1_0457_material,iTE1_0457,iTE1,2019,Effective ionic Seebeck component suppression in mixed ion-electron conductor via chemical treatment,10.1016/j.orgel.2019.02.014,material,chemically treated PEDOT:PSS mixed ion-electron conducting polymer,chemically treated PEDOT:PSS mixed ion-el...,15.2136135,3.4153314
iTE1_0457_mechanism,iTE1_0457,iTE1,2019,Effective ionic Seebeck component suppression in mixed ion-electron conductor via chemical treatment,10.1016/j.orgel.2019.02.014,mechanism,"chemical treatment increases electronic-to-ionic conductivity ratio and reduces hygroscopic ion channels, suppressing ionic Seebeck component",chemical treatment increases electronic-t...,10.953506,-2.922591
iTE1_0458_material,iTE1_0458,iTE1,2016,A note on the electrochemical nature of the thermoelectric power,10.1140/epjp/i2016-16076-8,material,generic thermoelectric systems and non-degenerate semiconductor model,generic thermoelectric systems and non-de...,12.234918,0.5936108
iTE1_0458_mechanism,iTE1_0458,iTE1,2016,A note on the electrochemical nature of the thermoelectric power,10.1140/epjp/i2016-16076-8,mechanism,"thermoelectric power is clarified as coupling to electrochemical potential, yielding drift-diffusion derivation of the Seebeck coefficient",thermoelectric power is clarified as...,11.890175,-3.1427839
iTE1_0459_material,iTE1_0459,iTE1,2017,Anomalous Thermoelectric Response in an Orbital-Ordered Oxide Near and Far from Equilibrium,10.7566/JPSJ.86.093707,material,orbital-ordered Mott insulating Ca2RuO4,orbital-ordered Mott insulating Ca2RuO4,10.174358,-0.5542094
iTE1_0459_mechanism,iTE1_0459,iTE1,2017,Anomalous Thermoelectric Response in an Orbital-Ordered Oxide Near and Far from Equilibrium,10.7566/JPSJ.86.093707,mechanism,"temperature suppresses orbital order near equilibrium, while high current modifies spin/orbital state to anomalously increase Seebeck coefficient",temperature suppresses orbital order near...,11.439579,-3.2645347
iTE1_0460_material,iTE1_0460,iTE1,2013,Phase transition enhanced thermoelectric figure-of-merit in copper chalcogenides,10.1063/1.4827595,material,Cu2Se and Cu1.97Ag0.03Se copper chalcogenides,Cu2Se and Cu1.97Ag0.03Se copper chalcogen...,10.090339,3.461845
iTE1_0460_mechanism,iTE1_0460,iTE1,2013,Phase transition enhanced thermoelectric figure-of-merit in copper chalcogenides,10.1063/1.4827595,mechanism,"continuous phase transition couples structural entropy to carrier transport, increasing thermopower and scattering to enhance ZT",continuous phase transition couples struc...,10.774311,-1.9182833
iTE1_0461_material,iTE1_0461,iTE1,2013,Structure-transformation-induced abnormal thermoelectric properties in semiconductor copper selenide,10.1016/j.matlet.2012.11.058,material,Cu2Se semiconductor,Cu2Se semiconductor,10.995428,5.560934
iTE1_0461_mechanism,iTE1_0461,iTE1,2013,Structure-transformation-induced abnormal thermoelectric properties in semiconductor copper selenide,10.1016/j.matlet.2012.11.058,mechanism,"dynamic structural fluctuations during second-order phase transition enhance carrier entropy and scatter carriers/phonons, producing high zT",dynamic structural fluctuations during se...,9.746566,-3.1357954
iTE1_0462_material,iTE1_0462,iTE1,2013,Thermoelectric effects in ion conducting membranes and perspectives for thermoelectric energy conversion,10.1016/j.memsci.2013.01.032,material,ion-conducting membranes and charged nanoporous membranes,ion-conducting membranes and charged nano...,12.622938,1.1370621
iTE1_0462_mechanism,iTE1_0462,iTE1,2013,Thermoelectric effects in ion conducting membranes and perspectives for thermoelectric energy conversion,10.1016/j.memsci.2013.01.032,mechanism,isobaric and non-isobaric membrane thermoelectric effects arise from coupled ion/heat/volume transport; non-isobaric Seebeck can be much larger,isobaric and non-isobaric membrane thermo...,11.866167,-0.5455337
iTE1_0463_material,iTE1_0463,iTE1,2003,Thermoelectric efficiency and compatibility - art. no. 148301,10.1103/PhysRevLett.91.148301,material,segmented or functionally graded thermoelectric materials,segmented or functionally graded thermoel...,10.968575,1.0504739
iTE1_0463_mechanism,iTE1_0463,iTE1,2003,Thermoelectric efficiency and compatibility - art. no. 148301,10.1103/PhysRevLett.91.148301,mechanism,compatibility factor derived from reduced efficiency and relative current density constrains efficient material segmentation beyond zT alone,compatibility factor derived from reduced...,11.759517,-3.1479628
iTE1_0464_material,iTE1_0464,iTE1,2009,On thermoelectric and pyroelectric energy harvesting,10.1088/0964-1726/18/12/125006,material,thermoelectric and pyroelectric energy harvesting devices,thermoelectric and pyroelectric energy ha...,12.386615,-0.30930898
iTE1_0464_mechanism,iTE1_0464,iTE1,2009,On thermoelectric and pyroelectric energy harvesting,10.1088/0964-1726/18/12/125006,mechanism,"thermoelectrics require temperature gradients and large heat flow, whereas pyroelectrics use time-varying temperature and can reach higher efficiency under limited heat exchange",thermoelectrics require temperature gradi...,11.900463,-2.1740556
iTE1_0465_material,iTE1_0465,iTE1,2023,An ultra-tough and super-stretchable ionogel with multi functions towards flexible iontronics,10.1007/s40843-022-2286-5,material,ionogel formed by crystalline polymer regions and ionic-liquid ion-dipole interactions,ionogel formed by crystalline polymer...,13.259607,-0.3644946
iTE1_0465_mechanism,iTE1_0465,iTE1,2023,An ultra-tough and super-stretchable ionogel with multi functions towards flexible iontronics,10.1007/s40843-022-2286-5,mechanism,"crystalline stress-induced disaggregation dissipates energy while reversible ion-dipole interactions provide elasticity, ionic conductivity, and iontronic/thermoelectric function",crystalline stress-induced disaggregation...,11.503049,-1.3147473
iTE1_0466_material,iTE1_0466,iTE1,2009,Influence of dimensionality on thermoelectric device performance,10.1063/1.3074347,material,"one-, two-, and three-dimensional thermoelectric devices","one-, two-, and three-dimensional thermoe...",12.174241,0.94750655
iTE1_0466_mechanism,iTE1_0466,iTE1,2009,Influence of dimensionality on thermoelectric device performance,10.1063/1.3074347,mechanism,"Landauer formalism shows lower-dimensional channel distributions can improve utilization, but performance depends on both shape and magnitude of conducting channels",Landauer formalism shows lower-dimensiona...,11.325764,0.09473166
iTE1_0467_material,iTE1_0467,iTE1,2008,Optimal thermoelectric figure of merit of a molecular junction,10.1103/PhysRevB.78.161406,material,molecular junction thermoelectric device,molecular junction thermoelectric device,12.697148,0.13560762
iTE1_0467_mechanism,iTE1_0467,iTE1,2008,Optimal thermoelectric figure of merit of a molecular junction,10.1103/PhysRevB.78.161406,mechanism,"weakly coupled molecular energy level near the lead Fermi level narrows transport energy distribution, violating Wiedemann-Franz law while retaining thermopower",weakly coupled molecular energy level...,11.28405,-1.2936466
iTE1_0468_material,iTE1_0468,iTE1,2023,Multitask quantum thermal machines and cooperative effects,10.1103/PhysRevB.107.075428,material,three-terminal double-quantum-dot and four-terminal four-quantum-dot inelastic phonon-thermoelectric devices,three-terminal double-quantum-dot and fou...,12.18351,0.6591858
iTE1_0468_mechanism,iTE1_0468,iTE1,2023,Multitask quantum thermal machines and cooperative effects,10.1103/PhysRevB.107.075428,mechanism,"phonon-assisted inelastic scattering couples particle and phonon heat currents, enabling cooperative multitask heat-engine, refrigerator, and heat-pump operation",phonon-assisted inelastic scattering coup...,9.162361,-2.8681338
iTE1_0469_material,iTE1_0469,iTE1,2012,Relationship between the activation energy of ion migration and the heat of transport in some ionic conductors,10.1016/j.tca.2011.01.018,material,ionic conductors and solid electrolytes,ionic conductors and solid electrolytes,12.9952755,0.9557494
iTE1_0469_mechanism,iTE1_0469,iTE1,2012,Relationship between the activation energy of ion migration and the heat of transport in some ionic conductors,10.1016/j.tca.2011.01.018,mechanism,heat of transport from thermopower relates to ion-conduction activation energy through participation of different phonon modes,heat of transport from thermopower...,11.202564,-1.3204205
iTE1_0470_material,iTE1_0470,iTE1,2009,Thermodynamics of the thermoelectric potential,10.1063/1.3257250,material,thermoelectric material described by thermoelectric potential T alpha + 1/u,thermoelectric material described by ther...,11.072996,0.9157919
iTE1_0470_mechanism,iTE1_0470,iTE1,2009,Thermodynamics of the thermoelectric potential,10.1063/1.3257250,mechanism,force-flux thermodynamics expresses energy/entropy flux and irreversible losses through reduced current and thermoelectric potential,force-flux thermodynamics expresses energ...,11.968022,-1.3888438
iTE1_0471_material,iTE1_0471,iTE1,2009,A model for the heat of transport in ionic conductors,10.1016/j.ssi.2008.09.001,material,superionic and ionic conductors,superionic and ionic conductors,14.181422,5.211229
iTE1_0471_mechanism,iTE1_0471,iTE1,2009,A model for the heat of transport in ionic conductors,10.1016/j.ssi.2008.09.001,mechanism,lattice-dynamical diffusion model links heat of transport to activation energy; phonon-mode participation and acoustic phonons govern ion jumps,lattice-dynamical diffusion model links h...,10.997349,-1.5391246
iTE1_0472_material,iTE1_0472,iTE1,2023,Enhanced longitudinal and transverse thermopowers at low temperature in quasi-one-dimensional antiferromagnet KMn6Bi5,10.1063/5.0141225,material,quasi-one-dimensional antiferromagnet KMn6Bi5,quasi-one-dimensional antiferromagnet KMn...,12.278915,1.128576
iTE1_0472_mechanism,iTE1_0472,iTE1,2023,Enhanced longitudinal and transverse thermopowers at low temperature in quasi-one-dimensional antiferromagnet KMn6Bi5,10.1063/5.0141225,mechanism,"strong coupling among spin, charge, lattice, and one-dimensionality enhances low-temperature Seebeck coefficient and Nernst signal","strong coupling among spin, charge,...",11.570485,-3.2065654
iTE1_0473_material,iTE1_0473,iTE1,2023,Empirical test of the Kelvin relation in a Bi2Te3 thermopile,10.1063/5.0143803,material,Bi2Te3 thermopile,Bi2Te3 thermopile,12.295439,2.041112
iTE1_0473_mechanism,iTE1_0473,iTE1,2023,Empirical test of the Kelvin relation in a Bi2Te3 thermopile,10.1063/5.0143803,mechanism,direct voltage-current-temperature measurements empirically verify Kelvin relation between Peltier coefficient and thermopower,direct voltage-current-temperature measur...,11.627586,-2.4819953
iTE1_0474_material,iTE1_0474,iTE1,2021,Giant Nernst effect and field-enhanced transversal zNT in ZrTe5,10.1103/PhysRevB.103.045203,material,topological semimetal ZrTe5,topological semimetal ZrTe5,10.129186,0.17825665
iTE1_0474_mechanism,iTE1_0474,iTE1,2021,Giant Nernst effect and field-enhanced transversal zNT in ZrTe5,10.1103/PhysRevB.103.045203,mechanism,strong Berry curvature and bipolar transport generate giant Nernst thermopower and field-enhanced transverse zNT,strong Berry curvature and bipolar...,11.592009,-1.3392087
iTE1_0475_material,iTE1_0475,iTE1,2018,First-principles thermodynamic theory of Seebeck coefficients,10.1103/PhysRevB.98.224101,material,PbTe and SnSe prototype thermoelectric materials,PbTe and SnSe prototype thermoelectric...,10.941169,1.0838062
iTE1_0475_mechanism,iTE1_0475,iTE1,2018,First-principles thermodynamic theory of Seebeck coefficients,10.1103/PhysRevB.98.224101,mechanism,first-principles thermodynamic method computes Seebeck coefficient from temperature-induced chemical-potential changes and electronic density of states,first-principles thermodynamic method com...,11.812839,-3.0916913
iTE1_0476_material,iTE1_0476,iTE1,2021,Approximate models for the lattice thermal conductivity of alloy thermoelectrics,10.1039/d1tc02026a,material,Pnma Sn(S1-xSex) alloy thermoelectrics,Pnma Sn(S1-xSex) alloy thermoelectrics,10.489607,4.1821837
iTE1_0476_mechanism,iTE1_0476,iTE1,2021,Approximate models for the lattice thermal conductivity of alloy thermoelectrics,10.1039/d1tc02026a,mechanism,alloying reduces lattice thermal conductivity by changing phonon group velocities and frequency-spectrum-controlled lifetimes,alloying reduces lattice thermal conducti...,8.936325,-3.2480454
iTE1_0477_material,iTE1_0477,iTE1,2021,Transverse thermal energy conversion using spin and topological structures,10.1063/5.0062559,material,"spin-Seebeck, Nernst, and Weyl/topological transverse thermoelectric structures","spin-Seebeck, Nernst, and Weyl/topologica...",10.172798,-1.0370315
iTE1_0477_mechanism,iTE1_0477,iTE1,2021,Transverse thermal energy conversion using spin and topological structures,10.1063/5.0062559,mechanism,transverse heat-charge conversion uses perpendicular spin/topological responses rather than conventional longitudinal Seebeck transport,transverse heat-charge conversion uses pe...,11.752058,-1.1233531
iTE1_0478_material,iTE1_0478,iTE1,2015,Large Seebeck effect by charge-mobility engineering,10.1038/ncomms8475,material,Ni-doped CoSb3,Ni-doped CoSb3,11.831364,3.7344005
iTE1_0478_mechanism,iTE1_0478,iTE1,2015,Large Seebeck effect by charge-mobility engineering,10.1038/ncomms8475,mechanism,temperature-dependent carrier mobility from crossover between charge-relaxation regimes adds to the Seebeck coefficient,temperature-dependent carrier mobility fr...,11.5658,-3.075978
iTE1_0479_material,iTE1_0479,iTE1,2022,Confinement effect on thermopower of electrolytes,10.1016/j.mtphys.2022.100627,material,confined liquid electrolytes and polyelectrolytes in nanochannels,confined liquid electrolytes and polyelec...,12.892251,0.8755745
iTE1_0479_mechanism,iTE1_0479,iTE1,2022,Confinement effect on thermopower of electrolytes,10.1016/j.mtphys.2022.100627,mechanism,overlapping electric double layers and Poisson-Nernst-Planck ion transport under confinement enhance ionic thermopower,overlapping electric double layers and...,11.750108,-1.4194387
iTE1_0480_material,iTE1_0480,iTE1,2016,Apparent critical phenomena in the superionic phase transition of Cu2-xSe,10.1088/1367-2630/18/1/013024,material,Cu2-xSe superionic conductor,Cu2-xSe superionic conductor,14.2515,5.2612424
iTE1_0480_mechanism,iTE1_0480,iTE1,2016,Apparent critical phenomena in the superionic phase transition of Cu2-xSe,10.1088/1367-2630/18/1/013024,mechanism,first-order superionic phase transition with compositional degrees of freedom explains apparent critical transport anomalies and enhanced figure of merit,first-order superionic phase transition w...,10.40592,-1.1645235
iTE1_0481_material,iTE1_0481,iTE1,2017,Thermoelectricity near Anderson localization transitions,10.1103/PhysRevB.96.155201,material,three-dimensional Anderson-localized electronic systems,three-dimensional Anderson-localized elec...,12.246451,0.90123147
iTE1_0481_mechanism,iTE1_0481,iTE1,2017,Thermoelectricity near Anderson localization transitions,10.1103/PhysRevB.96.155201,mechanism,"near one or two mobility edges, narrow energy windows of delocalized carriers increase Seebeck coefficient and thermoelectric efficiency",near one or two mobility...,11.510687,-3.385083
iTE1_0482_material,iTE1_0482,iTE1,2022,Ionization energy theory program to improve thermoelectricity in SnSe,10.1016/j.ssc.2022.114767,material,Na-doped SnSe and proposed Sn0.995-x-zKxBazSe,Na-doped SnSe and proposed Sn0.995-x-zKxB...,11.809285,3.77825
iTE1_0482_mechanism,iTE1_0482,iTE1,2022,Ionization energy theory program to improve thermoelectricity in SnSe,10.1016/j.ssc.2022.114767,mechanism,"ionization-energy-theory analysis links doping to carrier-type transition, low thermal conductivity, phonon damping, and improved sigma/kappa ratio",ionization-energy-theory analysis links d...,9.839519,-3.1910172
iTE1_0483_material,iTE1_0483,iTE1,2021,Synergistic Optimization of the Electronic and Phonon Transports of N-Type Argyrodite Ag8Sn1-xGaxSe6 (x=0-0.6) through Entropy Engineering,10.1021/acsami.1c17548,material,Ag8Sn1-xGaxSe6 argyrodite compounds with x = 0-0.6,Ag8Sn1-xGaxSe6 argyrodite compounds with...,9.626992,5.2427926
iTE1_0483_mechanism,iTE1_0483,iTE1,2021,Synergistic Optimization of the Electronic and Phonon Transports of N-Type Argyrodite Ag8Sn1-xGaxSe6 (x=0-0.6) through Entropy Engineering,10.1021/acsami.1c17548,mechanism,"Ga entropy engineering suppresses beta/gamma phase transformation, stabilizes cubic phase, enhances power factor, and reduces lattice thermal conductivity",Ga entropy engineering suppresses beta/ga...,8.881118,-3.0827148
iTE1_0484_material,iTE1_0484,iTE1,2021,Unusually high Seebeck coefficient arising from temperature-dependent carrier concentration in PbSe-AgSbSe2 alloys,10.1039/d1tc04158d,material,SbCl3-doped PbSe-AgSbSe2 alloy,SbCl3-doped PbSe-AgSbSe2 alloy,10.78209,4.096647
iTE1_0484_mechanism,iTE1_0484,iTE1,2021,Unusually high Seebeck coefficient arising from temperature-dependent carrier concentration in PbSe-AgSbSe2 alloys,10.1039/d1tc04158d,mechanism,strongly temperature-dependent carrier concentration maintains unusually high Seebeck coefficient while alloying gives low thermal conductivity,strongly temperature-dependent carrier co...,10.472999,-3.5417922
iTE1_0485_material,iTE1_0485,iTE1,2020,Long-Term Stability of the Colossal Seebeck Effect in Metallic Cu2Se,10.1007/s11664-019-07884-2,material,metallic Cu2Se,metallic Cu2Se,10.134789,0.2080909
iTE1_0485_mechanism,iTE1_0485,iTE1,2020,Long-Term Stability of the Colossal Seebeck Effect in Metallic Cu2Se,10.1007/s11664-019-07884-2,mechanism,structural phase transition produces stable colossal Seebeck voltage despite metallic electrical conductivity,structural phase transition produces stab...,10.749159,-0.9515143
iTE1_0486_material,iTE1_0486,iTE1,2016,On the fundamental aspect of the first Kelvin's relation in thermoelectricity,10.1016/j.ijthermalsci.2016.01.009,material,generic thermoelectric systems described by Kelvin's first relation,generic thermoelectric systems described...,12.2292,0.5356799
iTE1_0486_mechanism,iTE1_0486,iTE1,2016,On the fundamental aspect of the first Kelvin's relation in thermoelectricity,10.1016/j.ijthermalsci.2016.01.009,mechanism,first Kelvin relation reflects coexistence of energy conversion and heat-flow reorganization when Seebeck coefficient varies,first Kelvin relation reflects coexistenc...,11.740877,-3.3806756
iTE1_0487_material,iTE1_0487,iTE1,2021,Reversible reciprocal relation of thermoelectricity,10.1103/PhysRevE.103.012107,material,generic thermoelectric systems under reversible thermodynamics,generic thermoelectric systems under reve...,12.2633505,0.51090074
iTE1_0487_mechanism,iTE1_0487,iTE1,2021,Reversible reciprocal relation of thermoelectricity,10.1103/PhysRevE.103.012107,mechanism,reversible Seebeck/Peltier coefficients derived from Maxwell relations reduce to Kelvin relation under local equilibrium,reversible Seebeck/Peltier coefficients d...,11.823032,-3.3467557
iTE1_0488_material,iTE1_0488,iTE1,2014,Seebeck Effect at the Atomic Scale,10.1103/PhysRevLett.112.136601,material,atomic-scale point contacts and graphene point defect thermoelectric imaging,atomic-scale point contacts and graphene...,13.327297,2.5729582
iTE1_0488_mechanism,iTE1_0488,iTE1,2014,Seebeck Effect at the Atomic Scale,10.1103/PhysRevLett.112.136601,mechanism,coherent electron and heat transport through point contact yields atomic Seebeck signal governed by local density-of-states derivative and effective interface temperature drop,coherent electron and heat transport...,11.762854,-1.7289034
iTE1_0489_material,iTE1_0489,iTE1,2009,The optimal Seebeck coefficient for obtaining the maximum power factor in thermoelectrics,10.1063/1.3147186,material,"three-, two-, and one-dimensional thermoelectric materials","three-, two-, and one-dimensional thermoe...",10.997114,1.0233892
iTE1_0489_mechanism,iTE1_0489,iTE1,2009,The optimal Seebeck coefficient for obtaining the maximum power factor in thermoelectrics,10.1063/1.3147186,mechanism,"maximum power factor occurs near an optimal Seebeck coefficient, so optimization should raise conductivity at that thermopower",maximum power factor occurs near...,10.688709,-3.165886
iTE1_0490_material,iTE1_0490,iTE1,2013,Electronic thermal conductivity as derived by density functional theory,10.1103/PhysRevB.88.045134,material,Ba8Au6-xGe40+x type-I clathrate,Ba8Au6-xGe40+x type-I clathrate,11.217133,2.129936
iTE1_0490_mechanism,iTE1_0490,iTE1,2013,Electronic thermal conductivity as derived by density functional theory,10.1103/PhysRevB.88.045134,mechanism,density-functional/Boltzmann calculation of Lorenz number provides reliable electronic thermal conductivity where simple Seebeck-based estimates fail,density-functional/Boltzmann calculation...,10.363302,-2.2743075
iTE1_0491_material,iTE1_0491,iTE1,2011,Searching for the best thermoelectrics through the optimization of transport distribution function,10.1063/1.3563097,material,thermoelectric materials described by transport distribution function,thermoelectric materials described by tra...,10.960123,1.0327199
iTE1_0491_mechanism,iTE1_0491,iTE1,2011,Searching for the best thermoelectrics through the optimization of transport distribution function,10.1063/1.3563097,mechanism,delta-shaped or bounded rectangular transport distribution maximizes figure of merit through narrow carrier-energy transport and Wiedemann-Franz-law violation,delta-shaped or bounded rectangular trans...,10.717241,-1.1689074
iTE1_0492_material,iTE1_0492,iTE1,2001,Electrochemical properties of some Sb or Te based alloys for candidate anode materials of lithium-ion batteries,10.1016/S0925-8388(00)01311-6,material,"Sb- or Te-based thermoelectric alloys containing Sb, Bi, and Te for lithium-ion battery anodes",Sb- or Te-based thermoelectric alloys...,10.537778,4.1796017
iTE1_0492_mechanism,iTE1_0492,iTE1,2001,Electrochemical properties of some Sb or Te based alloys for candidate anode materials of lithium-ion batteries,10.1016/S0925-8388(00)01311-6,mechanism,semimetal Sb/Bi/Te components reversibly store lithium while inactive alloy elements improve cycling capacity retention,semimetal Sb/Bi/Te components reversibly...,10.5234375,4.1436734
