concept_u_id,concept_v_id,concept_u,concept_v,u_type,v_type,cutoff_year,target_year,source_pair_evidence_papers,source_pair_recent_papers_3y,target_frequency_u,target_frequency_v,target_frequency_min,target_frequency_sum,target_common_neighbors,target_jaccard,next_year_target_cooccurrence,source_pair_evidence_papers_rank,source_pair_recent_papers_3y_rank,target_frequency_min_rank,target_common_neighbors_rank,target_jaccard_rank,transparent_readiness_score,score_definition,observation_status
C78D65254F9,CE4B0E242E7,phase transition,interfacial charge transfer,phase_or_species_transition,electrode_interface,2024,2025,3,1,14,6,6,20,2,0.07142857142857142,0,0.5975609756097561,0.0975609756097561,0.8048780487804879,0.5853658536585366,0.3902439024390244,0.4951219512195122,"Unweighted mean of within-year percentile ranks: source pair evidence, source 3-year recency, target minimum node frequency, target common neighbors, and target Jaccard",complete_holdout
C7932B1CE8C,CFBB5A400A1,chaotropic polymer-water disruption,cation-anion thermodiffusion asymmetry,gel_microstructure,transport_mechanism,2024,2025,2,2,8,2,2,10,2,0.16666666666666666,0,0.24390243902439024,0.4634146341463415,0.47560975609756095,0.5853658536585366,0.6341463414634146,0.48048780487804876,"Unweighted mean of within-year percentile ranks: source pair evidence, source 3-year recency, target minimum node frequency, target common neighbors, and target Jaccard",complete_holdout
CE6FC512ED2,CFBB5A400A1,dynamic crosslinked gel network,cation-anion thermodiffusion asymmetry,gel_microstructure,transport_mechanism,2024,2025,2,2,2,2,2,4,1,0.2,0,0.24390243902439024,0.4634146341463415,0.47560975609756095,0.3902439024390244,0.7560975609756098,0.46585365853658534,"Unweighted mean of within-year percentile ranks: source pair evidence, source 3-year recency, target minimum node frequency, target common neighbors, and target Jaccard",complete_holdout
C46747A02A1,CE6FC512ED2,ion-pairing and complexation,dynamic crosslinked gel network,solvation_entropy,gel_microstructure,2024,2025,2,2,8,2,2,10,2,0.14285714285714285,0,0.24390243902439024,0.4634146341463415,0.47560975609756095,0.5853658536585366,0.5487804878048781,0.46341463414634143,"Unweighted mean of within-year percentile ranks: source pair evidence, source 3-year recency, target minimum node frequency, target common neighbors, and target Jaccard",complete_holdout
C08389FD6C6,C23B9BED21A,moisture-gradient ion transport,ionic conduction,transport_mechanism,transport_mechanism,2024,2025,2,2,8,3,3,11,1,0.0625,0,0.24390243902439024,0.4634146341463415,0.7073170731707317,0.3902439024390244,0.34146341463414637,0.42926829268292677,"Unweighted mean of within-year percentile ranks: source pair evidence, source 3-year recency, target minimum node frequency, target common neighbors, and target Jaccard",complete_holdout
C539540C36B,C96681C9193,nanochannel-confined ion transport,ion channels,transport_mechanism,transport_mechanism,2024,2025,4,3,1,1,1,2,0,0.0,0,0.7926829268292683,0.7926829268292683,0.17073170731707318,0.17073170731707318,0.17073170731707318,0.41951219512195126,"Unweighted mean of within-year percentile ranks: source pair evidence, source 3-year recency, target minimum node frequency, target common neighbors, and target Jaccard",complete_holdout
CBFAB31D6E6,CC028ABF9C6,electrostatic interaction,anti-freezing organohydrogel design,solvation_entropy,gel_microstructure,2024,2025,2,2,1,16,1,17,2,0.1111111111111111,0,0.24390243902439024,0.4634146341463415,0.17073170731707318,0.5853658536585366,0.4878048780487805,0.3902439024390244,"Unweighted mean of within-year percentile ranks: source pair evidence, source 3-year recency, target minimum node frequency, target common neighbors, and target Jaccard",complete_holdout
C8AD5B453CC,CE6FC512ED2,ion diffusion,dynamic crosslinked gel network,transport_mechanism,gel_microstructure,2024,2025,3,2,3,2,2,5,0,0.0,0,0.5975609756097561,0.4634146341463415,0.47560975609756095,0.17073170731707318,0.17073170731707318,0.375609756097561,"Unweighted mean of within-year percentile ranks: source pair evidence, source 3-year recency, target minimum node frequency, target common neighbors, and target Jaccard",complete_holdout
C8AD5B453CC,CFBB5A400A1,ion diffusion,cation-anion thermodiffusion asymmetry,transport_mechanism,transport_mechanism,2024,2025,2,1,3,2,2,5,1,0.16666666666666666,0,0.24390243902439024,0.0975609756097561,0.47560975609756095,0.3902439024390244,0.6341463414634146,0.36829268292682926,"Unweighted mean of within-year percentile ranks: source pair evidence, source 3-year recency, target minimum node frequency, target common neighbors, and target Jaccard",complete_holdout
C3002C089A5,CF4A6A0344F,ionic thermodiffusion (Soret effect),ion migration,transport_mechanism,transport_mechanism,2024,2025,4,2,13,1,1,14,0,0.0,1,0.7926829268292683,0.4634146341463415,0.17073170731707318,0.17073170731707318,0.17073170731707318,0.35365853658536583,"Unweighted mean of within-year percentile ranks: source pair evidence, source 3-year recency, target minimum node frequency, target common neighbors, and target Jaccard",complete_holdout
C23B9BED21A,CF4A6A0344F,ionic conduction,ion migration,transport_mechanism,transport_mechanism,2024,2025,4,2,3,1,1,4,0,0.0,0,0.7926829268292683,0.4634146341463415,0.17073170731707318,0.17073170731707318,0.17073170731707318,0.35365853658536583,"Unweighted mean of within-year percentile ranks: source pair evidence, source 3-year recency, target minimum node frequency, target common neighbors, and target Jaccard",complete_holdout
C188B56F6F1,C96681C9193,ion-selectivity membrane transport,ion channels,transport_mechanism,transport_mechanism,2024,2025,3,2,13,1,1,14,0,0.0,0,0.5975609756097561,0.4634146341463415,0.17073170731707318,0.17073170731707318,0.17073170731707318,0.31463414634146336,"Unweighted mean of within-year percentile ranks: source pair evidence, source 3-year recency, target minimum node frequency, target common neighbors, and target Jaccard",complete_holdout
C188B56F6F1,C8AD5B453CC,ion-selectivity membrane transport,ion diffusion,transport_mechanism,transport_mechanism,2024,2025,2,1,13,3,3,16,0,0.0,0,0.24390243902439024,0.0975609756097561,0.7073170731707317,0.17073170731707318,0.17073170731707318,0.27804878048780485,"Unweighted mean of within-year percentile ranks: source pair evidence, source 3-year recency, target minimum node frequency, target common neighbors, and target Jaccard",complete_holdout
C41DA9D5B12,CE4B0E242E7,convection-resolved resistance decomposition,interfacial charge transfer,transport_mechanism,electrode_interface,2024,2025,2,2,1,6,1,7,0,0.0,0,0.24390243902439024,0.4634146341463415,0.17073170731707318,0.17073170731707318,0.17073170731707318,0.24390243902439024,"Unweighted mean of within-year percentile ranks: source pair evidence, source 3-year recency, target minimum node frequency, target common neighbors, and target Jaccard",complete_holdout
C41DA9D5B12,C45C8AAD12E,convection-resolved resistance decomposition,charge-transfer resistance engineering,transport_mechanism,electrode_interface,2024,2025,2,2,1,8,1,9,0,0.0,0,0.24390243902439024,0.4634146341463415,0.17073170731707318,0.17073170731707318,0.17073170731707318,0.24390243902439024,"Unweighted mean of within-year percentile ranks: source pair evidence, source 3-year recency, target minimum node frequency, target common neighbors, and target Jaccard",complete_holdout
C539540C36B,CF4A6A0344F,nanochannel-confined ion transport,ion migration,transport_mechanism,transport_mechanism,2024,2025,2,2,1,1,1,2,0,0.0,0,0.24390243902439024,0.4634146341463415,0.17073170731707318,0.17073170731707318,0.17073170731707318,0.24390243902439024,"Unweighted mean of within-year percentile ranks: source pair evidence, source 3-year recency, target minimum node frequency, target common neighbors, and target Jaccard",complete_holdout
C188B56F6F1,CF4A6A0344F,ion-selectivity membrane transport,ion migration,transport_mechanism,transport_mechanism,2024,2025,2,2,13,1,1,14,0,0.0,0,0.24390243902439024,0.4634146341463415,0.17073170731707318,0.17073170731707318,0.17073170731707318,0.24390243902439024,"Unweighted mean of within-year percentile ranks: source pair evidence, source 3-year recency, target minimum node frequency, target common neighbors, and target Jaccard",complete_holdout
C08389FD6C6,CBFAB31D6E6,moisture-gradient ion transport,electrostatic interaction,transport_mechanism,solvation_entropy,2024,2025,2,2,8,1,1,9,0,0.0,0,0.24390243902439024,0.4634146341463415,0.17073170731707318,0.17073170731707318,0.17073170731707318,0.24390243902439024,"Unweighted mean of within-year percentile ranks: source pair evidence, source 3-year recency, target minimum node frequency, target common neighbors, and target Jaccard",complete_holdout
C78D65254F9,CF4A6A0344F,phase transition,ion migration,phase_or_species_transition,transport_mechanism,2024,2025,3,1,14,1,1,15,0,0.0,0,0.5975609756097561,0.0975609756097561,0.17073170731707318,0.17073170731707318,0.17073170731707318,0.24146341463414633,"Unweighted mean of within-year percentile ranks: source pair evidence, source 3-year recency, target minimum node frequency, target common neighbors, and target Jaccard",complete_holdout
C10C4FF4B6C,C46747A02A1,hydrogen bonding,ion-pairing and complexation,solvation_entropy,solvation_entropy,2025,2026,6,6,12,9,9,21,8,0.4,0,0.8770491803278688,0.9262295081967213,0.8688524590163934,0.9918032786885246,1.0,0.9327868852459016,"Unweighted mean of within-year percentile ranks: source pair evidence, source 3-year recency, target minimum node frequency, target common neighbors, and target Jaccard",partial_interim
C3002C089A5,C46747A02A1,ionic thermodiffusion (Soret effect),ion-pairing and complexation,transport_mechanism,solvation_entropy,2025,2026,8,7,16,9,9,25,5,0.23809523809523808,0,0.9590163934426229,0.9672131147540983,0.8688524590163934,0.9344262295081968,0.8524590163934426,0.9163934426229507,"Unweighted mean of within-year percentile ranks: source pair evidence, source 3-year recency, target minimum node frequency, target common neighbors, and target Jaccard",partial_interim
C46747A02A1,C7932B1CE8C,ion-pairing and complexation,chaotropic polymer-water disruption,solvation_entropy,gel_microstructure,2025,2026,4,4,9,9,9,18,5,0.25,0,0.7704918032786885,0.8442622950819673,0.8688524590163934,0.9344262295081968,0.8688524590163934,0.8573770491803279,"Unweighted mean of within-year percentile ranks: source pair evidence, source 3-year recency, target minimum node frequency, target common neighbors, and target Jaccard",partial_interim
C3002C089A5,CC028ABF9C6,ionic thermodiffusion (Soret effect),anti-freezing organohydrogel design,transport_mechanism,gel_microstructure,2025,2026,3,3,16,19,16,35,8,0.3333333333333333,0,0.5737704918032787,0.7049180327868853,1.0,0.9918032786885246,0.9754098360655737,0.8491803278688526,"Unweighted mean of within-year percentile ranks: source pair evidence, source 3-year recency, target minimum node frequency, target common neighbors, and target Jaccard",partial_interim
C188B56F6F1,C3002C089A5,ion-selectivity membrane transport,ionic thermodiffusion (Soret effect),transport_mechanism,transport_mechanism,2025,2026,7,7,14,16,14,30,3,0.17647058823529413,0,0.9262295081967213,0.9672131147540983,0.9508196721311475,0.7295081967213115,0.6639344262295082,0.8475409836065573,"Unweighted mean of within-year percentile ranks: source pair evidence, source 3-year recency, target minimum node frequency, target common neighbors, and target Jaccard",partial_interim
C3002C089A5,CE6FC512ED2,ionic thermodiffusion (Soret effect),dynamic crosslinked gel network,transport_mechanism,gel_microstructure,2025,2026,7,6,16,3,3,19,4,0.2857142857142857,0,0.9262295081967213,0.9262295081967213,0.47540983606557374,0.8524590163934426,0.9262295081967213,0.821311475409836,"Unweighted mean of within-year percentile ranks: source pair evidence, source 3-year recency, target minimum node frequency, target common neighbors, and target Jaccard",partial_interim
C46747A02A1,CFBB5A400A1,ion-pairing and complexation,cation-anion thermodiffusion asymmetry,solvation_entropy,transport_mechanism,2025,2026,4,4,9,5,5,14,4,0.23529411764705882,0,0.7704918032786885,0.8442622950819673,0.7540983606557377,0.8524590163934426,0.8360655737704918,0.8114754098360656,"Unweighted mean of within-year percentile ranks: source pair evidence, source 3-year recency, target minimum node frequency, target common neighbors, and target Jaccard",partial_interim
C08389FD6C6,CFBB5A400A1,moisture-gradient ion transport,cation-anion thermodiffusion asymmetry,transport_mechanism,transport_mechanism,2025,2026,3,3,10,5,5,15,5,0.29411764705882354,0,0.5737704918032787,0.7049180327868853,0.7540983606557377,0.9344262295081968,0.9508196721311475,0.7836065573770492,"Unweighted mean of within-year percentile ranks: source pair evidence, source 3-year recency, target minimum node frequency, target common neighbors, and target Jaccard",partial_interim
CC028ABF9C6,CE6FC512ED2,anti-freezing organohydrogel design,dynamic crosslinked gel network,gel_microstructure,gel_microstructure,2025,2026,6,3,19,3,3,22,5,0.2631578947368421,0,0.8770491803278688,0.7049180327868853,0.47540983606557374,0.9344262295081968,0.8852459016393442,0.7754098360655737,"Unweighted mean of within-year percentile ranks: source pair evidence, source 3-year recency, target minimum node frequency, target common neighbors, and target Jaccard",partial_interim
C10C4FF4B6C,CFBB5A400A1,hydrogen bonding,cation-anion thermodiffusion asymmetry,solvation_entropy,transport_mechanism,2025,2026,3,3,12,5,5,17,5,0.2777777777777778,0,0.5737704918032787,0.7049180327868853,0.7540983606557377,0.9344262295081968,0.9016393442622951,0.7737704918032786,"Unweighted mean of within-year percentile ranks: source pair evidence, source 3-year recency, target minimum node frequency, target common neighbors, and target Jaccard",partial_interim
C7932B1CE8C,CE6FC512ED2,chaotropic polymer-water disruption,dynamic crosslinked gel network,gel_microstructure,gel_microstructure,2025,2026,6,5,9,3,3,12,3,0.21428571428571427,0,0.8770491803278688,0.8852459016393442,0.47540983606557374,0.7295081967213115,0.7950819672131147,0.7524590163934425,"Unweighted mean of within-year percentile ranks: source pair evidence, source 3-year recency, target minimum node frequency, target common neighbors, and target Jaccard",partial_interim
C46747A02A1,CE6FC512ED2,ion-pairing and complexation,dynamic crosslinked gel network,solvation_entropy,gel_microstructure,2025,2026,4,3,9,3,3,12,4,0.2857142857142857,1,0.7704918032786885,0.7049180327868853,0.47540983606557374,0.8524590163934426,0.9262295081967213,0.7459016393442622,"Unweighted mean of within-year percentile ranks: source pair evidence, source 3-year recency, target minimum node frequency, target common neighbors, and target Jaccard",partial_interim
C3002C089A5,C8AD5B453CC,ionic thermodiffusion (Soret effect),ion diffusion,transport_mechanism,transport_mechanism,2025,2026,9,5,16,4,4,20,2,0.125,0,0.9836065573770492,0.8852459016393442,0.6311475409836066,0.5,0.5,0.7,"Unweighted mean of within-year percentile ranks: source pair evidence, source 3-year recency, target minimum node frequency, target common neighbors, and target Jaccard",partial_interim
C188B56F6F1,CC028ABF9C6,ion-selectivity membrane transport,anti-freezing organohydrogel design,transport_mechanism,gel_microstructure,2025,2026,3,1,14,19,14,33,4,0.18181818181818182,0,0.5737704918032787,0.1557377049180328,0.9508196721311475,0.8524590163934426,0.7049180327868853,0.6475409836065574,"Unweighted mean of within-year percentile ranks: source pair evidence, source 3-year recency, target minimum node frequency, target common neighbors, and target Jaccard",partial_interim
C188B56F6F1,CB25BC3FC14,ion-selectivity membrane transport,double/interpenetrating network,transport_mechanism,gel_microstructure,2025,2026,3,2,14,4,4,18,3,0.21428571428571427,0,0.5737704918032787,0.4426229508196721,0.6311475409836066,0.7295081967213115,0.7950819672131147,0.6344262295081966,"Unweighted mean of within-year percentile ranks: source pair evidence, source 3-year recency, target minimum node frequency, target common neighbors, and target Jaccard",partial_interim
C3002C089A5,C539540C36B,ionic thermodiffusion (Soret effect),nanochannel-confined ion transport,transport_mechanism,transport_mechanism,2025,2026,8,8,16,1,1,17,2,0.14285714285714285,0,0.9590163934426229,1.0,0.09836065573770492,0.5,0.6065573770491803,0.6327868852459017,"Unweighted mean of within-year percentile ranks: source pair evidence, source 3-year recency, target minimum node frequency, target common neighbors, and target Jaccard",partial_interim
C3002C089A5,CEA29EF1A99,ionic thermodiffusion (Soret effect),thermal-gradient heat-transfer control,transport_mechanism,device_mechanism,2025,2026,2,1,16,15,15,31,4,0.2,0,0.21311475409836064,0.1557377049180328,0.9836065573770492,0.8524590163934426,0.7540983606557377,0.5918032786885246,"Unweighted mean of within-year percentile ranks: source pair evidence, source 3-year recency, target minimum node frequency, target common neighbors, and target Jaccard",partial_interim
CE6FC512ED2,CFBB5A400A1,dynamic crosslinked gel network,cation-anion thermodiffusion asymmetry,gel_microstructure,transport_mechanism,2025,2026,3,3,3,5,3,8,2,0.18181818181818182,0,0.5737704918032787,0.7049180327868853,0.47540983606557374,0.5,0.7049180327868853,0.5918032786885246,"Unweighted mean of within-year percentile ranks: source pair evidence, source 3-year recency, target minimum node frequency, target common neighbors, and target Jaccard",partial_interim
C10C4FF4B6C,C188B56F6F1,hydrogen bonding,ion-selectivity membrane transport,solvation_entropy,transport_mechanism,2025,2026,2,2,12,14,12,26,3,0.15789473684210525,0,0.21311475409836064,0.4426229508196721,0.9180327868852459,0.7295081967213115,0.639344262295082,0.5885245901639344,"Unweighted mean of within-year percentile ranks: source pair evidence, source 3-year recency, target minimum node frequency, target common neighbors, and target Jaccard",partial_interim
C46747A02A1,C8AD5B453CC,ion-pairing and complexation,ion diffusion,solvation_entropy,transport_mechanism,2025,2026,3,3,9,4,4,13,2,0.125,0,0.5737704918032787,0.7049180327868853,0.6311475409836066,0.5,0.5,0.5819672131147542,"Unweighted mean of within-year percentile ranks: source pair evidence, source 3-year recency, target minimum node frequency, target common neighbors, and target Jaccard",partial_interim
CBFAB31D6E6,CC028ABF9C6,electrostatic interaction,anti-freezing organohydrogel design,solvation_entropy,gel_microstructure,2025,2026,3,2,3,19,3,22,3,0.13636363636363635,0,0.5737704918032787,0.4426229508196721,0.47540983606557374,0.7295081967213115,0.5901639344262295,0.562295081967213,"Unweighted mean of within-year percentile ranks: source pair evidence, source 3-year recency, target minimum node frequency, target common neighbors, and target Jaccard",partial_interim
C188B56F6F1,CEA29EF1A99,ion-selectivity membrane transport,thermal-gradient heat-transfer control,transport_mechanism,device_mechanism,2025,2026,2,1,14,15,14,29,3,0.2,0,0.21311475409836064,0.1557377049180328,0.9508196721311475,0.7295081967213115,0.7540983606557377,0.5606557377049181,"Unweighted mean of within-year percentile ranks: source pair evidence, source 3-year recency, target minimum node frequency, target common neighbors, and target Jaccard",partial_interim
C7932B1CE8C,CFBB5A400A1,chaotropic polymer-water disruption,cation-anion thermodiffusion asymmetry,gel_microstructure,transport_mechanism,2025,2026,2,2,9,5,5,14,3,0.17647058823529413,0,0.21311475409836064,0.4426229508196721,0.7540983606557377,0.7295081967213115,0.6639344262295082,0.560655737704918,"Unweighted mean of within-year percentile ranks: source pair evidence, source 3-year recency, target minimum node frequency, target common neighbors, and target Jaccard",partial_interim
C23B9BED21A,C78D65254F9,ionic conduction,phase transition,transport_mechanism,phase_or_species_transition,2025,2026,5,2,4,16,4,20,2,0.07407407407407407,0,0.8278688524590164,0.4426229508196721,0.6311475409836066,0.5,0.32786885245901637,0.5459016393442623,"Unweighted mean of within-year percentile ranks: source pair evidence, source 3-year recency, target minimum node frequency, target common neighbors, and target Jaccard",partial_interim
C08389FD6C6,C539540C36B,moisture-gradient ion transport,nanochannel-confined ion transport,transport_mechanism,transport_mechanism,2025,2026,4,3,10,1,1,11,2,0.13333333333333333,0,0.7704918032786885,0.7049180327868853,0.09836065573770492,0.5,0.5573770491803278,0.5262295081967213,"Unweighted mean of within-year percentile ranks: source pair evidence, source 3-year recency, target minimum node frequency, target common neighbors, and target Jaccard",partial_interim
C7932B1CE8C,C845F498233,chaotropic polymer-water disruption,ion-dipole interaction,gel_microstructure,solvation_entropy,2025,2026,2,2,9,2,2,11,3,0.23076923076923078,0,0.21311475409836064,0.4426229508196721,0.29508196721311475,0.7295081967213115,0.819672131147541,0.5,"Unweighted mean of within-year percentile ranks: source pair evidence, source 3-year recency, target minimum node frequency, target common neighbors, and target Jaccard",partial_interim
C188B56F6F1,CE6FC512ED2,ion-selectivity membrane transport,dynamic crosslinked gel network,transport_mechanism,gel_microstructure,2025,2026,3,1,14,3,3,17,2,0.2,0,0.5737704918032787,0.1557377049180328,0.47540983606557374,0.5,0.7540983606557377,0.4918032786885246,"Unweighted mean of within-year percentile ranks: source pair evidence, source 3-year recency, target minimum node frequency, target common neighbors, and target Jaccard",partial_interim
C45C8AAD12E,C78D65254F9,charge-transfer resistance engineering,phase transition,electrode_interface,phase_or_species_transition,2025,2026,3,1,10,16,10,26,2,0.0625,1,0.5737704918032787,0.1557377049180328,0.9016393442622951,0.5,0.26229508196721313,0.4786885245901639,"Unweighted mean of within-year percentile ranks: source pair evidence, source 3-year recency, target minimum node frequency, target common neighbors, and target Jaccard",partial_interim
C78D65254F9,CE4B0E242E7,phase transition,interfacial charge transfer,phase_or_species_transition,electrode_interface,2025,2026,3,1,16,6,6,22,2,0.06896551724137931,0,0.5737704918032787,0.1557377049180328,0.819672131147541,0.5,0.29508196721311475,0.4688524590163935,"Unweighted mean of within-year percentile ranks: source pair evidence, source 3-year recency, target minimum node frequency, target common neighbors, and target Jaccard",partial_interim
C7932B1CE8C,C8AD5B453CC,chaotropic polymer-water disruption,ion diffusion,gel_microstructure,transport_mechanism,2025,2026,2,2,9,4,4,13,2,0.13333333333333333,0,0.21311475409836064,0.4426229508196721,0.6311475409836066,0.5,0.5573770491803278,0.4688524590163935,"Unweighted mean of within-year percentile ranks: source pair evidence, source 3-year recency, target minimum node frequency, target common neighbors, and target Jaccard",partial_interim
C08389FD6C6,C8AD5B453CC,moisture-gradient ion transport,ion diffusion,transport_mechanism,transport_mechanism,2025,2026,3,1,10,4,4,14,2,0.11764705882352941,0,0.5737704918032787,0.1557377049180328,0.6311475409836066,0.5,0.45901639344262296,0.4639344262295082,"Unweighted mean of within-year percentile ranks: source pair evidence, source 3-year recency, target minimum node frequency, target common neighbors, and target Jaccard",partial_interim
C78D65254F9,CF4A6A0344F,phase transition,ion migration,phase_or_species_transition,transport_mechanism,2025,2026,3,1,16,2,2,18,3,0.125,0,0.5737704918032787,0.1557377049180328,0.29508196721311475,0.7295081967213115,0.5,0.4508196721311476,"Unweighted mean of within-year percentile ranks: source pair evidence, source 3-year recency, target minimum node frequency, target common neighbors, and target Jaccard",partial_interim
C188B56F6F1,C539540C36B,ion-selectivity membrane transport,nanochannel-confined ion transport,transport_mechanism,transport_mechanism,2025,2026,11,7,14,1,1,15,0,0.0,0,1.0,0.9672131147540983,0.09836065573770492,0.09016393442622951,0.09016393442622951,0.44918032786885254,"Unweighted mean of within-year percentile ranks: source pair evidence, source 3-year recency, target minimum node frequency, target common neighbors, and target Jaccard",partial_interim
C10C4FF4B6C,C8AD5B453CC,hydrogen bonding,ion diffusion,solvation_entropy,transport_mechanism,2025,2026,2,2,12,4,4,16,2,0.1111111111111111,0,0.21311475409836064,0.4426229508196721,0.6311475409836066,0.5,0.4262295081967213,0.4426229508196721,"Unweighted mean of within-year percentile ranks: source pair evidence, source 3-year recency, target minimum node frequency, target common neighbors, and target Jaccard",partial_interim
C188B56F6F1,CF4A6A0344F,ion-selectivity membrane transport,ion migration,transport_mechanism,transport_mechanism,2025,2026,3,3,14,2,2,16,1,0.1,0,0.5737704918032787,0.7049180327868853,0.29508196721311475,0.26229508196721313,0.36885245901639346,0.44098360655737706,"Unweighted mean of within-year percentile ranks: source pair evidence, source 3-year recency, target minimum node frequency, target common neighbors, and target Jaccard",partial_interim
C8AD5B453CC,CFBB5A400A1,ion diffusion,cation-anion thermodiffusion asymmetry,transport_mechanism,transport_mechanism,2025,2026,2,1,4,5,4,9,2,0.18181818181818182,0,0.21311475409836064,0.1557377049180328,0.6311475409836066,0.5,0.7049180327868853,0.44098360655737706,"Unweighted mean of within-year percentile ranks: source pair evidence, source 3-year recency, target minimum node frequency, target common neighbors, and target Jaccard",partial_interim
C8AD5B453CC,CE6FC512ED2,ion diffusion,dynamic crosslinked gel network,transport_mechanism,gel_microstructure,2025,2026,3,2,4,3,3,7,1,0.1111111111111111,0,0.5737704918032787,0.4426229508196721,0.47540983606557374,0.26229508196721313,0.4262295081967213,0.4360655737704918,"Unweighted mean of within-year percentile ranks: source pair evidence, source 3-year recency, target minimum node frequency, target common neighbors, and target Jaccard",partial_interim
C3002C089A5,CE4B0E242E7,ionic thermodiffusion (Soret effect),interfacial charge transfer,transport_mechanism,electrode_interface,2025,2026,2,1,16,6,6,22,2,0.10526315789473684,0,0.21311475409836064,0.1557377049180328,0.819672131147541,0.5,0.39344262295081966,0.4163934426229508,"Unweighted mean of within-year percentile ranks: source pair evidence, source 3-year recency, target minimum node frequency, target common neighbors, and target Jaccard",partial_interim
C08389FD6C6,CBFAB31D6E6,moisture-gradient ion transport,electrostatic interaction,transport_mechanism,solvation_entropy,2025,2026,2,2,10,3,3,13,2,0.1111111111111111,0,0.21311475409836064,0.4426229508196721,0.47540983606557374,0.5,0.4262295081967213,0.4114754098360655,"Unweighted mean of within-year percentile ranks: source pair evidence, source 3-year recency, target minimum node frequency, target common neighbors, and target Jaccard",partial_interim
C10C4FF4B6C,C845F498233,hydrogen bonding,ion-dipole interaction,solvation_entropy,solvation_entropy,2025,2026,3,3,12,2,2,14,1,0.05555555555555555,0,0.5737704918032787,0.7049180327868853,0.29508196721311475,0.26229508196721313,0.21311475409836064,0.40983606557377045,"Unweighted mean of within-year percentile ranks: source pair evidence, source 3-year recency, target minimum node frequency, target common neighbors, and target Jaccard",partial_interim
C539540C36B,C96681C9193,nanochannel-confined ion transport,ion channels,transport_mechanism,transport_mechanism,2025,2026,6,5,1,1,1,2,0,0.0,0,0.8770491803278688,0.8852459016393442,0.09836065573770492,0.09016393442622951,0.09016393442622951,0.4081967213114754,"Unweighted mean of within-year percentile ranks: source pair evidence, source 3-year recency, target minimum node frequency, target common neighbors, and target Jaccard",partial_interim
C845F498233,CC028ABF9C6,ion-dipole interaction,anti-freezing organohydrogel design,solvation_entropy,gel_microstructure,2025,2026,2,1,2,19,2,21,3,0.15,0,0.21311475409836064,0.1557377049180328,0.29508196721311475,0.7295081967213115,0.6229508196721312,0.40327868852459015,"Unweighted mean of within-year percentile ranks: source pair evidence, source 3-year recency, target minimum node frequency, target common neighbors, and target Jaccard",partial_interim
C3002C089A5,C845F498233,ionic thermodiffusion (Soret effect),ion-dipole interaction,transport_mechanism,solvation_entropy,2025,2026,2,2,16,2,2,18,2,0.13333333333333333,0,0.21311475409836064,0.4426229508196721,0.29508196721311475,0.5,0.5573770491803278,0.4016393442622951,"Unweighted mean of within-year percentile ranks: source pair evidence, source 3-year recency, target minimum node frequency, target common neighbors, and target Jaccard",partial_interim
C23B9BED21A,CF4A6A0344F,ionic conduction,ion migration,transport_mechanism,transport_mechanism,2025,2026,5,3,4,2,2,6,0,0.0,0,0.8278688524590164,0.7049180327868853,0.29508196721311475,0.09016393442622951,0.09016393442622951,0.4016393442622951,"Unweighted mean of within-year percentile ranks: source pair evidence, source 3-year recency, target minimum node frequency, target common neighbors, and target Jaccard",partial_interim
C188B56F6F1,CFBB5A400A1,ion-selectivity membrane transport,cation-anion thermodiffusion asymmetry,transport_mechanism,transport_mechanism,2025,2026,2,2,14,5,5,19,1,0.07142857142857142,0,0.21311475409836064,0.4426229508196721,0.7540983606557377,0.26229508196721313,0.3114754098360656,0.3967213114754098,"Unweighted mean of within-year percentile ranks: source pair evidence, source 3-year recency, target minimum node frequency, target common neighbors, and target Jaccard",partial_interim
C539540C36B,C8AD5B453CC,nanochannel-confined ion transport,ion diffusion,transport_mechanism,transport_mechanism,2025,2026,2,1,1,4,1,5,2,0.3333333333333333,0,0.21311475409836064,0.1557377049180328,0.09836065573770492,0.5,0.9754098360655737,0.38852459016393437,"Unweighted mean of within-year percentile ranks: source pair evidence, source 3-year recency, target minimum node frequency, target common neighbors, and target Jaccard",partial_interim
C188B56F6F1,C96681C9193,ion-selectivity membrane transport,ion channels,transport_mechanism,transport_mechanism,2025,2026,4,3,14,1,1,15,0,0.0,0,0.7704918032786885,0.7049180327868853,0.09836065573770492,0.09016393442622951,0.09016393442622951,0.3508196721311475,"Unweighted mean of within-year percentile ranks: source pair evidence, source 3-year recency, target minimum node frequency, target common neighbors, and target Jaccard",partial_interim
C08389FD6C6,C23B9BED21A,moisture-gradient ion transport,ionic conduction,transport_mechanism,transport_mechanism,2025,2026,2,2,10,4,4,14,1,0.05263157894736842,0,0.21311475409836064,0.4426229508196721,0.6311475409836066,0.26229508196721313,0.19672131147540983,0.34918032786885245,"Unweighted mean of within-year percentile ranks: source pair evidence, source 3-year recency, target minimum node frequency, target common neighbors, and target Jaccard",partial_interim
C08389FD6C6,CF4A6A0344F,moisture-gradient ion transport,ion migration,transport_mechanism,transport_mechanism,2025,2026,2,1,10,2,2,12,2,0.125,0,0.21311475409836064,0.1557377049180328,0.29508196721311475,0.5,0.5,0.3327868852459016,"Unweighted mean of within-year percentile ranks: source pair evidence, source 3-year recency, target minimum node frequency, target common neighbors, and target Jaccard",partial_interim
