concept_u_id,concept_v_id,concept_u,concept_v,u_type,v_type,semantic_similarity,degree_u,degree_v,degree_min,degree_max,document_frequency_u,document_frequency_v,frequency_min,frequency_max,frequency_balance,recent_frequency_u,recent_frequency_v,recent_frequency_sum,trend_u,trend_v,age_u,age_v,common_neighbors,jaccard,adamic_adar,preferential_attachment,shortest_path,same_component,same_type,material_material_pair,material_mechanism_pair,mechanism_mechanism_pair,tg_history_frequency_u,tg_history_frequency_v,tg_history_frequency_sum,tg_both_concepts_seen,cutoff_year,future_window,label,pair_probability,node_adoption_compatibility,two_stage_score,future_rank,annual_graph_score,graph_rank_2027
C46747A02A1,C46A965349B,ion-pairing and complexation,anion transport,solvation_entropy,transport_mechanism,0.2639320790767669,36,16,16,36,54,6,6,54,0.1111111111111111,32,4,36,6.333333333333333,1.0,15,6,13,0.3333333333333333,4.258718890630231,576,1,1,0,0,0,1,17,1,18,1,2026,2027-2027,0,0.4714766242182573,1.0,0.6435483870967742,49,0.659758064516129,67
C10C4FF4B6C,CC3BA67827F,hydrogen bonding,ionic-electronic coupling,solvation_entropy,transport_mechanism,0.2803932428359985,31,15,15,31,45,48,45,48,0.9375,31,17,48,7.333333333333333,1.6666666666666667,22,33,12,0.3529411764705882,3.5971324978005037,465,1,1,0,0,0,1,15,1,16,1,2026,2027-2027,0,0.6011331170368954,1.0,0.6532258064516129,34,0.6594354838709677,68
CF4A6A0344F,CF69DD93A68,ion migration,selective ion transport,transport_mechanism,transport_mechanism,0.8552036285400391,30,11,11,30,48,12,12,48,0.25,26,11,37,4.666666666666667,3.3333333333333335,33,5,10,0.3225806451612903,3.368575678436369,330,1,1,1,0,0,1,5,1,6,1,2026,2027-2027,0,0.2313075948093825,1.0,0.5981854838709677,113,0.6587903225806452,69
C08389FD6C6,C23B9BED21A,moisture-gradient ion transport,ionic conduction,transport_mechanism,transport_mechanism,0.6382522583007812,30,11,11,30,82,55,55,82,0.6707317073170732,42,12,54,5.666666666666667,-0.3333333333333333,24,34,10,0.3225806451612903,3.193504791397809,330,1,1,1,0,0,1,15,4,19,1,2026,2027-2027,0,0.3049112160541595,1.0,0.6151209677419355,91,0.6578629032258064,70
C188B56F6F1,C5CE88E5AD7,ion-selectivity membrane transport,thermal migration,transport_mechanism,transport_mechanism,0.4733014106750488,26,12,12,26,58,9,9,58,0.1551724137931034,30,8,38,5.333333333333333,2.3333333333333335,27,3,11,0.4074074074074074,3.6187724662270737,312,1,1,1,0,0,1,18,0,18,0,2026,2027-2027,0,0.422983697505177,0.4209839902804383,0.2471774193548387,200,0.655483870967742,71
C10C4FF4B6C,C96681C9193,hydrogen bonding,ion channels,solvation_entropy,transport_mechanism,0.2245450615882873,31,18,18,31,45,9,9,45,0.2,31,6,37,7.333333333333333,1.6666666666666667,22,7,13,0.3611111111111111,3.996981813526335,558,1,1,0,0,0,1,15,2,17,1,2026,2027-2027,0,0.3433822612356478,1.0,0.6223790322580646,80,0.6518951612903225,72
C8AD5B453CC,CB25BC3FC14,ion diffusion,double/interpenetrating network,transport_mechanism,gel_microstructure,0.1537381708621978,23,24,23,24,45,18,18,45,0.4,22,11,33,3.0,1.3333333333333333,27,4,14,0.4242424242424242,4.310434410899068,552,1,1,0,0,0,1,7,9,16,1,2026,2027-2027,0,0.4218712347466711,1.0,0.6338709677419355,63,0.6512096774193549,73
C3002C089A5,C5CE88E5AD7,ionic thermodiffusion (Soret effect),thermal migration,transport_mechanism,transport_mechanism,0.5070559978485107,44,12,12,44,136,9,9,136,0.0661764705882353,77,8,85,12.666666666666666,2.3333333333333335,27,3,10,0.217391304347826,3.206323159407344,528,1,1,1,0,0,1,38,0,38,0,2026,2027-2027,0,0.3428949821909652,0.4209839902804383,0.2338709677419354,205,0.6474596774193548,74
C78D65254F9,C845F498233,phase transition,ion-dipole interaction,phase_or_species_transition,solvation_entropy,0.2121586799621582,28,21,21,28,90,14,14,90,0.1555555555555555,29,9,38,2.0,1.6666666666666667,23,7,13,0.3611111111111111,3.843863664043243,588,1,1,0,0,0,1,19,2,21,1,2026,2027-2027,0,0.3920175368048329,1.0,0.6284274193548387,70,0.6473790322580645,75
C46747A02A1,C5E47CC0A62,ion-pairing and complexation,Hofmeister/chaotropic effect,solvation_entropy,gel_microstructure,0.3616507053375244,36,14,14,36,54,11,11,54,0.2037037037037037,32,8,40,6.333333333333333,2.0,15,8,11,0.282051282051282,3.848903630280176,504,1,1,0,0,0,1,17,8,25,1,2026,2027-2027,0,0.7332017657684556,1.0,0.6653225806451613,16,0.6452822580645161,76
CC028ABF9C6,CC3BA67827F,anti-freezing organohydrogel design,ionic-electronic coupling,gel_microstructure,transport_mechanism,0.0300060156732797,35,15,15,35,58,48,48,58,0.8275862068965517,36,17,53,7.333333333333333,1.6666666666666667,19,33,13,0.3513513513513513,3.967746520179978,525,1,1,0,0,0,1,25,1,26,1,2026,2027-2027,0,0.3140563806323374,1.0,0.6175403225806452,87,0.6343548387096775,77
C46A965349B,CC028ABF9C6,anion transport,anti-freezing organohydrogel design,transport_mechanism,gel_microstructure,0.0751494616270065,16,35,16,35,6,58,6,58,0.1034482758620689,4,36,40,1.0,7.333333333333333,6,19,13,0.3421052631578947,4.3151096956321755,560,1,1,0,0,0,1,1,25,26,1,2026,2027-2027,0,0.3236468639673946,1.0,0.61875,85,0.6301612903225806,78
C23B9BED21A,C539540C36B,ionic conduction,nanochannel-confined ion transport,transport_mechanism,transport_mechanism,0.7490586638450623,11,23,11,23,55,26,26,55,0.4727272727272727,12,16,28,-0.3333333333333333,2.6666666666666665,34,8,10,0.4166666666666667,3.1685899062892138,253,1,1,1,0,0,1,4,3,7,1,2026,2027-2027,0,0.2052411157427849,1.0,0.5939516129032258,119,0.6254435483870967,79
C78D65254F9,CBFAB31D6E6,phase transition,electrostatic interaction,phase_or_species_transition,solvation_entropy,0.2095927000045776,28,19,19,28,90,16,16,90,0.1777777777777777,29,7,36,2.0,0.3333333333333333,23,11,12,0.3428571428571428,3.6092720699490943,532,1,1,0,0,0,1,19,3,22,1,2026,2027-2027,0,0.4771500167857726,1.0,0.6441532258064516,48,0.6188709677419355,80
C23B9BED21A,CF4A6A0344F,ionic conduction,ion migration,transport_mechanism,transport_mechanism,0.8135492205619812,11,30,11,30,55,48,48,55,0.8727272727272727,12,26,38,-0.3333333333333333,4.666666666666667,34,33,9,0.28125,2.832831031175568,330,1,1,1,0,0,1,4,5,9,1,2026,2027-2027,0,0.4488853745015672,1.0,0.6387096774193548,57,0.6177419354838709,81
C5CE88E5AD7,C872881EC3C,thermal migration,gel-confined redox transport,transport_mechanism,gel_microstructure,0.3784138560295105,12,37,12,37,9,52,9,52,0.173076923076923,8,36,44,2.3333333333333335,7.0,3,6,10,0.2564102564102564,3.1348639068786,444,1,1,0,0,0,1,0,62,62,0,2026,2027-2027,0,0.7222348097183119,0.4209839902804383,0.2768145161290322,192,0.6169354838709677,82
C188B56F6F1,C23B9BED21A,ion-selectivity membrane transport,ionic conduction,transport_mechanism,transport_mechanism,0.7166036367416382,26,11,11,26,58,55,55,58,0.9482758620689656,30,12,42,5.333333333333333,-0.3333333333333333,27,34,9,0.3214285714285714,2.8199174585406395,286,1,1,1,0,0,1,18,4,22,1,2026,2027-2027,0,0.2887973966247617,1.0,0.6108870967741936,95,0.6168951612903226,83
C08389FD6C6,CEA29EF1A99,moisture-gradient ion transport,thermal-gradient heat-transfer control,transport_mechanism,device_mechanism,0.2535187602043152,30,12,12,30,82,29,29,82,0.3536585365853658,42,13,55,5.666666666666667,1.0,24,13,10,0.3125,3.24244599435401,360,1,1,0,0,0,1,15,17,32,1,2026,2027-2027,0,0.735514193283172,1.0,0.6659274193548388,15,0.615241935483871,84
C845F498233,CB25BC3FC14,ion-dipole interaction,double/interpenetrating network,solvation_entropy,gel_microstructure,0.2042683213949203,21,24,21,24,14,18,14,18,0.7777777777777778,9,11,20,1.6666666666666667,1.3333333333333333,7,4,13,0.40625,3.895966968526566,504,1,1,0,0,0,1,2,9,11,1,2026,2027-2027,0,0.2856274565629177,1.0,0.6096774193548388,97,0.613991935483871,85
C46747A02A1,CF203EF8121,ion-pairing and complexation,Eastman entropy of transfer,solvation_entropy,solvation_entropy,0.6262979507446289,36,11,11,36,54,14,14,54,0.2592592592592592,32,4,36,6.333333333333333,-0.3333333333333333,15,9,9,0.2368421052631578,3.297745199320066,396,1,1,1,0,0,1,17,2,19,1,2026,2027-2027,0,0.2927593040438045,1.0,0.611491935483871,94,0.6076209677419354,86
C3002C089A5,C98C1040415,ionic thermodiffusion (Soret effect),cation transport,transport_mechanism,transport_mechanism,0.4459215700626373,44,10,10,44,136,7,7,136,0.0514705882352941,77,5,82,12.666666666666666,1.0,27,4,9,0.2,2.9715613602054223,440,1,1,1,0,0,1,38,0,38,0,2026,2027-2027,0,0.1537176747173901,0.8903887095059793,0.2337701612903225,206,0.6069758064516129,87
C78D65254F9,CC3BA67827F,phase transition,ionic-electronic coupling,phase_or_species_transition,transport_mechanism,0.1466700136661529,28,15,15,28,90,48,48,90,0.5333333333333333,29,17,46,2.0,1.6666666666666667,23,33,11,0.34375,3.4042306473180464,420,1,1,0,0,0,1,19,1,20,1,2026,2027-2027,0,0.4200500664486006,1.0,0.6332661290322581,64,0.6048790322580646,88
CB25BC3FC14,CBFAB31D6E6,double/interpenetrating network,electrostatic interaction,gel_microstructure,solvation_entropy,0.2703526616096496,24,19,19,24,18,16,16,18,0.8888888888888888,11,7,18,1.3333333333333333,0.3333333333333333,4,11,12,0.3870967741935484,3.5778747589543736,456,1,1,0,0,0,1,9,3,12,1,2026,2027-2027,0,0.1729394169884526,1.0,0.5848790322580645,133,0.6034677419354839,89
CC3BA67827F,CE6FC512ED2,ionic-electronic coupling,dynamic crosslinked gel network,transport_mechanism,gel_microstructure,0.1573328524827957,15,29,15,29,48,41,41,48,0.8541666666666666,17,28,45,1.6666666666666667,5.666666666666667,33,7,11,0.3333333333333333,3.2453887133859025,435,1,1,0,0,0,1,1,11,12,1,2026,2027-2027,0,0.7487817552551722,1.0,0.6671370967741935,13,0.5997580645161291,90
C46A965349B,C96681C9193,anion transport,ion channels,transport_mechanism,transport_mechanism,0.7010833024978638,16,18,16,18,6,9,6,9,0.6666666666666666,4,6,10,1.0,1.6666666666666667,6,7,10,0.4166666666666667,3.1152202541314886,288,1,1,1,0,0,1,1,2,3,1,2026,2027-2027,0,0.1301718476176869,1.0,0.5703629032258065,153,0.5986693548387096,91
C10C4FF4B6C,CE4B0E242E7,hydrogen bonding,interfacial charge transfer,solvation_entropy,electrode_interface,0.2480388730764389,31,19,19,31,45,36,36,45,0.8,31,12,43,7.333333333333333,0.6666666666666666,22,33,10,0.25,3.102995581237592,589,1,1,0,0,0,1,15,11,26,1,2026,2027-2027,0,0.7694923605378188,1.0,0.667741935483871,12,0.5978225806451613,92
C8AD5B453CC,CBFAB31D6E6,ion diffusion,electrostatic interaction,transport_mechanism,solvation_entropy,0.2989199757575989,23,19,19,23,45,16,16,45,0.3555555555555555,22,7,29,3.0,0.3333333333333333,27,11,11,0.3548387096774194,3.2068424655672496,437,1,1,0,0,0,1,7,3,10,1,2026,2027-2027,0,0.3852069866215415,1.0,0.6278225806451613,71,0.5966935483870968,93
C7932B1CE8C,CC3BA67827F,chaotropic polymer-water disruption,ionic-electronic coupling,gel_microstructure,transport_mechanism,0.1731179058551788,30,15,15,30,34,48,34,48,0.7083333333333334,24,17,41,5.333333333333333,1.6666666666666667,8,33,11,0.3235294117647059,3.2483488139640664,450,1,1,0,0,0,1,13,1,14,1,2026,2027-2027,0,0.4417573515424413,1.0,0.6375,59,0.5958467741935484,94
C10D3798CF7,CFBB5A400A1,selective solvation,cation-anion thermodiffusion asymmetry,solvation_entropy,transport_mechanism,0.2806019484996795,17,33,17,33,11,43,11,43,0.2558139534883721,7,30,37,1.3333333333333333,6.333333333333333,7,10,10,0.25,3.0653370955721955,561,1,1,0,0,0,1,18,16,34,1,2026,2027-2027,0,0.7253711196147726,1.0,0.6647177419354839,17,0.5859677419354838,95
C5CE88E5AD7,CFBB5A400A1,thermal migration,cation-anion thermodiffusion asymmetry,transport_mechanism,transport_mechanism,0.5502303838729858,12,33,12,33,9,43,9,43,0.2093023255813953,8,30,38,2.3333333333333335,6.333333333333333,3,10,9,0.25,2.6706825194713644,396,1,1,1,0,0,1,0,16,16,0,2026,2027-2027,0,0.6543894201804737,0.4209839902804383,0.270766129032258,193,0.58,96
CB25BC3FC14,CC3BA67827F,double/interpenetrating network,ionic-electronic coupling,gel_microstructure,transport_mechanism,0.1977140754461288,24,15,15,24,18,48,18,48,0.375,11,17,28,1.3333333333333333,1.6666666666666667,4,33,11,0.3928571428571428,3.2943645937421824,360,1,1,0,0,0,1,9,1,10,1,2026,2027-2027,0,0.2191378619159537,1.0,0.5957661290322581,117,0.5753629032258065,97
C08389FD6C6,C5CE88E5AD7,moisture-gradient ion transport,thermal migration,transport_mechanism,transport_mechanism,0.5659545063972473,30,12,12,30,82,9,9,82,0.1097560975609756,42,8,50,5.666666666666667,2.3333333333333335,24,3,8,0.2352941176470588,2.348010102734708,360,1,1,1,0,0,1,15,0,15,0,2026,2027-2027,0,0.5009738530902423,0.4209839902804383,0.2592741935483871,194,0.5693145161290323,98
C78D65254F9,CE4B0E242E7,phase transition,interfacial charge transfer,phase_or_species_transition,electrode_interface,0.1527054607868194,28,19,19,28,90,36,36,90,0.4,29,12,41,2.0,0.6666666666666666,23,33,10,0.2702702702702703,3.1198793626067105,532,1,1,0,0,0,1,19,11,30,1,2026,2027-2027,0,0.6197852715038427,1.0,0.6544354838709677,32,0.568991935483871,99
C96681C9193,CC3BA67827F,ion channels,ionic-electronic coupling,transport_mechanism,transport_mechanism,0.6440496444702148,18,15,15,18,9,48,9,48,0.1875,6,17,23,1.6666666666666667,1.6666666666666667,7,33,9,0.375,2.6972887608683993,270,1,1,1,0,0,1,2,1,3,1,2026,2027-2027,0,0.1581572397140539,1.0,0.5806451612903226,138,0.5646370967741935,100
